N	2gram	Vinokur_Ku_3	Problemy
226	дело здесь	1	2
227	вводит в	1	2
228	случайно и	1	2
229	и уже	1	2
230	чем в	2	2
231	как таковой	2	2
232	он понимает	1	2
233	в отношении	3	2
234	в котором	2	2
235	бы к	1	2
236	в которых	3	2
237	но он	1	2
238	друг другу	1	2
239	у тургенева	1	2
240	однако в	2	2
241	зрения и	1	2
242	как можно	1	2
243	и внутренние	1	2
244	на себе	1	2
245	к этим	1	2
246	в структуре	3	2
247	следовательно и	1	2
248	правда в	1	2
249	а лишь	3	2
250	связи с	6	2
251	не потому	3	2
252	не давая	1	2
253	данном случае	4	2
254	и что	7	2
255	слова а	1	2
256	те же	7	2
257	отсюда и	1	2
258	именно потому	1	2
259	сам был	1	2
260	на вопрос	3	2
261	никак не	2	2
262	от них	1	2
263	а потому	2	2
264	композиционные приемы	2	2
265	по своим	1	2
266	в лучшем	1	2
267	как например	2	2
268	один из	4	2
269	себе еще	1	2
270	мы видим	1	2
271	тот же	6	2
272	хотя бы	9	2
273	тем или	1	2
274	они могут	1	2
275	и ее	1	2
276	именно на	2	2
277	сколько в	1	2
278	же и	1	2
279	конечно не	2	2
280	то и	2	2
281	ни одного	2	2
282	о слове	5	2
283	является не	1	2
284	или даже	1	2
285	не о	2	2
286	имеет значение	1	2
287	до сих	8	2
288	все время	1	2
289	месте и	1	2
290	на этот	2	2
291	самое слово	1	2
292	не об	1	2
293	совершенно иное	1	2
294	следовательно что	1	2
295	только как	4	2
296	в данном	7	2
297	ведь только	1	2
298	в первой	1	2
299	и идеи	1	2
300	в контексте	1	2
301	с этой	3	2
302	в условиях	2	2
303	сих пор	8	2
304	в смысле	1	2
305	можно было	11	2
306	и от	1	2
307	и вызывает	1	2
308	же в	1	2
309	не есть	3	2
310	е в	2	2
311	слово в	3	2
312	этот вопрос	3	2
313	между ними	1	2
314	есть и	1	2
315	заметить что	1	2
316	смысле слова	2	1
317	же как	1	1
318	в движение	1	1
319	сразу и	1	1
320	далее и	1	1
321	было как	2	1
322	тем же	2	1
323	в первом	5	1
324	из самых	1	1
325	отношения между	4	1
326	имеют все	1	1
327	также что	2	1
328	на две	1	1
329	можно лишь	1	1
330	противном случае	1	1
331	с таким	1	1
332	делают его	1	1
333	форма его	1	1
334	же принципы	1	1
335	из всех	1	1
336	который в	1	1
337	на тех	1	1
338	нуждаются в	1	1
339	мы не	3	1
340	именно к	1	1
341	время как	1	1
342	в полной	1	1
343	на практике	4	1
344	формы в	1	1
345	а только	1	1
346	дан на	1	1
347	к слову	1	1
348	в качестве	2	1
349	тогда как	1	1
350	ни стало	1	1
351	нет и	1	1
352	что они	2	1
353	сама по	2	1
354	сущности на	1	1
355	относится к	2	1
356	которые не	1	1
357	несколько раз	1	1
358	в рамках	5	1
359	независимо от	5	1
360	что именно	3	1
361	что как	3	1
362	на минуту	2	1
363	здесь становится	1	1
364	что касается	1	1
365	в противном	1	1
366	которые определяли	1	1
367	хотя и	5	1
368	как уже	1	1
369	более или	2	1
370	зрения как	1	1
371	за собой	1	1
372	впечатление что	1	1
373	со своей	1	1
374	себе как	1	1
375	отказывается от	1	1
376	что это	3	1
377	тон в	1	1
378	бы сказать	3	1
379	для данного	1	1
380	в нашем	7	1
381	из этих	5	1
382	вопрос в	2	1
383	в известном	2	1
384	темы с	1	1
385	имеем в	1	1
386	как он	2	1
387	но на	3	1
388	свой материал	1	1
389	а вовсе	1	1
390	и если	2	1
391	в статье	2	1
392	настоящей книги	1	1
393	что сказать	1	1
394	к фактам	1	1
395	эту задачу	1	1
396	же это	2	1
397	самой форме	1	1
398	в начале	1	1
399	и вот	3	1
400	имеет смысл	3	1
401	смысле как	1	1
402	и независимо	1	1
403	лишь с	4	1
404	находит себе	1	1
405	или иных	1	1
406	переход к	1	1
407	в основу	1	1
408	мне в	1	1
409	не будет	1	1
410	что все	2	1
411	же касается	1	1
412	есть конечно	2	1
413	и неизбежно	1	1
414	из новых	1	1
415	особенности в	1	1
416	этих форм	2	1
417	лишь в	8	1
418	заключается в	4	1
419	и мы	1	1
420	быть не	2	1
421	приходит в	2	1
422	ведь в	1	1
423	тех которые	1	1
424	он является	1	1
425	при том	1	1
426	все равно	1	1
427	в главе	1	1
428	он действительно	1	1
429	мы имеем	2	1
430	т д	8	1
431	не всегда	1	1
432	статьи в	1	1
433	становится и	2	1
434	ведет к	1	1
435	зрения ее	1	1
436	остается в	2	1
437	смысл и	2	1
438	одного и	2	1
439	и становится	1	1
440	самого последнего	1	1
441	меняется и	2	1
442	или менее	2	1
443	иванов не	1	1
444	ему как	1	1
445	свою речь	1	1
446	перестало быть	1	1
447	не собираемся	2	1
448	не столько	4	1
449	своего рода	2	1
450	признать что	1	1
451	вовсе еще	1	1
452	значение для	1	1
453	этой формы	1	1
454	одном из	1	1
455	только такой	1	1
456	и новые	1	1
457	образом и	1	1
458	по крайней	1	1
459	оказалось бы	1	1
460	что основная	2	1
461	того кто	1	1
462	так называемого	3	1
463	если и	2	1
464	здесь могут	1	1
465	внутренние формы	1	1
466	раз тех	1	1
467	природа и	1	1
468	в русской	1	1
469	содержания его	1	1
470	например не	1	1
471	не имеет	3	1
472	ее с	1	1
473	с газетой	1	1
474	и способна	1	1
475	и именно	3	1
476	того чтобы	11	1
477	не могло	1	1
478	только не	1	1
479	не то	2	1
480	рассматривать как	1	1
481	до чрезвычайности	1	1
482	того в	1	1
483	на этом	2	1
484	на те	1	1
485	слове и	1	1
486	это слово	1	1
487	убедиться в	1	1
488	нам важно	1	1
489	здесь же	1	1
490	так то	2	1
491	котором в	1	1
492	то это	3	1
493	в области	14	1
494	в каком	3	1
495	еще резче	1	1
496	содержания как	1	1
497	у нас	10	1
498	из элементов	1	1
499	искусства и	1	1
500	лежит в	1	1
501	я сам	1	1
502	же самое	1	1
503	об одном	1	1
504	должны быть	1	1
505	всего в	1	1
506	к тому	3	1
507	в психологической	1	1
508	свое значение	1	1
509	быть совершенно	2	1
510	бы тогда	1	1
511	но только	1	1
512	свою очередь	1	1
513	здесь не	2	1
514	в ее	4	1
515	характер и	1	1
516	то время	1	1
517	о тех	1	1
518	в другом	1	1
519	не трудно	3	1
520	здесь как	2	1
521	по природе	1	1
522	она была	1	1
523	что дело	2	1
524	понятно что	1	1
525	для этого	6	1
526	со стороны	1	1
527	уже само	1	1
528	форме в	1	1
529	как формы	1	1
530	в виду	8	1
531	вот это	1	1
532	создается впечатление	1	1
533	первом случае	2	1
534	другом месте	1	1
535	тех кто	1	1
536	о том	6	1
537	к одной	1	1
538	что каждый	1	1
539	уже совсем	1	1
540	с формою	1	1
541	можно сказать	2	1
542	важна здесь	1	1
543	роман и	1	1
544	важно не	1	1
545	формы нового	1	1
546	на которых	5	1
547	того как	7	1
548	ее от	1	1
549	они являются	1	1
550	во втором	1	1
551	отметить что	3	1
552	которые сделали	1	1
553	и только	3	1
554	крайней мере	1	1
555	не надо	1	1
556	он создал	1	1
557	если это	2	1
558	которая как	1	1
559	она может	2	1
560	того что	11	1
561	действительности не	1	1
562	быть и	1	1
563	известном смысле	2	1
564	всякого рода	5	1
565	одной из	1	1
566	мы увидим	1	1
567	что даже	1	1
568	проникнуть в	1	1
569	в какой	3	1
570	они нуждаются	1	1
571	словом и	1	1
572	то в	3	1
573	и действительно	3	1
574	и так	1	1
575	в самое	1	1
576	а с	3	1
577	и лишено	1	1
578	по этому	1	1
579	вот почему	1	1
580	не знающего	1	1
581	да еще	1	1
582	говорить об	1	1
583	есть действительно	1	1
584	или иным	2	1
585	не все	2	1
586	только слово	2	1
587	но самое	1	1
588	только такое	1	1
589	а то	2	1
590	иной смысл	3	1
591	не выражают	1	1
592	отдельные моменты	1	1
593	автора или	1	1
594	нее в	1	1
595	возможна и	1	1
596	не так	3	1
597	и их	1	1
598	центр тяжести	1	1
599	не находит	1	1
600	на основную	1	1
601	могло бы	3	1
602	иначе как	1	1
603	чтобы она	1	1
604	не для	1	1
605	слово как	1	1
606	может служить	2	1
607	противоречии с	1	1
608	но что	1	1
609	дело и	1	1
610	того или	3	1
611	что основное	1	1
612	перейти к	2	1
613	для того	12	1
614	до самого	1	1
615	у которого	1	1
616	в особенности	2	1
617	нами не	1	1
618	знает лишь	1	1
619	свою мысль	1	1
620	выходит за	1	1
621	однако что	4	1
622	делает в	1	1
623	а именно	3	1
624	вообще и	3	1
625	к его	2	1
626	если мы	7	1
627	были не	1	1
628	что не	4	1
629	что для	1	1
630	элементов и	1	1
631	а на	1	1
632	и самый	2	1
633	зависит от	1	1
634	остался бы	1	1
635	а так	1	1
636	случаев они	1	1
637	что мы	2	1
638	если не	1	1
639	как элемент	1	1
640	с помощью	6	1
641	знает все	1	1
642	является его	1	1
643	в частности	2	1
644	ни на	2	1
645	подхода к	2	1
646	к другой	2	1
647	не знал	1	1
648	поэтому-то и	1	1
649	лежат в	1	1
650	что бы	1	1
651	типа в	2	1
652	в тех	2	1
653	с рядом	1	1
654	нем как	1	1
655	требует совершенно	1	1
656	этого слова	4	1
657	столько в	1	1
658	слова и	7	1
659	этом случае	4	1
660	высказывания и	1	1
661	тому или	1	1
662	материале и	2	1
663	тех или	1	1
664	к газете	2	1
665	в идеале	1	1
666	от той	1	1
667	так будто	1	1
668	что я	1	1
669	к конкретному	1	1
670	совершенно иной	2	1
671	е о	1	1
672	последнего времени	2	1
673	как теперь	1	1
674	у них	1	1
675	отношении не	1	1
676	переносится в	1	1
677	в большей	2	1
678	будто бы	1	1
679	речи как	3	1
680	только что	2	1
681	наоборот все	1	1
682	все они	2	1
683	мы видели	3	1
684	я в	3	1
685	характере и	1	1
686	к самому	1	1
687	а о	1	1
688	в свою	1	1
689	но если	3	1
690	лишь по	1	1
691	себе дело	1	1
692	возможно лишь	1	1
693	это в	2	1
694	то здесь	2	1
695	совершенно не	5	1
696	такая идея	1	1
697	минуту не	1	1
698	эта установка	1	1
699	же мы	4	1
700	или иного	3	1
701	на ней	1	1
702	на своем	1	1
703	понял что	2	1
704	к этой	1	1
705	и другие	1	1
706	и эта	1	1
707	к этому	1	1
708	в таком	4	1
709	такой же	2	1
710	этой точки	1	1
711	слова это	1	1
712	или наоборот	1	1
