N	2gram	Losev_Prob_2	Analitik
537	о человеческом	1	1
538	соотносится с	1	1
539	и строго	1	1
540	для того	3	1
541	и побуждает	1	1
542	что на	4	1
543	которая имела	1	1
544	между которыми	2	1
545	до сих	4	1
546	или иначе	6	1
547	ее в	1	1
548	а именно	6	1
549	на чем	2	1
550	было и	1	1
551	а с	1	1
552	и др	2	1
553	себя и	1	1
554	только по	2	1
555	но пожалуй	1	1
556	превращается в	1	1
557	их можно	1	1
558	не знает	3	1
559	она является	1	1
560	уже давно	5	1
561	без которых	3	1
562	вероятно не	1	1
563	в одно	2	1
564	по нашему	1	1
565	очевидно а	1	1
566	новое качество	1	1
567	входить в	2	1
568	себя самой	1	1
569	оказывается не	1	1
570	а завтра	1	1
571	из трех	2	1
572	в предыдущей	1	1
573	требует от	1	1
574	из которых	2	1
575	судить по	1	1
576	в область	4	1
577	а если	1	1
578	этой последней	1	1
579	в литературе	1	1
580	за рамки	1	1
581	что фонема	1	1
582	в москве	1	1
583	отдельности и	1	1
584	не говоря	4	1
585	х гг	1	1
586	и формы	1	1
587	известном смысле	1	1
588	сих пор	4	1
589	действительность в	1	1
590	не будем	4	1
591	но это	6	1
592	между прочим	1	1
593	противоречие с	1	1
594	и тогда	1	1
595	символ по	1	1
596	и любое	1	1
597	уже на	1	1
598	для автора	1	1
599	в связи	5	1
600	отношений и	1	1
601	как на	2	1
602	именно такого	1	1
603	целого так	1	1
604	в отдельных	1	1
605	но обязательно	2	1
606	бы в	3	1
607	мы должны	3	1
608	от всего	3	1
609	хотя бы	12	1
610	будто бы	5	1
611	но если	4	1
612	до тех	4	1
613	не обладает	1	1
614	здесь только	3	1
615	нами не	4	1
616	этот вопрос	1	1
617	только как	3	1
618	и внутренне	1	1
619	к его	1	1
620	не что	3	1
621	оно не	3	1
622	из этого	2	1
623	в голову	2	1
624	к этой	1	1
625	которая уже	1	1
626	в своих	3	1
627	по причине	1	1
628	все что	3	1
629	они не	1	1
630	слова это	2	1
