N	2gram	Bakhtin_Pr_5	StatiiOP
272	и только	1	2
273	и других	1	2
274	все время	4	2
275	была не	1	2
276	еще не	7	2
277	отказ от	1	2
278	и ее	1	2
279	в уста	1	2
280	которых я	2	2
281	есть в	1	2
282	и у	4	2
283	то и	1	2
284	во втором	1	2
285	а то	1	2
286	это место	2	2
287	вовсе не	7	2
288	при всей	1	2
289	или иной	4	2
290	до сих	1	2
291	слово в	2	2
292	себя и	8	2
293	что не	4	2
294	не на	1	2
295	которой есть	1	2
296	что из	1	2
297	ни на	2	2
298	вместе с	2	2
299	в одной	3	2
300	а у	1	2
301	но не	6	2
302	к такому	1	2
303	без труда	1	2
304	несколько раз	2	2
305	в последнем	2	2
306	этого слова	5	2
307	несколько слов	1	2
308	сих пор	1	2
309	внимания на	1	2
310	здесь есть	2	2
311	один из	1	2
312	в результате	1	2
313	пр в	1	2
314	и ни	2	2
315	только что	3	2
316	именно поэтому	1	2
317	все более	1	2
318	здесь только	1	2
319	одной из	2	2
320	в свою	1	2
321	ту же	1	1
322	я сказал	1	1
323	за пределы	3	1
324	в обычном	2	1
325	одним из	1	1
326	начинается с	1	1
327	сам по	2	1
328	и то	5	1
329	на самом	9	1
330	ты и	1	1
331	нему все	1	1
332	и так	4	1
333	в первом	2	1
334	не хочет	2	1
335	по преимуществу	1	1
336	и до	1	1
337	был и	1	1
338	уже по	1	1
339	этом направлении	1	1
340	отношения к	1	1
341	есть не	1	1
342	вопрос о	2	1
343	в деревне	1	1
344	стиля в	2	1
345	почти все	1	1
346	еще до	2	1
347	совпадает с	2	1
348	но уже	2	1
349	событий и	1	1
350	ему в	1	1
351	и он	2	1
352	произведение должно	1	1
353	с большим	1	1
354	проявляется в	1	1
355	быть в	2	1
356	всего этого	3	1
357	это означало	1	1
358	и другие	1	1
359	с самой	1	1
360	в сторону	2	1
361	со всеми	3	1
362	тех же	1	1
363	не все	1	1
364	xix столетия	1	1
365	его душе	1	1
366	старался угадать	1	1
367	речи всех	1	1
368	ненавистью и	1	1
369	тебе и	1	1
370	чем же	1	1
371	трудно сказать	1	1
372	из уст	1	1
373	показать что	2	1
374	по которому	2	1
375	в своем	2	1
376	ты прав	1	1
377	в одних	1	1
378	когда он	3	1
379	и как	2	1
380	и внутреннюю	1	1
381	но эта	2	1
382	это определение	1	1
383	нет здесь	3	1
384	них как	1	1
385	тон в	1	1
386	бы не	2	1
387	то я	1	1
388	его же	2	1
389	близости к	1	1
390	еще один	2	1
391	в дальнейшем	2	1
392	как он	2	1
393	они звучат	1	1
394	но на	4	1
395	ответом на	1	1
396	человек не	1	1
397	есть ее	1	1
398	в нем	16	1
399	а просто	2	1
400	и больше	1	1
401	теперь это	1	1
402	он должен	1	1
403	же это	1	1
404	что еще	1	1
405	основная схема	1	1
406	i в	1	1
407	свое время	1	1
408	в нее	1	1
409	мышления с	1	1
410	тем с	1	1
411	совпадают с	1	1
412	а затем	2	1
413	что такой	1	1
414	же касается	1	1
415	конечно в	2	1
416	к другу	3	1
417	взяты из	1	1
418	самим собой	7	1
419	слов о	1	1
420	о в	1	1
421	зрения на	1	1
422	все действующие	1	1
423	в последующих	1	1
424	делает его	1	1
425	отражение в	1	1
426	был очень	1	1
427	которым он	4	1
428	в ином	1	1
429	словами самого	2	1
430	рядом с	4	1
431	этого не	3	1
432	мы видели	2	1
433	здесь можно	1	1
434	мы знаем	2	1
435	этого произведения	1	1
436	и некоторые	1	1
437	и того	2	1
438	нисколько не	1	1
439	их на	1	1
440	выступает здесь	1	1
441	но я	2	1
442	мы как	1	1
443	поэтому он	3	1
444	с ума	1	1
445	этом выражении	1	1
446	бы на	1	1
447	и при	1	1
448	сказать так	1	1
449	почти не	1	1
450	сам и	3	1
451	впрочем а	1	1
452	на фоне	1	1
453	они уже	1	1
454	от себя	5	1
455	вот одна	1	1
456	поэтому в	1	1
457	на стиль	1	1
458	своими словами	1	1
459	друг другу	4	1
460	и эти	1	1
461	сюжет из	1	1
462	отдельные герои	1	1
463	том же	1	1
464	бы быть	1	1
465	по себе	4	1
466	даже в	5	1
467	и очень	1	1
468	начиная от	1	1
469	место занимает	1	1
470	иной раз	1	1
471	не о	4	1
472	дело в	1	1
473	на него	5	1
474	к изучению	1	1
475	которого он	3	1
476	и именно	1	1
477	что вы	2	1
478	того чтобы	1	1
479	он мог	1	1
480	раннем творчестве	2	1
481	благодаря тому	1	1
482	отметим еще	1	1
483	в самой	1	1
484	или как	3	1
485	но очень	1	1
486	мыслей и	1	1
487	того в	1	1
488	как она	1	1
489	по своей	2	1
490	такая же	2	1
491	к вам	1	1
492	друг друга	2	1
493	а лишь	1	1
494	со своим	2	1
495	уже очень	1	1
496	своей статье	1	1
497	замечательно что	1	1
498	обращает на	2	1
499	смысле конечно	1	1
500	перед ним	1	1
501	и со	3	1
502	в стиле	4	1
503	вот в	1	1
504	от их	1	1
505	свое собственное	1	1
506	очень часто	2	1
507	но там	1	1
508	нет ни	2	1
509	да рядом	1	1
510	когда мы	1	1
511	и другой	1	1
512	героев и	1	1
513	же самое	1	1
514	можно сравнить	1	1
515	не случайно	2	1
516	а что	2	1
517	его с	5	1
518	бы он	2	1
519	той или	4	1
520	здесь же	1	1
521	и свое	1	1
522	слова с	2	1
523	протяжении всего	4	1
524	него как	1	1
525	здесь еще	2	1
526	для себя	7	1
527	приходит к	1	1
528	можно и	1	1
529	которого мы	1	1
530	свою очередь	1	1
531	на нем	1	1
532	здесь не	1	1
533	не успел	1	1
534	в ее	3	1
535	он с	6	1
536	с первого	1	1
537	в произведении	2	1
538	в пределах	11	1
539	так в	2	1
540	приводит к	2	1
541	вообще нет	1	1
542	оперу то	1	1
543	и сам	7	1
544	чтобы дать	1	1
545	можно было	2	1
546	в нескольких	1	1
547	здесь он	2	1
548	те же	2	1
549	здесь как	1	1
550	особенно в	2	1
551	чем у	1	1
552	она была	1	1
553	том как	1	1
554	но у	1	1
555	является в	1	1
556	был не	1	1
557	и вообще	2	1
558	с ним	7	1
559	в содержании	1	1
560	форме в	1	1
561	образом в	1	1
562	но здесь	1	1
563	в позднейшем	1	1
564	находится в	1	1
565	все его	4	1
566	все дело	1	1
567	приближается к	1	1
568	всегда у	1	1
569	в применении	1	1
570	и должно	1	1
571	тех кто	1	1
572	и т.д	3	1
573	голос в	2	1
574	в раннем	2	1
575	со словами	2	1
576	свое произведение	1	1
577	подобные же	1	1
578	в значительной	1	1
579	не выходит	1	1
580	знает что	3	1
581	должно было	1	1
582	такими же	1	1
583	позднейшем творчестве	1	1
584	связь между	1	1
585	ним и	1	1
586	что хотел	1	1
587	что и	3	1
588	выше в	1	1
589	из одних	1	1
590	человека как	2	1
591	и она	1	1
592	для самого	1	1
593	статье а	1	1
594	одно место	1	1
595	о рассказе	1	1
596	но так	3	1
597	служит также	1	1
598	в петербурге	1	1
599	в двух	1	1
600	его в	4	1
601	эти тона	2	1
602	это очень	1	1
603	он уже	3	1
604	одних и	1	1
605	собственного голоса	1	1
606	между этими	1	1
607	это с	1	1
608	место из	1	1
609	же он	1	1
610	где они	1	1
611	целом это	1	1
612	определения и	1	1
613	для всех	1	1
614	итак в	1	1
615	конечно не	2	1
616	да еще	2	1
617	точно и	1	1
618	раз в	2	1
619	он заставляет	1	1
620	ни одного	9	1
621	из них	3	1
622	только одно	1	1
623	тоже в	1	1
624	далее но	1	1
625	и их	1	1
626	слова в	6	1
627	в одном	6	1
628	всех событий	1	1
629	как его	3	1
630	но что	2	1
631	идет в	1	1
632	того или	1	1
633	во всей	1	1
634	голоса но	2	1
635	именно этой	1	1
636	к той	1	1
637	в других	1	1
638	даже и	3	1
639	разработан в	1	1
640	в очень	1	1
641	из приведенных	1	1
642	не укладывается	1	1
643	к приведенному	1	1
644	четыре стиха	2	1
645	не были	1	1
646	и из	1	1
647	представляя собою	1	1
648	то это	1	1
649	был в	1	1
650	и тех	1	1
651	по своим	1	1
652	а именно	1	1
653	и создает	1	1
654	он это	4	1
655	еще и	1	1
656	на которые	1	1
657	являются лишь	1	1
658	а они	1	1
659	говорит о	2	1
660	перед которой	1	1
661	он просит	1	1
662	человек в	1	1
663	о чем	1	1
664	там где	7	1
665	из потребности	1	1
666	если не	1	1
667	в те	1	1
668	уже давно	1	1
669	вступает в	2	1
670	нет ничего	1	1
671	эти слова	3	1
672	я уже	2	1
673	требует от	1	1
674	не знал	2	1
675	в данном	1	1
676	звучат для	1	1
677	ли ты	1	1
678	в той	4	1
679	и этот	2	1
680	смысле этого	2	1
681	тому как	2	1
682	что же	7	1
683	очень важно	2	1
684	когда она	2	1
685	это его	1	1
686	даже с	1	1
687	но известная	1	1
688	его другим	1	1
689	хочет показать	1	1
690	должно быть	3	1
691	или другого	1	1
692	эти вопросы	1	1
693	сплошь да	1	1
694	в формах	1	1
695	о его	1	1
696	характерные для	1	1
697	но для	2	1
698	это уже	2	1
699	совершается в	1	1
700	тенденция этих	1	1
701	это он	4	1
702	лишь о	2	1
703	это как	3	1
704	своей собственной	1	1
705	придет и	1	1
706	что тогда	1	1
707	и все	15	1
708	и события	2	1
709	места в	2	1
710	бы в	4	1
711	я хотел	2	1
712	своих героев	1	1
713	труда обнаружим	1	1
714	но зато	4	1
715	хотя бы	2	1
716	укладывается в	1	1
717	очень хорошо	1	1
718	давно уже	1	1
719	отношении к	7	1
720	с теми	1	1
721	не знает	6	1
722	отношением к	3	1
723	мы здесь	1	1
724	но этот	1	1
725	является и	1	1
726	ко всему	1	1
727	остается неизменным	1	1
728	в свое	1	1
729	но эти	2	1
730	вполне понятно	2	1
731	как слово	1	1
732	только не	1	1
733	и эта	1	1
734	так же	7	1
