N	2gram	Bakhtin_fo_1	Myshleni
145	в чем	2	3
146	но не	5	3
147	нет и	2	3
148	в этой	1	3
149	самом начале	1	3
150	имеет в	2	3
151	в этот	2	3
152	из этих	1	3
153	как совершенно	1	3
154	к выводу	1	3
155	он не	5	3
156	и по	2	3
157	одно и	3	3
158	так и	12	3
159	об этом	2	3
160	с другими	3	3
161	для него	2	3
162	в своей	2	3
163	в основном	5	3
164	друг другу	2	3
165	для нее	1	3
166	по себе	2	3
167	случае в	1	3
168	в основе	5	3
169	только и	5	3
170	в самой	2	3
171	я не	1	3
172	в другую	2	3
173	во всем	2	3
174	этом отношении	3	3
175	отличается от	1	3
176	его с	1	3
177	с собой	1	3
178	с ним	2	3
179	во втором	2	3
180	что и	3	3
181	это не	6	3
182	мы видим	3	3
183	и является	2	3
184	есть в	2	3
185	только на	3	3
186	и обратно	1	3
187	менее всего	1	3
188	мы находим	2	3
189	мы можем	1	3
190	как раз	13	3
191	момент в	2	3
192	были бы	1	3
193	до сих	3	3
194	своей структуре	1	3
195	эти особенности	2	3
196	и потому	3	3
197	смысле этого	1	3
198	мы остановимся	1	3
199	каждой отдельной	1	3
200	этого слова	1	3
201	сих пор	3	3
202	все это	4	3
203	не является	2	3
204	слова но	1	3
205	между ними	3	3
206	в то	9	3
207	и наиболее	1	2
208	ту же	2	2
209	отношения к	3	2
210	одним из	1	2
211	также и	2	2
212	на деле	1	2
213	и есть	1	2
214	и до	5	2
215	и ничего	1	2
216	время как	5	2
217	это отношение	1	2
218	мы и	4	2
219	и он	1	2
220	начало развития	1	2
221	время в	6	2
222	значение и	3	2
223	отношение к	2	2
224	отличие от	2	2
225	и первый	1	2
226	идет о	1	2
227	с этим	6	2
228	перед нами	1	2
229	его к	1	2
230	слова он	1	2
231	но эта	3	2
232	раз в	4	2
233	не могла	1	2
234	в нем	24	2
235	в определенном	3	2
236	его от	2	2
237	значение в	5	2
238	к другу	2	2
239	особенности в	1	2
240	самим собой	2	2
241	лишь в	6	2
242	его в	3	2
243	ни в	8	2
244	о которых	1	2
245	должно быть	1	2
246	в этих	3	2
247	во время	1	2
248	и при	1	2
249	осознания и	1	2
250	конца так	1	2
251	в их	6	2
252	мы говорили	3	2
253	оказывается что	2	2
254	в отличие	2	2
255	в которых	2	2
256	должны были	1	2
257	и другого	1	2
258	точку зрения	2	2
259	которые в	1	2
260	но он	2	2
261	что было	3	2
262	том же	2	2
263	в отношении	3	2
264	не имеет	4	2
265	того и	2	2
266	ничего не	9	2
267	то новое	1	2
268	эти три	1	2
269	с другом	1	2
270	у нас	1	2
271	есть только	2	2
272	всего в	1	2
273	с ее	6	2
274	что все	2	2
275	свою очередь	1	2
276	то время	4	2
277	вещи и	1	2
278	здесь как	2	2
279	и которые	1	2
280	по природе	2	2
281	связанных между	1	2
282	специфические особенности	1	2
283	это внутреннее	1	2
284	выводу что	1	2
285	образом в	1	2
286	находится в	1	2
287	и здесь	1	2
288	внимание на	1	2
289	нас в	3	2
290	входит в	3	2
291	образом все	1	2
292	которой мы	1	2
293	никаких сомнений	1	2
294	во всей	3	2
295	наконец в	1	2
296	к ней	2	2
297	один из	3	2
298	которое мы	1	2
299	находим в	1	2
300	и ее	3	2
301	со всеми	3	2
302	к изменению	1	2
303	уже в	2	2
304	в большинстве	1	2
305	этого понятия	1	2
306	нас и	1	2
307	является не	1	2
308	и других	3	2
309	его и	2	2
310	только к	3	2
311	никто не	2	2
312	ведь это	1	2
313	противоречие между	1	2
314	моментов в	1	2
315	вовсе не	13	2
316	само собой	2	2
317	с другим	1	2
318	на ее	1	2
319	в свою	2	2
320	с ней	1	2
321	себя и	3	2
322	что не	3	2
323	которых мы	1	2
324	мы говорим	1	2
325	и приобретает	1	2
326	из которых	1	2
327	другу и	1	2
328	наряду с	5	2
329	могут быть	5	2
330	и единственно	1	2
331	и всей	2	2
332	друг с	1	2
333	с необходимостью	2	2
334	этом и	1	2
335	но для	2	2
336	она может	1	2
337	или в	3	2
338	для нас	2	2
339	на одно	1	2
340	но всегда	1	2
341	а в	3	2
342	совершенно не	2	2
343	к этой	1	2
344	в своих	1	2
345	во власть	1	2
346	к этому	3	2
347	во всяком	3	2
348	формы и	3	1
349	и т	8	1
350	например в	6	1
351	начинается с	1	1
352	функции в	1	1
353	того же	8	1
354	все остальное	1	1
355	он может	1	1
356	к своей	2	1
357	оно было	1	1
358	высшей степени	1	1
359	когда это	1	1
360	объясняется и	1	1
361	в зависимости	1	1
362	значение но	2	1
363	которыми он	2	1
364	целого но	1	1
365	а как	3	1
366	мы имеем	1	1
367	при анализе	1	1
368	с более	1	1
369	все последующее	1	1
370	нам в	1	1
371	именно к	1	1
372	но сами	1	1
373	его только	1	1
374	но она	2	1
375	само слово	1	1
376	они были	2	1
377	начала в	1	1
378	зависимости от	1	1
379	учение об	1	1
380	и происходит	1	1
381	не был	1	1
382	место слияние	1	1
383	друг к	2	1
384	совсем не	2	1
385	всего ряда	1	1
386	мы будем	2	1
387	но как	1	1
388	а только	2	1
389	точка зрения	1	1
390	друг на	2	1
391	одном и	1	1
392	быть найдены	1	1
393	эта особенность	1	1
394	с совершенно	1	1
395	сама по	1	1
396	его развития	1	1
397	нет как	1	1
398	отнюдь не	5	1
399	там где	2	1
400	в центре	2	1
401	что во	1	1
402	данный момент	1	1
403	в своем	4	1
404	мы также	1	1
405	ее отличиями	1	1
406	кроме того	4	1
407	в ранних	1	1
408	а чисто	1	1
409	и как	10	1
410	по пути	1	1
411	и свою	1	1
412	к построению	1	1
413	от этого	2	1
414	та же	1	1
415	этот новый	1	1
416	момент его	2	1
417	применительно к	1	1
418	тому же	2	1
419	бы не	1	1
420	не оставляет	6	1
421	самого себя	1	1
422	с их	2	1
423	и тот	1	1
424	удельный вес	2	1
425	и те	3	1
426	в ряду	1	1
427	но на	4	1
428	вследствие этого	3	1
429	этот процесс	5	1
430	все ее	3	1
431	в первых	1	1
432	при этом	3	1
433	и лучше	1	1
434	время и	4	1
435	она становится	3	1
436	нас этот	1	1
437	всех этих	5	1
438	которая является	1	1
439	с нашим	1	1
440	не как	2	1
441	что еще	1	1
442	значение может	1	1
443	и свойства	1	1
444	новое и	2	1
445	но вместе	1	1
446	которого и	1	1
447	изменению и	1	1
448	от других	1	1
449	в основу	3	1
450	но все	5	1
451	еще более	3	1
452	факт что	1	1
453	условные и	1	1
454	и может	2	1
455	имеют в	1	1
456	в совершенно	1	1
457	есть все	1	1
458	в другом	1	1
459	определенном направлении	1	1
460	этому типу	1	1
461	знаем не	1	1
462	свойств и	1	1
463	наш анализ	1	1
464	времени и	10	1
465	на этой	4	1
466	для своей	1	1
467	в данной	2	1
468	это было	1	1
469	отсюда и	2	1
470	этого нового	1	1
471	для них	3	1
472	самый характер	1	1
473	о которой	1	1
474	в высшей	1	1
475	соответствии с	2	1
476	отличиями от	1	1
477	социального целого	1	1
478	на друга	2	1
479	и уже	3	1
480	но значение	1	1
481	рода и	1	1
482	человека мы	2	1
483	в один	1	1
484	в понимании	1	1
485	таким же	1	1
486	нас не	1	1
487	на месте	1	1
488	быть названы	1	1
489	не к	2	1
490	не путем	1	1
491	достигается лишь	1	1
492	в одном	3	1
493	силу и	1	1
494	остается вне	1	1
495	другом и	1	1
496	есть именно	2	1
497	по всем	2	1
498	их в	3	1
499	вещей и	1	1
500	этом ее	1	1
501	раз и	2	1
502	протекают и	1	1
503	ничего нового	1	1
504	дело не	1	1
505	правда в	1	1
506	одна из	2	1
507	как таковых	1	1
508	на себе	1	1
509	и сама	1	1
510	они же	1	1
511	бытия и	1	1
512	и снова	1	1
513	их значение	1	1
514	целом оно	1	1
515	не могло	5	1
516	это с	1	1
517	момент является	1	1
518	следовательно и	1	1
519	внутреннего единства	1	1
520	в разных	5	1
521	оставляет никаких	1	1
522	или как	4	1
523	всего на	1	1
524	но очень	2	1
525	легкомыслие и	1	1
526	на природу	1	1
527	это слово	1	1
528	так сказать	7	1
529	в каком	2	1
530	такие же	1	1
531	и оно	1	1
532	мы встречаем	2	1
533	к отдельным	1	1
534	поэтому не	1	1
535	про себя	1	1
536	одну и	1	1
537	два момента	1	1
538	для его	1	1
539	они и	1	1
540	свое значение	1	1
541	но к	1	1
542	поставить вопрос	1	1
543	и это	4	1
544	и самое	1	1
545	из всего	1	1
546	и тогда	1	1
547	но по	2	1
548	служит только	1	1
549	и сами	1	1
550	всем этим	3	1
551	здесь не	4	1
552	всего этого	2	1
553	на основе	2	1
554	как по	2	1
555	и внутреннее	3	1
556	уже с	1	1
557	в себя	1	1
558	степени и	1	1
559	не возникает	1	1
560	и ту	1	1
561	ясно что	2	1
562	которой этот	1	1
563	мы пользуясь	1	1
564	понятно что	4	1
565	он сам	1	1
566	в словах	1	1
567	и вообще	2	1
568	мышление как	1	1
569	что самая	1	1
570	и т.д	1	1
571	и поэтому	1	1
572	они оказываются	1	1
573	был на	1	1
574	или на	1	1
575	бы друг	1	1
576	новое что	1	1
577	месте и	1	1
578	от них	1	1
579	место в	2	1
580	эта работа	1	1
581	в форме	3	1
582	тотчас же	1	1
583	того в	1	1
584	а следовательно	1	1
585	также в	1	1
586	могут совершаться	1	1
587	поэтому все	2	1
588	происходит в	2	1
589	платона как	1	1
590	это само	1	1
591	ни к	3	1
592	проявления и	1	1
593	и представляет	1	1
594	этот вопрос	1	1
595	мы увидим	1	1
596	проникнуть в	1	1
597	с аналогичной	1	1
598	колебаний и	1	1
599	в стороне	2	1
600	и после	1	1
601	всяком случае	1	1
602	одних и	2	1
603	через ряд	1	1
604	и решающее	1	1
605	человека с	1	1
606	конечно не	4	1
607	неразрывно связана	1	1
608	при помощи	1	1
609	из них	1	1
610	человека на	1	1
611	не связанных	1	1
612	основу нашего	1	1
613	но повторяем	2	1
614	не для	2	1
615	к ним	2	1
616	друга то	1	1
617	внимательно к	1	1
618	как его	1	1
619	у него	6	1
620	психологическое значение	1	1
621	в них	4	1
622	ее на	1	1
623	в других	9	1
624	по кругу	1	1
625	это развитие	1	1
626	значение чем	1	1
627	уже говорили	3	1
628	не были	2	1
629	или иной	2	1
630	здесь в	2	1
631	являются только	1	1
632	приобретает известное	1	1
633	тот момент	1	1
634	принадлежит не	2	1
635	к более	1	1
636	какое это	2	1
637	быть тем	1	1
638	в соответствии	2	1
639	процесс в	2	1
640	не было	7	1
641	котором совершается	1	1
642	с которым	1	1
643	и внутренне	1	1
644	как ни	1	1
645	всех ее	1	1
646	одну из	1	1
647	и том	1	1
648	особенностей и	1	1
649	ближе к	1	1
650	в одно	3	1
651	и вне	3	1
652	также с	1	1
653	если не	1	1
654	в связи	5	1
655	она проявляется	2	1
656	связей и	1	1
657	проходит через	3	1
658	единство но	1	1
659	все более	1	1
660	но оно	2	1
661	в частности	6	1
662	все основные	1	1
663	тот факт	1	1
664	но ей	1	1
665	она есть	1	1
666	в романах	2	1
667	находятся в	1	1
668	из этой	1	1
669	по существу	12	1
670	дело здесь	1	1
671	как только	1	1
672	и наши	1	1
673	общественной жизни	1	1
674	неразрывно связаны	1	1
675	числе и	2	1
676	однако не	1	1
677	которой он	1	1
678	из ряда	1	1
679	к другим	1	1
680	в каких	1	1
681	в литературе	16	1
682	на одной	1	1
683	не оставляют	1	1
684	эта проблема	1	1
685	включает в	1	1
686	ее но	1	1
687	причем в	1	1
688	остается тем	1	1
689	в результате	6	1
690	своей собственной	3	1
691	хотя и	3	1
692	в отдельных	1	1
693	и все	6	1
694	жить и	1	1
695	огромную роль	1	1
696	той или	2	1
697	но зато	1	1
698	все они	1	1
699	же в	3	1
700	сущности все	1	1
701	человека не	1	1
702	имеет более	1	1
703	отражения и	1	1
704	была бы	2	1
705	нет но	2	1
706	остается неизменным	1	1
707	к моменту	1	1
708	этим объясняется	1	1
709	борьба и	1	1
710	начала не	1	1
711	выступает с	1	1
712	но эти	1	1
713	видим в	1	1
714	и другие	5	1
715	эти по	1	1
716	в таком	3	1
717	том числе	4	1
718	они не	3	1
