N	2gram	Vinokur_St_1	Hudozhes
267	который в	1	2
268	а как	2	2
269	и то	5	2
270	в г	3	2
271	не является	3	2
272	или иной	1	2
273	из них	8	2
274	о нем	1	2
275	но именно	2	2
276	от которого	1	2
277	это был	1	2
278	к числу	2	2
279	однако и	2	2
280	в данном	14	2
281	в роли	1	2
282	во втором	4	2
283	все эти	5	1
284	не означает	1	1
285	в свои	1	1
286	многие исследователи	1	1
287	слов о	1	1
288	оказывается не	1	1
289	или иначе	2	1
290	какой бы	1	1
291	лишь то	1	1
292	или иное	3	1
293	для ее	1	1
294	когда мы	1	1
295	но с	3	1
296	это за	1	1
297	понимают что	1	1
298	отношении к	1	1
299	нуждается не	1	1
300	бы в	1	1
301	находя в	1	1
302	о ней	1	1
303	на деле	1	1
304	остается глухим	1	1
305	по словам	4	1
306	читаем и	1	1
307	то не	2	1
308	же это	3	1
309	тех же	1	1
310	в которой	4	1
311	всю жизнь	1	1
312	его же	2	1
313	но он	2	1
314	это то	1	1
315	чуждо и	1	1
316	свою личность	1	1
317	видно что	3	1
318	бы это	2	1
319	бы то	1	1
320	оказывается в	2	1
321	от этого	2	1
322	на том	1	1
323	и который	1	1
324	и чувства	1	1
325	них нельзя	1	1
326	на человека	1	1
327	до уровня	1	1
328	в разных	1	1
329	как например	1	1
330	этом отношении	7	1
331	мы пока	1	1
332	не была	2	1
333	xix в	5	1
334	не должно	1	1
335	иногда и	2	1
336	здесь и	1	1
337	двух или	1	1
338	между собой	1	1
339	в настоящем	1	1
340	подобные вопросы	1	1
341	это время	1	1
342	по первому	1	1
343	ученого и	1	1
344	бы всё	1	1
345	читателя в	1	1
346	только одно	1	1
347	другой стороны	7	1
348	во что	1	1
349	не оставляет	1	1
350	же мы	1	1
351	еще одну	1	1
352	том случае	1	1
353	числе и	2	1
354	на подобные	1	1
355	к концу	2	1
356	а иногда	2	1
357	с ней	1	1
358	каждого отдельного	1	1
359	жизнь если	1	1
360	у читателя	1	1
361	это просто	3	1
362	так часто	1	1
363	настоящее время	1	1
364	свое время	2	1
365	каждого из	2	1
366	в третьем	1	1
367	и так	3	1
368	ли с	1	1
369	даже в	3	1
370	к которому	4	1
371	это в	4	1
372	там где	5	1
373	в сущности	2	1
374	с удовольствием	1	1
375	то есть	2	1
376	мы не	2	1
377	смысле что	1	1
378	в конце	3	1
379	его личная	1	1
380	объяснение в	1	1
381	для той	1	1
382	где та	1	1
383	этот тезис	1	1
384	одном из	1	1
385	так что	6	1
386	не знает	2	1
387	во всех	8	1
388	по себе	1	1
389	не существует	3	1
390	а на	3	1
391	личности но	1	1
392	в другой	1	1
393	от друга	1	1
394	с каким	1	1
395	то ни	1	1
396	на язык	1	1
397	полагает что	1	1
398	во всякой	1	1
399	то или	3	1
400	ли не	2	1
401	которой он	1	1
402	он к	1	1
403	и лишена	1	1
404	не о	1	1
405	слова не	1	1
406	стороны в	2	1
407	но зато	1	1
408	я хотел	1	1
409	такое же	1	1
410	и другое	1	1
411	присутствует в	1	1
412	и неизвестно	1	1
413	но все	4	1
414	по своей	2	1
415	и такие	2	1
416	мы в	1	1
417	которых он	1	1
418	а именно	3	1
419	всего что	1	1
420	и самого	1	1
421	с этой	3	1
422	например в	8	1
423	того что	9	1
424	разрыв между	1	1
425	должно было	2	1
426	отношения к	2	1
427	так а	1	1
428	ему по	1	1
429	в начале	3	1
430	себе как	1	1
431	в таком	3	1
432	и притом	1	1
433	дважды в	1	1
434	котором он	1	1
435	было не	2	1
436	всё что	1	1
437	но как	1	1
438	еще более	4	1
439	это нужно	1	1
440	значительной степени	1	1
441	и даже	5	1
442	хотя и	1	1
443	тут не	2	1
444	и других	1	1
445	что бы	1	1
446	этом случае	2	1
447	уже давно	1	1
448	часто случается	1	1
449	друг от	1	1
450	трогательно и	1	1
451	где в	1	1
452	вопрос и	1	1
453	и дело	1	1
454	особенно же	1	1
455	которых мы	1	1
456	в уста	3	1
457	нас к	1	1
458	сказать не	1	1
459	иначе в	1	1
460	имеем дело	2	1
461	люди с	1	1
462	такова же	1	1
463	из этого	1	1
464	в той	6	1
465	это и	4	1
466	нет и	1	1
467	и лишь	1	1
468	за рамки	1	1
469	г в	5	1
470	что нет	2	1
471	ведь это	1	1
472	сразу же	1	1
473	в течение	1	1
474	я в	1	1
475	дело в	6	1
476	можно назвать	2	1
477	который всегда	1	1
478	выйти за	1	1
479	согласно которому	1	1
480	до конца	1	1
481	что от	2	1
482	содержит в	1	1
483	ср в	5	1
484	в одной	1	1
485	самое важное	1	1
486	них нет	1	1
487	и потому	2	1
488	всю свою	1	1
489	такого рода	2	1
490	то как	1	1
491	он был	3	1
492	и таким	1	1
493	счастье и	1	1
494	время когда	1	1
495	на них	1	1
496	кого же	1	1
497	времени и	1	1
498	это разумеется	1	1
499	но ведь	8	1
500	это его	1	1
501	котором она	1	1
502	представить себе	1	1
503	не могло	1	1
504	позволяют себе	2	1
505	его личности	1	1
506	по мнению	3	1
507	в каждом	3	1
508	это прежде	2	1
509	счел нужным	1	1
510	ни один	2	1
511	трудно было	1	1
512	например к	1	1
513	образом в	1	1
514	начале xix	1	1
515	во время	3	1
516	ему самому	1	1
517	строя его	1	1
518	его места	1	1
519	не всегда	2	1
520	совершенно не	5	1
521	слова без	1	1
522	и тем	3	1
523	бы оно	1	1
524	того в	1	1
525	согласно которой	1	1
526	и другая	1	1
527	его личной	1	1
528	в один	1	1
529	где отсутствие	1	1
530	это только	1	1
531	он в	1	1
532	от того	1	1
533	ни стало	1	1
534	в настоящее	1	1
535	но иногда	1	1
536	том же	1	1
537	показать что	1	1
538	него по	1	1
539	в москве	2	1
540	не знаю	2	1
541	для вопроса	1	1
542	в сторону	2	1
543	в слове	5	1
544	не вправе	1	1
545	который как	2	1
546	не для	2	1
547	в момент	1	1
548	более того	1	1
549	целого ряда	2	1
550	которых в	3	1
551	и смерти	1	1
552	за пределы	2	1
553	бы она	1	1
554	и что	4	1
555	единственный способ	1	1
556	также и	9	1
557	как к	3	1
558	не просто	1	1
559	его смерти	1	1
560	п по	1	1
561	и когда	1	1
562	их в	2	1
563	отступления от	1	1
564	времени в	1	1
565	и проистекает	1	1
566	обращение к	1	1
567	в своих	2	1
568	и никогда	1	1
569	быть и	2	1
570	и исключительно	1	1
571	том числе	2	1
572	судить по	1	1
573	одних и	1	1
574	время как	2	1
575	все в	2	1
576	без того	1	1
577	и говорит	1	1
578	и всякая	1	1
579	с неба	1	1
580	ни был	1	1
581	но то	1	1
582	от себя	1	1
583	со всеми	2	1
584	ему не	1	1
585	с самого	1	1
586	вопросы не	1	1
587	случае и	1	1
588	то время	2	1
589	объяснения в	1	1
590	но у	1	1
591	по существу	2	1
592	я должен	1	1
593	это были	1	1
594	чем в	3	1
595	что самое	1	1
596	не видит	1	1
597	в области	14	1
598	которыми он	2	1
599	наших глазах	2	1
600	смотрел на	1	1
601	к этому	1	1
602	то все	1	1
603	в наиболее	1	1
604	как общей	1	1
605	на две	1	1
606	него в	1	1
607	знать в	1	1
608	важно для	1	1
609	в корне	1	1
610	лет назад	2	1
611	второй половины	1	1
612	отличается от	1	1
613	так или	2	1
614	есть только	2	1
615	а во	3	1
616	заключается в	4	1
617	могло бы	2	1
618	что с	2	1
619	точно так	1	1
620	никогда и	1	1
621	уже в	2	1
622	в глаза	1	1
623	после того	1	1
624	были бы	1	1
625	этих двух	3	1
626	иначе говоря	1	1
627	так как	5	1
628	почему это	1	1
629	ни на	2	1
630	всей его	1	1
631	который не	2	1
632	мы имеем	2	1
633	в абзаце	1	1
634	еще в	1	1
635	потому не	1	1
636	приведенных выше	1	1
637	с собою	1	1
638	является в	1	1
639	чем не	1	1
640	том чтобы	1	1
641	настаивать на	1	1
642	и более	2	1
643	но это	6	1
644	но для	2	1
645	а если	2	1
646	той или	1	1
647	они даже	1	1
648	и при	1	1
