N	2gram	Vinokur_St_2	FransuaR
182	этого образа	2	2
183	и те	2	2
184	как он	2	2
185	на его	2	2
186	он не	9	2
187	на этом	1	2
188	что все	1	2
189	значение в	1	2
190	это было	2	2
191	заключается в	1	2
192	повод для	1	2
193	а за	1	2
194	мы видели	1	2
195	в развитии	1	2
196	из этих	1	2
197	но если	1	2
198	и сейчас	3	2
199	в своей	7	2
200	представление о	1	2
201	борьбу с	2	2
202	и очень	1	2
203	в таких	1	2
204	у кого	1	2
205	для всего	1	2
206	так что	3	2
207	как она	1	2
208	предполагать что	1	2
209	связи с	4	2
210	всех языках	1	2
211	не могут	1	2
212	в области	2	2
213	данном случае	1	2
214	характер и	1	2
215	литературы и	1	2
216	конечно в	2	2
217	времени и	4	2
218	которая была	2	2
219	в романе	4	2
220	возможно что	1	2
221	образом в	1	2
222	внимание на	4	2
223	в значительной	2	2
224	между тем	5	2
225	и во	1	2
226	кажется что	3	2
227	но с	4	2
228	да еще	1	2
229	тем сильнее	1	2
230	себе в	1	2
231	ведь это	1	2
232	в конце	2	2
233	как его	1	2
234	может быть	2	2
235	как раз	8	2
236	в форме	1	2
237	и едва	1	2
238	а на	1	2
239	что человек	1	2
240	до конца	3	2
241	нужно сказать	1	2
242	не на	2	2
243	а не	5	2
244	одну из	1	2
245	или с	2	2
246	в последней	1	2
247	в частности	4	2
248	и потому	2	2
249	как это	2	2
250	отрывок из	2	2
251	сцены и	1	2
252	не был	3	2
253	наконец и	1	2
254	своего времени	4	2
255	для нас	1	2
256	от него	1	2
257	в эту	3	2
258	бы в	1	2
259	в этих	3	2
260	еще более	4	2
261	в том	27	2
262	все они	1	2
263	другой стороны	3	2
264	отметить что	2	2
265	и другие	2	2
266	того времени	4	2
267	ту же	1	1
268	несколько лет	1	1
269	до него	2	1
270	с жизнью	1	1
271	по адресу	2	1
272	сам по	1	1
273	на самом	3	1
274	тем же	2	1
275	из его	2	1
276	он уже	1	1
277	др в	1	1
278	в зависимости	1	1
279	в их	3	1
280	его не	3	1
281	в несколько	1	1
282	смотреть на	1	1
283	для своего	2	1
284	основным источником	1	1
285	такое место	1	1
286	на первом	2	1
287	общества и	1	1
288	память о	1	1
289	почти все	2	1
290	в литературном	1	1
291	целый мир	1	1
292	совпадает с	1	1
293	образом уже	1	1
294	не вполне	1	1
295	на тему	1	1
296	которая для	1	1
297	зависимости от	1	1
298	можно предполагать	1	1
299	жил в	1	1
300	что теперь	1	1
301	столько же	3	1
302	еще не	1	1
303	на них	1	1
304	далее в	2	1
305	сам а	1	1
306	этого эпизода	1	1
307	в изображении	1	1
308	языке самого	1	1
309	друг к	1	1
310	о смерти	1	1
311	был совершенно	1	1
312	темой и	1	1
313	по отношению	1	1
314	отношение к	1	1
315	себе и	1	1
316	не просто	1	1
317	нет и	2	1
318	из важнейших	1	1
319	и речи	2	1
320	этих словах	2	1
321	в поисках	1	1
322	эту борьбу	1	1
323	и я	2	1
324	чем же	1	1
325	как говорит	2	1
326	и литературной	1	1
327	что к	1	1
328	в приведенном	1	1
329	наиболее ярких	1	1
330	что когда	1	1
331	и к	4	1
332	более или	2	1
333	и хотя	1	1
334	о самом	1	1
335	тебе с	1	1
336	в письмах	2	1
337	представлению о	1	1
338	в которой	11	1
339	им в	1	1
340	своем романе	1	1
341	бы только	1	1
342	стихией и	1	1
343	с громадным	1	1
344	есть но	1	1
345	и если	1	1
346	перестает быть	1	1
347	именно то	1	1
348	с именем	1	1
349	не как	1	1
350	ими в	1	1
351	они свидетельствуют	1	1
352	новое и	1	1
353	прошлого века	1	1
354	и по	3	1
355	с собой	1	1
356	но все	7	1
357	значительной степени	2	1
358	на нее	3	1
359	в каждом	1	1
360	презрение к	1	1
361	тем в	2	1
362	за то	3	1
363	различие между	1	1
364	же касается	1	1
365	была в	1	1
366	их и	1	1
367	традиции и	1	1
368	зрения на	1	1
369	первая глава	2	1
370	его в	2	1
371	обоих случаях	1	1
372	пути от	1	1
373	не совпадает	1	1
374	форму и	1	1
375	должен был	4	1
376	есть также	1	1
377	и тем	1	1
378	знаком с	2	1
379	здесь нет	1	1
380	основания для	1	1
381	на основании	1	1
382	с тем	7	1
383	он и	1	1
384	несмотря на	2	1
385	и богатая	1	1
386	или менее	2	1
387	в горле	1	1
388	одним и	1	1
389	место в	1	1
390	видел в	2	1
391	не столько	7	1
392	духе как	1	1
393	знакомство с	1	1
394	могло бы	1	1
395	этого потока	1	1
396	своего рода	5	1
397	от его	2	1
398	роман на	2	1
399	одном из	3	1
400	поэтому в	1	1
401	эпизода и	1	1
402	времени не	2	1
403	через посредство	1	1
404	приведенный отрывок	1	1
405	и эти	1	1
406	не могли	2	1
407	где нет	2	1
408	в устах	2	1
409	и почти	1	1
410	по себе	3	1
411	в отношении	2	1
412	при всех	1	1
413	не менее	3	1
414	не раз	2	1
415	что с	2	1
416	в обоих	3	1
417	и прочие	1	1
418	дело в	4	1
419	того как	7	1
420	на него	1	1
421	которого он	1	1
422	и именно	3	1
423	и снова	1	1
424	о них	1	1
425	можно судить	1	1
426	но только	1	1
427	же объективное	1	1
428	вообще можно	1	1
429	он с	1	1
430	не имеет	2	1
431	яркое выражение	1	1
432	ничего не	4	1
433	одна из	1	1
434	всего и	1	1
435	время к	1	1
436	к концу	1	1
437	развивается в	1	1
438	он пытался	1	1
439	свидетельствуют о	2	1
440	нужно отметить	1	1
441	как будто	1	1
442	самым важным	1	1
443	ему не	2	1
444	не знали	5	1
445	связан не	1	1
446	у меня	3	1
447	ни о	1	1
448	в момент	1	1
449	исходить из	1	1
450	искусства и	2	1
451	в основу	1	1
452	и вполне	1	1
453	его за	1	1
454	к другу	1	1
455	с полной	1	1
456	большая часть	2	1
457	на это	2	1
458	где он	2	1
459	быть конечно	1	1
460	и это	2	1
461	для обновления	1	1
462	и о	4	1
463	но вообще	1	1
464	здесь не	1	1
465	новую жизнь	1	1
466	лица не	1	1
467	эпизода в	1	1
468	то время	1	1
469	в пределах	1	1
470	в ту	1	1
471	говорит на	1	1
472	можно было	1	1
473	не за	1	1
474	связан с	3	1
475	особенно в	2	1
476	с самим	1	1
477	не чужда	1	1
478	с реальными	1	1
479	без сомнения	1	1
480	а там	1	1
481	привычны и	1	1
482	основана на	1	1
483	даны в	2	1
484	открыто и	1	1
485	эту сцену	1	1
486	об этом	6	1
487	и глубокая	1	1
488	связанное с	1	1
489	со всех	1	1
490	и здесь	3	1
491	из рук	1	1
492	настоящее время	1	1
493	голоса в	1	1
494	одного из	1	1
495	глубоко родственны	1	1
496	после того	4	1
497	можно сказать	1	1
498	по их	2	1
499	центрального образа	1	1
500	вообще всю	1	1
501	от них	1	1
502	судить о	1	1
503	в языке	5	1
504	что и	2	1
505	никаких сомнений	1	1
506	чем и	1	1
507	века и	2	1
508	у всех	2	1
509	в лице	1	1
510	находим и	1	1
511	в которую	2	1
512	говорит в	1	1
513	нашел в	1	1
514	казалось что	1	1
515	из всех	1	1
516	хотя у	1	1
517	сомнению что	1	1
518	с ними	1	1
519	этот вопрос	2	1
520	есть место	1	1
521	это очень	2	1
522	был тот	1	1
523	не страшен	1	1
524	которых он	1	1
525	их не	1	1
526	по этому	2	1
527	был так	1	1
528	борьбы с	3	1
529	до появления	1	1
530	а то	1	1
531	не дает	2	1
532	воображения и	1	1
533	одно из	1	1
534	совсем другое	1	1
535	именно они	1	1
536	для него	4	1
537	ни в	3	1
538	котором все	1	1
539	у нее	1	1
540	мы можем	1	1
541	характер его	1	1
542	и живо	1	1
543	образом не	2	1
544	v в	1	1
545	для того	7	1
546	о каком	1	1
547	к месту	1	1
548	зрения этого	1	1
549	однако что	1	1
550	по своим	1	1
551	к которому	1	1
552	действующих лиц	4	1
553	в предисловии	3	1
554	текст в	1	1
555	еще и	3	1
556	во второй	1	1
557	такое же	2	1
558	а с	3	1
559	себя и	1	1
560	что для	1	1
561	говорит о	2	1
562	в некоторых	2	1
563	к сожалению	2	1
564	нужно искать	1	1
565	не было	3	1
566	и стал	1	1
567	на этот	2	1
568	той эпохи	1	1
569	ничем не	1	1
570	его как	2	1
571	было для	2	1
572	о чем	5	1
573	что из	1	1
574	и слово	1	1
575	сцены не	1	1
576	в связи	1	1
577	и об	1	1
578	в руках	1	1
579	связь с	2	1
580	о себе	1	1
581	на чем	1	1
582	к его	1	1
583	но этот	1	1
584	над ним	1	1
585	к своему	2	1
586	xix века	3	1
587	предисловии к	2	1
588	что за	2	1
589	ли ты	1	1
590	на эту	1	1
591	что же	1	1
592	опору в	2	1
593	да и	1	1
594	по существу	2	1
595	в числе	2	1
596	для понимания	1	1
597	действительно ли	1	1
598	действительно не	2	1
599	так сильно	1	1
600	не является	3	1
601	все как	1	1
602	части своего	1	1
603	в условиях	1	1
604	на своем	1	1
605	героя в	1	1
606	между прочим	12	1
607	это был	2	1
608	что касается	1	1
609	вопрос в	1	1
610	не существует	1	1
611	не подлежит	1	1
612	он по	2	1
613	этой системы	1	1
614	в настоящее	1	1
615	а к	2	1
616	из различных	1	1
617	что значит	1	1
618	конце концов	1	1
619	года в	3	1
620	находим в	2	1
621	в могилу	1	1
622	самом себе	1	1
623	и роста	1	1
624	исторических и	1	1
625	важно подчеркнуть	1	1
626	г и	1	1
627	нисколько не	1	1
628	своей части	1	1
629	была одним	1	1
630	эпохой в	1	1
631	их с	1	1
632	сказано но	1	1
633	по одному	1	1
634	отношению к	1	1
635	бы его	1	1
636	этой сцены	1	1
637	в трех	1	1
638	из лучших	1	1
639	около г	1	1
640	пути к	1	1
641	но эти	1	1
642	к этой	1	1
643	по поводу	8	1
644	как на	9	1
645	в таком	1	1
