N	2gram	Medvedev_F_1	Psycholo
282	деле это	1	2
283	в то	9	2
284	к этим	1	2
285	переживания в	1	2
286	что самое	1	2
287	во всем	2	2
288	и чувства	1	2
289	эти три	1	2
290	все то	1	2
291	есть только	1	2
292	отличается от	3	2
293	если же	2	2
294	должен быть	5	2
295	знаем что	1	2
296	приводит к	2	2
297	не с	2	2
298	мог бы	1	2
299	еще в	2	2
300	что дело	1	2
301	понятно что	1	2
302	и даже	3	2
303	ничего не	2	2
304	или иной	1	2
305	самое основное	1	2
306	или на	2	2
307	можно сказать	1	2
308	связь между	1	2
309	самом процессе	1	2
310	каждый элемент	2	2
311	говорит он	3	2
312	в форме	1	2
313	тех пор	1	2
314	этом смысле	1	2
315	быть и	4	2
316	связи с	3	2
317	ни одного	2	2
318	его с	2	2
319	не дает	2	2
320	в душе	2	2
321	мы знаем	1	2
322	представить себе	1	2
323	в одном	2	2
324	нет в	1	2
325	даже и	2	2
326	художественное чувство	1	2
327	полагал что	1	2
328	остается еще	1	2
329	и эта	1	2
330	до конца	7	2
331	и самый	2	2
332	нам думается	1	2
333	или с	1	2
334	произведения искусства	3	2
335	с помощью	3	2
336	это значит	1	2
337	по существу	2	2
338	к следующему	1	2
339	с этой	4	2
340	все это	9	2
341	что касается	1	2
342	не является	1	2
343	и ни	1	2
344	же в	3	2
345	до тех	1	2
346	между ними	3	2
347	не знает	1	2
348	из этого	1	2
349	во внешнем	2	2
350	себе не	1	2
351	событий в	1	2
352	нас не	2	2
353	смысле слова	1	1
354	например в	1	1
355	в такой	1	1
356	проблемы в	1	1
357	он может	1	1
358	останавливается и	1	1
359	других областей	1	1
360	идет о	2	1
361	и принципиально	1	1
362	чего не	1	1
363	когда человек	1	1
364	и внешних	1	1
365	из его	1	1
366	все те	1	1
367	они никогда	1	1
368	роман чтобы	1	1
369	самое же	1	1
370	положения в	2	1
371	содержание но	1	1
372	развитие в	1	1
373	почти все	1	1
374	только это	1	1
375	в составе	1	1
376	мы и	1	1
377	свое отношение	1	1
378	но напротив	2	1
379	может совершаться	1	1
380	своем целом	2	1
381	в чем	1	1
382	основанного на	1	1
383	в сюжете	1	1
384	как таковая	1	1
385	как если	2	1
386	могло быть	1	1
387	а только	2	1
388	точка зрения	2	1
389	к которой	1	1
390	связано с	1	1
391	что язык	1	1
392	для других	2	1
393	если в	1	1
394	эта особенность	1	1
395	искусства все	1	1
396	отношение к	3	1
397	или иное	1	1
398	из важнейших	2	1
399	один и	1	1
400	и вовсе	1	1
401	мы дадим	1	1
402	делая их	1	1
403	общего с	1	1
404	в художественном	3	1
405	как нам	1	1
406	и различные	1	1
407	хотя и	1	1
408	мы различаем	1	1
409	справедливо и	1	1
410	более или	6	1
411	в действительности	2	1
412	материалом и	2	1
413	этой цели	1	1
414	от этого	2	1
415	и отчасти	3	1
416	искусство и	1	1
417	о самом	1	1
418	психологии и	1	1
419	та же	1	1
420	в литературном	2	1
421	самой природе	1	1
422	жизнь как	3	1
423	на роман	1	1
424	совершается не	1	1
425	его содержания	1	1
426	еще далеко	1	1
427	учение о	4	1
428	в последнее	1	1
429	остановиться на	2	1
430	своей теории	1	1
431	романа но	1	1
432	нами в	1	1
433	составе художественного	1	1
434	так сказать	3	1
435	должна идти	1	1
436	этот процесс	1	1
437	именно этим	1	1
438	быть поняты	2	1
439	главным образом	4	1
440	в поэтике	1	1
441	сказать в	1	1
442	время и	1	1
443	отсюда целый	1	1
444	единство в	2	1
445	оставив в	1	1
446	в восприятии	1	1
447	в понимании	5	1
448	привести в	1	1
449	его сознание	1	1
450	его задачи	1	1
451	из виду	2	1
452	искусства должно	1	1
453	искусства именно	1	1
454	по своему	1	1
455	так часто	1	1
456	свою силу	1	1
457	но вместе	1	1
458	его от	1	1
459	гораздо большее	1	1
460	эта же	2	1
461	которое как	1	1
462	реакции на	1	1
463	от нее	2	1
464	в нескольких	1	1
465	подход к	2	1
466	не из	4	1
467	могла бы	2	1
468	ей в	1	1
469	и может	4	1
470	они должны	1	1
471	единство произведения	2	1
472	произведения с	1	1
473	на этой	1	1
474	с каким-либо	1	1
475	того или	2	1
476	первой главе	1	1
477	каждого элемента	2	1
478	литературном произведении	3	1
479	в жизни	3	1
480	действий и	2	1
481	но уже	1	1
482	этого слова	3	1
483	это положение	1	1
484	его частей	1	1
485	ни одной	1	1
486	далеко не	1	1
487	частью которого	1	1
488	в научном	1	1
489	нигде не	1	1
490	жизни но	2	1
491	что содержание	2	1
492	эти тенденции	1	1
493	проявляется в	1	1
494	как таковой	6	1
495	не мог	1	1
496	со всей	3	1
497	и ко	1	1
498	искусства может	1	1
499	или менее	6	1
500	в эту	2	1
501	которую он	1	1
502	мы попытаемся	1	1
503	как некоторое	1	1
504	необходимо прежде	1	1
505	что такое	2	1
506	для чувства	1	1
507	мы замечаем	1	1
508	бы к	1	1
509	из которой	1	1
510	не менее	11	1
511	поэтического произведения	3	1
512	где она	1	1
513	но эта	2	1
514	принадлежит ему	1	1
515	в россии	3	1
516	значения с	1	1
517	и эти	1	1
518	есть еще	1	1
519	какое бы	1	1
520	неправильно в	1	1
521	тому чтобы	1	1
522	бы быть	2	1
523	почве и	1	1
524	этой работы	2	1
525	и очень	1	1
526	случае в	1	1
527	работы таким	1	1
528	она не	6	1
529	иной раз	1	1
530	для каждого	1	1
531	на котором	1	1
532	на него	2	1
533	в процессе	9	1
534	в русской	1	1
535	которого он	1	1
536	и искусство	1	1
537	и отдельных	1	1
538	на самый	1	1
539	в структуре	1	1
540	он хочет	1	1
541	не могло	5	1
542	не имеет	1	1
543	на язык	3	1
544	трудно отделить	1	1
545	под этим	1	1
546	его структуры	1	1
547	совершенно неправильно	1	1
548	в русском	1	1
549	к ней	2	1
550	х годов	1	1
551	и является	2	1
552	вместо того	1	1
553	не принадлежит	1	1
554	эту аналогию	1	1
555	и свою	5	1
556	только с	1	1
557	из формальных	1	1
558	в области	3	1
559	если только	1	1
560	случае должна	1	1
561	к таким	1	1
562	образом оказывается	1	1
563	заключается что	1	1
564	конструкции и	2	1
565	лежит в	1	1
566	должны быть	5	1
567	содержанием и	1	1
568	и непосредственном	1	1
569	его значение	1	1
570	в работах	1	1
571	в применении	2	1
572	она дана	1	1
573	на наших	2	1
574	элементы в	1	1
575	ложного предположения	1	1
576	именно эту	1	1
577	более не	1	1
578	с ее	7	1
579	это единство	1	1
580	свою очередь	6	1
581	как один	1	1
582	здесь не	3	1
583	которая могла	1	1
584	только при	1	1
585	и от	7	1
586	последнее время	1	1
587	в произведении	2	1
588	дано в	1	1
589	значение в	3	1
590	если они	1	1
591	поэтому мы	1	1
592	проблем и	5	1
593	каждого из	2	1
594	здесь нет	1	1
595	и каждый	1	1
596	во многом	1	1
597	произведения не	1	1
598	искусства или	1	1
599	подойти к	1	1
600	каждый исследователь	1	1
601	чувственного восприятия	1	1
602	и делают	1	1
603	сама она	1	1
604	действительность и	1	1
605	мы всегда	1	1
606	часто и	2	1
607	что самая	1	1
608	взаимодействие многих	1	1
609	эта точка	1	1
610	другими словами	1	1
611	что перед	1	1
612	его жизни	1	1
613	к действительности	2	1
614	и просто	1	1
615	художник в	2	1
616	и во	1	1
617	к нему	1	1
618	язык и	1	1
619	и всю	1	1
620	между тем	2	1
621	которые мы	1	1
622	противоречия и	1	1
623	вслед за	1	1
624	может стать	1	1
625	романа в	1	1
626	не тот	1	1
627	понятие ритма	1	1
628	и создает	1	1
629	не так	2	1
630	эти последние	1	1
631	предмета и	1	1
632	на которой	1	1
633	воли в	1	1
634	всего организма	1	1
635	поэтических форм	3	1
636	не о	3	1
637	одной из	2	1
638	к чисто	1	1
639	то в	1	1
640	и действительно	1	1
641	в стороне	1	1
642	который в	1	1
643	скорее они	1	1
644	или же	3	1
645	между этими	1	1
646	и ее	10	1
647	но под	1	1
648	таком понимании	2	1
649	времени как	1	1
650	с которыми	1	1
651	себя в	1	1
652	построения и	1	1
653	его жизнь	1	1
654	и событий	1	1
655	уже не	2	1
656	в виде	1	1
657	в сознании	1	1
658	в понятие	1	1
659	за счет	1	1
660	от других	1	1
661	вступает в	2	1
662	или даже	1	1
663	его и	2	1
664	к содержанию	1	1
665	только одно	1	1
666	глаза и	1	1
667	его из	1	1
668	конструктивное значение	4	1
669	и их	10	1
670	никто не	1	1
671	могло бы	2	1
672	слова в	1	1
673	которые одновременно	1	1
674	произведения и	8	1
675	у нее	1	1
676	от различных	1	1
677	тем как	1	1
678	но что	1	1
679	как художник	2	1
680	произведение не	1	1
681	в руки	1	1
682	и материал	1	1
683	нет и	2	1
684	именно как	12	1
685	не были	1	1
686	ней и	1	1
687	имеет и	1	1
688	и глубже	2	1
689	искусства оно	2	1
690	как у	1	1
691	на ее	1	1
692	существует в	1	1
693	к роману	1	1
694	формы он	1	1
695	литературное произведение	10	1
696	и др	5	1
697	что не	1	1
698	что для	1	1
699	полагаем что	2	1
700	несколько иное	1	1
701	не было	3	1
702	изображения в	1	1
703	есть лишь	2	1
704	его как	3	1
705	те элементы	1	1
706	основное и	1	1
707	здесь этот	1	1
708	произведение в	3	1
709	его именно	1	1
710	здесь имеет	1	1
711	пониманию и	1	1
712	мы видели	2	1
713	всю полноту	1	1
714	все более	2	1
715	тенденцией к	1	1
716	ни на	3	1
717	что раньше	1	1
718	ко всем	2	1
719	что каждый	1	1
720	если взять	1	1
721	существует как	1	1
722	внешнем мире	1	1
723	требует от	1	1
724	приводит в	1	1
725	конечно не	4	1
726	художественное наслаждение	1	1
727	целом ряде	2	1
728	и переживания	1	1
729	смысле этого	3	1
730	применении к	2	1
731	мы условно	1	1
732	во все	1	1
733	что же	1	1
734	и смысла	1	1
735	даже с	1	1
736	в первой	1	1
737	как к	3	1
738	организма в	1	1
739	смысл в	1	1
740	и всех	1	1
741	предположения что	1	1
742	в контексте	1	1
743	ко времени	2	1
744	место именно	1	1
745	но это	3	1
746	но для	3	1
747	в смысле	1	1
748	это последнее	3	1
749	нашей проблемы	1	1
750	вещь а	1	1
751	здесь в	2	1
752	всего в	3	1
753	каждой из	3	1
754	указать на	2	1
755	совершается в	2	1
756	искусства то	1	1
757	чтобы понять	1	1
758	от всех	3	1
759	у них	3	1
760	еще более	1	1
761	тем более	1	1
762	и смысл	1	1
763	говорит проф	1	1
764	с неизбежностью	1	1
765	ни к	1	1
766	дана в	2	1
767	вчувствования в	1	1
768	романа и	1	1
769	за этим	1	1
770	между тремя	1	1
771	ее развития	1	1
772	к самым	1	1
773	может и	2	1
774	на один	1	1
775	к его	1	1
776	для нашего	2	1
777	жизни а	1	1
778	этом процессе	2	1
779	или иного	3	1
780	особенность эта	1	1
781	отношению к	4	1
782	в отдельности	1	1
783	чтобы он	2	1
784	природы или	2	1
785	искусства является	1	1
786	утверждение как	2	1
787	искусства во	1	1
788	в действиях	1	1
789	во всяком	4	1
790	этой точки	1	1
791	ничего общего	1	1
