N	2gram	Propp_Isto_7	Vladivir
460	не раз	1	1
461	же читаем	1	1
462	но эта	2	1
463	выше мы	3	1
464	которые в	1	1
465	если бы	1	1
466	есть еще	2	1
467	дом и	1	1
468	чтобы иметь	1	1
469	что сам	1	1
470	что этот	2	1
471	отправляется в	1	1
472	для нее	2	1
473	сам он	2	1
474	подтверждается и	1	1
475	ум и	1	1
476	но они	3	1
477	важно что	1	1
478	почти никогда	1	1
479	в возможности	1	1
480	в русской	5	1
481	дело не	5	1
482	дальше что	1	1
483	заставить его	1	1
484	что их	1	1
485	что такое	2	1
486	на него	2	1
487	знания и	1	1
488	мы все	1	1
489	к тебе	1	1
490	в день	1	1
491	в самой	1	1
492	и весь	1	1
493	очень мало	1	1
494	того в	1	1
495	взял его	2	1
496	во всем	2	1
497	в сознании	1	1
498	о большом	1	1
499	ему не	1	1
500	перед ним	1	1
501	и здесь	12	1
502	очень часто	1	1
503	заметил что	1	1
504	должны быть	3	1
505	за что	1	1
506	пребывание в	2	1
507	все еще	1	1
508	своего отца	4	1
509	долго не	1	1
510	утверждать что	1	1
511	приведем еще	1	1
512	оно может	1	1
513	и которая	1	1
514	назвал его	1	1
515	не будет	2	1
516	однако дело	2	1
517	совершенно ясно	4	1
518	куда он	1	1
519	него самого	1	1
520	на той	1	1
521	но мы	1	1
522	так в	4	1
523	от того	1	1
524	и перед	1	1
525	его самого	1	1
526	с собой	7	1
527	на нее	1	1
528	стороны не	2	1
529	ясно что	1	1
530	можно понять	1	1
531	здесь нет	3	1
532	во многом	1	1
533	еще не	8	1
534	когда в	1	1
535	том как	1	1
536	собой и	1	1
537	для этого	1	1
538	враждебность к	1	1
539	все дело	2	1
540	сводится к	1	1
541	где оно	2	1
542	на вопрос	4	1
543	и та	1	1
544	не содержит	2	1
545	все его	2	1
546	в пользу	1	1
547	вопросу о	1	1
548	мне о	1	1
549	и всю	1	1
550	раньше чем	3	1
551	которая и	1	1
552	представления о	4	1
553	не знаю	3	1
554	о своих	1	1
555	в него	1	1
556	в лице	1	1
557	и вышла	1	1
558	но тут	1	1
559	в литературе	2	1
560	значит что	1	1
561	в современной	1	1
562	что здесь	7	1
563	но с	1	1
564	или за	1	1
565	можно считать	1	1
566	этот вопрос	2	1
567	дело с	1	1
568	в какой	1	1
569	и кончая	1	1
570	однако то	1	1
571	часть этой	1	1
572	и ее	2	1
573	и тем	2	1
574	жены в	1	1
575	по этому	2	1
576	богом и	1	1
577	возвращается в	1	1
578	в качестве	3	1
579	же он	1	1
580	к которой	2	1
581	оказывается в	1	1
582	только на	2	1
583	больше не	1	1
584	отнести и	1	1
585	или даже	2	1
586	при помощи	3	1
587	из них	2	1
588	мужчины и	1	1
589	характерно что	2	1
590	котором можно	1	1
591	и их	1	1
592	никто не	1	1
593	с семьей	3	1
594	представлений о	1	1
595	здесь перед	1	1
596	т п	1	1
597	к ним	2	1
598	тем что	6	1
599	кроме этих	1	1
600	без внимания	1	1
601	от меня	1	1
602	не единственная	2	1
603	это будет	1	1
604	как можно	1	1
605	рядом с	1	1
606	кажется мне	1	1
607	до сих	2	1
608	же а	1	1
609	на ее	1	1
610	тот кто	5	1
611	которые можно	1	1
612	а эти	1	1
613	на которые	1	1
614	не лишены	1	1
615	смысла и	1	1
616	то и	4	1
617	и стал	3	1
618	вот в	1	1
619	а на	1	1
620	в поисках	1	1
621	ничем не	2	1
622	мы и	1	1
623	особенно близок	1	1
624	него не	1	1
625	обычно не	1	1
626	что из	2	1
627	что мы	3	1
628	во франции	1	1
629	если это	2	1
630	все более	1	1
631	ни за	2	1
632	что во	2	1
633	до этого	1	1
634	i для	1	1
635	его как	1	1
636	было по	1	1
637	поэтому если	1	1
638	раз он	2	1
639	к своему	1	1
640	не могут	2	1
641	мы опять	1	1
642	его личной	1	1
643	он говорит	2	1
644	перед нами	2	1
645	найти много	1	1
646	и всей	1	1
647	начинал терять	1	1
648	для понимания	1	1
649	действительно ли	1	1
650	довольно много	2	1
651	упомянуть еще	1	1
652	уже сам	1	1
653	тех пор	1	1
654	как например	1	1
655	этом случае	1	1
656	сих пор	3	1
657	но для	2	1
658	за ним	1	1
659	дела в	1	1
660	сознании и	1	1
661	при всем	1	1
662	в книге	1	1
663	тоже может	1	1
664	тем и	1	1
665	и другим	1	1
666	мира и	1	1
667	в другое	2	1
668	этой веры	1	1
669	до нее	1	1
670	не с	1	1
671	от него	3	1
672	было на	1	1
673	которой они	2	1
674	же к	1	1
675	от всего	1	1
676	он стал	2	1
677	бы на	1	1
678	утверждал что	1	1
679	и непонятной	1	1
680	та что	1	1
681	в целях	2	1
682	считавших что	1	1
683	первый раз	1	1
684	только как	1	1
685	от всех	2	1
686	религии и	1	1
687	мы увидим	6	1
688	большей частью	1	1
689	эти слова	1	1
690	в действительности	2	1
691	будет сказать	1	1
692	но эти	1	1
693	уже есть	1	1
694	ее в	3	1
695	и другие	9	1
696	те которые	1	1
697	от огня	2	1
698	они не	2	1
