1	и в	15	29
425	но внутри	1	1
426	и насколько	1	1
427	остановиться на	1	1
428	такой же	1	1
429	наконец и	1	1
430	лучше других	1	1
431	и уже	4	1
432	уже на	1	1
433	е не	2	1
434	в пределах	1	1
435	речь в	1	1
436	и вместе	1	1
437	и то	3	1
438	и без	2	1
439	только при	1	1
440	при всех	1	1
441	не говорят	3	1
442	к тем	1	1
443	тот же	1	1
444	этом в	1	1
445	и тот	1	1
446	не говоря	3	1
447	бы что	1	1
448	пришел к	1	1
449	они должны	1	1
450	есть также	2	1
451	могли быть	1	1
452	уже о	4	1
453	о каком	1	1
454	вы говорите	1	1
455	когда он	3	1
456	странным что	1	1
457	то и	2	1
458	без всякого	2	1
459	или иначе	2	1
460	входить в	1	1
461	для чего	1	1
462	жизнь в	1	1
463	образом в	1	1
464	в крыму	1	1
465	точка зрения	1	1
466	вот как	2	1
467	себе и	2	1
468	бы эти	1	1
469	но только	5	1
470	и тем	6	1
471	эти два	2	1
472	в основе	10	1
473	что все	4	1
474	своем отношении	1	1
475	с другими	1	1
476	каждого данного	1	1
477	образ который	1	1
478	из того	1	1
479	которую я	1	1
480	как его	1	1
481	где бы	2	1
482	вступающих в	1	1
483	ценность и	1	1
484	них и	1	1
485	еще не	4	1
486	их не	1	1
487	в контексте	1	1
488	можно найти	1	1
489	не входя	1	1
490	в связи	1	1
491	той же	5	1
492	не будет	2	1
493	начать с	1	1
494	всего что	1	1
495	и очень	1	1
496	все что	2	1
497	нельзя ли	1	1
498	нечто совершенно	1	1
499	будто бы	1	1
500	за пределы	3	1
501	открыто в	1	1
502	пр но	1	1
503	очень много	2	1
504	а в	1	1
505	отличается от	1	1
506	об этой	2	1
507	из этих	2	1
508	можно считать	1	1
509	говорить о	11	1
510	не для	1	1
511	общего с	3	1
512	поэтому и	1	1
513	степени ее	1	1
514	здесь о	1	1
515	с кем	1	1
516	виду что	1	1
517	роль в	1	1
518	что только	1	1
519	и той	3	1
520	это максимально	1	1
521	при всем	1	1
522	новое и	1	1
523	в зависимости	1	1
524	не признать	1	1
525	можно было	1	1
526	еще раньше	1	1
527	сам по	2	1
528	что значит	1	1
529	на них	1	1
530	тут же	1	1
531	говорят о	1	1
532	говорил что	1	1
533	от них	1	1
534	он сам	1	1
535	свою собственную	1	1
536	догадаться что	1	1
537	чем не	1	1
538	говорил о	2	1
539	в последней	1	1
540	и совершенно	1	1
541	выйти за	5	1
542	не так	1	1
543	этом смысле	4	1
544	сравнению с	2	1
545	ни на	6	1
546	что же	2	1
547	думаю что	2	1
548	она не	4	1
549	и об	3	1
550	смысле не	1	1
551	а между	1	1
552	на свете	4	1
553	ничего общего	4	1
554	нужно сказать	1	1
555	тут не	2	1
556	такую же	1	1
557	том кто	1	1
558	чем и	1	1
559	стороны но	2	1
560	является ли	1	1
561	одно и	1	1
562	входя в	1	1
563	за все	1	1
564	но я	1	1
565	чтобы эта	2	1
566	представление о	2	1
567	во втором	1	1
568	было в	1	1
569	но именно	2	1
570	только один	1	1
571	именно как	1	1
572	с их	4	1
573	нет ни	3	1
574	переход к	1	1
575	имел в	1	1
576	и которые	1	1
577	так случилось	1	1
578	из этого	1	1
579	на этом	3	1
580	что для	1	1
581	неотделим от	1	1
582	имеет никакого	2	1
583	но для	2	1
584	в чем	8	1
585	уже без	1	1
586	действительности и	1	1
587	о самом	1	1
588	совсем другое	1	1
589	в свое	2	1
590	и от	1	1
591	смысл его	1	1
592	ее истории	2	1
593	нисколько не	2	1
594	где все	1	1
595	можно сказать	5	1
596	церкви и	1	1
597	одна из	1	1
598	к другому	1	1
599	имеет только	1	1
600	смысле слова	1	1
601	выхода за	1	1
602	бы только	4	1
603	точно так	2	1
604	данном случае	1	1
605	да еще	2	1
606	богатым и	1	1
607	в лесу	1	1
608	то место	1	1
609	на основании	3	1
610	это и	9	1
611	то для	1	1
612	этого вопроса	1	1
613	на том	1	1
614	но как	2	1
615	как мы	1	1
616	мы видели	1	1
617	все время	1	1
618	что есть	2	1
619	мы не	9	1
620	бы уже	1	1
621	и также	1	1
622	это однако	1	1
623	не просто	7	1
624	жизни в	1	1
625	еще одно	1	1
626	имеет значение	1	1
