N	2gram	Vygotskiy__4	Analitik
261	с таким	2	1
262	знаем о	1	1
263	мы уже	5	1
264	событие это	1	1
265	элементы и	1	1
266	при анализе	2	1
267	что если	3	1
268	части мы	1	1
269	вопрос о	2	1
270	на внешние	1	1
271	начинается с	1	1
272	никак не	6	1
273	становится что	1	1
274	что иное	1	1
275	на практике	1	1
276	я не	4	1
277	бы ни	1	1
278	мы и	1	1
279	события на	1	1
280	бы сказать	2	1
281	говорил о	1	1
282	во мне	1	1
283	нам столь	1	1
284	в таком	4	1
285	героев или	1	1
286	он сам	1	1
287	иное как	1	1
288	на их	1	1
289	всего этого	1	1
290	так если	2	1
291	в сюжете	1	1
292	тем как	1	1
293	то мы	1	1
294	мы будем	5	1
295	легко может	1	1
296	не понимаю	1	1
297	не все	2	1
298	прибавим к	1	1
299	человеческих отношений	1	1
300	за пределы	1	1
301	и первый	2	1
302	в истории	1	1
303	идет о	3	1
304	что во	1	1
305	независимо от	1	1
306	одном из	1	1
307	этой стороны	1	1
308	в полном	1	1
309	говорит что	10	1
310	ничего более	1	1
311	это остается	1	1
312	имеет в	1	1
313	с целым	2	1
314	от этого	3	1
315	моментов в	1	1
316	и хотя	1	1
317	к художественному	1	1
318	не можем	3	1
319	та же	3	1
320	и у	1	1
321	так или	1	1
322	события или	2	1
323	бы не	2	1
324	за себя	1	1
325	одной общей	1	1
326	определена как	1	1
327	но без	1	1
328	на могиле	1	1
329	во исполнение	1	1
330	раз в	7	1
331	мы обратимся	1	1
332	о ее	5	1
333	двух других	1	1
334	к развязке	1	1
335	на то	10	1
336	в соответствующей	1	1
337	частности и	1	1
338	не следует	1	1
339	в отдельности	1	1
340	никакой возможности	3	1
341	в восприятии	1	1
342	с именем	4	1
343	и еще	1	1
344	однако он	1	1
345	том чтобы	4	1
346	какой бы	3	1
347	как момент	1	1
348	в нее	2	1
349	которое как	1	1
350	от других	1	1
351	мы обнаруживаем	1	1
352	к убийству	2	1
353	такого же	1	1
354	равнодушна к	1	1
355	своем составе	1	1
356	здесь мы	3	1
357	не станем	1	1
358	факт что	1	1
359	тем в	1	1
360	и может	5	1
361	в другом	1	1
362	видит что	4	1
363	бы быть	1	1
364	все их	1	1
365	это было	4	1
366	в художественном	2	1
367	заключается в	5	1
368	от одного	1	1
369	новеллы из	1	1
370	этом смысле	1	1
371	отца и	2	1
372	они по	1	1
373	но от	1	1
374	еще одно	1	1
375	одной фразы	1	1
376	минуту до	1	1
377	только одно	2	1
378	из нее	3	1
379	рядом с	1	1
380	единственный раз	1	1
381	должно быть	3	1
382	это нечто	1	1
383	обратимся к	3	1
384	в один	1	1
385	со всей	2	1
386	всех этих	3	1
387	в эту	1	1
388	и сейчас	3	1
389	в своей	4	1
390	как все	4	1
391	где мы	1	1
392	это делает	2	1
393	место в	2	1
394	превратилась в	1	1
395	жизненный путь	1	1
396	мысли и	1	1
397	с уверенностью	1	1
398	за минуту	1	1
399	которые конечно	2	1
400	для этого	8	1
401	однако к	1	1
402	уклоняется от	1	1
403	всех событий	1	1
404	же мы	2	1
405	это верно	1	1
406	то с	1	1
407	любви и	1	1
408	он как	1	1
409	этой второй	1	1
410	с ним	5	1
411	сущности говоря	2	1
412	отчетливо и	1	1
413	конечно будут	1	1
414	на него	4	1
415	своего героя	1	1
416	в основе	3	1
417	от жизни	1	1
418	у него	6	1
419	бы мы	3	1
420	того чтобы	22	1
421	самого по	1	1
422	этому что	1	1
423	казалось бы	5	1
424	не понимал	1	1
425	слова как	3	1
426	в противоречие	1	1
427	с одним	1	1
428	у шекспира	2	1
429	и является	2	1
430	потому что	24	1
431	связи с	2	1
432	как я	3	1
433	был ее	1	1
434	как будто	8	1
435	же его	1	1
436	перед ним	2	1
437	у нас	4	1
438	уже о	1	1
439	к самому	2	1
440	если с	1	1
441	трех разных	1	1
442	прощается с	1	1
443	бы он	1	1
444	мы могли	2	1
445	своего отца	1	1
446	что при	2	1
447	со сцены	1	1
448	не единственный	1	1
449	следует отнести	1	1
450	и открывает	1	1
451	как мы	4	1
452	всех сторон	1	1
453	и о	4	1
454	его была	1	1
455	сторону и	1	1
456	действующие лица	1	1
457	формы и	1	1
458	и будем	1	1
459	нет никакой	2	1
460	мнение что	3	1
461	его эстетическую	1	1
462	разговора с	5	1
463	что у	4	1
464	в одну	1	1
465	жизни на	1	1
466	и каждый	1	1
467	является в	1	1
468	они как	1	1
469	если бы	10	1
470	мы читаем	2	1
471	состоящий в	1	1
472	образом в	2	1
473	он спрашивает	1	1
474	о ней	2	1
475	глубине души	1	1
476	его художественной	1	1
477	в самой	6	1
478	один голос	1	1
479	в новелле	1	1
480	звуков в	1	1
481	должно было	2	1
482	или как	1	1
483	автор как	1	1
484	во всей	3	1
485	и только	7	1
486	вслед за	3	1
487	уклоняться от	1	1
488	статье о	1	1
489	того что	4	1
490	за этой	1	1
491	так для	1	1
492	тот же	3	1
493	одной из	1	1
494	при каких	1	1
495	обращаться к	1	1
496	в стороне	1	1
497	свой жизненный	1	1
498	и так	4	1
499	все той	1	1
500	могилы и	1	1
501	в уста	3	1
502	за ней	2	1
503	цели и	1	1
504	так что	7	1
505	сцены и	1	1
506	промежуток времени	1	1
507	есть в	1	1
508	не имеющие	1	1
509	по законам	1	1
510	смерть и	1	1
511	двух основных	1	1
512	его и	2	1
513	мы знаем	2	1
514	одно из	2	1
515	себе в	1	1
516	и их	1	1
517	могло бы	3	1
518	слова в	1	1
519	вовсе не	5	1
520	с этими	1	1
521	составленное из	1	1
522	можно с	1	1
523	надежду на	1	1
524	читателя с	1	1
525	и никогда	1	1
526	в новый	1	1
527	бы это	3	1
528	для того	23	1
529	введено в	1	1
530	он же	1	1
531	что могло	1	1
532	границы и	1	1
533	что на	1	1
534	до сих	3	1
535	или иначе	1	1
536	связаны с	1	1
537	ее в	4	1
538	эти две	1	1
539	к которому	1	1
540	есть от	1	1
541	в предисловии	1	1
542	и между	1	1
543	это все	1	1
544	а с	2	1
545	и др	1	1
546	целым рядом	4	1
547	и затем	3	1
548	себя и	1	1
549	что им	1	1
550	превращается в	1	1
551	отца в	1	1
552	рассмотрение этой	1	1
553	на этот	3	1
554	уже давно	1	1
555	его собственной	1	1
556	по следам	1	1
557	ясно говорит	1	1
558	все основные	1	1
559	до этого	2	1
560	я уже	1	1
561	евгений онегин	1	1
562	будем иметь	2	1
563	требует от	1	1
564	из которых	3	1
565	забывать что	1	1
566	в ничто	1	1
567	в течение	1	1
568	в европейской	1	1
569	это его	1	1
570	нельзя лучше	1	1
571	хотя он	1	1
572	как нельзя	2	1
573	дело здесь	1	1
574	тот факт	1	1
575	с этой	4	1
576	и формы	2	1
577	в гораздо	1	1
578	художественное произведение	1	1
579	сих пор	3	1
580	но это	1	1
581	противоречие с	1	1
582	это уже	1	1
583	всего они	1	1
584	для автора	1	1
585	по схеме	1	1
586	в связи	1	1
587	как на	6	1
588	своей природе	1	1
589	со всех	1	1
590	ни одного	2	1
591	не ожидает	1	1
592	от него	1	1
593	и новое	1	1
594	и однако	1	1
595	но еще	1	1
596	бы в	1	1
597	своих героев	1	1
598	мы должны	6	1
599	хотя бы	2	1
600	будто бы	1	1
601	быть определена	1	1
602	в связь	1	1
603	но если	3	1
604	утверждал что	1	1
605	здесь единый	1	1
606	до тех	2	1
607	к ее	1	1
608	жизни в	1	1
609	а о	1	1
610	этот вопрос	4	1
611	и каким	1	1
612	их с	1	1
613	к его	1	1
614	по одному	1	1
615	автора в	1	1
616	не что	1	1
617	из этого	5	1
618	в трех	1	1
619	жизни и	4	1
620	к этой	3	1
621	и другие	1	1
622	в своих	3	1
