N	2gram	Tiupa_Hudo_1	Narrotol
115	прежде всего	11	4
116	в рассказе	11	4
117	событие не	1	4
118	как бы	7	4
119	да и	2	4
120	н.д тамарченко	2	4
121	же в	3	4
122	одной из	2	4
123	героя и	5	4
124	сказать что	1	4
125	это и	1	3
126	в первом	1	3
127	же как	2	3
128	в сущности	1	3
129	жизни как	2	3
130	и он	5	3
131	в ней	4	3
132	и на	3	3
133	может не	1	3
134	еще одна	1	3
135	в ее	3	3
136	если в	2	3
137	что они	1	3
138	хотя и	2	3
139	когда он	1	3
140	уже в	1	3
141	из этих	1	3
142	в притче	1	3
143	он не	4	3
144	то ни	1	3
145	по бахтину	1	3
146	особенно в	2	3
147	ни в	5	3
148	все было	1	3
149	тем не	4	3
150	бы быть	1	3
151	не менее	5	3
152	в то	8	3
153	тем что	3	3
154	одна из	2	3
155	на него	2	3
156	никогда не	6	3
157	по своей	4	3
158	этом отношении	3	3
159	могут быть	1	3
160	как мы	3	3
161	с ее	2	3
162	свою очередь	1	3
163	сводится к	1	3
164	в произведении	1	3
165	на том	2	3
166	мог бы	1	3
167	столь же	4	3
168	как было	1	3
169	в конечном	2	3
170	восходит к	1	3
171	между тем	8	3
172	один из	4	3
173	из них	4	3
174	к содержанию	1	3
175	в прошлом	1	3
176	не о	2	3
177	из двух	1	3
178	и даже	3	3
179	даже не	1	3
180	или иначе	2	3
181	в свою	1	3
182	а с	2	3
183	как будто	4	3
184	что в	6	3
185	или анекдота	1	3
186	будто бы	3	3
187	жизни в	6	3
188	а во	1	3
189	жизни и	5	3
190	как известно	1	2
191	например в	2	2
192	таком случае	1	2
193	и потому	2	2
194	самом деле	5	2
195	в чужой	1	2
196	идет о	3	2
197	к другому	4	2
198	и до	1	2
199	она определяется	1	2
200	говорить о	3	2
201	ему в	1	2
202	он сам	1	2
203	время в	1	2
204	действующее лицо	1	2
205	но как	2	2
206	отношение к	1	2
207	нет и	1	2
208	первый взгляд	1	2
209	что именно	1	2
210	как к	3	2
211	в своем	4	2
212	что касается	1	2
213	в полном	1	2
214	не являются	1	2
215	более или	1	2
216	или иную	2	2
217	всего лишь	4	2
218	так или	2	2
219	все эти	3	2
220	бы не	1	2
221	всей своей	1	2
222	центрального персонажа	1	2
223	и тот	1	2
224	роль в	1	2
225	жизнью и	2	2
226	та же	4	2
227	например как	1	2
228	себя и	2	2
229	ключ к	2	2
230	они в	2	2
231	не как	1	2
232	художественного высказывания	1	2
233	человека в	6	2
234	значительной степени	2	2
235	это позиция	1	2
236	и ей	2	2
237	различие между	1	2
238	для своей	1	2
239	его в	3	2
240	того или	2	2
241	его личности	2	2
242	это не	7	2
243	в молчание	1	2
244	персонажа и	1	2
245	истории и	1	2
246	авторской позиции	2	2
247	в самую	1	2
248	несмотря на	4	2
249	чеховский рассказ	3	2
250	прошлом году	1	2
251	на первый	1	2
252	или менее	1	2
253	рассказа о	3	2
254	с точки	3	2
255	от героя	2	2
256	я героя	1	2
257	однако в	2	2
258	даже в	3	2
259	вплоть до	1	2
260	она не	4	2
261	не могло	1	2
262	не имеет	2	2
263	ничего не	8	2
264	как раз	4	2
265	что на	2	2
266	этического выбора	1	2
267	личности в	7	2
268	когда мы	1	2
269	следует признать	1	2
270	приходит к	1	2
271	в анекдоте	4	2
272	по сути	1	2
273	в пределах	3	2
274	приводит к	3	2
275	на свой	1	2
276	читателя в	6	2
277	и когда	3	2
278	что у	3	2
279	можно было	5	2
280	другом и	1	2
281	во второй	5	2
282	быть может	7	2
283	только бы	1	2
284	о своей	2	2
285	его жизни	2	2
286	все та	1	2
287	в значительной	2	2
288	организации текста	1	2
289	и только	1	2
290	не сводится	1	2
291	в литературе	3	2
292	он уже	4	2
293	и ее	1	2
294	есть в	1	2
295	каждый из	1	2
296	по выражению	2	2
297	конечном счете	2	2
298	ту или	2	2
299	одно из	1	2
300	для него	10	2
301	или даже	1	2
302	сами по	1	2
303	не случайно	7	2
304	представляют собой	2	2
305	и др	1	2
306	говорит о	1	2
307	выступает в	1	2
308	не было	4	2
309	анекдота и	11	2
310	не на	1	2
311	наконец в	1	2
312	о чем	1	2
313	текста в	1	2
314	сути дела	1	2
315	как кажется	2	2
316	только о	1	2
317	в любом	1	2
318	что мы	1	2
319	в аспекте	5	2
320	и для	3	2
321	в связи	3	2
322	было ясно	1	2
323	у нее	2	2
324	в результате	2	2
325	в двух	1	2
326	совершенно иной	2	2
327	и все	4	2
328	тем более	1	2
329	тогда в	1	2
330	которым можно	1	2
331	хотя в	1	2
332	нами не	1	2
333	картину мира	3	2
334	они все	1	2
335	или иного	2	2
336	первом случае	1	2
337	в какой	1	2
338	учителя жизни	1	2
339	в таком	3	2
340	в роли	1	2
341	этой точки	1	2
342	они не	2	2
343	глава вторая	1	1
344	представляется излишне	1	1
345	из церкви	1	1
346	неотделима от	1	1
347	также и	1	1
348	и четвертой	1	1
349	на самом	2	1
350	на вас	1	1
351	он почувствовал	1	1
352	опираясь на	1	1
353	ему что	1	1
354	характерное для	1	1
355	отношения между	1	1
356	от нормы	2	1
357	принципиальное различие	1	1
358	на две	1	1
359	подхода к	1	1
360	анекдота но	2	1
361	к рассказу	1	1
362	видеть в	1	1
363	едва ли	3	1
364	с таким	1	1
365	по его	1	1
366	единого слова	1	1
367	и непонятно	1	1
368	рассказа напротив	1	1
369	жанровой традиции	1	1
370	в первый	2	1
371	в чеховском	3	1
372	героя но	1	1
373	задуматься о	1	1
374	этом не	1	1
375	ни единого	2	1
376	литературного героя	2	1
377	есть нечто	1	1
378	но она	1	1
379	анекдота напротив	1	1
380	х годов	1	1
381	для зрелой	1	1
382	в целом	2	1
383	не сразу	1	1
384	данный фрагмент	1	1
385	к своему	2	1
386	себе а	1	1
387	на другом	1	1
388	разумеется не	1	1
389	мир произведения	1	1
390	а еще	1	1
391	глава первая	1	1
392	к ее	1	1
393	нам представляется	1	1
394	которых может	2	1
395	в чем	1	1
396	во всех	1	1
397	по своему	3	1
398	без которого	1	1
399	в столь	1	1
400	не требует	1	1
401	совсем не	1	1
402	видит в	3	1
403	смог бы	1	1
404	только потому	2	1
405	свою жизнь	1	1
406	т.д однако	1	1
407	с совершенно	1	1
408	человеческих отношений	5	1
409	друг от	1	1
410	судьбу в	1	1
411	в настоящем	1	1
412	один и	1	1
413	утверждает в	1	1
414	формы выражения	1	1
415	это одно	1	1
416	человеческого бытия	3	1
417	в художественном	2	1
418	о жизни	1	1
419	сухих чехов	1	1
420	как нам	2	1
421	нельзя было	1	1
422	драматизм и	1	1
423	собственно и	1	1
424	сознания в	1	1
425	напомним что	2	1
426	писателя как	1	1
427	и к	4	1
428	слово анекдота	1	1
429	национальной и	1	1
430	момент преображения	1	1
431	в действительности	4	1
432	в герое	1	1
433	от этого	1	1
434	поэтому и	2	1
435	но смысл	1	1
436	видения мира	1	1
437	в самом	4	1
438	текста или	1	1
439	с собачкой	8	1
440	из жизни	1	1
441	включенность читателя	1	1
442	из его	1	1
443	имеет для	1	1
444	о других	1	1
445	анекдот невозможно	1	1
446	будем забывать	1	1
447	но на	1	1
448	так сказать	2	1
449	на его	2	1
450	наш взгляд	2	1
451	по-видимому не	2	1
452	форма восприятия	1	1
453	и одна	1	1
454	одному из	1	1
455	анекдотического персонажа	2	1
456	различные формы	1	1
457	в первую	2	1
458	материала не	1	1
459	уже говорилось	2	1
460	том чтобы	1	1
461	и.н сухих	1	1
462	содержит в	1	1
463	себе момент	2	1
464	бытия это	1	1
465	на земле	1	1
466	свое время	1	1
467	в плане	1	1
468	изучения поэтики	1	1
469	его от	1	1
470	что ни	1	1
471	волшебная сказка	1	1
472	на наш	2	1
473	и по	3	1
474	на этом	3	1
475	в специальных	1	1
476	не бывает	2	1
477	иной жизни	1	1
478	и за	1	1
479	рассказа в	6	1
480	в другом	2	1
481	об этом	5	1
482	мы уже	4	1
483	была в	1	1
484	вклад в	1	1
485	входит в	1	1
486	личного опыта	2	1
487	первую очередь	2	1
488	этом смысле	1	1
489	нормы ни	1	1
490	мать и	1	1
491	но именно	1	1
492	как объекты	1	1
493	однако здесь	1	1
494	но уже	1	1
495	достоевского и	1	1
496	отказываться от	1	1
497	все равно	2	1
498	соответствии с	1	1
499	мира где	1	1
500	как об	1	1
501	жизни то	1	1
502	а за	1	1
503	в слове	1	1
504	он и	1	1
505	с такой	1	1
506	в чистом	1	1
507	мы не	2	1
508	предстают перед	1	1
509	он от	1	1
510	как таковой	1	1
511	герой рассказа	2	1
512	несет в	3	1
513	вненаходимости бахтин	1	1
514	мудреца пророка	1	1
515	анекдот и	4	1
516	в ходе	3	1
517	она сама	1	1
518	таким же	1	1
519	причастной вненаходимости	1	1
520	о герое	1	1
521	в следующем	2	1
522	анекдота ни	1	1
523	в их	2	1
524	с позиции	2	1
525	к предмету	1	1
526	героя со	1	1
527	к одному	1	1
528	как произведение	1	1
529	место в	1	1
530	в которых	1	1
531	мысли и	1	1
532	не представляется	2	1
533	жизни с	1	1
534	всякий раз	1	1
535	признать что	1	1
536	суть проблемной	1	1
537	слова в	2	1
538	и другого	1	1
539	главы и	2	1
540	есть его	1	1
541	но он	3	1
542	рассказа как	1	1
543	и более	1	1
544	их в	1	1
545	в конце	4	1
546	как от	2	1
547	и предполагает	1	1
548	тому чтобы	1	1
549	что этот	1	1
550	и то	1	1
551	ни одна	1	1
552	бы но	1	1
553	вместе со	1	1
554	полноту в	1	1
555	лишь одну	1	1
556	между людьми	1	1
557	чистом виде	1	1
558	концовке рассказа	2	1
559	человека есть	1	1
560	до известной	1	1
561	персонажей это	1	1
562	и такого	1	1
563	но еще	2	1
564	дело в	1	1
565	значительный вклад	1	1
566	в русской	4	1
567	бытия и	4	1
568	не составляет	1	1
569	что ей	1	1
570	облекается в	1	1
571	неизбежно входит	1	1
572	позиция это	1	1
573	встречи двух	1	1
574	это еще	1	1
575	для всего	2	1
576	например тоска	1	1
577	последние десятилетия	1	1
578	наиболее влиятельной	1	1
579	жизни не	1	1
580	именно с	1	1
581	этих двух	1	1
582	сколь и	1	1
583	нечто большее	1	1
584	к концу	1	1
585	опыта в	1	1
586	лишь в	3	1
587	с читателем	1	1
588	потому что	5	1
589	на всем	1	1
590	анекдота не	1	1
591	чувствует и	1	1
592	высказывания а	1	1
593	внутренней жизни	2	1
594	чеховской прозы	9	1
595	каждый день	1	1
596	ему не	2	1
597	с другом	1	1
598	перед ним	1	1
599	а как	1	1
600	жизни мудреца	1	1
601	бытия как	1	1
602	осмеивает всякую	1	1
603	представляется нам	2	1
604	данного произведения	1	1
605	а теперь	1	1
606	не могут	1	1
607	мы узнаем	4	1
608	события рассказа	1	1
609	речи повествователя	1	1
610	однако для	1	1
611	же самое	1	1
612	знание о	1	1
613	жить в	1	1
614	что оно	1	1
615	узнаем о	1	1
616	но одновременно	3	1
617	как для	1	1
618	но также	1	1
619	анализа но	1	1
620	мысли о	2	1
621	он видит	1	1
622	несомненно есть	1	1
623	для себя	3	1
624	справедливо утверждает	1	1
625	к индивидуальной	1	1
626	у себя	2	1
627	от друга	1	1
628	что все	1	1
629	в виду	1	1
630	действующие лица	2	1
631	появляется в	1	1
632	позднего чехова	1	1
633	у чехова	13	1
634	для читателя	1	1
635	и от	4	1
636	характера для	1	1
637	как субъекты	1	1
638	классического реализма	1	1
639	чеховского героя	2	1
640	и соответствующую	1	1
641	ведущего за	1	1
642	однако эта	1	1
643	своему коммуникативному	1	1
644	субъекты этического	1	1
645	о нашей	1	1
646	по аналогии	1	1
647	живет в	2	1
648	ориентировано на	1	1
649	в последующих	1	1
650	к его	1	1
651	произведения не	2	1
652	было и	1	1
653	когда в	1	1
654	тот же	1	1
655	на них	1	1
656	если бы	3	1
657	с ним	4	1
658	повествователя в	1	1
659	тех кто	2	1
660	в самой	1	1
661	внимание на	2	1
662	как притчу	1	1
663	в новелле	1	1
664	преображение героя	1	1
665	влиятельной в	1	1
666	там же	2	1
667	внешняя сторона	1	1
668	знающего истину	1	1
669	и речевой	1	1
670	отгороженная от	1	1
671	нас в	1	1
672	и ведущего	1	1
673	и того	1	1
674	этот момент	2	1
675	героя становится	1	1
676	на одном	1	1
677	само может	1	1
678	в глазах	6	1
679	тотчас же	1	1
680	жизни персонажа	1	1
681	рассказа что	1	1
682	слов и	1	1
683	другого для	1	1
684	героический эпос	1	1
685	в него	2	1
686	особая включенность	1	1
687	того что	4	1
688	в отрыве	1	1
689	с гуровым	3	1
690	жизнь он	1	1
691	поэтика в	1	1
692	с ними	2	1
693	композиционная форма	1	1
694	вопросы то	1	1
695	в ситуации	1	1
696	драматизм в	2	1
697	зрелой чеховской	1	1
698	обнаруживает себя	1	1
699	личностно-актуальная форма	1	1
700	деле не	1	1
701	жизнь личности	1	1
702	не случаен	1	1
703	русской литературе	3	1
704	остро переживаемое	1	1
705	его началом	1	1
706	человека с	1	1
707	жанровая форма	1	1
708	в текст	1	1
709	и у	1	1
710	же анекдота	1	1
711	то и	3	1
712	самую суть	1	1
713	за пределами	1	1
714	в начале	2	1
715	нравственный закон	1	1
716	мнению и	1	1
717	а то	2	1
718	не дает	1	1
719	ответ на	1	1
720	работу с	1	1
721	его и	1	1
722	характерно что	1	1
723	ни с	1	1
724	не утрачивают	1	1
725	гуровым в	1	1
726	которая может	1	1
727	жанр это	1	1
728	знакомимся с	1	1
729	вовсе не	1	1
730	проблемной ситуации	1	1
731	из нее	1	1
732	при отсутствии	1	1
733	жизни на	2	1
734	не противоречит	1	1
735	нем не	1	1
736	центрального героя	1	1
737	в финале	3	1
738	эти наблюдения	1	1
739	не одной	1	1
740	он живет	1	1
741	до сих	2	1
742	как у	1	1
743	говорить и	1	1
744	и тех	1	1
745	от притчи	1	1
746	думал он	1	1
747	действующих лиц	2	1
748	и быть	4	1
749	когда выходила	1	1
750	же о	1	1
751	бахтин не	1	1
752	центральное событие	2	1
753	чеховскому рассказу	2	1
754	здесь присутствует	1	1
755	равной степени	1	1
756	в исконном	1	1
757	собой его	1	1
758	церкви и	1	1
759	уж и	1	1
760	ничем не	3	1
761	повествовательный кадр	1	1
762	однако и	3	1
763	человеческой жизни	4	1
764	главы рассказа	1	1
765	их друг	1	1
766	как о	1	1
767	когда же	1	1
768	и уже	1	1
769	не смог	1	1
770	и ему	2	1
771	в речи	2	1
772	позиции писателя	2	1
773	нет ничего	2	1
774	о себе	1	1
775	ни на	1	1
776	в акте	1	1
777	неотделимо от	1	1
778	и столь	1	1
779	позицию адресата	1	1
780	или притче	1	1
781	к жизни	5	1
782	если оно	1	1
783	дает нам	1	1
784	и там	1	1
785	быть только	1	1
786	в мир	1	1
787	построения текста	1	1
788	однако если	1	1
789	романной формы	2	1
790	друг с	1	1
791	человек с	1	1
792	истину и	1	1
793	дело здесь	2	1
794	быть не	1	1
795	следует отличать	1	1
796	в это	2	1
797	с этой	2	1
798	еще раз	2	1
799	за нею	2	1
800	анекдотическое слово	3	1
801	является для	1	1
802	сих пор	2	1
803	своей жизни	2	1
804	не будем	1	1
805	для притчи	2	1
806	личность чеховского	1	1
807	к двум	1	1
808	приобщения к	1	1
809	в смысле	1	1
810	качестве некоторого	1	1
811	картиной мира	1	1
812	себя с	1	1
813	всего в	1	1
814	под названием	1	1
815	слушателя его	1	1
816	в следующей	3	1
817	известной степени	1	1
818	произведения особая	1	1
819	как учителя	1	1
820	литературных жанров	1	1
821	о котором	2	1
822	своей природе	2	1
823	финале рассказа	3	1
824	похожей на	1	1
825	обращается к	1	1
826	для нас	1	1
827	к чужому	1	1
828	от него	3	1
829	как уже	1	1
830	с не	1	1
831	в поле	1	1
832	некий нравственный	1	1
833	но это	1	1
834	не переставая	1	1
835	идет об	1	1
836	в мировом	1	1
837	в равной	3	1
838	рассказа история	1	1
839	чехова как	3	1
840	обратиться к	1	1
841	здесь даже	1	1
842	в системе	2	1
843	в общем	1	1
844	на фоне	2	1
845	может и	3	1
846	все еще	2	1
847	героя не	1	1
848	обыкновенного человека	1	1
849	литературе позиции	1	1
850	первый раз	1	1
851	притчи это	1	1
852	не знает	2	1
853	особая личностно-актуальная	1	1
854	настаивает на	1	1
855	остается как	1	1
856	себе самому	3	1
857	взгляда на	1	1
858	в характере	1	1
859	культуры в	1	1
860	мы знакомимся	1	1
861	не могла	1	1
862	в свое	1	1
863	который не	1	1
864	пророка знающего	1	1
865	если же	1	1
866	этой жанровой	1	1
867	и эта	1	1
868	автора как	1	1
869	позиция со-искателя	1	1
870	можно назвать	1	1
871	которая не	2	1
872	и кажется	1	1
