N	2gram	Bakhtin_Pr_1	Narrotol
554	произведения и	2	1
555	рассказа от	1	1
556	бытия и	1	1
557	случае не	1	1
558	само по	3	1
559	своем кругозоре	1	1
560	и показывает	1	1
561	тем что	4	1
562	и всякий	1	1
563	рассказа не	1	1
564	даже не	1	1
565	он живет	1	1
566	для героев	1	1
567	не поддается	2	1
568	его смерти	1	1
569	а именно	1	1
570	для этого	1	1
571	или меньшей	1	1
572	случаев в	1	1
573	наконец в	2	1
574	а с	1	1
575	нового времени	3	1
576	что для	1	1
577	на этот	2	1
578	на которых	1	1
579	не на	4	1
580	его как	4	1
581	что обычно	1	1
582	а так	1	1
583	его сознании	1	1
584	там где	10	1
585	со своими	2	1
586	время оно	1	1
587	и слово	3	1
588	своей индивидуальности	1	1
589	с помощью	1	1
590	сознание героя	1	1
591	в творчестве	5	1
592	о себе	12	1
593	одно слово	1	1
594	так же	6	1
595	и потому	6	1
596	в рамках	1	1
597	в человеке	3	1
598	над ним	1	1
599	его слово	1	1
600	что за	1	1
601	в тех	1	1
602	о человеке	1	1
603	не сливаются	1	1
604	действительности как	1	1
605	в контексте	2	1
606	слова и	1	1
607	думает о	1	1
608	как один	1	1
609	голоса и	1	1
610	но это	4	1
611	при условии	1	1
612	все это	6	1
613	сознании героя	1	1
614	в книге	1	1
615	что позволяет	2	1
616	одного и	1	1
617	известной степени	1	1
618	не изображает	1	1
619	он видел	1	1
620	его собственными	1	1
621	не он	1	1
622	это первое	1	1
623	это он	1	1
624	сознания и	5	1
625	человек и	2	1
626	утрачивает свою	1	1
627	взаимодействия и	1	1
628	и позицией	1	1
629	у которого	1	1
630	будто бы	1	1
631	все они	1	1
632	отношении к	3	1
633	его произведениях	2	1
634	друга но	1	1
635	своего голоса	1	1
636	не знает	3	1
637	была бы	3	1
638	впервые в	1	1
639	совершенно не	1	1
640	завершающего слова	1	1
641	него нет	2	1
642	как за	1	1
643	более или	1	1
644	себе но	1	1
645	к этой	1	1
646	в искусстве	1	1
647	случае если	1	1
648	вся эта	1	1
649	к этому	1	1
650	точно так	1	1
651	они не	4	1
652	событий в	1	1
