N	2gram	Propp_Morf_1	Istorich
580	волшебного помощника	1	1
581	домой то	1	1
582	в таких	2	1
583	уходит из	1	1
584	самого начала	1	1
585	меня не	1	1
586	идет на	1	1
587	ее отца	1	1
588	эти формы	2	1
589	в иное	5	1
590	от мужа	1	1
591	того как	2	1
592	или другие	1	1
593	у кого	1	1
594	и сама	1	1
595	функцию в	1	1
596	должны будем	2	1
597	на которых	1	1
598	то чего	1	1
599	это мы	1	1
600	же разряду	1	1
601	дворец и	1	1
602	нашего материала	3	1
603	больше чем	1	1
604	герои попадают	1	1
605	эти деньги	1	1
606	можно усмотреть	1	1
607	как при	1	1
608	самая функция	1	1
609	родителей а	1	1
610	во всем	1	1
611	е не	1	1
612	которые часто	1	1
613	отправляется искать	1	1
614	яга и	1	1
615	так то	1	1
616	вопрос не	2	1
617	в каком	2	1
618	перед ним	1	1
619	к таким	1	1
620	разнообразны и	1	1
621	но там	1	1
622	в америке	1	1
623	такие случаи	2	1
624	и героев	1	1
625	того часто	1	1
626	хранится в	1	1
627	по характеру	1	1
628	и другим	3	1
629	наблюдать что	2	1
630	бы составить	2	1
631	не есть	1	1
632	и тот	1	1
633	для героя	1	1
634	пор как	1	1
635	что при	2	1
636	если же	5	1
637	царь не	1	1
638	по воздуху	2	1
639	ничего общего	1	1
640	состоят в	1	1
641	обычно в	1	1
642	будем мы	1	1
643	тем и	2	1
644	приходит к	1	1
645	быть рассмотрена	1	1
646	с ее	1	1
647	как не	1	1
648	здесь также	1	1
649	совершенно ясно	1	1
650	и пользуется	2	1
651	внезапное исчезновение	1	1
652	мотив может	1	1
653	и этим	5	1
654	на той	2	1
655	с самого	1	1
656	вопрос что	2	1
657	месте иногда	1	1
658	оно также	1	1
659	в образе	4	1
660	можно было	2	1
661	это можно	1	1
662	сказки часто	1	1
663	домой и	1	1
664	это сходство	1	1
665	твоя смерть	1	1
666	в церковь	1	1
667	имеется в	3	1
668	семь лет	1	1
669	мертвой водой	1	1
670	он сам	1	1
671	означает что	2	1
672	другие формы	3	1
673	но здесь	1	1
674	можно бы	2	1
675	разнообразны часто	1	1
676	которого можно	1	1
677	видим не	1	1
678	различных народов	1	1
679	будут нас	1	1
680	к заключению	1	1
681	старшие братья	2	1
682	одеждой с	1	1
683	с другим	1	1
684	что каждый	1	1
685	можно заметить	2	1
686	он прибывает	1	1
687	по их	3	1
688	службы у	1	1
689	придется остановиться	1	1
690	другое явление	1	1
691	нечто иное	1	1
692	помощи которых	1	1
693	и хочет	1	1
694	тем как	1	1
695	доме не	1	1
696	функций в	1	1
697	к королю	1	1
698	очень различным	1	1
699	что бы	1	1
700	из моментов	1	1
701	еще несколько	1	1
702	тех пор	1	1
703	следует ли	1	1
704	которых она	1	1
705	хотя бы	4	1
706	пор не	1	1
707	как нечто	1	1
708	дочь и	2	1
709	который в	2	1
710	ссылкой на	1	1
711	рублей и	1	1
712	нам возможность	1	1
713	сказок в	1	1
714	между героем	1	1
715	средства и	1	1
716	быть разрешен	2	1
717	не входит	1	1
718	тем временем	2	1
719	не можем	1	1
720	в большинстве	3	1
721	же из	1	1
722	случай когда	1	1
723	в нашей	1	1
724	или волшебного	1	1
725	в начале	3	1
726	ее из	2	1
727	каким образом	1	1
728	или просто	2	1
729	д как	3	1
730	ниже и	1	1
731	превращаются в	1	1
732	он имеет	1	1
733	с какой	1	1
734	характерно что	1	1
735	что данный	1	1
736	одно из	1	1
737	и их	2	1
738	важен как	1	1
739	могло бы	1	1
740	что сказок	1	1
741	коня и	2	1
742	мы находим	1	1
743	черта и	1	1
744	дарит коня	1	1
745	случае не	3	1
746	указывают путь	1	1
747	заметить что	8	1
748	тогда как	2	1
749	от того	3	1
750	запрета не	1	1
751	это по	1	1
752	в особую	1	1
753	эти явления	1	1
754	к двум	1	1
755	брак и	2	1
756	чаще однако	1	1
757	были бы	1	1
758	пр то	1	1
759	это или	1	1
760	другого и	1	1
761	на взморье	2	1
762	живой и	2	1
763	сказках о	1	1
764	разрешен только	1	1
765	в помощники	1	1
766	а впоследствии	1	1
767	с другом	1	1
768	такое же	1	1
769	последний случай	1	1
770	она является	1	1
771	и затем	4	1
772	в вышеприведенных	1	1
773	есть на	1	1
774	себя и	2	1
775	большую роль	1	1
776	здесь действительно	1	1
777	однако в	2	1
778	а на	3	1
779	которые не	1	1
780	на этот	1	1
781	или другими	1	1
782	она может	1	1
783	вход в	1	1
784	не означает	1	1
785	элементов сказки	1	1
786	мы легко	1	1
787	к сказке	1	1
788	также с	1	1
789	подобные случаи	1	1
790	в открытом	1	1
791	мужа и	1	1
792	ниже в	2	1
793	сложное явление	1	1
794	о чем	1	1
795	на эту	1	1
796	или с	3	1
797	что мы	2	1
798	для этой	3	1
799	с двумя	2	1
800	можем указать	1	1
801	герой проходит	1	1
802	вступает с	1	1
803	ей так	1	1
804	и мертвой	2	1
805	другое место	1	1
806	можно будет	1	1
807	д в	2	1
808	играют в	2	1
809	дома а	1	1
810	а при	1	1
811	но такое	2	1
812	между ее	1	1
813	и объект	1	1
814	другу и	2	1
815	что за	1	1
816	три брата	2	1
817	кошку и	1	1
818	в особый	1	1
819	не открывать	1	1
820	тому как	5	1
821	с тех	1	1
822	как бы	3	1
823	вне этой	1	1
824	в отдельности	1	1
825	друг с	1	1
826	форма в	3	1
827	это значит	1	1
828	что же	2	1
829	как условный	1	1
830	с этой	1	1
831	для завязки	1	1
832	на другое	1	1
833	между типом	1	1
834	нас также	1	1
835	есть формы	1	1
836	только для	1	1
837	о его	1	1
838	лес но	1	1
839	получает от	1	1
840	в один	3	1
841	но для	2	1
842	жены и	1	1
843	см ниже	2	1
844	б в	2	1
845	сказки является	2	1
846	в полночь	1	1
847	она должна	1	1
848	это уже	3	1
849	тех случаях	2	1
850	к герой	1	1
851	становится понятным	1	1
852	чулан не	1	1
853	предпосылки что	1	1
854	случаях когда	2	1
855	лесу на	1	1
856	может меняться	1	1
857	не существует	3	1
858	превращаться в	2	1
859	рассмотрим еще	1	1
860	животных как	1	1
861	е мы	1	1
862	говорит ну	1	1
863	обращается к	1	1
864	на которой	1	1
865	некоторый свет	1	1
866	или нет	2	1
867	этом нет	1	1
868	д здесь	1	1
869	еще придется	1	1
870	дана в	1	1
871	все они	1	1
872	связь сказки	1	1
873	обстоит дело	1	1
874	еще тем	1	1
875	или при	2	1
876	не знает	1	1
877	состоит из	1	1
878	для каждой	2	1
879	этот же	1	1
880	царства и	1	1
881	последовательность событий	3	1
882	героя в	4	1
883	морфологического значения	1	1
884	это и	2	1
885	из этого	1	1
886	можно наблюдать	3	1
887	на своем	1	1
888	но эти	1	1
889	это так	2	1
890	в поиски	3	1
891	пределах этих	1	1
892	как на	1	1
893	в таком	1	1
894	которая не	1	1
