N	2gram	Trubetskoy_1	Problema
385	если они	1	1
386	вопрос о	3	1
387	дело когда	1	1
388	но принципиально	1	1
389	конце концов	4	1
390	числе и	1	1
391	мы и	2	1
392	друг к	2	1
393	мало и	1	1
394	собою и	1	1
395	выйти из	1	1
396	о котором	7	1
397	бы это	1	1
398	бы то	2	1
399	на том	2	1
400	сам он	1	1
401	с не	1	1
402	ко всему	2	1
403	можно встретить	2	1
404	ее на	1	1
405	является большим	1	1
406	можно но	1	1
407	нас не	1	1
408	на каком-нибудь	1	1
409	за тем	1	1
410	к этим	1	1
411	которую им	1	1
412	это слово	1	1
413	в этот	1	1
414	и этого	1	1
415	они существуют	1	1
416	круга и	1	1
417	всем этом	1	1
418	что такая	1	1
419	ясно также	1	1
420	тоже весьма	1	1
421	мы занимаемся	1	1
422	для тех	1	1
423	сущность его	1	1
424	такие которые	1	1
425	этот человек	1	1
426	одно и	1	1
427	бы он	1	1
428	когда оно	1	1
429	мы сказали	3	1
430	с понятием	1	1
431	на то	9	1
432	на эту	1	1
433	указание на	1	1
434	как эта	1	1
435	это просто	1	1
436	и конец	4	1
437	настоящее время	2	1
438	всем их	1	1
439	и возникает	1	1
440	и так	2	1
441	но самые	1	1
442	ней и	1	1
443	даже в	3	1
444	к действительности	1	1
445	не будучи	1	1
446	из двух	2	1
447	ним и	1	1
448	что эта	4	1
449	этой точки	1	1
450	бы не	1	1
451	и другие	1	1
452	наиболее совершенным	1	1
453	связанными с	1	1
454	воспринимаются и	1	1
455	выступают здесь	1	1
456	все прочие	4	1
457	можем не	1	1
458	если в	1	1
459	вообще говоря	1	1
460	только то	2	1
461	не знаем	1	1
462	и те	2	1
463	если я	1	1
464	и наиболее	1	1
465	в их	4	1
466	они являются	1	1
467	в уме	1	1
468	смысл этого	1	1
469	идеи и	1	1
470	очень редко	1	1
471	тем как	1	1
472	с разными	1	1
473	ли в	1	1
474	тоже будет	1	1
475	ее нет	1	1
476	за то	1	1
477	только еще	1	1
478	всех возможных	1	1
479	и должен	1	1
480	вся его	2	1
481	по своей	7	1
482	культуры то	1	1
483	но для	2	1
484	художественное произведение	1	1
485	наконец не	1	1
486	все-таки не	4	1
487	на самой	1	1
488	от тех	3	1
489	что же	2	1
490	ему что	1	1
491	все его	2	1
492	время в	1	1
493	тому что	2	1
494	необходимо чтобы	1	1
495	сказали выше	1	1
496	как сказано	4	1
497	первый взгляд	1	1
498	в силу	7	1
499	к жизни	1	1
500	и самого	1	1
501	свою очередь	2	1
502	отношение к	4	1
503	в разные	1	1
504	подобные им	1	1
505	тем в	1	1
506	между ними	2	1
507	иметь в	1	1
508	себе как	1	1
509	следовательно и	1	1
510	в нашей	1	1
511	отдельные части	1	1
512	но тогда	3	1
513	бы нам	1	1
514	ничего не	1	1
515	но почти	1	1
516	что большинство	1	1
517	менее в	1	1
518	говорили выше	5	1
519	в общую	1	1
520	их нужно	1	1
521	исторического развития	2	1
522	или лучше	1	1
523	существовать и	1	1
524	не происходит	1	1
525	этого необходимо	1	1
526	выше что	2	1
527	при встрече	1	1
528	к такой	1	1
529	что этот	1	1
530	ведь с	1	1
531	котором мы	1	1
532	и сам	2	1
533	и самих	1	1
534	по адресу	1	1
535	областях жизни	1	1
536	до сих	8	1
537	как всякая	1	1
538	во внимание	2	1
539	чаще всего	1	1
540	на которой	1	1
541	развития в	1	1
542	и при	6	1
543	новые мысли	1	1
544	больше всего	1	1
545	находится в	1	1
546	и поэтому	2	1
547	выше в	1	1
548	на два	1	1
549	из этих	8	1
550	только внешний	1	1
551	в целом	5	1
552	что если	3	1
553	бы на	1	1
554	почти исключительно	1	1
555	ясной и	1	1
556	силы и	1	1
557	и говорить	3	1
558	в прошлом	1	1
559	являются не	1	1
560	говоря о	1	1
561	данного произведения	1	1
562	на одном	2	1
563	то ни	3	1
564	пока еще	1	1
565	всякого другого	1	1
566	с этой	3	1
567	только такие	1	1
568	только с	1	1
569	связаны с	1	1
570	нетрудно понять	2	1
571	поэтому и	1	1
572	но на	2	1
573	близкими к	1	1
574	тут-то и	1	1
575	оказывается что	5	1
576	бороться с	4	1
577	не говорить	1	1
578	вот тут-то	1	1
579	в который	1	1
580	и еще	1	1
581	стремление к	1	1
582	принять во	2	1
583	должно быть	4	1
584	всего в	1	1
585	к другу	2	1
586	ее с	1	1
587	нечего и	3	1
588	есть как	1	1
589	последствия которые	1	1
590	никогда не	4	1
591	своей собственной	1	1
592	который у	1	1
593	в самые	1	1
594	других областях	1	1
595	входящих в	2	1
596	что для	4	1
597	определяет собою	1	1
598	с сожалением	1	1
599	заметить что	1	1
600	а потом	1	1
601	этой области	4	1
602	что все	5	1
603	в каждом	1	1
604	здесь будет	1	1
605	до всякого	1	1
606	еще далеко	1	1
607	если только	1	1
608	ни один	3	1
609	на каждом	2	1
610	а во-вторых	1	1
611	целиком а	1	1
612	жизни с	1	1
613	развития и	1	1
614	и кажется	1	1
615	единство и	1	1
616	одной стороны	2	1
617	на первый	2	1
618	которого уже	1	1
619	лишь с	1	1
620	у него	5	1
621	нам говорят	1	1
622	а к	2	1
623	сейчас в	1	1
624	мы считаем	1	1
625	он в	1	1
626	же как	3	1
627	могут быть	1	1
628	в настоящее	2	1
629	на всю	1	1
630	том же	4	1
631	и самому	1	1
632	и часто	1	1
633	разница только	1	1
634	что под	2	1
635	с одной	3	1
636	того что	6	1
637	так называемых	1	1
638	ему и	2	1
639	цивилизации в	2	1
640	раз навсегда	1	1
641	силой и	1	1
642	этого общего	1	1
643	хотя часто	1	1
644	и единственным	1	1
645	последнее время	1	1
646	не могут	4	1
647	мы видим	1	1
648	или нескольких	2	1
649	как на	4	1
650	же все	1	1
651	именно потому	2	1
652	единственный способ	1	1
653	как известно	3	1
654	до конца	1	1
655	однако совершенно	1	1
656	он есть	1	1
657	силы над	1	1
658	как к	5	1
659	очень слабо	1	1
660	нас с	1	1
661	в само	1	1
662	что тот	1	1
663	мы будем	3	1
664	для их	1	1
665	всю свою	1	1
666	оно стало	1	1
667	то ведь	1	1
668	именно можно	1	1
669	к совершенно	1	1
670	о тех	1	1
671	только вполне	1	1
672	не случайно	1	1
673	же касается	2	1
674	при более	2	1
675	в своих	2	1
676	быть и	5	1
677	весьма интересен	1	1
678	и между	1	1
679	ведь и	1	1
680	том числе	1	1
681	в европу	1	1
682	отличаться от	1	1
683	на известное	1	1
684	начало и	6	1
685	от своей	2	1
686	в моем	1	1
687	этих двух	2	1
688	создают для	1	1
689	самого начала	1	1
690	признать что	3	1
691	уже о	1	1
692	с самого	1	1
693	бы тот	1	1
694	в такой	4	1
695	себе еще	1	1
696	если же	3	1
697	степени а	1	1
698	представим себе	1	1
699	и хотя	1	1
700	сих пор	8	1
701	отличаются от	1	1
702	истории все	2	1
703	здесь дело	1	1
704	чем больше	4	1
705	вере в	1	1
706	в эти	3	1
707	чтобы быть	2	1
708	мы говорили	7	1
709	если для	1	1
710	и у	4	1
711	не подлежит	3	1
712	чем в	3	1
713	и до	3	1
714	а следовательно	1	1
715	эти последние	2	1
716	дело однако	1	1
717	бы все	1	1
718	от нее	2	1
719	и тут	1	1
720	и отличие	2	1
721	тем же	2	1
722	идет по	1	1
723	только по	1	1
724	на себя	1	1
725	говорили что	1	1
726	с другим	1	1
727	и уже	2	1
728	а после	1	1
729	выше мы	4	1
730	в основе	2	1
731	и особенно	2	1
732	по мнению	1	1
733	же отношение	1	1
734	всех прочих	2	1
735	в принципе	1	1
736	нее и	1	1
737	после которого	1	1
738	сильнее чем	4	1
739	постепенно в	1	1
740	выше нам	1	1
741	что при	6	1
742	и нужно	1	1
743	то ясно	4	1
744	для меня	4	1
745	совсем не	1	1
746	являются в	1	1
747	веры в	2	1
748	представления об	2	1
749	указывают на	3	1
750	среди других	1	1
751	поскольку все	1	1
752	особенно если	1	1
753	рядом с	1	1
754	что особенно	1	1
755	этому поводу	1	1
756	он и	1	1
757	что эти	2	1
758	в свою	2	1
