N	2gram	Bakhtin_Fr_1	Formalny
250	одна из	1	2
251	до настоящего	1	2
252	в самой	3	2
253	во всем	2	2
254	искусства оно	1	2
255	чисто художественной	1	2
256	убедиться в	1	2
257	литературного развития	2	2
258	от того	2	2
259	настоящего времени	1	2
260	своей книге	2	2
261	определить ее	1	2
262	художественную волю	1	2
263	данную эпоху	1	2
264	вещей в	1	2
265	значения и	1	2
266	большое место	1	2
267	от друга	1	2
268	в науке	1	2
269	приводит к	2	2
270	как с	1	2
271	для всякого	1	2
272	господствующей в	1	2
273	еще в	1	2
274	она была	3	2
275	с ним	3	2
276	кого не	1	2
277	как ее	1	2
278	единства и	1	2
279	литературные произведения	1	2
280	литературоведческой мысли	1	2
281	между тем	5	2
282	и всякая	1	2
283	что и	1	2
284	во всей	3	2
285	вполне понятно	2	2
286	нет он	1	2
287	только в	7	2
288	уже не	3	2
289	и чисто	2	2
290	большинстве случаев	2	2
291	его и	1	2
292	в одном	5	2
293	сами по	1	2
294	в современном	1	2
295	как раз	3	2
296	они становятся	1	2
297	даже и	3	2
298	и глубже	1	2
299	здесь в	8	2
300	чтобы убедиться	1	2
301	и самый	2	2
302	не на	1	2
303	литературные явления	1	2
304	пр и	1	2
305	под влиянием	1	2
306	мира в	3	2
307	все более	1	2
308	и особенно	2	2
309	целом ряде	1	2
310	образом на	2	2
311	в ряду	3	2
312	литературе и	2	2
313	и развития	1	2
314	мире а	1	2
315	к которому	1	2
316	искусства как	1	2
317	совершается в	1	2
318	для этой	1	2
319	в результате	1	2
320	места в	1	2
321	в своих	5	2
322	отношении к	1	2
323	жизни в	5	2
324	одной из	1	2
325	но эта	2	2
326	и барокко	1	2
327	в системе	3	2
328	они были	6	2
329	что такое	1	2
330	как таковое	1	2
331	новое время	3	1
332	а между	1	1
333	сохраняет свое	1	1
334	произведения но	1	1
335	можно говорить	3	1
336	например в	2	1
337	существенное влияние	2	1
338	правильная постановка	1	1
339	литературы она	1	1
340	пор недостаточно	1	1
341	мы здесь	2	1
342	вне связи	1	1
343	искусства все	1	1
344	или к	2	1
345	между всеми	3	1
346	нам кажется	2	1
347	между двумя	1	1
348	и существеннее	1	1
349	из самых	1	1
350	явления и	1	1
351	по преимуществу	1	1
352	они никогда	1	1
353	мы уже	12	1
354	всего того	2	1
355	и значение	1	1
356	на материале	1	1
357	и само	2	1
358	на первом	1	1
359	почти все	1	1
360	серьезной и	1	1
361	самый термин	1	1
362	своего исторического	1	1
363	определяются и	1	1
364	для литературы	1	1
365	теоретические проблемы	1	1
366	это время	2	1
367	буржуазного мировоззрения	1	1
368	xix века	5	1
369	в чем	2	1
370	средств и	1	1
371	но конечно	1	1
372	совершается с	1	1
373	и всего	1	1
374	совершенно прав	1	1
375	предисловии к	1	1
376	не входит	2	1
377	как простая	1	1
378	были глубоко	2	1
379	или иное	1	1
380	и речи	1	1
381	только путем	1	1
382	к литературе	1	1
383	явление как	1	1
384	этих исследователей	1	1
385	очень большое	1	1
386	обряды и	2	1
387	или у	1	1
388	о необходимости	2	1
389	и вовсе	3	1
390	мы дадим	2	1
391	и выражения	2	1
392	литература так	1	1
393	не хватает	1	1
394	ней в	1	1
395	как нам	1	1
396	и различные	1	1
397	что касается	1	1
398	отношением к	1	1
399	хотя и	2	1
400	и понимания	1	1
401	форм то	2	1
402	этим языком	1	1
403	есть ли	1	1
404	в этот	1	1
405	в условиях	13	1
406	и конечно	1	1
407	когда человек	1	1
408	в определениях	1	1
409	самой природе	1	1
410	литературы они	1	1
411	исследовании на	1	1
412	из этих	2	1
413	еще далеко	1	1
414	так в	1	1
415	в последнее	1	1
416	с их	5	1
417	таковы три	1	1
418	явлений не	2	1
419	романа но	1	1
420	чисто отрицательный	2	1
421	творчество и	1	1
422	как он	1	1
423	на то	1	1
424	наблюдаем в	1	1
425	быть только	2	1
426	именно этим	1	1
427	широком смысле	1	1
428	что без	1	1
429	не воспринимается	1	1
430	по-видимому не	1	1
431	сказать в	1	1
432	идеалистической философской	1	1
433	они в	2	1
434	всем своем	1	1
435	выражения и	2	1
436	и утверждает	2	1
437	не определяет	1	1
438	этот процесс	1	1
439	вообще не	1	1
440	и литературоведения	1	1
441	особые формы	1	1
442	довольно часто	1	1
443	историков и	1	1
444	нашего времени	1	1
445	и по	2	1
446	на этом	1	1
447	людей и	1	1
448	серьезность и	1	1
449	или иных	1	1
450	конца и	1	1
451	последнее слово	1	1
452	это конечно	1	1
453	они должны	1	1
454	связанных с	1	1
455	этих форм	5	1
456	на этой	3	1
457	может стать	1	1
458	лишь на	1	1
459	ведь в	1	1
460	но уже	1	1
461	он является	1	1
462	нет в	1	1
463	это положение	1	1
464	она и	1	1
465	далеко не	3	1
466	в контексте	1	1
467	французской литературы	1	1
468	новые формы	1	1
469	и уже	1	1
470	переходим к	1	1
471	он и	3	1
472	нигде не	1	1
473	первом плане	1	1
474	и конкретная	1	1
475	такой же	1	1
476	исторической действительности	1	1
477	в этих	2	1
478	отрыве от	3	1
479	и другие	8	1
480	были выработаны	1	1
481	и культуры	1	1
482	очень остро	1	1
483	можно найти	1	1
484	к истории	1	1
485	и научные	1	1
486	как реальный	1	1
487	очень характерно	2	1
488	бы к	1	1
489	культуры а	1	1
490	не столько	1	1
491	большей степени	1	1
492	классики и	1	1
493	проблеме и	1	1
494	в отличие	4	1
495	направлен на	1	1
496	своего рода	1	1
497	но здесь	1	1
498	вышедшая в	1	1
499	эту идею	1	1
500	совершенно иначе	1	1
501	не понимает	4	1
502	времени не	1	1
503	но он	1	1
504	и природной	1	1
505	есть еще	1	1
506	тому чтобы	1	1
507	и почти	2	1
508	не знает	6	1
509	и вся	1	1
510	и очень	2	1
511	мира не	1	1
512	отражает и	1	1
513	эти формы	3	1
514	мышления и	1	1
515	на котором	3	1
516	здесь на	2	1
517	которого он	1	1
518	единой цепи	1	1
519	говорить о	1	1
520	направлениями и	1	1
521	того чтобы	1	1
522	для всего	1	1
523	и никакой	1	1
524	его от	2	1
525	самой жизни	3	1
526	и без	2	1
527	и существенное	1	1
528	своей природе	1	1
529	по своей	3	1
530	жизни как	3	1
531	от обычных	2	1
532	потому что	5	1
533	же он	2	1
534	эти три	1	1
535	этом отношении	3	1
536	разобранные нами	1	1
537	друга по	1	1
538	мы и	3	1
539	что на	1	1
540	где она	1	1
541	все то	1	1
542	в духе	8	1
543	не могут	3	1
544	конечно гораздо	1	1
545	есть только	2	1
546	могут быть	2	1
547	лежит в	1	1
548	его понимании	1	1
549	числе и	7	1
550	организации и	2	1
551	жизни этих	1	1
552	например на	1	1
553	свое значение	1	1
554	теории в	1	1
555	что при	1	1
556	что резко	1	1
557	и материал	1	1
558	сквозь призму	3	1
559	опираясь на	1	1
560	касается до	1	1
561	метода но	1	1
562	людей в	1	1
563	миром и	1	1
564	характер и	1	1
565	последнее время	1	1
566	роль в	2	1
567	мы наблюдаем	1	1
568	дано в	1	1
569	и иные	1	1
570	глубже и	1	1
571	было в	1	1
572	но необходимо	1	1
573	в последующих	5	1
574	здесь нет	1	1
575	к постановке	1	1
576	во многом	2	1
577	оно все	1	1
578	подойти к	1	1
579	общую теорию	1	1
580	все остальные	1	1
581	понятно что	2	1
582	целом все	1	1
583	специфические особенности	1	1
584	из одного	1	1
585	по теории	1	1
586	мы всегда	2	1
587	этого языка	1	1
588	того он	1	1
589	на всех	4	1
590	его жизни	1	1
591	этот отрыв	1	1
592	можно сказать	2	1
593	как чисто	2	1
594	самой литературе	2	1
595	они ничего	1	1
596	самом зародыше	1	1
597	общения при	1	1
598	по их	1	1
599	проблем которые	1	1
600	второй половины	3	1
601	науке и	1	1
602	как они	1	1
603	на отдельные	2	1
604	в отрыве	2	1
605	его элементах	1	1
606	от них	1	1
607	вся эта	3	1
608	и во	3	1
609	должно было	1	1
610	дальнейшем развитии	2	1
611	в языке	1	1
612	именно она	1	1
613	в форме	3	1
614	и ни	3	1
615	и эстетики	1	1
616	исторического развития	2	1
617	резко отличается	1	1
618	зиждется на	1	1
619	в свете	2	1
620	наук и	1	1
621	строится в	1	1
622	видим что	1	1
623	вопреки собственной	1	1
624	она дает	1	1
625	мысли не	1	1
626	к нему	3	1
627	наиболее ярко	1	1
628	от этой	1	1
629	мы видим	2	1
630	два основных	1	1
631	художественный стиль	1	1
632	от всего	2	1
633	проникнуть в	1	1
634	были здесь	1	1
635	к чисто	1	1
636	в состав	1	1
637	и действительно	1	1
638	и особые	2	1
639	обычно совершенно	1	1
640	который в	1	1
641	и мировоззрения	1	1
642	с которыми	1	1
643	которые мы	1	1
644	сколько в	1	1
645	для всех	1	1
646	к какому	2	1
647	литература но	1	1
648	два звена	1	1
649	от других	1	1
650	оно всегда	1	1
651	или даже	2	1
652	и обратно	1	1
653	не стал	1	1
654	из них	4	1
655	и понимание	1	1
656	мир в	3	1
657	достаточно назвать	1	1
658	был бы	1	1
659	и нового	2	1
660	таковы основные	1	1
661	с этими	1	1
662	проблема их	1	1
663	так как	6	1
664	полноте в	1	1
665	и вещей	1	1
666	у него	1	1
667	отличие от	5	1
668	видения и	1	1
669	со специфической	1	1
670	их непосредственной	1	1
671	и обряды	1	1
672	же деле	3	1
673	но вся	2	1
674	связан с	3	1
675	не были	3	1
676	ней и	1	1
677	выходит за	4	1
678	или иной	5	1
679	одном месте	1	1
680	своему материалу	1	1
681	на ее	1	1
682	и создает	1	1
683	характерно для	3	1
684	во второй	2	1
685	тело оно	1	1
686	его развития	5	1
687	что не	2	1
688	на развитие	1	1
689	в менее	2	1
690	самом же	3	1
691	нужно сказать	4	1
692	телом эта	1	1
693	а на	1	1
694	зрения этих	1	1
695	к таким	1	1
696	однако и	1	1
697	так называемой	1	1
698	и социальных	1	1
699	его собственной	1	1
700	понят и	1	1
701	и исторической	1	1
702	там где	1	1
703	часть ее	1	1
704	его художественная	1	1
705	несмотря на	2	1
706	развиваться в	1	1
707	те элементы	1	1
708	здесь эта	1	1
709	представления о	2	1
710	особого типа	1	1
711	этом достаточно	1	1
712	своеобразия и	1	1
713	внешнем мире	1	1
714	его на	2	1
715	из которых	1	1
716	понимает как	1	1
717	по своему	8	1
718	если оно	1	1
719	наряду с	2	1
720	в той	5	1
721	жизни которую	1	1
722	мы остановимся	4	1
723	образ и	1	1
724	культуре и	2	1
725	отдельности и	1	1
726	что как	1	1
727	в это	2	1
728	или хотя	1	1
729	и всех	1	1
730	поэтому они	1	1
731	этот не	1	1
732	с первой	1	1
733	здесь особенно	1	1
734	между прочим	2	1
735	это особого	1	1
736	кроме того	2	1
737	как какое-то	1	1
738	литературе в	1	1
739	при всем	1	1
740	тех или	1	1
741	в более	3	1
742	не является	3	1
743	полнее всего	3	1
744	отношениях к	1	1
745	и для	2	1
746	самого бытия	1	1
747	не подлежит	2	1
748	и целей	1	1
749	или в	2	1
750	мира и	4	1
751	которого они	2	1
752	том что	6	1
753	работы мы	1	1
754	романе и	1	1
755	частях нашей	1	1
756	это уже	4	1
757	для нас	4	1
758	особого рода	1	1
759	к ряду	1	1
760	которую он	1	1
761	еще более	5	1
762	ни к	2	1
763	бытия поэтому	1	1
764	живые связи	1	1
765	разных сторон	1	1
766	они и	1	1
767	на двух	1	1
768	нам в	1	1
769	всех тех	1	1
770	от ее	1	1
771	о понимании	1	1
772	а о	1	1
773	и глубокого	2	1
774	с ней	1	1
775	этого времени	1	1
776	сказать что	6	1
777	другой стороны	1	1
778	обычно не	1	1
779	совершенно не	4	1
780	же самой	1	1
781	очень важная	1	1
782	одновременно и	2	1
783	культуры в	4	1
784	есть и	1	1
785	были и	1	1
786	самом начале	1	1
787	просто не	1	1
788	также не	1	1
789	в данную	1	1
790	и эта	3	1
791	это в	4	1
792	иные моменты	1	1
793	ее развития	1	1
794	к этому	1	1
795	том числе	10	1
796	не отрывает	1	1
