N	2gram	Vinokur_St_3	Myshleni
263	а по	2	2
264	самим собой	1	2
265	лишь в	4	2
266	его в	1	2
267	ни в	5	2
268	о которых	3	2
269	показывает что	3	2
270	несмотря на	3	2
271	должно быть	1	2
272	мере не	1	2
273	в этих	11	2
274	во время	3	2
275	и при	1	2
276	в их	3	2
277	в которых	2	2
278	и той	1	2
279	точку зрения	2	2
280	которые в	2	2
281	но он	3	2
282	том же	1	2
283	даже в	1	2
284	в отношении	2	2
285	не имеет	2	2
286	того как	1	2
287	нельзя не	3	2
288	казалось бы	1	2
289	ничего не	4	2
290	у нас	4	2
291	всего в	4	2
292	и больше	1	2
293	в работах	1	2
294	которого мы	1	2
295	с ее	2	2
296	что все	3	2
297	вещи на	1	2
298	свою очередь	1	2
299	если попытаться	1	2
300	то время	4	2
301	можно было	1	2
302	здесь как	1	2
303	и которые	2	2
304	образом в	1	2
305	находится в	1	2
306	и здесь	3	2
307	одновременно и	1	2
308	развития как	1	2
309	внимание на	2	2
310	одного из	2	2
311	этих двух	2	2
312	должно было	1	2
313	во всей	1	2
314	к ней	4	2
315	в лучшем	1	2
316	известном смысле	1	2
317	показывают что	1	2
318	которое было	1	2
319	один из	2	2
320	обе стороны	1	2
321	внутреннее единство	1	2
322	находим в	1	2
323	и ее	2	2
324	но то	1	2
325	со всеми	1	2
326	с которыми	2	2
327	где они	1	2
328	уже в	3	2
329	является не	1	2
330	за счет	1	2
331	и других	2	2
332	только одно	1	2
333	мы знаем	1	2
334	вовсе не	2	2
335	по своим	1	2
336	в свою	2	2
337	себя и	2	2
338	что не	2	2
339	что для	3	2
340	по тем	1	2
341	она является	1	2
342	именно поэтому	2	2
343	и она	1	2
344	границы между	1	2
345	из которых	4	2
346	наряду с	1	2
347	могут быть	2	2
348	но этот	1	2
349	что же	1	2
350	ко всему	1	2
351	даже с	1	2
352	лучшем случае	1	2
353	этом и	1	2
354	но для	1	2
355	не мог	2	2
356	или в	2	2
357	для нас	1	2
358	а в	6	2
359	гораздо больше	1	2
360	в период	1	2
361	о своем	1	2
362	из этого	4	2
363	к этой	2	2
364	как слово	1	2
365	в своих	8	2
366	я могу	1	2
367	к этому	3	2
368	во всяком	4	2
369	формы и	1	1
370	с новыми	1	1
371	и т	8	1
372	например в	4	1
373	ни во	1	1
374	начинается с	1	1
375	которого в	2	1
376	того же	2	1
377	сам по	1	1
378	он может	2	1
379	переход от	1	1
380	к своей	2	1
381	значения что	1	1
382	в чисто	2	1
383	объясняется и	1	1
384	и этот	1	1
385	этом направлении	1	1
386	а как	4	1
387	языка с	1	1
388	мы имеем	5	1
389	это совершенно	1	1
390	при анализе	1	1
391	своего развития	1	1
392	работах этого	1	1
393	которой была	1	1
394	нам в	1	1
395	из анализа	1	1
396	представлением о	1	1
397	было вызвано	1	1
398	особенность заключается	1	1
399	в большом	1	1
400	ему в	1	1
401	значит и	2	1
402	решение вопроса	1	1
403	с большим	1	1
404	не был	2	1
405	прямым предметом	1	1
406	хочет сказать	2	1
407	это имеет	1	1
408	мы будем	1	1
409	но как	2	1
410	точка зрения	4	1
411	только тогда	2	1
412	создать иллюзию	1	1
413	за пределы	1	1
414	его развития	1	1
415	ее судьба	1	1
416	которые не	1	1
417	анализ этого	1	1
418	мы снова	1	1
419	там где	1	1
420	этот центральный	1	1
421	в центре	4	1
422	этих примерах	1	1
423	что как	1	1
424	в своем	1	1
425	образцом для	1	1
426	кроме того	3	1
427	и как	1	1
428	произведении на	1	1
429	в каком-то	1	1
430	является выражением	1	1
431	от этого	1	1
432	еще на	1	1
433	состоит как	1	1
434	бы не	1	1
435	не обнаруживает	1	1
436	думать что	1	1
437	еще один	1	1
438	по форме	5	1
439	и тот	2	1
440	не годится	1	1
441	от необходимости	1	1
442	но на	1	1
443	строгой и	1	1
444	идей и	1	1
445	они в	1	1
446	всех этих	3	1
447	которая является	1	1
448	с нашим	2	1
449	поэтому его	2	1
450	не как	2	1
451	что еще	1	1
452	чтобы в	2	1
453	свою силу	1	1
454	которого и	1	1
455	какой бы	1	1
456	на этом	3	1
457	по аналогии	1	1
458	от других	1	1
459	но все	2	1
460	что является	1	1
461	из отдельных	1	1
462	в сторону	1	1
463	к воспроизведению	1	1
464	и может	2	1
465	в другом	3	1
466	смотреть как	1	1
467	этому типу	1	1
468	была в	1	1
469	первый и	1	1
470	времени и	2	1
471	на этой	1	1
472	в данной	1	1
473	это было	8	1
474	отличается тем	1	1
475	в исключительных	1	1
476	ни разу	2	1
477	языка но	1	1
478	должен был	2	1
479	делает его	1	1
480	этого нового	1	1
481	этом мы	1	1
482	о которой	2	1
483	соответствии с	1	1
484	к которым	1	1
485	этого не	1	1
486	во внимание	1	1
487	говорится о	1	1
488	их на	1	1
489	стороны ее	1	1
490	но я	1	1
491	мы как	1	1
492	нас не	2	1
493	где мы	1	1
494	на месте	1	1
495	этого вопроса	1	1
496	то его	1	1
497	не к	1	1
498	что я	3	1
499	несет на	1	1
500	в одном	1	1
501	значения с	1	1
502	знак равенства	1	1
503	этой области	2	1
504	этих трех	2	1
505	дело как	1	1
506	что есть	1	1
507	чтобы иметь	1	1
508	с теми	1	1
509	первый из	1	1
510	дело не	2	1
511	одна из	2	1
512	ее с	1	1
513	на себе	2	1
514	было не	1	1
515	говорить о	3	1
516	в деятельности	1	1
517	к убеждению	1	1
518	значение этого	1	1
519	не могло	1	1
520	это с	1	1
521	он написал	2	1
522	против мнения	1	1
523	так много	1	1
524	в общих	2	1
525	в разных	1	1
526	или как	1	1
527	но очень	1	1
528	такая же	1	1
529	другой стороны	5	1
530	это слово	3	1
531	на него	1	1
532	почти не	1	1
533	так сказать	2	1
534	приближается к	1	1
535	если раньше	1	1
536	в каком	4	1
537	перед ним	1	1
538	это два	1	1
539	и оно	1	1
540	мы встречаем	1	1
541	его мышления	1	1
542	для его	2	1
543	член предложения	1	1
544	т.е в	1	1
545	всегда в	1	1
546	и это	5	1
547	ни у	1	1
548	относящихся сюда	1	1
549	вещей в	1	1
550	и тогда	2	1
551	здесь не	1	1
552	всего этого	1	1
553	без всякого	2	1
554	на основе	2	1
555	слишком большой	1	1
556	как по	1	1
557	на основной	1	1
558	с мертвой	1	1
559	выражения и	1	1
560	в нескольких	1	1
561	эти факты	1	1
562	ясно что	1	1
563	именно этот	1	1
564	к первому	1	1
565	поэтому в	1	1
566	в словах	3	1
567	из одного	1	1
568	и вообще	1	1
569	и должно	1	1
570	вот почему	1	1
571	и т.д	1	1
572	в раннем	1	1
573	я давно	1	1
574	эта фраза	1	1
575	не придает	1	1
576	говорят о	1	1
577	между тем	6	1
578	от них	2	1
579	место в	6	1
580	раньше чем	3	1
581	эти два	1	1
582	ним и	1	1
583	что хотел	1	1
584	в форме	2	1
585	язык в	1	1
586	того в	1	1
587	вообще и	1	1
588	сомнения в	1	1
589	также в	1	1
590	все время	2	1
591	у одного	1	1
592	а именно	1	1
593	а она	1	1
594	это несомненно	3	1
595	и самые	1	1
596	он хочет	2	1
597	что здесь	4	1
598	этом смысле	4	1
599	есть первый	1	1
600	но так	1	1
601	известно что	2	1
602	мы сталкиваемся	1	1
603	в двух	1	1
604	который в	1	1
605	всяком случае	4	1
606	одних и	1	1
607	в выражении	1	1
608	это же	1	1
609	основе внутренней	1	1
610	элементов не	1	1
611	конечно не	1	1
612	равенства между	1	1
613	в значении	1	1
614	отнести к	1	1
615	в виде	3	1
616	целого ряда	1	1
617	а это	1	1
618	при помощи	2	1
619	но совершенно	1	1
620	из них	1	1
621	и редко	1	1
622	не так	3	1
623	тогда он	1	1
624	затем о	1	1
625	двух случаях	1	1
626	он работал	1	1
627	гораздо большей	1	1
628	но является	1	1
629	в выборе	2	1
630	как его	1	1
631	у него	9	1
632	нашло свое	1	1
633	заметить что	2	1
634	к той	1	1
635	от того	2	1
636	в них	5	1
637	в других	1	1
638	может жить	1	1
639	в очень	1	1
640	чтобы показать	1	1
641	не были	1	1
642	или иной	2	1
643	этого основного	1	1
644	и из	1	1
645	представляют собой	1	1
646	этом пути	1	1
647	от первого	1	1
648	нельзя сказать	3	1
649	и создает	1	1
650	к которому	3	1
651	согласуются с	1	1
652	а с	2	1
653	з и	2	1
654	к более	1	1
655	связь о	1	1
656	связано с	5	1
657	не было	4	1
658	в употреблении	1	1
659	с которым	3	1
660	его как	3	1
661	что несмотря	1	1
662	случайным и	1	1
663	он и	2	1
664	в одно	1	1
665	если не	1	1
666	должна была	4	1
667	в связи	3	1
668	она проявляется	1	1
669	все более	2	1
670	связь с	4	1
671	в частности	1	1
672	свое особое	1	1
673	эти примеры	1	1
674	так мы	1	1
675	конечно является	1	1
676	в разговоре	1	1
677	которых складывается	2	1
678	он говорит	4	1
679	между отдельными	1	1
680	этой последней	1	1
681	одновременно с	1	1
682	тому как	1	1
683	сказуемое и	1	1
684	которые по	1	1
685	по существу	1	1
686	то к	1	1
687	при ближайшем	1	1
688	как нельзя	1	1
689	это значит	1	1
690	в состоянии	1	1
691	быть не	2	1
692	достигается даже	1	1
693	внимания на	2	1
694	более глубокое	1	1
695	однако не	1	1
696	в литературе	1	1
697	становится понятным	1	1
698	подлежащее и	1	1
699	при таком	1	1
700	знать как	1	1
701	причем в	1	1
702	к кому	1	1
703	в результате	2	1
704	о котором	1	1
705	своей собственной	1	1
706	чтобы понять	1	1
707	а к	1	1
708	в отдельных	4	1
709	и все	1	1
710	той или	1	1
711	еще сказать	1	1
712	я хотел	1	1
713	представляли собой	1	1
714	с не	2	1
715	теряет свою	1	1
716	конце концов	3	1
717	но зато	1	1
718	все они	3	1
719	но мне	1	1
720	других тем	1	1
721	основное отличие	1	1
722	которым мы	1	1
723	отношении к	1	1
724	на общем	2	1
725	состоит из	1	1
726	была бы	4	1
727	тот и	1	1
728	остается неизменным	1	1
729	что такое	7	1
730	пути к	1	1
731	но эти	1	1
732	и другие	1	1
733	другое в	1	1
734	они не	1	1
735	которая не	1	1
