N	2gram	Voloshinov_1	Dialekti
359	главным образом	1	2
360	а как	3	2
361	отношении к	4	2
362	возможно лишь	1	2
363	и при	3	2
364	равно как	1	2
365	которая не	1	2
366	во всяком	5	2
367	говорили о	2	1
368	а между	1	1
369	лишь ее	1	1
370	– может	1	1
371	же как	2	1
372	по отдельным	1	1
373	все остальное	2	1
374	утверждение что	1	1
375	на самом	3	1
376	он может	3	1
377	слова –	1	1
378	переход от	4	1
379	идет о	1	1
380	так уже	1	1
381	лежащая в	1	1
382	к другому	3	1
383	остальное –	1	1
384	являющаяся в	1	1
385	исходит из	1	1
386	действительности и	3	1
387	на науку	3	1
388	его что	1	1
389	и этот	2	1
390	и индивидуального	1	1
391	его не	1	1
392	при анализе	1	1
393	и взаимно	2	1
394	путь для	1	1
395	есть поэтическая	1	1
396	лежит очень	1	1
397	имеет свою	3	1
398	только благодаря	1	1
399	в каждый	1	1
400	и становление	2	1
401	в изложении	1	1
402	от друга	1	1
403	жизни это	1	1
404	и он	2	1
405	на них	1	1
406	он сам	1	1
407	первый план	2	1
408	ней как	1	1
409	именно эти	2	1
410	и нигде	1	1
411	и личность	1	1
412	или во	1	1
413	а отношение	1	1
414	и всего	2	1
415	другими типами	1	1
416	явлений и	2	1
417	значение и	1	1
418	морали и	1	1
419	в общем	1	1
420	отношение к	1	1
421	в едином	1	1
422	друг от	1	1
423	зрения в	1	1
424	как говорит	1	1
425	и вовсе	1	1
426	в одной	2	1
427	– но	1	1
428	стороны и	1	1
429	как к	2	1
430	преднамеренности и	1	1
431	целый ряд	3	1
432	это тоже	1	1
433	тот же	4	1
434	и художественного	1	1
435	все возможные	1	1
436	этой цели	1	1
437	самим же	1	1
438	этой идеи	1	1
439	не приходится	2	1
440	жизни эта	1	1
441	как то	1	1
442	существует лишь	2	1
443	явления во	1	1
444	в нашем	2	1
445	самое это	2	1
446	внутри нее	1	1
447	субъект и	1	1
448	и тот	4	1
449	в философии	2	1
450	но ведь	1	1
451	если он	2	1
452	все ее	1	1
453	вообще не	1	1
454	мы совершенно	1	1
455	как он	2	1
456	она становится	1	1
457	он не	3	1
458	как личность	1	1
459	чтобы они	1	1
460	всех этих	1	1
461	момента в	1	1
462	нее и	1	1
463	и совершенно	1	1
464	этого вопроса	1	1
465	значение может	1	1
466	и более	2	1
467	взятой как	1	1
468	его от	1	1
469	даже прямо	1	1
470	будем говорить	1	1
471	но дело	1	1
472	в нее	1	1
473	как оно	2	1
474	зрения она	1	1
475	приходится говорить	1	1
476	же не	1	1
477	один кажется	1	1
478	конечно в	2	1
479	фактов не	1	1
480	о какой	1	1
481	а его	1	1
482	нашем случае	1	1
483	художественный образ	2	1
484	его в	3	1
485	входит в	5	1
486	с другими	3	1
487	или просто	1	1
488	здесь идет	1	1
489	чтобы остаться	1	1
490	все может	1	1
491	диалектическое противоречие	1	1
492	каком же	1	1
493	может еще	1	1
494	– та	1	1
495	он является	3	1
496	не понимают	1	1
497	в абстракции	1	1
498	ни одной	2	1
499	и очень	1	1
500	одна и	1	1
501	переходим к	3	1
502	мы видели	1	1
503	же самый	1	1
504	будет не	1	1
505	одного и	5	1
506	бы на	1	1
507	мысль и	2	1
508	особенности же	1	1
509	можно найти	1	1
510	не зависит	1	1
511	этого необходимо	1	1
512	– чисто	1	1
513	мы замечаем	2	1
514	в которые	1	1
515	почти не	1	1
516	бы к	1	1
517	и процесс	1	1
518	самый момент	1	1
519	знает и	1	1
520	место в	3	1
521	в отличие	5	1
522	значение то	1	1
523	бы что	1	1
524	– при	1	1
525	понятно что	3	1
526	– один	1	1
527	которые в	1	1
528	друг другу	1	1
529	подвергнуть их	1	1
530	их в	1	1
531	оно само	1	1
532	важный момент	1	1
533	общего и	1	1
534	не должна	1	1
535	же может	1	1
536	и общей	1	1
537	зрения и	2	1
538	и вся	1	1
539	она по	1	1
540	существует для	2	1
541	виду что	1	1
542	она могла	1	1
543	и сама	2	1
544	в процессе	14	1
545	каждого данного	2	1
546	они же	1	1
547	слова но	2	1
548	и имеет	1	1
549	во всякой	1	1
550	имеет общего	1	1
551	субъекта но	1	1
552	следовательно и	2	1
553	и всегда	1	1
554	осмысленное и	1	1
555	слово и	1	1
556	этого сознания	2	1
557	одна из	2	1
558	с нормой	1	1
559	и лишь	1	1
560	или как	1	1
561	природы в	1	1
562	того в	1	1
563	это так	2	1
564	и углубленной	1	1
565	такая же	1	1
566	связи с	11	1
567	ибо все	1	1
568	но теперь	1	1
569	ни из	2	1
570	здесь же	1	1
571	– нет	1	1
572	же должны	1	1
573	а в	4	1
574	бытия как	1	1
575	нет даже	1	1
576	именно это	1	1
577	в духе	1	1
578	человека в	2	1
579	ли не	1	1
580	зависимости от	2	1
581	такая вещь	1	1
582	его за	1	1
583	всего в	1	1
584	– с	2	1
585	они и	2	1
586	о применении	2	1
587	и они	1	1
588	из их	1	1
589	как они	1	1
590	из всего	1	1
591	как мы	13	1
592	здесь говорить	1	1
593	только при	3	1
594	же –	2	1
595	что всякая	1	1
596	тело в	1	1
597	нет никакой	2	1
598	можно сделать	1	1
599	что само	2	1
600	только то	1	1
601	в пределах	6	1
602	в дальнейшем	3	1
603	мы наблюдаем	1	1
604	норма и	1	1
605	природе своей	1	1
606	можно было	2	1
607	те же	5	1
608	по природе	1	1
609	могла быть	1	1
610	ними как	2	1
611	образом в	1	1
612	основе своей	1	1
613	физиологические процессы	1	1
614	и здесь	6	1
615	и должно	1	1
616	так оно	1	1
617	мы могли	1	1
618	есть объект	3	1
619	сознание вообще	1	1
620	нашей работы	3	1
621	его жизни	1	1
622	с одной	1	1
623	были бы	1	1
624	все его	1	1
625	с целью	1	1
626	должно было	1	1
627	этой формулы	1	1
628	пр но	1	1
629	идущая от	1	1
630	к нему	1	1
631	всей нашей	1	1
632	не могло	2	1
633	это дерево	1	1
634	от них	1	1
635	во втором	2	1
636	меру своей	1	1
637	в языке	4	1
638	жизни –	1	1
639	исторического становления	5	1
640	них в	1	1
641	все в	2	1
642	организме а	1	1
643	или если	1	1
644	не будучи	1	1
645	и всякое	2	1
646	в лучшем	1	1
647	на какие-нибудь	1	1
648	является объектом	2	1
649	одного из	3	1
650	– или	1	1
651	какой же	1	1
652	почти все	1	1
653	и воплощение	1	1
654	философии и	1	1
655	опереться на	1	1
656	этот вопрос	5	1
657	– к	1	1
658	пришел к	1	1
659	то для	1	1
660	во времени	1	1
661	высказывание имеет	1	1
662	точка зрения	7	1
663	именно на	2	1
664	века или	1	1
665	без этого	1	1
666	внутри этой	3	1
667	становление или	1	1
668	не входит	1	1
669	уже в	1	1
670	мы получим	1	1
671	существования и	1	1
672	психику как	1	1
673	реальный предмет	1	1
674	рано или	1	1
675	и других	2	1
676	действительность –	1	1
677	такое определение	1	1
678	мы переходим	1	1
679	процесс и	1	1
680	выражена в	1	1
681	организма для	1	1
682	пр –	1	1
683	есть та	1	1
684	наука о	1	1
685	прибавить что	1	1
686	в конце	5	1
687	вещи или	1	1
688	единство как	1	1
689	себя от	2	1
690	этой системы	2	1
691	поэтому и	1	1
692	quaternio terminorum	1	1
693	есть история	1	1
694	о каком	1	1
695	имеет значение	2	1
696	же деле	2	1
697	или поздно	1	1
698	она и	1	1
699	или иной	3	1
700	с другой	5	1
701	системы –	1	1
702	и прежде	2	1
703	бы эти	1	1
704	и между	4	1
705	на которые	1	1
706	что для	1	1
707	неотделим от	1	1
708	превращается в	1	1
709	ничего что	1	1
710	стала ясной	1	1
711	на этот	3	1
712	до конца	5	1
713	и самый	1	1
714	самое слово	1	1
715	как ни	1	1
716	самый факт	1	1
717	дальше –	1	1
718	и случайно	1	1
719	и специфическая	1	1
720	него не	1	1
721	то она	1	1
722	в связи	7	1
723	входить в	1	1
724	отличается от	1	1
725	человек в	1	1
726	путь –	1	1
727	ко всем	1	1
728	чтобы и	2	1
729	бы это	1	1
730	поэтому если	1	1
731	и зафиксировать	1	1
732	их к	1	1
733	творчество –	1	1
734	нет а	1	1
735	в той	1	1
736	этой последней	1	1
737	как чистая	1	1
738	та которая	1	1
739	– что	2	1
740	быть только	1	1
741	имеет никакой	1	1
742	по существу	1	1
743	мы сказали	1	1
744	он от	1	1
745	в контексте	8	1
746	его именно	2	1
747	этом случае	3	1
748	чисто познавательного	1	1
749	сознания эту	1	1
750	к двум	1	1
751	в недрах	1	1
752	в наше	1	1
753	вопрос в	1	1
754	не является	4	1
755	и от	3	1
756	так или	1	1
757	единой и	1	1
758	она может	3	1
759	в известном	1	1
760	и неотделим	1	1
761	в точном	1	1
762	взаимоотношения и	1	1
763	мира и	2	1
764	которой можно	1	1
765	в силах	1	1
766	чтобы понять	1	1
767	человек и	1	1
768	оно ничего	1	1
769	на первый	2	1
770	ее и	1	1
771	у них	1	1
772	то о	1	1
773	вовсе нет	1	1
774	конце концов	3	1
775	категории не	1	1
776	ценность и	1	1
777	но вот	1	1
778	от каких	2	1
779	находятся в	1	1
780	жизни в	4	1
781	становления и	1	1
782	быть выражено	1	1
783	в романе	2	1
784	существует как	2	1
785	слово слово	1	1
786	не знает	2	1
787	вещь или	1	1
788	из этого	2	1
789	субъективизма и	1	1
790	его становление	1	1
791	вполне понятно	3	1
792	в своих	2	1
793	гораздо более	1	1
794	не имеющее	1	1
