1	не только	16	31
118	исходя из	2	3
119	когда в	2	3
120	но они	1	3
121	что он	17	3
122	и как	7	3
123	у нас	4	3
124	в следующей	1	3
125	в начале	1	3
126	именно в	6	3
127	и о	3	3
128	может служить	1	3
129	стало быть	1	3
130	в центре	2	3
131	в русской	1	3
132	не существует	3	3
133	по отношению	2	3
134	и то	9	3
135	и ее	1	3
136	как это	7	3
137	большей части	1	3
138	в глазах	2	3
139	самом деле	8	3
140	жизни а	1	3
141	не менее	1	3
142	не было	1	3
143	в целом	5	3
144	тому как	1	3
145	и с	2	3
146	не является	2	3
147	еще в	2	3
148	их в	1	3
149	но для	1	3
150	о нем	1	3
151	этом отношении	3	3
152	для того	20	3
153	в конечном	1	3
154	речь идет	1	3
155	в нашем	2	3
156	но как	1	3
157	в своем	6	3
158	но именно	1	3
159	мы не	3	3
160	это не	3	3
161	свою очередь	1	2
162	так сказать	1	2
163	и того	2	2
164	мы можем	7	2
165	нам как	1	2
166	дело в	2	2
167	как если	1	2
168	зависимости от	7	2
169	же в	2	2
170	все что	1	2
171	каждый из	1	2
172	на две	1	2
173	из нас	1	2
174	о его	1	2
175	да и	1	2
176	в сущности	12	2
177	ли не	2	2
178	ни о	1	2
179	с ее	1	2
180	только на	4	2
181	вместе с	12	2
182	действующее лицо	2	2
183	никак не	6	2
184	здесь не	1	2
185	во всяком	1	2
186	героя и	7	2
187	что касается	2	2
188	и для	6	2
189	один и	1	2
190	в таком	3	2
191	сказать что	9	2
192	себя в	1	2
193	в первой	1	2
194	что мы	11	2
195	чем он	1	2
196	в конце	4	2
197	не о	1	2
198	не имеет	1	2
199	по своему	1	2
200	только что	4	2
201	к ее	1	2
202	если не	1	2
203	та же	1	2
204	и составляет	3	2
205	на ее	1	2
206	с ними	1	2
207	с другой	9	2
208	в форме	2	2
209	я в	1	2
210	не могло	1	2
211	в зависимости	6	2
212	ничего не	2	2
213	это была	1	2
214	между ними	2	2
215	человека в	3	2
216	в результате	4	2
217	этих двух	7	2
218	чем это	3	2
219	такова природа	1	2
220	как мы	5	2
221	более не	1	2
222	того кто	1	2
223	его и	1	2
224	она в	1	2
225	слово это	1	2
226	в области	1	2
227	на то	17	2
228	тем же	3	2
229	героя но	1	2
230	он идет	1	2
231	имеем дело	1	2
232	до сих	5	2
233	если в	1	2
234	именно эта	2	2
235	который в	1	2
236	в той	3	2
237	в романе	2	2
238	жизни но	1	2
239	связи с	2	2
240	со словами	2	2
241	как у	1	2
242	исключительно в	1	2
243	отличие от	2	2
244	что не	1	2
245	и даже	2	2
246	к его	1	2
247	как она	4	2
248	она не	1	2
249	до конца	2	2
250	и вот	2	2
251	т.п и	1	2
252	сами по	2	2
253	в отличие	2	2
254	них как	1	2
255	в произведении	1	2
256	казалось бы	4	2
257	одно и	3	2
258	в театре	1	2
259	быть и	2	2
260	нас в	1	2
261	же самое	5	2
262	между собой	2	2
263	события в	3	2
264	сих пор	5	2
265	говорит с	1	2
266	в чем	1	2
267	состоят в	1	2
268	и от	1	2
269	в свою	3	2
270	она может	1	2
271	всех его	1	2
272	хотя бы	3	2
273	другой стороны	5	2
274	в этих	3	2
275	за пределами	1	2
276	заключает в	4	2
277	о смерти	5	2
278	дело с	5	2
279	двумя или	1	2
280	и является	1	2
281	и только	3	2
282	которая в	1	2
283	все равно	2	2
284	в сфере	1	2
285	в известном	1	2
286	и всей	1	1
287	что сама	1	1
288	как не	1	1
289	если же	2	1
290	произведения и	1	1
291	само по	2	1
292	с фабулой	1	1
293	во многих	1	1
294	образ смерти	1	1
295	и событий	1	1
296	для наиболее	1	1
297	мы воспринимаем	6	1
298	далеко не	1	1
299	различие между	1	1
300	не имея	1	1
301	и смысла	1	1
302	значение в	1	1
303	в ее	3	1
304	с собой	1	1
305	для читателя	2	1
306	конечном счете	1	1
307	является в	2	1
308	и когда	9	1
309	события так	1	1
310	вызывает в	4	1
311	в стороне	1	1
312	его от	1	1
313	ни для	1	1
314	которую она	1	1
315	могут быть	8	1
316	в искусстве	6	1
317	в следующем	1	1
318	всеми предыдущими	1	1
319	это явление	1	1
320	того как	2	1
321	указывает и	1	1
322	тем как	1	1
323	с точки	2	1
324	и вся	3	1
325	которых он	2	1
326	по крайней	1	1
327	предмета и	1	1
328	к некоторым	1	1
329	и отдельные	1	1
330	событий и	2	1
331	а с	5	1
332	в действительности	1	1
333	что ее	1	1
334	это еще	1	1
335	имеет дело	4	1
336	целый ряд	3	1
337	с другом	3	1
338	основное условие	1	1
339	первые два	1	1
340	это будет	2	1
341	если за	1	1
342	на втором	1	1
343	частности в	1	1
344	по смыслу	1	1
345	а только	1	1
346	производит впечатление	1	1
347	в новой	1	1
348	с кем-нибудь	1	1
349	исчезает и	1	1
350	необходимо чтобы	1	1
351	так же	13	1
352	оно в	2	1
353	одной стороны	12	1
354	с героем	2	1
355	к полноте	1	1
356	в один	1	1
357	но все	2	1
358	не обязательно	1	1
359	и т	7	1
360	все они	1	1
361	и до	2	1
362	что это	8	1
363	но во	2	1
364	и здесь	6	1
365	не тот	1	1
366	могло быть	1	1
367	ни одного	2	1
368	вслед за	1	1
369	например в	1	1
370	на пересечении	1	1
371	для нас	3	1
372	понятие о	1	1
373	все это	2	1
374	которой он	1	1
375	на земле	1	1
376	полагает что	3	1
377	действий и	1	1
378	их друг	1	1
379	и есть	5	1
380	оказывается что	1	1
381	и каждый	1	1
382	от друга	2	1
383	по его	3	1
384	любовь к	1	1
385	том случае	1	1
386	во время	1	1
387	к этому	3	1
388	между этими	1	1
389	и наконец	3	1
390	вопроса о	2	1
391	именно это	4	1
392	и потому	5	1
393	им не	1	1
394	того же	2	1
395	на этот	3	1
396	отдельного слова	1	1
397	событий в	2	1
398	это означает	2	1
399	как все	2	1
400	над ним	2	1
401	что даже	2	1
402	с той	2	1
403	прибегает к	1	1
404	в двух	5	1
405	мы будем	1	1
406	простейший пример	1	1
407	и та	2	1
408	не раз	1	1
409	ни одна	1	1
410	в большей	2	1
411	с одной	12	1
412	уже в	6	1
413	не то	1	1
414	чего в	1	1
415	во всем	2	1
416	могла бы	1	1
417	он как	2	1
418	хотелось бы	1	1
419	в ответ	2	1
420	за границей	1	1
421	что именно	5	1
422	не из	1	1
423	к ней	1	1
424	говорит о	4	1
425	когда она	3	1
426	элементов из	1	1
427	на том	2	1
428	сущности говоря	8	1
429	что она	6	1
430	смерти и	1	1
431	мы увидим	9	1
432	которых мы	4	1
433	и показывает	1	1
434	или даже	1	1
435	являются не	1	1
436	речь о	1	1
437	из всех	1	1
438	точки с	1	1
439	для этого	9	1
440	в значительной	1	1
441	по поводу	3	1
442	и наоборот	1	1
443	в комнате	1	1
444	действующего лица	1	1
445	приводит к	2	1
446	обратим внимание	1	1
447	построен на	1	1
448	а когда	1	1
449	говорить не	1	1
450	в душе	2	1
451	оно составляет	1	1
452	как по	1	1
453	из двух	3	1
454	всех прочих	1	1
455	внимание что	1	1
456	художественное произведение	5	1
457	что слово	1	1
458	том именно	1	1
459	с этим	2	1
460	и три	1	1
461	первой главе	1	1
462	произведение в	1	1
463	тут и	1	1
464	для каждого	1	1
465	за собой	1	1
466	во внешнем	2	1
467	не все	1	1
468	даже в	1	1
469	из того	3	1
470	материал для	2	1
471	нам только	3	1
472	остановимся на	3	1
473	осуществляется в	2	1
474	тем более	1	1
475	и уже	3	1
476	в нее	2	1
477	остается на	1	1
478	себе два	1	1
479	евгения онегина	1	1
480	основывается на	1	1
481	как один	1	1
482	и где	1	1
483	тот же	3	1
484	совершенно не	6	1
485	во всех	2	1
486	о художественной	1	1
487	конструктивный принцип	2	1
488	и создает	1	1
489	и тот	1	1
490	этом последнем	1	1
491	однако эта	2	1
492	каждого из	1	1
493	только с	1	1
494	смысл который	1	1
495	это сделать	1	1
496	указывает на	4	1
497	он есть	1	1
498	в него	4	1
499	когда он	5	1
500	мы бы	1	1
501	различия между	2	1
502	или менее	1	1
503	в котором	2	1
504	шире и	1	1
505	тем что	6	1
506	уклоняется от	1	1
507	только одно	1	1
508	известной степени	1	1
509	мы уже	6	1
510	у них	1	1
511	в пределе	1	1
512	к герою	1	1
513	не как	3	1
514	если только	1	1
515	но уже	1	1
516	любви и	2	1
517	на нескольких	1	1
518	согласно которому	1	1
519	сознания однако	1	1
520	действия и	4	1
521	последних словах	1	1
522	следующим образом	2	1
523	и ему	1	1
524	по мнению	6	1
525	все время	20	1
526	бы составить	1	1
527	о котором	6	1
528	мере что	1	1
529	их не	2	1
530	в контексте	1	1
531	той же	3	1
532	одной из	1	1
533	что эта	4	1
534	он является	2	1
535	его на	2	1
536	и читатель	2	1
537	будто бы	1	1
538	что вся	1	1
539	еще более	1	1
540	не годится	1	1
541	ясно что	6	1
542	что каждый	1	1
543	не знает	2	1
544	бы перед	1	1
545	несколько иначе	1	1
546	указанием на	1	1
547	отличается от	2	1
548	от первой	1	1
549	детей и	1	1
550	он только	3	1
551	еще и	1	1
552	от других	1	1
553	в последние	1	1
554	но еще	2	1
555	связано с	1	1
556	одним из	1	1
557	таким образом	20	1
558	так например	3	1
559	в каждый	1	1
560	что и	3	1
561	друг с	3	1
562	в их	3	1
563	и смерти	1	1
564	обычно в	1	1
565	иное как	2	1
566	в которой	3	1
567	сам по	3	1
568	из которых	4	1
569	тут же	1	1
570	в герои	1	1
571	представить себе	2	1
572	выражение их	1	1
573	другой смысл	1	1
574	своего героя	2	1
575	в виду	4	1
576	и к	4	1
577	только потому	1	1
578	себя за	1	1
579	и совершенно	4	1
580	за нею	1	1
581	т д	3	1
582	говорит нам	1	1
583	должен быть	2	1
584	же как	2	1
585	и вообще	1	1
586	важное для	1	1
587	не с	2	1
588	только то	1	1
589	его как	1	1
590	еще на	1	1
591	точку зрения	1	1
592	но совершенно	1	1
593	и мы	16	1
594	утверждает что	2	1
595	речи и	1	1
596	он прямо	1	1
597	была бы	3	1
598	своего исследования	1	1
599	пока еще	1	1
600	преимущественно в	2	1
601	на всем	1	1
602	на самом	2	1
603	главным образом	1	1
604	наше внимание	2	1
605	русской литературе	1	1
606	нуждается в	1	1
607	с которыми	1	1
608	там где	4	1
609	основной для	1	1
610	более или	1	1
611	он был	2	1
612	нашем сознании	1	1
613	именно поэтому	2	1
614	ответы на	1	1
615	выражается в	1	1
616	мы еще	1	1
617	в последних	2	1
618	это их	1	1
619	говоря и	1	1
620	которые мы	1	1
621	при таком	3	1
622	она служит	1	1
623	нас к	1	1
624	задний план	1	1
625	тому что	8	1
626	ему не	1	1
627	но это	1	1
628	ответ на	5	1
629	есть знак	1	1
630	словами он	1	1
631	что для	1	1
632	мог бы	2	1
633	ближе к	1	1
634	развитие сюжета	1	1
635	с помощью	2	1
636	которое никак	1	1
637	смерти он	2	1
638	в одну	1	1
639	под именем	1	1
640	она из	1	1
641	что один	1	1
642	только о	2	1
643	что иное	2	1
644	но никогда	1	1
645	в другом	3	1
646	на которых	2	1
647	именно этим	1	1
648	и борьбы	1	1
649	отношение к	1	1
650	свести к	1	1
651	на одном	4	1
652	для его	1	1
653	а стало	1	1
654	как именно	1	1
655	которые не	1	1
656	но несомненно	1	1
657	это могло	1	1
658	крайней мере	1	1
659	в противоположность	2	1
660	он указывает	1	1
661	одного и	2	1
662	с тем	8	1
663	ему что	1	1
664	а герой	1	1
665	не имеющее	1	1
666	мы и	1	1
667	не принадлежит	1	1
668	в силу	3	1
669	чем у	3	1
670	объединены в	1	1
671	друг от	2	1
672	для такого	1	1
673	указать на	1	1
674	в которых	2	1
675	это и	2	1
676	рассуждение о	1	1
677	центральное в	1	1
678	в повестях	1	1
679	это на	1	1
680	с и	5	1
681	которое мы	3	1
682	что между	2	1
683	ни один	2	1
684	мы видели	1	1
685	в корне	1	1
686	не можем	4	1
687	в литературном	1	1
688	на чем	1	1
689	до известной	1	1
690	как конструктивного	1	1
691	не просто	1	1
692	так как	9	1
693	на самый	1	1
694	как он	2	1
