N	2gram	Vygotskiy__4	Literetu
470	он говорит	2	1
471	наряду с	3	1
472	на которое	2	1
473	пройденный в	1	1
474	одновременно с	3	1
475	в тот	1	1
476	в развитии	25	1
477	в своем	4	1
478	для тех	1	1
479	его в	6	1
480	и от	3	1
481	в основном	1	1
482	время не	1	1
483	возникает в	4	1
484	в смысле	4	1
485	имел в	1	1
486	слова так	1	1
487	всего в	1	1
488	тех или	1	1
489	задолго до	1	1
490	процесса в	1	1
491	еще одна	1	1
492	мысль его	1	1
493	этом же	1	1
494	и другим	1	1
495	войти в	1	1
496	на самом	1	1
497	которая в	2	1
498	но одновременно	1	1
499	еще более	1	1
500	повествование о	1	1
501	в интересах	1	1
502	ключом к	4	1
503	поэтому у	1	1
504	в ходе	4	1
505	отношении к	1	1
506	не предполагает	1	1
507	нам не	2	1
508	нет ничего	1	1
509	свет и	1	1
510	от первого	1	1
511	отрывается от	1	1
512	имеет ничего	1	1
513	то здесь	1	1
514	впервые в	1	1
515	в свою	2	1
516	полным основанием	2	1
517	переход от	2	1
518	из этого	1	1
519	у которых	1	1
520	который в	1	1
521	ее в	1	1
522	то оно	1	1
523	который не	2	1
524	к этому	4	1
525	тенденции к	1	1
526	они не	2	1
