N	2gram	Tiupa_Lite_2	Istorich
217	мотива с	1	1
218	и о	1	1
219	из версий	1	1
220	из своих	2	1
221	на себя	2	1
222	себе а	1	1
223	и он	3	1
224	в отличие	1	1
225	он сам	1	1
226	тем она	1	1
227	этот текст	1	1
228	на своих	1	1
229	мной в	1	1
230	от его	1	1
231	на основе	1	1
232	но как	2	1
233	а он	1	1
234	ответ на	1	1
235	отличие от	1	1
236	он уверен	1	1
237	ни есть	1	1
238	из таких	1	1
239	и плясать	1	1
240	отнюдь не	4	1
241	однако имеется	1	1
242	в истории	2	1
243	как к	3	1
244	в душу	1	1
245	как нам	1	1
246	однако не	1	1
247	и где	1	1
248	и как	3	1
249	что по	1	1
250	она пришла	1	1
251	и к	2	1
252	себе не	2	1
253	он на	2	1
254	с душой	1	1
255	от этого	1	1
256	в этот	1	1
257	в земной	1	1
258	за собой	1	1
259	за рекой	1	1
260	для которого	1	1
261	со своей	2	1
262	утверждая что	1	1
263	лежит на	1	1
264	разве я	1	1
265	в целом	2	1
266	когда ты	1	1
267	всей своей	3	1
268	еще один	1	1
269	еще одна	1	1
270	же автор	1	1
271	показал как	1	1
272	с нашим	1	1
273	оно должно	1	1
274	войти в	1	1
275	на земле	1	1
276	что ни	1	1
277	эта аналогия	1	1
278	мне в	2	1
279	свое имя	1	1
280	за то	2	1
281	что такой	1	1
282	и сделал	1	1
283	этой силы	1	1
284	в огонь	1	1
285	но уже	2	1
286	в них	2	1
287	он же	1	1
288	соответствии с	2	1
289	далеко не	1	1
290	не всегда	1	1
291	к своему	2	1
292	момент зарождения	1	1
293	и некоторые	1	1
294	в своей	1	1
295	ведь ты	1	1
296	которого является	1	1
297	для уяснения	1	1
298	но эта	1	1
299	при рассмотрении	1	1
300	что было	2	1
301	тем не	2	1
302	можно указать	1	1
303	даже в	4	1
304	к мужчине	1	1
305	знал что	1	1
306	с миром	1	1
307	не менее	6	1
308	вплоть до	3	1
309	и вместо	1	1
310	в то	9	1
311	а ты	1	1
312	что ей	1	1
313	и снова	1	1
314	ты мой	1	1
315	которых и	1	1
316	только не	1	1
317	этот тип	1	1
318	казалось бы	1	1
319	этих двух	1	1
320	во всем	1	1
321	по земле	3	1
322	не вполне	2	1
323	что на	1	1
324	в бою	2	1
325	есть у	1	1
326	у нас	5	1
327	это могло	1	1
328	со стороны	3	1
329	не могут	1	1
330	в эти	1	1
331	организация и	1	1
332	время он	1	1
333	в специальной	1	1
334	их души	1	1
335	приходит к	1	1
336	как мы	1	1
337	ни одно	1	1
338	тогда как	9	1
339	при котором	1	1
340	огонь и	1	1
341	в пределах	1	1
342	обратным знаком	1	1
343	одного из	1	1
344	остается только	1	1
345	мира и	1	1
346	является в	1	1
347	с ним	2	1
348	связанным с	1	1
349	сводится к	1	1
350	встал и	1	1
351	вот почему	1	1
352	рука мы	1	1
353	ее и	1	1
354	а во	1	1
355	от него	1	1
356	восходит к	2	1
357	пришелец не	1	1
358	все на	1	1
359	путь к	2	1
360	на нашем	1	1
361	не чувствует	1	1
362	и иных	2	1
363	еще несколько	1	1
364	с человеческим	1	1
365	в частности	4	1
366	и одновременно	2	1
367	идет по	1	1
368	тот же	2	1
369	в какой	2	1
370	здесь о	1	1
371	который в	1	1
372	для всех	5	1
373	переходит в	1	1
374	уже не	2	1
375	не можем	1	1
376	только на	1	1
377	свидетельствует о	2	1
378	пути по	1	1
379	от других	1	1
380	и других	4	1
381	ни с	1	1
382	себе в	1	1
383	органической связи	1	1
384	могло бы	2	1
385	даже к	1	1
386	вовсе не	2	1
387	властью над	1	1
388	друг друга	2	1
389	каждый из	4	1
390	да в	1	1
391	она имеет	1	1
392	ее на	1	1
393	он этой	1	1
394	один в	1	1
395	в исторической	1	1
396	мы это	1	1
397	мой сын	1	1
398	человека а	1	1
399	и прежде	1	1
400	при всей	2	1
401	из записей	1	1
402	что не	2	1
403	сделать в	1	1
404	к человеку	1	1
405	только по	1	1
406	и стал	1	1
407	говорит я	2	1
408	здесь дело	1	1
409	целым рядом	1	1
410	до конца	2	1
411	своего рода	13	1
412	среди них	1	1
413	подобного рода	1	1
414	а по	1	1
415	с обратным	1	1
416	и потому	1	1
417	всем что	1	1
418	требует от	1	1
419	характера и	1	1
420	а так	1	1
421	он говорит	1	1
422	от первого	1	1
423	к жизни	2	1
424	а если	2	1
425	при которой	2	1
426	был их	1	1
427	на колени	1	1
428	ведет к	1	1
429	что же	1	1
430	по которому	1	1
431	с тобой	5	1
432	кто из	1	1
433	что ты	2	1
434	на свете	2	1
435	мыслится как	3	1
436	сам в	1	1
437	быть не	2	1
438	в это	1	1
439	с этой	2	1
440	можно назвать	1	1
441	кто не	1	1
442	этот образ	1	1
443	при таком	1	1
444	в результате	2	1
445	это как	2	1
446	она уже	1	1
447	особого рода	1	1
448	этого рода	1	1
449	еще более	1	1
450	как явление	1	1
451	ни к	1	1
452	же в	2	1
453	можно признать	1	1
454	в свою	1	1
455	из тех	2	1
456	видит не	1	1
457	из этого	1	1
458	у которых	1	1
459	в самом	1	1
460	героя в	2	1
461	ней с	1	1
462	и состоит	1	1
463	это свидетельствует	1	1
464	то оно	1	1
465	и эта	1	1
466	к этому	1	1
467	в таком	1	1
468	после чего	1	1
469	и вновь	2	1
