N	2gram	Voloshinov_1	RusskieA
144	в его	7	2
145	этот вопрос	1	2
146	его и	1	2
147	но что	1	2
148	тут же	1	2
149	не было	1	2
150	в особенности	1	2
151	себя и	1	2
152	и пр	7	2
153	до конца	1	2
154	не на	2	2
155	а не	2	2
156	там где	2	2
157	быть и	1	2
158	мы видим	2	2
159	и для	3	2
160	или в	1	2
161	мы должны	6	2
162	не что	2	2
163	в своих	2	2
164	ту же	1	1
165	не думает	1	1
166	также и	1	1
167	же как	1	1
168	мы здесь	1	1
169	самом деле	3	1
170	только потому	1	1
171	зависимости от	2	1
172	его чрезвычайно	1	1
173	по которым	1	1
174	на две	2	1
175	и ее	2	1
176	собственном смысле	1	1
177	мы уже	2	1
178	в несколько	1	1
179	что изучение	1	1
180	не приходится	1	1
181	которую мы	1	1
182	вопрос о	1	1
183	на место	1	1
184	говорить о	3	1
185	не вполне	1	1
186	этим словом	1	1
187	ему в	1	1
188	основании что	1	1
189	но основные	1	1
190	того же	1	1
191	и он	1	1
192	в каждой	1	1
193	революции в	1	1
194	в отличие	1	1
195	совершенно иных	1	1
196	в чем	2	1
197	с его	1	1
198	том основании	1	1
199	на основе	1	1
200	по отношению	3	1
201	в общем	2	1
202	отличие от	1	1
203	разница в	1	1
204	значение имеет	1	1
205	в истории	1	1
206	эта связь	1	1
207	его на	2	1
208	общего с	3	1
209	что касается	1	1
210	с понятием	1	1
211	и наконец	5	1
212	против такого	2	1
213	от этого	2	1
214	можно установить	1	1
215	работах так	1	1
216	значения как	1	1
217	в которой	3	1
218	ни одна	1	1
219	значение так	1	1
220	в себе	3	1
221	сливаются в	1	1
222	на то	1	1
223	века к	1	1
224	не имеют	1	1
225	что могут	1	1
226	мы со	2	1
227	нашел и	1	1
228	не как	3	1
229	в начале	1	1
230	работ в	1	1
231	подобно тому	1	1
232	здесь мы	3	1
233	и характер	1	1
234	в совершенно	1	1
235	те же	2	1
236	его в	1	1
237	и тем	2	1
238	этом мы	1	1
239	в этой	1	1
240	не всегда	1	1
241	он и	1	1
242	не будут	1	1
243	но если	1	1
244	полностью в	1	1
245	и при	2	1
246	своей общей	1	1
247	не столько	3	1
248	и назначение	1	1
249	что до	1	1
250	ее на	1	1
251	точку зрения	3	1
252	в пении	1	1
253	и наоборот	1	1
254	необходимо чтобы	1	1
255	общего не	1	1
256	привела к	1	1
257	виду что	1	1
258	в то	1	1
259	в основе	1	1
260	в самых	1	1
261	иметь в	1	1
262	работы но	1	1
263	каждый из	1	1
264	которые и	1	1
265	или как	1	1
266	и его	12	1
267	весь этот	1	1
268	этом отношении	1	1
269	этот не	1	1
270	не говорить	1	1
271	ни о	1	1
272	должны быть	1	1
273	же только	1	1
274	обычно в	1	1
275	для себя	2	1
276	и это	1	1
277	необходимо изучить	1	1
278	и о	1	1
279	в виду	1	1
280	и сами	1	1
281	данном случае	2	1
282	в собственном	1	1
283	тех случаях	1	1
284	всей своей	2	1
285	некоторых других	1	1
286	на том	1	1
287	можно было	1	1
288	здесь он	1	1
289	уже на	1	1
290	связанных с	2	1
291	быть может	1	1
292	если бы	2	1
293	по мере	1	1
294	внимание на	1	1
295	но мы	4	1
296	ли не	1	1
297	рождения и	1	1
298	даже у	1	1
299	и который	1	1
300	к нему	1	1
301	того общего	1	1
302	говорить об	2	1
303	борьбе с	1	1
304	от одного	1	1
305	во всей	2	1
306	примыкает к	1	1
307	наконец в	2	1
308	и следовательно	2	1
309	было бы	4	1
310	как из	1	1
311	эту точку	1	1
312	всего не	1	1
313	совсем не	1	1
314	тот же	2	1
315	что он	1	1
316	который в	1	1
317	это слово	1	1
318	встал на	1	1
319	песенного типа	1	1
320	уже в	2	1
321	в нашей	1	1
322	только одно	1	1
323	нуждается в	2	1
324	и один	1	1
325	и должна	1	1
326	главное и	1	1
327	к которому	1	1
328	еще и	4	1
329	тому как	1	1
330	ясно в	1	1
331	обратиться к	1	1
332	у других	1	1
333	и самый	1	1
334	в руках	2	1
335	долгое время	1	1
336	которой он	1	1
337	если не	1	1
338	но такое	2	1
339	научно объяснить	1	1
340	в пределах	3	1
341	в данном	2	1
342	по поводу	1	1
343	который мы	2	1
344	как средство	1	1
345	быть не	1	1
346	что мы	1	1
347	слово для	1	1
348	но для	3	1
349	не является	4	1
350	форм и	2	1
351	случаях когда	1	1
352	хотя они	1	1
353	при таком	1	1
354	в двух	4	1
355	от него	1	1
356	и все	3	1
357	важное значение	1	1
358	только с	1	1
359	которым можно	1	1
360	были для	1	1
361	слово в	3	1
362	это все	1	1
363	не знает	1	1
364	сказать что	1	1
365	отношению к	3	1
366	только о	1	1
367	для которой	1	1
368	г о	1	1
369	они не	1	1
