N	2gram	Propp_Isto_4	KulturaY
279	мы скажем	1	2
280	на этот	2	2
281	не на	3	2
282	и следовательно	1	2
283	он и	1	2
284	в частности	2	2
285	на который	1	2
286	представить себе	1	2
287	в иных	1	2
288	смысле этого	2	2
289	как будто	1	2
290	с этой	2	2
291	этом случае	3	2
292	между прочим	2	2
293	узком смысле	1	2
294	всякого рода	3	2
295	и все	2	2
296	мы должны	5	2
297	будто бы	1	2
298	только как	1	2
299	в своих	1	2
300	по поводу	1	2
301	это в	1	2
302	так но	1	1
303	а под	1	1
304	предполагает что	1	1
305	он может	2	1
306	показать что	1	1
307	д или	1	1
308	было то	1	1
309	в котором	1	1
310	по его	2	1
311	а как	2	1
312	есть не	1	1
313	бы уже	1	1
314	понятие для	1	1
315	мы не	1	1
316	к разряду	1	1
317	есть нечто	1	1
318	время как	1	1
319	совпадает с	1	1
320	что иное	3	1
321	е как	1	1
322	мы и	1	1
323	с нашими	1	1
324	себе что	1	1
325	и он	3	1
326	не играет	1	1
327	большей частью	3	1
328	мог бы	1	1
329	он был	1	1
330	на них	1	1
331	иное как	3	1
332	это своего	1	1
333	только после	1	1
334	то мы	2	1
335	сказать и	1	1
336	как правило	1	1
337	предположить что	6	1
338	иных случаях	1	1
339	но как	1	1
340	это видно	2	1
341	дело обстоит	1	1
342	только тогда	3	1
343	совершенно ясно	2	1
344	слова на	1	1
345	себе и	1	1
346	что так	1	1
347	земле в	2	1
348	говорилось выше	1	1
349	не представляет	1	1
350	относится к	3	1
351	так что	2	1
352	имеют целью	1	1
353	не видно	2	1
354	эти новые	2	1
355	независимо от	1	1
356	общего с	1	1
357	что именно	1	1
358	вот как	2	1
359	как к	1	1
360	что как	1	1
361	вспомним что	1	1
362	противоречие в	1	1
363	также то	1	1
364	и как	5	1
365	говорит что	2	1
366	что по	1	1
367	и к	1	1
368	под тем	1	1
369	оттого что	1	1
370	время я	1	1
371	привести к	1	1
372	в целом	2	1
373	за это	2	1
374	из этих	3	1
375	становится понятной	1	1
376	еще один	2	1
377	значение так	1	1
378	нами в	1	1
379	образом при	1	1
380	в себе	2	1
381	но он	4	1
382	другом случае	2	1
383	в лес	3	1
384	доказывать что	1	1
385	не могла	1	1
386	дальше и	1	1
387	америке в	1	1
388	все те	1	1
389	от которого	2	1
390	мы можем	6	1
391	он должен	3	1
392	разве в	1	1
393	том чтобы	1	1
394	отца а	1	1
395	вообще не	1	1
396	и сибири	1	1
397	три версты	1	1
398	просьбу о	1	1
399	так например	2	1
400	или иных	1	1
401	эта же	1	1
402	глубоко в	1	1
403	несоответствие между	1	1
404	а когда	2	1
405	в совершенно	1	1
406	того кто	1	1
407	связанных с	2	1
408	в ход	1	1
409	а по	4	1
410	е к	2	1
411	который уже	1	1
412	бы нам	1	1
413	известно что	2	1
414	он все	1	1
415	здесь нет	1	1
416	который по	1	1
417	одному из	1	1
418	и уже	1	1
419	перестает быть	1	1
420	фигурирует в	1	1
421	здесь можно	2	1
422	они помогают	1	1
423	легче всего	1	1
424	можно считать	2	1
425	потому и	1	1
426	такой же	1	1
427	ни другой	1	1
428	и становится	1	1
429	но я	1	1
430	и при	3	1
431	часто оказываются	1	1
432	можно найти	2	1
433	академии наук	1	1
434	же это	2	1
435	просто в	1	1
436	указать что	2	1
437	свой смысл	1	1
438	в одном	5	1
439	имеем здесь	1	1
440	их в	7	1
441	однако в	2	1
442	что этот	4	1
443	таких случаев	2	1
444	где нет	1	1
445	даже в	4	1
446	отец и	2	1
447	случае мы	2	1
448	тому что	1	1
449	что есть	2	1
450	с особой	1	1
451	но связь	1	1
452	на котором	3	1
453	тогда когда	1	1
454	одна из	2	1
455	и вместо	1	1
456	виду не	1	1
457	до сих	5	1
458	имеет отношение	1	1
459	его от	2	1
460	только нет	1	1
461	они являются	1	1
462	явление в	1	1
463	действительно в	1	1
464	во всем	3	1
465	наша задача	1	1
466	только с	2	1
467	когда мы	1	1
468	говорят в	1	1
469	а что	1	1
470	в наши	1	1
471	указывает на	4	1
472	не есть	2	1
473	все еще	3	1
474	где он	1	1
475	ничего общего	1	1
476	с ее	1	1
477	и выступает	1	1
478	говорит и	1	1
479	некоторые другие	1	1
480	на основе	1	1
481	то время	1	1
482	имеет никакого	1	1
483	это для	3	1
484	слова а	1	1
485	связан с	3	1
486	и которые	1	1
487	за волосы	1	1
488	это мы	2	1
489	что дело	1	1
490	основана на	2	1
491	в эпоху	1	1
492	собой и	1	1
493	по линии	1	1
494	всегда имеет	1	1
495	то они	1	1
496	о том	4	1
497	на вопрос	3	1
498	таков например	2	1
499	внимание на	1	1
500	говорит об	2	1
501	точно таким	2	1
502	нужно однако	1	1
503	к любому	1	1
504	с того	3	1
505	все его	1	1
506	в чем	1	1
507	нас в	1	1
508	о природе	3	1
509	к источнику	1	1
510	от них	2	1
511	видели выше	2	1
512	переходит в	3	1
513	но нет	1	1
514	глаза на	1	1
515	несколько ближе	1	1
516	в него	1	1
517	мы уже	5	1
518	превращенный в	1	1
519	что здесь	7	1
520	показывают что	2	1
521	но с	1	1
522	становятся уже	1	1
523	одной из	1	1
524	что даже	1	1
525	могло быть	1	1
526	очень много	1	1
527	то он	1	1
528	по мнению	1	1
529	и раньше	1	1
530	или его	1	1
531	чаще всего	1	1
532	по другим	1	1
533	указать на	3	1
534	рассматриваться как	1	1
535	должны признать	1	1
536	в большинстве	1	1
537	в виде	2	1
538	социальной жизни	1	1
539	его и	2	1
540	одно из	1	1
541	и их	2	1
542	могло бы	2	1
543	же просьбу	1	1
544	не для	1	1
545	у нее	2	1
546	отношение к	2	1
547	к ним	2	1
548	даже при	1	1
549	не случайно	2	1
550	много и	1	1
551	должен был	3	1
552	почему это	1	1
553	заметить что	1	1
554	он вынужден	1	1
555	в руки	3	1
556	не хотел	1	1
557	в других	2	1
558	его распоряжении	1	1
559	и только	5	1
560	возможно что	2	1
561	дают в	2	1
562	были найдены	2	1
563	не потому	1	1
564	несколько примеров	2	1
565	когда появляется	2	1
566	и др	5	1
567	в середине	1	1
568	когда говорит	1	1
569	теперь к	1	1
570	чем речь	2	1
571	у других	1	1
572	человек в	1	1
573	по очень	1	1
574	функций которые	1	1
575	и я	1	1
576	с которым	1	1
577	становится ясным	1	1
578	есть одно	1	1
579	связь с	12	1
580	этой же	1	1
581	наше внимание	1	1
582	интересно отметить	1	1
583	здесь уже	1	1
584	в европе	1	1
585	он говорит	2	1
586	сравнению с	3	1
587	частью этого	1	1
588	наряду с	3	1
589	такого рода	2	1
590	по содержанию	1	1
591	и там	2	1
592	когда он	6	1
593	этого служит	2	1
594	действительно ли	1	1
595	в очень	1	1
596	к чему	1	1
597	войны и	1	1
598	в это	1	1
599	быть и	1	1
600	сих пор	5	1
601	что нет	1	1
602	ни тот	1	1
603	не мог	3	1
604	случае он	1	1
605	она может	1	1
606	на новый	1	1
607	в связь	3	1
608	явление это	1	1
609	того с	1	1
610	и перед	1	1
611	в голову	1	1
612	что только	1	1
613	обращается к	1	1
614	как эта	2	1
615	у них	1	1
616	бы в	1	1
617	тем более	1	1
618	и смысл	1	1
619	в свете	3	1
620	объясняется та	1	1
621	только что	3	1
622	в этих	7	1
623	или не	1	1
624	что вообще	1	1
625	е в	3	1
626	это все	1	1
627	между ними	3	1
628	с греческим	1	1
629	же относится	1	1
630	в точности	5	1
631	легко заметить	1	1
632	тот ни	1	1
633	не что	3	1
634	можно наблюдать	2	1
635	который не	1	1
636	д в	1	1
637	но эти	1	1
638	работает у	1	1
639	указывают на	2	1
640	и другие	3	1
641	однако мы	1	1
642	возникают два	1	1
643	как на	1	1
644	они не	1	1
