N	2gram	Losev_Vlad_2	Problema
284	совершенно нет	1	3
285	к тому	2	3
286	того же	5	2
287	столько же	1	2
288	и до	2	2
289	поэтому и	1	2
290	его не	2	2
291	именно здесь	1	2
292	мы имеем	1	2
293	пока только	1	2
294	этом их	1	2
295	мы и	1	2
296	литературы и	1	2
297	быть в	3	2
298	не был	2	2
299	нам представляется	2	2
300	во всех	3	2
301	совсем не	4	2
302	то он	1	2
303	мы будем	3	2
304	ни только	1	2
305	не то	3	2
306	с которыми	4	2
307	него с	1	2
308	мы сейчас	3	2
309	есть просто	2	2
310	с этим	5	2
311	когда он	1	2
312	это тоже	2	2
313	себе не	1	2
314	с нею	1	2
315	не очень	4	2
316	еще на	2	2
317	в которой	4	2
318	не будем	1	2
319	свой известный	1	2
320	он в	1	2
321	а может	1	2
322	часто даже	1	2
323	время и	1	2
324	слова а	1	2
325	всех этих	3	2
326	что является	1	2
327	что все	1	2
328	из отдельных	1	2
329	и может	2	2
330	а как	1	2
331	он есть	1	2
332	ведь в	1	2
333	нас выше	3	2
334	для них	1	2
335	у с	2	2
336	на основании	1	2
337	во внимание	1	2
338	он и	3	2
339	мы видели	2	2
340	между собою	1	2
341	сейчас мы	1	2
342	нисколько не	2	2
343	в этих	4	2
344	и при	2	2
345	ли можно	1	2
346	первый план	2	2
347	в котором	5	2
348	с точки	3	2
349	в их	2	2
350	не столько	3	2
351	в отличие	3	2
352	бы мы	1	2
353	однако в	2	2
354	для нее	1	2
355	в отношении	3	2
356	с которой	2	2
357	с теми	1	2
358	есть а	1	2
359	дело не	1	2
360	на котором	2	2
361	и сама	1	2
362	взятое само	1	2
363	но что	5	2
364	взятый сам	1	2
365	и всегда	1	2
366	в самой	1	2
367	что их	1	2
368	и по	2	2
369	ровно ничего	2	2
370	это ведь	1	2
371	а мы	2	2
372	свое собственное	1	2
373	ведь всякий	1	2
374	в стихотворении	2	2
375	и за	1	2
376	же оказывается	1	2
377	для себя	5	2
378	больше ничего	1	2
379	такое что	1	2
380	настоящее время	2	2
381	только то	1	2
382	же однако	1	2
383	том как	1	2
384	разного рода	4	2
385	мы читаем	4	2
386	в настоящее	2	2
387	неизвестно чего	1	2
388	все дело	1	2
389	это было	4	2
390	и во	2	2
391	природы и	1	2
392	очень мало	1	2
393	и можно	2	2
394	с аксакова	1	2
395	уже во	1	2
396	но тут	1	2
397	но с	1	2
398	никак нельзя	3	2
399	i и	2	2
400	себя в	2	2
401	в начале	4	2
402	из них	1	2
403	никто не	1	2
404	здесь перед	1	2
405	друг друга	2	2
406	между прочим	7	2
407	от того	1	2
408	само собой	3	2
409	даже не	1	2
410	до сих	1	2
411	на ее	1	2
412	нельзя сказать	1	2
413	именно в	4	2
414	чем он	1	2
415	этим не	1	2
416	в природе	1	2
417	деле если	1	2
418	в поисках	1	2
419	ничем не	1	2
420	человеческой жизни	1	2
421	о чем	6	2
422	в частности	2	2
423	эти слова	1	2
424	вместе с	8	2
425	и особенно	3	2
426	как это	7	2
427	по своему	2	2
428	отдельные точки	1	2
429	и всей	1	2
430	по существу	3	2
431	сравнении с	1	2
432	вещей с	1	2
433	сих пор	1	2
434	о его	5	2
435	от нас	2	2
436	пока еще	1	2
437	и для	3	2
438	только тогда	2	2
439	котором он	1	2
440	в результате	5	2
441	а к	2	2
442	но когда	1	2
443	от него	1	2
444	вот это	2	2
445	у них	1	2
446	от всякого	1	2
447	эту вещь	1	2
448	в сравнении	2	2
449	есть и	2	2
450	по поводу	4	2
451	это в	3	2
452	от этой	1	1
453	не должны	1	1
454	одним из	1	1
455	но чтобы	1	1
456	почему здесь	1	1
457	основан на	1	1
458	есть сама	1	1
459	от самого	1	1
460	и гораздо	1	1
461	что эти	2	1
462	собственном смысле	1	1
463	действительности и	1	1
464	и этот	1	1
465	те времена	3	1
466	той же	4	1
467	например в	1	1
468	когда уже	1	1
469	от всякой	2	1
470	характер его	1	1
471	на первом	2	1
472	но никто	1	1
473	нас от	1	1
474	что если	2	1
475	жизни тоже	1	1
476	осени в	1	1
477	нам в	1	1
478	нас далеко	1	1
479	именно к	3	1
480	ни изображались	1	1
481	цели своей	1	1
482	который был	2	1
483	которого мы	1	1
484	совсем иное	1	1
485	а для	1	1
486	не вполне	2	1
487	раз уже	1	1
488	оно есть	1	1
489	на тему	1	1
490	существу же	1	1
491	которое не	1	1
492	тогда даже	1	1
493	как впрочем	1	1
494	и он	4	1
495	следовательно в	1	1
496	большей частью	1	1
497	и на	4	1
498	мысли и	2	1
499	если исходить	1	1
500	своего рода	1	1
501	нужно рассматривать	1	1
502	заключается не	1	1
503	исключительно только	1	1
504	он говорит	1	1
505	эти точки	1	1
506	наше дело	1	1
507	не все	1	1
508	а он	2	1
509	мы тоже	1	1
510	себе и	2	1
511	пришлось бы	1	1
512	во что	1	1
513	в произведениях	1	1
514	меньше всего	1	1
515	если она	1	1
516	независимо от	1	1
517	его на	3	1
518	что именно	1	1
519	так называемая	1	1
520	чем мы	1	1
521	вот эта	1	1
522	до его	1	1
523	перехода от	1	1
524	а было	1	1
525	целом но	1	1
526	поскольку сущность	1	1
527	по пути	1	1
528	угодно и	1	1
529	более или	3	1
530	и хотя	2	1
531	в этот	1	1
532	о самом	1	1
533	нас дальше	1	1
534	думать так	1	1
535	сказать о	3	1
536	так или	3	1
537	из той	1	1
538	он требует	1	1
539	из этих	3	1
540	и и	1	1
541	поскольку в	3	1
542	и действительное	1	1
543	учение о	3	1
544	соловьев и	5	1
545	остановиться на	1	1
546	но его	2	1
547	тому же	1	1
548	во многих	2	1
549	при новом	1	1
550	как он	2	1
551	на его	4	1
552	к выводу	1	1
553	бы от	1	1
554	т ii	3	1
555	что сказать	1	1
556	не к	1	1
557	однако он	1	1
558	том чтобы	2	1
559	целом а	1	1
560	жизни можно	1	1
561	жизни здесь	1	1
562	его от	1	1
563	новых точек	1	1
564	но дело	2	1
565	так например	1	1
566	находим у	1	1
567	что она	1	1
568	конца и	1	1
569	это конечно	1	1
570	от нее	1	1
571	здесь мы	3	1
572	них не	1	1
573	для своей	1	1
574	лишь в	1	1
575	в него	1	1
576	отца и	1	1
577	мы сказали	2	1
578	с начала	2	1
579	в жизни	1	1
580	он назвал	1	1
581	в них	3	1
582	и вы	2	1
583	далеко не	1	1
584	со своими	1	1
585	в своих	2	1
586	которой он	2	1
587	и никаких	1	1
588	идею которая	1	1
589	после этого	1	1
590	и того	1	1
591	или менее	3	1
592	которую он	7	1
593	во время	1	1
594	отрыве от	1	1
595	категории как	1	1
596	от своего	1	1
597	в такой	1	1
598	это делает	1	1
599	на месте	1	1
600	представление о	1	1
601	то его	2	1
602	говорил о	2	1
603	оказывается что	1	1
604	однако под	1	1
605	необходимо будет	1	1
606	относились к	1	1
607	представлений о	1	1
608	но он	3	1
609	но они	1	1
610	речи в	1	1
611	без всяких	1	1
612	вещей и	1	1
613	даже в	2	1
614	имел в	1	1
615	случае мы	1	1
616	что с	1	1
617	вплоть до	3	1
618	или что	1	1
619	а а	3	1
620	мы пока	2	1
621	тогда когда	2	1
622	правда в	2	1
623	острейшим образом	1	1
624	до некоторой	2	1
625	было у	2	1
626	мы все	1	1
627	точного определения	1	1
628	к такому	3	1
629	того чтобы	2	1
630	совершенно ничего	2	1
631	только не	1	1
632	того и	2	1
633	самого предмета	1	1
634	казалось бы	2	1
635	к ней	3	1
636	он хочет	1	1
637	возможно было	1	1
638	во всем	1	1
639	на него	1	1
640	не столь	1	1
641	же тут	1	1
642	если только	1	1
643	вот в	1	1
644	бог и	2	1
645	если у	1	1
646	разным причинам	1	1
647	исходить из	2	1
648	являются не	1	1
649	не могут	1	1
650	и часто	2	1
651	взятое в	2	1
652	свойство и	1	1
653	последнее стихотворение	1	1
654	в очень	3	1
655	утверждать что	1	1
656	здесь еще	1	1
657	некоторой степени	2	1
658	мы его	1	1
659	назвал его	1	1
660	быть может	1	1
661	будет сказать	1	1
662	ни стало	1	1
663	мы перешли	1	1
664	в собственном	1	1
665	нет никакой	1	1
666	последняя строфа	1	1
667	и самого	1	1
668	в дальнейшем	5	1
669	на том	1	1
670	быть близкими	1	1
671	на понятие	1	1
672	на нее	1	1
673	которыми мы	1	1
674	особенно в	1	1
675	мы приведем	1	1
676	начала и	2	1
677	можно только	1	1
678	дело заключается	1	1
679	поэтому в	1	1
680	разумеется что	2	1
681	выводу что	1	1
682	всего прочего	1	1
683	бы даже	1	1
684	и нужно	2	1
685	и деятельности	1	1
686	дано у	1	1
687	произведения как	1	1
688	и та	1	1
689	язык и	1	1
690	то уже	1	1
691	прямо и	2	1
692	но мы	1	1
693	хочет сказать	1	1
694	к одному	1	1
695	все его	1	1
696	там же	12	1
697	вопросу о	1	1
698	истории в	1	1
699	в отрыве	1	1
700	которой мы	2	1
701	также еще	2	1
702	во втором	1	1
703	и которое	1	1
704	не имела	1	1
705	по разным	4	1
706	бы и	1	1
707	что бы	1	1
708	в теории	2	1
709	также например	1	1
710	еще только	1	1
711	и об	1	1
712	и она	2	1
713	в литературе	1	1
714	конца то	1	1
715	что только	1	1
716	и страданий	1	1
717	дело с	1	1
718	на неопределенное	1	1
719	и кончая	1	1
720	он уже	5	1
721	их жизни	1	1
722	всех его	1	1
723	представить как	1	1
724	точка зрения	1	1
725	со всеми	1	1
726	же он	1	1
727	сведений о	2	1
728	для всех	1	1
729	к идее	1	1
730	было раньше	1	1
731	существу своему	1	1
732	человеческого духа	1	1
733	в душе	1	1
734	и других	1	1
735	должны выставить	1	1
736	здесь можно	2	1
737	тоже в	1	1
738	этом в	1	1
739	себе в	2	1
740	в одном	1	1
741	ввиду того	2	1
742	у него	19	1
743	заметить что	1	1
744	имеется еще	1	1
745	к той	2	1
746	виде все	1	1
747	ее на	2	1
748	его целиком	1	1
749	смысла и	1	1
750	себе отчет	1	1
751	почти можно	1	1
752	для того	2	1
753	вид что	1	1
754	с общим	1	1
755	его ни	1	1
756	просто в	1	1
757	себе представить	2	1
758	которая по	1	1
759	или иначе	3	1
760	иначе но	1	1
761	можно сколько	1	1
762	а эти	1	1
763	собой разумеется	3	1
764	в какие	1	1
765	грозный и	1	1
766	же о	1	1
767	при чем	1	1
768	что не	2	1
769	точно не	1	1
770	а главное	1	1
771	считать его	1	1
772	этот термин	1	1
773	нужно сказать	1	1
774	и стал	1	1
775	которых мы	1	1
776	его буквально	1	1
777	стремится к	2	1
778	до конца	7	1
779	не на	2	1
780	с которым	2	1
781	было сказано	1	1
782	нужно считать	1	1
783	была бы	1	1
784	вне всех	1	1
785	этот принцип	1	1
786	с удивлением	1	1
787	если это	1	1
788	нечто такое	1	1
789	уже давно	2	1
790	такой степени	1	1
791	начиная с	2	1
792	которое в	2	1
793	поэтому если	1	1
794	требует от	1	1
795	к своему	1	1
796	эту терминологию	1	1
797	но сам	1	1
798	однако эти	1	1
799	во все	1	1
800	содержат в	1	1
801	хотя с	1	1
802	в первой	1	1
803	ней не	1	1
804	по образцу	1	1
805	но для	1	1
806	самое большее	1	1
807	близкий к	2	1
808	является как	2	1
809	исключает всякую	1	1
810	в более	2	1
811	вообще говоря	2	1
812	менее по	1	1
813	действительность однако	1	1
814	тоже может	1	1
815	о крайне	1	1
816	не прямо	1	1
817	не говорится	2	1
818	представляется что	1	1
819	имеет дело	1	1
820	в те	4	1
821	не с	1	1
822	но эти	1	1
823	иное чем	1	1
824	у которого	2	1
825	тонким и	1	1
826	от всего	1	1
827	несмотря на	4	1
828	хотя в	1	1
829	а н	14	1
830	в целях	1	1
831	хотя как	1	1
832	яснейшим образом	1	1
833	только как	1	1
834	обычно не	1	1
835	равно как	1	1
836	рассматривать и	1	1
837	по одному	1	1
838	это просто	1	1
839	мере в	1	1
840	бы его	2	1
841	известного рода	1	1
842	к этой	2	1
843	ее в	1	1
844	от которой	1	1
845	далеко в	1	1
846	к этому	6	1
847	можно назвать	2	1
848	они не	1	1
