N	2gram	Trubetskoy_1	Dialekti
281	того как	1	2
282	в науке	1	2
283	в сущности	2	2
284	на него	2	2
285	не по	1	2
286	иметь в	1	2
287	может только	1	2
288	только не	2	2
289	или иная	1	2
290	тут только	1	2
291	следует что	2	2
292	уже и	3	2
293	что на	1	2
294	в области	4	2
295	однако это	2	2
296	к тому	8	2
297	воля к	1	2
298	в конце	4	2
299	с ее	2	2
300	та или	1	2
301	данном случае	3	2
302	нами выше	1	2
303	взгляда на	1	2
304	с самого	1	2
305	культуры и	9	2
306	по этой	1	2
307	что у	2	2
308	же эти	1	2
309	можно только	1	2
310	но мы	1	2
311	все в	2	2
312	между тем	12	2
313	или иначе	5	2
314	когда оно	1	2
315	всяком случае	2	2
316	мы должны	4	2
317	как из	1	2
318	большею частью	5	2
319	мы видим	1	2
320	с ними	2	2
321	с одной	3	2
322	есть в	2	2
323	если мы	4	2
324	а потому	5	2
325	тем что	1	2
326	до сих	8	2
327	именно в	5	2
328	будет ли	1	2
329	только к	1	2
330	человека но	1	2
331	зависит от	1	2
332	что мы	4	2
333	уже о	1	2
334	в частности	2	2
335	вместе с	6	2
336	так же	8	2
337	поэтому если	1	2
338	что же	2	2
339	только время	1	2
340	в тех	3	2
341	сам не	1	2
342	в состоянии	4	2
343	сих пор	8	2
344	же самое	1	2
345	и часто	1	2
346	мы только	1	2
347	в результате	9	2
348	это может	2	2
349	не будучи	1	2
350	или не	1	2
351	это все	1	2
352	не говоря	1	2
353	не быть	1	2
354	в виде	4	2
355	ее в	1	2
356	в своих	2	2
357	во всяком	2	2
358	всегда в	1	1
359	смысле слова	1	1
360	от этой	1	1
361	говоря о	1	1
362	находить в	1	1
363	потом и	1	1
364	мы к	1	1
365	того же	9	1
366	этом пункте	1	1
367	тех же	2	1
368	многих отношениях	1	1
369	пор я	1	1
370	очень много	3	1
371	между двумя	5	1
372	из трех	1	1
373	они вовсе	1	1
374	и до	3	1
375	указанных выше	3	1
376	ведь и	1	1
377	оно было	1	1
378	все те	1	1
379	по его	2	1
380	сравнению с	5	1
381	которую мы	1	1
382	уже более	2	1
383	тою же	1	1
384	ответить на	2	1
385	и идет	1	1
386	иной чем	2	1
387	только благодаря	1	1
388	что под	2	1
389	такое положение	1	1
390	мы и	2	1
391	что оба	2	1
392	целом есть	1	1
393	не от	1	1
394	чем больше	4	1
395	вывод что	1	1
396	двух или	3	1
397	и этого	1	1
398	он сам	1	1
399	бы то	2	1
400	в различных	1	1
401	и понимает	1	1
402	истории культуры	3	1
403	не без	2	1
404	просто глупо	1	1
405	мы будем	3	1
406	к которой	3	1
407	как быть	1	1
408	общую линию	1	1
409	b отсюда	1	1
410	три вопроса	1	1
411	в наиболее	1	1
412	отличие от	3	1
413	нет и	1	1
414	можно представить	1	1
415	тем больше	1	1
416	первый взгляд	1	1
417	общего с	2	1
418	что именно	1	1
419	приближение к	1	1
420	понимать в	1	1
421	что касается	6	1
422	однако не	1	1
423	поставленных выше	3	1
424	это просто	1	1
425	вполне понятно	1	1
426	и отчасти	1	1
427	то в	2	1
428	только один	2	1
429	в опыте	1	1
430	очень многие	1	1
431	в целом	5	1
432	образом и	2	1
433	он в	1	1
434	из этих	8	1
435	другом случае	1	1
436	тому же	6	1
437	во многих	1	1
438	если он	2	1
439	но на	2	1
440	освобождению от	1	1
441	не могла	1	1
442	как оно	1	1
443	задний план	1	1
444	поставленного выше	1	1
445	раз навсегда	1	1
446	одному из	1	1
447	от соответствующего	1	1
448	и эти	1	1
449	и еще	1	1
450	близким к	1	1
451	не к	1	1
452	понятий и	1	1
453	только такой	1	1
454	конечно такое	1	1
455	в степени	3	1
456	мало того	4	1
457	на земле	3	1
458	из него	2	1
459	чтобы их	1	1
460	всех своих	1	1
461	без исключения	1	1
462	от нее	2	1
463	больше всего	1	1
464	я много	1	1
465	разница будет	1	1
466	что все	5	1
467	хочет чтобы	1	1
468	главным образом	1	1
469	современной цивилизации	1	1
470	всех указанных	1	1
471	все их	1	1
472	знает что	1	1
473	тут надо	1	1
474	выше вопросов	2	1
475	общества в	1	1
476	нечего и	3	1
477	на почве	3	1
478	лишь на	1	1
479	истории и	1	1
480	и тем	1	1
481	не выше	4	1
482	делает его	1	1
483	он все	2	1
484	до всякого	1	1
485	ведь если	1	1
486	в них	2	1
487	далеко не	5	1
488	но лишь	1	1
489	свою силу	1	1
490	со своими	2	1
491	свободны от	1	1
492	чем в	3	1
493	потому и	2	1
494	ибо только	1	1
495	и различие	1	1
496	одного и	3	1
497	именно этот	1	1
498	на первый	2	1
499	в эту	2	1
500	бы на	1	1
501	нужно только	1	1
502	но если	2	1
503	и сейчас	4	1
504	и ее	2	1
505	как все	1	1
506	на месте	2	1
507	в котором	2	1
508	в принципе	1	1
509	еще нет	1	1
510	от времени	2	1
511	знаем что	8	1
512	и другого	1	1
513	друг другу	1	1
514	сами же	1	1
515	надо сказать	1	1
516	том и	2	1
517	уже сказали	1	1
518	на эти	1	1
519	есть ничто	1	1
520	времени к	1	1
521	и истории	5	1
522	если их	1	1
523	вещи не	1	1
524	действительности от	1	1
525	деле это	1	1
526	что эта	4	1
527	в психике	7	1
528	и другое	1	1
529	как о	1	1
530	будет только	2	1
531	и проч	4	1
532	ее с	1	1
533	в основе	2	1
534	когда их	1	1
535	тогда и	1	1
536	не вызывает	1	1
537	к такому	2	1
538	больше чем	1	1
539	одна из	2	1
540	два различных	1	1
541	все члены	1	1
542	за время	1	1
543	на природу	1	1
544	это слово	1	1
545	именно его	1	1
546	и сама	1	1
547	остается в	1	1
548	но даже	3	1
549	ли это	1	1
550	с другом	9	1
551	или лучше	1	1
552	и оно	1	1
553	все то	2	1
554	начиная с	1	1
555	отличается от	6	1
556	только еще	1	1
557	сходство с	2	1
558	как человек	1	1
559	они и	1	1
560	о них	2	1
561	должен быть	1	1
562	то ни	3	1
563	к жизни	1	1
564	оно может	1	1
565	элементы в	1	1
566	не забудем	1	1
567	но при	1	1
568	всем этим	1	1
569	здесь не	1	1
570	были бы	1	1
571	последнее время	1	1
572	мысль о	1	1
573	чтобы быть	2	1
574	они почти	1	1
575	приводит к	1	1
576	в дальнейшем	2	1
577	котором мы	1	1
578	поэтому мы	1	1
579	на нее	2	1
580	за то	1	1
581	те же	2	1
582	утверждаем что	1	1
583	к его	1	1
584	и на	6	1
585	не стоит	2	1
586	по сравнению	5	1
587	всех возможных	1	1
588	строго говоря	1	1
589	составные части	1	1
590	быть может	1	1
591	содержание которое	1	1
592	из одного	2	1
593	образом в	3	1
594	ответить отрицательно	3	1
595	все дело	1	1
596	мы всегда	1	1
597	в состав	1	1
598	это действительно	1	1
599	и поэтому	2	1
600	все прочие	4	1
601	еще дальше	1	1
602	и просто	1	1
603	к освобождению	1	1
604	это была	1	1
605	а у	1	1
606	нем не	1	1
607	которой мы	2	1
608	являются в	1	1
609	настолько трудно	1	1
610	от них	1	1
611	на одном	2	1
612	во всей	1	1
613	отличалась от	4	1
614	факт не	1	1
615	них в	2	1
616	всякого другого	1	1
617	и подобных	1	1
618	у обоих	3	1
619	и всякое	1	1
620	если это	2	1
621	эти последние	2	1
622	наконец и	1	1
623	но с	2	1
624	же все	1	1
625	время в	1	1
626	облик и	1	1
627	а если	1	1
628	идет по	1	1
629	ни тем	1	1
630	совсем не	1	1
631	тот же	3	1
632	менее в	1	1
633	проникнуть в	1	1
634	причем эта	1	1
635	не имеет	1	1
636	во всем	3	1
637	пор не	2	1
638	уже говорили	1	1
639	к их	1	1
640	ему и	2	1
641	даже если	2	1
642	поэтому и	1	1
643	представление об	4	1
644	не происходит	1	1
645	из поставленных	2	1
646	в эти	3	1
647	внимание что	1	1
648	всем мире	1	1
649	из которых	4	1
650	этом что	2	1
651	только на	1	1
652	то и	2	1
653	а это	2	1
654	на этих	1	1
655	без оговорок	1	1
656	этой новой	1	1
657	при помощи	3	1
658	но совершенно	1	1
659	мы знаем	10	1
660	забудем что	1	1
661	представить себе	2	1
662	в прошлом	1	1
663	эти понятия	1	1
664	для меня	4	1
665	к ним	2	1
666	друг друга	2	1
667	мы можем	6	1
668	у него	5	1
669	случае не	1	1
670	уже одно	1	1
671	которые могут	2	1
672	процессов и	1	1
673	она имеет	1	1
674	то сразу	1	1
675	ее на	1	1
676	в других	1	1
677	даже и	1	1
678	такие которые	1	1
679	и научное	1	1
680	смотря по	1	1
681	из двух	2	1
682	быть всякому	1	1
683	выше вопроса	1	1
684	или иной	1	1
685	с другим	1	1
686	свою историю	1	1
687	как у	3	1
688	отличаются от	1	1
689	на то	9	1
690	или просто	1	1
691	к которому	1	1
692	я все-таки	1	1
693	представляет собою	2	1
694	еще и	1	1
695	окружающим в	1	1
696	чтобы я	1	1
697	к полной	1	1
698	себя и	2	1
699	психики но	1	1
700	одинаковой мере	1	1
701	только по	1	1
702	была самая	1	1
703	же будет	1	1
704	одной стороны	2	1
705	может ли	1	1
706	ничем не	4	1
707	что несмотря	2	1
708	миром в	1	1
709	они одинаково	1	1
710	в руках	1	1
711	долго и	1	1
712	есть начало	3	1
713	которые по	2	1
714	медленно и	2	1
715	факт что	4	1
716	тем чтобы	2	1
717	все более	1	1
718	вступает в	1	1
719	нет ничего	1	1
720	совершенно в	1	1
721	надо было	1	1
722	одну общую	1	1
723	что за	2	1
724	d а	1	1
725	быть если	1	1
726	столкновение с	1	1
727	когда же	1	1
728	всем их	1	1
729	по существу	6	1
730	друг с	9	1
731	и всех	1	1
732	с этой	3	1
733	того будет	1	1
734	оба они	1	1
735	но для	2	1
736	месте в	1	1
737	еще для	1	1
738	вопрос в	1	1
739	только мы	2	1
740	положение дела	1	1
741	всегда будет	3	1
742	на задний	1	1
743	об отношении	1	1
744	в его	5	1
745	есть одно	1	1
746	а все	1	1
747	своей собственной	1	1
748	ибо без	1	1
749	а к	2	1
750	развития и	1	1
751	совершенно иной	2	1
752	чужой психики	1	1
753	ее и	3	1
754	как эта	1	1
755	которые будут	2	1
756	из себя	10	1
757	тем более	3	1
758	конце концов	4	1
759	ибо в	4	1
760	в одинаковой	1	1
761	мы не	1	1
762	ли эти	1	1
763	находим в	1	1
764	всматриваться в	1	1
765	все они	5	1
766	на нас	3	1
767	все остальные	1	1
768	я в	2	1
769	этих элементов	1	1
770	условий и	1	1
771	до тех	2	1
772	не знает	2	1
773	к культуре	14	1
774	состоит из	4	1
775	существует в	1	1
776	всякому ясно	1	1
777	и наивность	1	1
778	знаем и	2	1
779	но этот	1	1
780	ко всему	2	1
781	из этого	6	1
782	эти элементы	2	1
783	и самих	1	1
784	если же	3	1
785	можно назвать	3	1
786	допустить что	1	1
787	в голову	1	1
788	только они	1	1
789	и эта	1	1
790	как на	4	1
791	точно так	1	1
792	все что	9	1
793	гораздо более	2	1
794	от самого	1	1
