N	2gram	Trubetskoy_1	FransuaR
157	но не	8	2
158	в новом	2	2
159	что они	1	2
160	точки зрения	13	2
161	что именно	2	2
162	и отчасти	1	2
163	он в	2	2
164	отчасти и	1	2
165	и тот	1	2
166	и те	3	2
167	так сказать	1	2
168	на его	1	2
169	он не	4	2
170	в xvii	1	2
171	всех этих	1	2
172	в корне	1	2
173	на этом	1	2
174	находит себе	1	2
175	что все	4	2
176	значение в	1	2
177	xvii веке	1	2
178	лишь в	5	2
179	это было	1	2
180	заключается в	1	2
181	мы видели	2	2
182	стороны с	1	2
183	одного и	1	2
184	из этих	10	2
185	но если	2	2
186	и сейчас	2	2
187	в своей	1	2
188	представление о	6	2
189	но эта	1	2
190	борьбу с	1	2
191	их в	1	2
192	для этого	2	2
193	как о	3	2
194	тогда когда	2	2
195	связан и	2	2
196	от тела	2	2
197	так что	3	2
198	как она	1	2
199	связи с	9	2
200	это уже	1	2
201	превращается в	2	2
202	не могут	2	2
203	в области	9	2
204	о происхождении	1	2
205	данном случае	1	2
206	возможно что	1	2
207	образом в	5	2
208	и смерть	1	2
209	в значительной	3	2
210	между тем	2	2
211	и во	1	2
212	тем более	1	2
213	а именно	1	2
214	на которой	1	2
215	но с	3	2
216	со всеми	2	2
217	себя в	1	2
218	себе в	1	2
219	никто не	1	2
220	и прежде	1	2
221	в конце	6	2
222	может быть	10	2
223	как раз	1	2
224	человека и	1	2
225	что человек	1	2
226	этой роли	1	2
227	а не	5	2
228	одну из	1	2
229	мира в	1	2
230	начиная с	2	2
231	и потому	6	2
232	не был	1	2
233	что мы	2	2
234	другое тело	1	2
235	мира и	1	2
236	в эту	2	2
237	бы в	1	2
238	в этих	4	2
239	в том	11	2
240	все они	1	2
241	и у	8	2
242	другой стороны	1	2
243	состоит из	1	2
244	что даже	1	2
245	сила и	1	2
246	и другие	3	2
247	всех тех	1	2
248	от этой	1	1
249	в сфере	1	1
250	явлений природы	2	1
251	и через	1	1
252	он может	1	1
253	к людям	1	1
254	то в	1	1
255	тем же	1	1
256	и больше	2	1
257	тела еще	1	1
258	мире при	1	1
259	в их	1	1
260	его не	2	1
261	смотреть на	2	1
262	это совершенно	1	1
263	стихии и	2	1
264	по окончании	1	1
265	что уже	1	1
266	из своих	2	1
267	чтобы не	1	1
268	нам в	1	1
269	перед людьми	1	1
270	он как	1	1
271	так чтобы	2	1
272	совпадает с	1	1
273	образом уже	1	1
274	не вполне	3	1
275	сложнее и	1	1
276	ему в	2	1
277	и заставляет	2	1
278	а другие	1	1
279	и силе	1	1
280	еще не	2	1
281	на них	1	1
282	между собой	1	1
283	далее в	1	1
284	что его	1	1
285	живых существ	2	1
286	основано на	2	1
287	друг к	1	1
288	видели что	1	1
289	уничтожения и	1	1
290	и всякий	1	1
291	по отношению	1	1
292	на которого	1	1
293	отношение к	5	1
294	друга и	1	1
295	один и	1	1
296	материалом для	1	1
297	нечто подобное	1	1
298	что к	1	1
299	и нет	3	1
300	были объединены	1	1
301	что когда	1	1
302	не замечая	1	1
303	и к	5	1
304	более или	5	1
305	есть ли	1	1
306	над природой	1	1
307	в этот	1	1
308	в которой	3	1
309	в нашем	1	1
310	связанного с	1	1
311	думать что	1	1
312	с народной	1	1
313	точкой для	1	1
314	как основной	1	1
315	имеет для	1	1
316	если он	1	1
317	не могла	2	1
318	между этими	2	1
319	роли в	1	1
320	и если	3	1
321	широком смысле	1	1
322	это связано	1	1
323	связанные с	7	1
324	перестает быть	2	1
325	они в	2	1
326	именно то	1	1
327	с именем	2	1
328	его тела	1	1
329	он должен	1	1
330	не как	2	1
331	что еще	1	1
332	события в	1	1
333	новое и	1	1
334	отправной точкой	1	1
335	такую силу	1	1
336	на земле	1	1
337	чтобы в	1	1
338	из него	2	1
339	и по	4	1
340	с собой	1	1
341	но все	7	1
342	жить в	1	1
343	на нее	3	1
344	касается до	1	1
345	для всех	2	1
346	различие между	1	1
347	их и	1	1
348	то после	2	1
349	его в	1	1
350	и других	1	1
351	о народных	1	1
352	характер этого	1	1
353	в глазах	2	1
354	не совпадает	1	1
355	ли этот	1	1
356	должен был	4	1
357	между отдельными	1	1
358	в жизни	1	1
359	смерть и	1	1
360	далеко не	4	1
361	с тем	18	1
362	времени эти	1	1
363	несмотря на	6	1
364	при которых	1	1
365	чем в	1	1
366	зато в	1	1
367	и тогда	4	1
368	и того	1	1
369	характер носят	2	1
370	или менее	5	1
371	из общего	1	1
372	таким же	1	1
373	ничего подобного	1	1
374	образ из	1	1
375	что от	1	1
376	страхи и	1	1
377	место в	1	1
378	видел в	1	1
379	верха и	1	1
380	было очень	1	1
381	в которых	4	1
382	могло бы	1	1
383	признать что	2	1
384	одном из	1	1
385	вниз в	1	1
386	по всем	1	1
387	или что	1	1
388	не могли	1	1
389	как от	2	1
390	по себе	1	1
391	связей с	1	1
392	что связано	1	1
393	вернемся к	1	1
394	этой области	1	1
395	этих трех	1	1
396	в отношении	6	1
397	в тело	2	1
398	не менее	3	1
399	эта мысль	1	1
400	до известной	1	1
401	что с	1	1
402	в смысле	4	1
403	того как	1	1
404	жизни из	1	1
405	в идее	1	1
406	проникают в	1	1
407	занять место	1	1
408	вообще можно	1	1
409	не имеет	5	1
410	это мы	1	1
411	казалось бы	1	1
412	ничего не	1	1
413	и весь	1	1
414	с одним	2	1
415	светил и	1	1
416	к концу	3	1
417	видим что	1	1
418	с телом	2	1
419	ничто не	1	1
420	всех прочих	1	1
421	настоящего времени	1	1
422	в космосе	1	1
423	в момент	1	1
424	могут быть	1	1
425	т.е с	1	1
426	своих образов	1	1
427	к другу	2	1
428	и другим	1	1
429	его с	1	1
430	смерти и	1	1
431	той или	2	1
432	на это	1	1
433	природы от	1	1
434	и это	2	1
435	и о	3	1
436	здесь не	1	1
437	всего этого	1	1
438	совершенно ясно	1	1
439	нет никакой	1	1
440	смерти в	1	1
441	болезни и	1	1
442	только то	1	1
443	в себя	1	1
444	то время	1	1
445	в ту	1	1
446	если они	1	1
447	то станет	1	1
448	ясно что	3	1
449	связан с	2	1
450	особенно в	2	1
451	когда его	1	1
452	основана на	1	1
453	собой и	1	1
454	стремление к	1	1
455	по-видимому и	1	1
456	и здесь	2	1
457	известной степени	1	1
458	и т.д	6	1
459	то они	1	1
460	настоящее время	1	1
461	в глаза	1	1
462	одного из	1	1
463	после того	1	1
464	можно сказать	3	1
465	времени в	1	1
466	в лесах	1	1
467	каждом из	1	1
468	от них	2	1
469	что и	6	1
470	это не	1	1
471	вслед за	2	1
472	не решаются	1	1
473	сказать и	1	1
474	у всех	2	1
475	различия между	2	1
476	в которую	1	1
477	в сферу	1	1
478	эти последние	1	1
479	что здесь	1	1
480	из всех	3	1
481	том как	1	1
482	человека в	1	1
483	важное значение	1	1
484	с ними	1	1
485	этот вопрос	1	1
486	огонь в	1	1
487	как нечто	1	1
488	целого и	1	1
489	и так	1	1
490	значительной мере	2	1
491	лесах и	2	1
492	которых он	1	1
493	и перед	2	1
494	их не	1	1
495	в уста	1	1
496	особенно у	1	1
497	люди которые	1	1
498	этот действительно	1	1
499	перед этой	1	1
500	уже не	3	1
501	в местном	1	1
502	борьбы с	1	1
503	свидетельствует о	2	1
504	изображается как	1	1
505	связывается с	3	1
506	культуры от	1	1
507	одно из	2	1
508	для него	3	1
509	ни в	1	1
510	к ним	3	1
511	мы можем	2	1
512	была еще	1	1
513	в широком	1	1
514	явления природы	1	1
515	в других	3	1
516	и духовные	1	1
517	для того	5	1
518	а потому	1	1
519	со всем	1	1
520	или иной	2	1
521	и из	2	1
522	руками и	1	1
523	по своим	2	1
524	к которому	2	1
525	у многих	1	1
526	еще и	1	1
527	такое же	1	1
528	а с	7	1
529	на людей	1	1
530	по всей	1	1
531	физическая сила	1	1
532	выступает в	2	1
533	притом не	1	1
534	к сожалению	3	1
535	не было	2	1
536	на этот	4	1
537	ничем не	4	1
538	черты в	1	1
539	этой борьбы	1	1
540	а так	3	1
541	о чем	1	1
542	когда она	1	1
543	а образ	1	1
544	в связи	3	1
545	и об	1	1
546	связь с	2	1
547	него в	1	1
548	исторического развития	2	1
549	люди и	1	1
550	к его	2	1
551	эта связь	1	1
552	некоторые из	2	1
553	того вместо	1	1
554	в строгом	1	1
555	которого мы	1	1
556	до настоящего	1	1
557	смысле этого	1	1
558	не удалось	1	1
559	на эту	1	1
560	это есть	1	1
561	если человек	1	1
562	есть как	2	1
563	происходит в	1	1
564	да и	1	1
565	по существу	2	1
566	думать о	1	1
567	два раза	1	1
568	которым он	1	1
569	вспомним что	1	1
570	этого слова	1	1
571	не является	1	1
572	благодаря этому	2	1
573	только для	2	1
574	поэтому что	2	1
575	это был	1	1
576	что касается	1	1
577	тела более	1	1
578	тем и	2	1
579	не существует	1	1
580	на небе	2	1
581	эту эпоху	1	1
582	это как	1	1
583	в настоящее	1	1
584	сходство между	1	1
585	из себя	2	1
586	у них	3	1
587	конце концов	3	1
588	находим в	1	1
589	в большем	1	1
590	мира с	1	1
591	и превращается	1	1
592	оно на	1	1
593	участвуют в	1	1
594	а самому	1	1
595	их с	1	1
596	по одному	1	1
597	жизни а	1	1
598	образа этого	1	1
599	всех других	2	1
600	отношению к	3	1
601	духом и	1	1
602	и другой	2	1
603	пути к	2	1
604	к этой	1	1
605	как на	8	1
606	в таком	3	1
