N	2gram	Savitsky_E_1	Psycholo
288	то или	1	2
289	и ту	2	2
290	том случае	1	2
291	с ним	1	2
292	означает что	1	2
293	но и	14	2
294	нас в	1	2
295	и во	2	2
296	что с	1	2
297	отметить что	3	2
298	в другой	2	2
299	и следовательно	1	2
300	к нему	2	2
301	видели что	1	2
302	тот же	1	2
303	будь то	1	2
304	и потому	5	2
305	помощи которого	1	2
306	никак нельзя	1	2
307	бы ни	3	2
308	по этому	1	2
309	в качестве	14	2
310	уже не	1	2
311	в жизни	1	2
312	от других	1	2
313	из них	3	2
314	ту или	3	2
315	одно из	1	2
316	и их	1	2
317	в одном	2	2
318	к ним	3	2
319	на долю	3	2
320	в каком	4	2
321	что для	1	2
322	говорит о	3	2
323	то и	1	2
324	не означает	2	2
325	не быть	1	2
326	во внимание	1	2
327	в связи	1	2
328	мы видели	3	2
329	интересно отметить	1	2
330	к жизни	1	2
331	смысле этого	1	2
332	применении к	3	2
333	что же	2	2
334	в изучении	1	2
335	и таким	2	2
336	одного и	1	2
337	являются не	1	2
338	и от	3	2
339	это можно	1	2
340	ее и	1	2
341	бы в	2	2
342	к этой	1	2
343	и как	2	2
344	по самой	1	2
345	обратиться к	1	2
346	имеет место	2	2
347	что даже	1	2
348	имеет в	2	2
349	это в	1	2
350	гораздо более	1	2
351	всегда в	1	1
352	и наиболее	2	1
353	всем ее	1	1
354	связана с	1	1
355	кто иной	1	1
356	которое мы	1	1
357	по преимуществу	2	1
358	в силе	1	1
359	ведь и	2	1
360	к созданию	1	1
361	и этот	2	1
362	на тех	1	1
363	например то	1	1
364	не открывается	1	1
365	что если	2	1
366	которую мы	5	1
367	именно к	2	1
368	в деле	3	1
369	этот факт	3	1
370	в полной	4	1
371	и ее	1	1
372	же мало	2	1
373	которое не	1	1
374	то это	1	1
375	которое в	2	1
376	в ней	4	1
377	свою очередь	2	1
378	литературы и	1	1
379	меньше чем	2	1
380	и на	6	1
381	в последних	1	1
382	время в	3	1
383	бы то	4	1
384	с его	1	1
385	во всех	6	1
386	тем как	1	1
387	по своему	7	1
388	то мы	1	1
389	друг к	1	1
390	недавно вышедшей	1	1
391	в сторону	2	1
392	всему человечеству	1	1
393	для всякого	1	1
394	при условии	2	1
395	тогда как	1	1
396	нами при	1	1
397	за пределы	1	1
398	и чем	2	1
399	один и	1	1
400	относится к	1	1
401	каждое поколение	1	1
402	дело идет	2	1
403	для оценки	1	1
404	только ее	1	1
405	что как	1	1
406	в известной	3	1
407	тех случаях	1	1
408	могли бы	1	1
409	всем другим	1	1
410	и наконец	2	1
411	сказал бы	1	1
412	не являются	1	1
413	его к	1	1
414	конечно не	1	1
415	он на	1	1
416	экономических отношений	1	1
417	или иную	3	1
418	то в	4	1
419	этот новый	1	1
420	ли установить	1	1
421	еще далеко	1	1
422	в тех	1	1
423	что автор	1	1
424	такими же	1	1
425	разных точек	1	1
426	с их	1	1
427	элементов в	1	1
428	бы только	1	1
429	во многих	4	1
430	и те	1	1
431	реальное значение	1	1
432	себе поэтому	1	1
433	эту мысль	1	1
434	на его	1	1
435	к выводу	1	1
436	как оно	2	1
437	и лучше	1	1
438	известных пределах	2	1
439	скоро и	1	1
440	и еще	2	1
441	эта последняя	1	1
442	в корне	1	1
443	все ее	1	1
444	ни было	4	1
445	имеют значение	1	1
446	что крайне	1	1
447	заключает в	3	1
448	две области	1	1
449	но все	1	1
450	мы переводим	1	1
451	а затем	1	1
452	которая выпадает	1	1
453	из рассматриваемых	1	1
454	в мире	2	1
455	об этом	1	1
456	полной мере	1	1
457	подходит к	2	1
458	окажется что	2	1
459	и мы	3	1
460	из русских	1	1
461	свести к	1	1
462	сказывается в	2	1
463	в большей	1	1
464	на этот	2	1
465	с равным	1	1
466	его частей	1	1
467	она и	1	1
468	всегда и	1	1
469	мы хотели	1	1
470	в не	2	1
471	для себя	1	1
472	чем в	4	1
473	на пересечении	1	1
474	значение как	1	1
475	как таковой	1	1
476	и того	2	1
477	или к	1	1
478	лучшим доказательством	1	1
479	есть такая	1	1
480	для него	1	1
481	но если	5	1
482	к тем	1	1
483	экономического развития	2	1
484	мы приходим	1	1
485	оставаться в	1	1
486	на месте	2	1
487	признать что	1	1
488	такое толкование	1	1
489	определяют собой	1	1
490	другую сторону	1	1
491	и останется	1	1
492	простое и	1	1
493	в другие	1	1
494	п с	1	1
495	при рассмотрении	1	1
496	возникающих в	1	1
497	и более	2	1
498	только те	2	1
499	с такими	1	1
500	и наоборот	1	1
501	это вопрос	1	1
502	нас к	2	1
503	и науки	1	1
504	вплоть до	1	1
505	имеет свое	1	1
506	для каждого	1	1
507	считает что	1	1
508	дело в	3	1
509	применяются для	1	1
510	бытия и	1	1
511	и изучение	1	1
512	та или	1	1
513	только и	1	1
514	склонен думать	1	1
515	наряду со	1	1
516	такая же	1	1
517	не ставим	1	1
518	вместо того	1	1
519	с но	1	1
520	связи с	1	1
521	следует что	1	1
522	и искусства	1	1
523	так то	1	1
524	только отдельные	1	1
525	в направлении	4	1
526	определяющую роль	1	1
527	во все	3	1
528	ли не	1	1
529	числе и	1	1
530	большее количество	1	1
531	одну и	2	1
532	этих областей	5	1
533	годов но	1	1
534	все еще	1	1
535	оно не	1	1
536	подходят к	1	1
537	оно может	1	1
538	как не	2	1
539	значительной мере	1	1
540	законы и	1	1
541	как по	1	1
542	мысль о	1	1
543	в пределах	25	1
544	мнение что	1	1
545	которые применяются	1	1
546	то как	1	1
547	что может	1	1
548	его жизни	1	1
549	мысль можно	1	1
550	по ее	1	1
551	по сравнению	2	1
552	поэтому в	1	1
553	быть может	1	1
554	и вообще	1	1
555	мире в	1	1
556	это зависит	1	1
557	сводится к	1	1
558	именно потому	2	1
559	и русской	1	1
560	при такой	1	1
561	в состав	1	1
562	и силу	1	1
563	и та	2	1
564	одного из	1	1
565	можно сказать	4	1
566	а также	7	1
567	может не	1	1
568	аналогии с	1	1
569	в значительной	2	1
570	не заключает	1	1
571	поскольку он	2	1
572	или иная	1	1
573	которые мы	1	1
574	во втором	2	1
575	к установлению	1	1
576	во всей	2	1
577	области которые	1	1
578	мы хотим	1	1
579	и существенно	2	1
580	в каждую	1	1
581	известном смысле	3	1
582	но так	1	1
583	в ту	1	1
584	но с	2	1
585	в точном	1	1
586	в двух	1	1
587	чем это	1	1
588	одной из	5	1
589	сводить к	1	1
590	есть будет	1	1
591	как нечто	1	1
592	для одних	1	1
593	в стороне	3	1
594	иной как	1	1
595	нужно и	1	1
596	выпадает на	2	1
597	же при	1	1
598	одна и	2	1
599	внимание что	1	1
600	и всякая	1	1
601	значение и	1	1
602	на нет	1	1
603	если в	2	1
604	в данной	3	1
605	именно та	1	1
606	этот раз	1	1
607	условии если	1	1
608	мы находим	1	1
609	и творчества	2	1
610	самом процессе	1	1
611	и должна	1	1
612	случае когда	1	1
613	или это	1	1
614	и эмпирической	1	1
615	заметить что	2	1
616	в других	2	1
617	но из	1	1
618	интересующей нас	1	1
619	и научное	1	1
620	жизни в	3	1
621	выходит за	1	1
622	она находится	1	1
623	именно в	4	1
624	оно будет	1	1
625	в свою	3	1
626	ее элементов	1	1
627	соответствии с	1	1
628	психологии может	1	1
629	которых мы	1	1
630	она является	1	1
631	на которых	1	1
632	зависит от	1	1
633	если даже	1	1
634	поскольку речь	2	1
635	воды и	1	1
636	которую не	1	1
637	так называемых	1	1
638	в центре	1	1
639	относятся к	2	1
640	многих случаях	1	1
641	их к	1	1
642	эпох и	1	1
643	если так	1	1
644	сравнению с	2	1
645	а если	1	1
646	она есть	1	1
647	в той	5	1
648	лежат в	4	1
649	и всей	1	1
650	значение его	1	1
651	от природы	1	1
652	для понимания	2	1
653	и философии	1	1
654	развития но	1	1
655	должно быть	1	1
656	или хотя	2	1
657	слова и	1	1
658	и каждая	2	1
659	не к	2	1
660	в недавно	1	1
661	между собой	2	1
662	в более	1	1
663	приводит нас	2	1
664	они обнаруживают	1	1
665	бы как	1	1
666	при таком	1	1
667	различаем три	1	1
668	или в	2	1
669	а к	1	1
670	то не	2	1
671	в ближайшем	1	1
672	мы должны	2	1
673	с а	2	1
674	роль которая	1	1
675	стороны в	2	1
676	хотя бы	15	1
677	в мировом	1	1
678	себе ничего	1	1
679	на такой	1	1
680	же в	2	1
681	область и	1	1
682	даже при	2	1
683	между ними	2	1
684	в их	11	1
685	именно о	1	1
686	также в	2	1
687	что такие	1	1
688	с ними	1	1
689	с такой	1	1
690	религии и	1	1
691	к другу	1	1
692	находящихся в	1	1
693	будет тем	1	1
694	включает в	1	1
695	иную идеологию	1	1
696	случае если	1	1
697	художественным произведениям	1	1
698	думать что	8	1
699	том числе	1	1
