N	2gram	Propp_Isto_1	Russkaja
132	но мы	2	3
133	в значительной	1	3
134	что и	6	3
135	того что	4	3
136	одной из	2	3
137	в качестве	5	3
138	в большинстве	4	3
139	в виде	2	3
140	из них	3	3
141	в конце	1	3
142	себя от	1	3
143	друг друга	1	3
144	тем что	3	3
145	именно в	3	3
146	что для	1	3
147	не было	1	3
148	и потому	2	3
149	да и	1	3
150	этом случае	1	3
151	она может	1	3
152	или в	5	3
153	и как	2	3
154	не есть	2	3
155	из этого	2	3
156	речь идет	1	2
157	и есть	1	2
158	должна быть	5	2
159	этом направлении	1	2
160	к чему	3	2
161	из всех	2	2
162	приводят к	1	2
163	но она	1	2
164	на себя	1	2
165	но даже	1	2
166	в ней	7	2
167	время в	1	2
168	там и	3	2
169	они будут	1	2
170	именно на	2	2
171	по отношению	3	2
172	не просто	3	2
173	с этим	4	2
174	последнее время	1	2
175	помнить что	1	2
176	целый ряд	1	2
177	но в	8	2
178	не можем	3	2
179	а во-вторых	1	2
180	все эти	4	2
181	и тот	2	2
182	во многих	2	2
183	раз навсегда	1	2
184	и вот	2	2
185	так часто	2	2
186	мы уже	1	2
187	того или	1	2
188	всех народов	1	2
189	по себе	3	2
190	и тем	2	2
191	на основании	1	2
192	этого не	1	2
193	и тогда	3	2
194	нисколько не	2	2
195	в этих	7	2
196	во время	3	2
197	что такое	2	2
198	в котором	3	2
199	с уверенностью	1	2
200	в силу	5	2
201	друг другу	1	2
202	и более	1	2
203	их в	5	2
204	тому что	1	2
205	она не	1	2
206	только для	2	2
207	в таких	2	2
208	культурной жизни	1	2
209	для нас	13	2
210	у него	1	2
211	на которой	1	2
212	как будто	4	2
213	в области	2	2
214	указывает на	2	2
215	которой она	1	2
216	во главе	1	2
217	или нескольких	1	2
218	если они	1	2
219	за то	2	2
220	ясно что	2	2
221	даже не	2	2
222	и должно	3	2
223	и что	10	2
224	это потому	1	2
225	были бы	2	2
226	работа по	1	2
227	сделать это	2	2
228	этот вопрос	7	2
229	совершенно не	1	2
230	даже если	1	2
231	их не	2	2
232	по этому	2	2
233	так что	4	2
234	уже не	3	2
235	только на	1	2
236	в начале	3	2
237	является не	1	2
238	его и	2	2
239	не так	2	2
240	центр тяжести	1	2
241	мы можем	1	2
242	только с	2	2
243	и даже	4	2
244	а с	2	2
245	их через	1	2
246	этой роли	1	2
247	естественно что	1	2
248	в некоторых	2	2
249	зависит от	2	2
250	а не	15	2
251	большинстве случаев	4	2
252	на эту	3	2
253	стоять на	1	2
254	в частности	2	2
255	так же	7	2
256	или иного	1	2
257	отношения к	2	2
258	но это	4	2
259	и от	2	2
260	всем этим	1	2
261	в результате	1	2
262	чтобы понять	1	2
263	за нее	1	2
264	не должен	5	2
265	с ним	2	2
266	не играет	1	2
267	бы его	1	2
268	на это	2	2
269	значило бы	1	2
270	ее в	5	2
271	точно так	3	2
272	не должны	1	1
273	должен быть	3	1
274	он может	1	1
275	тех же	1	1
276	к своей	1	1
277	это и	1	1
278	и труден	1	1
279	не меняется	1	1
280	исходят из	1	1
281	ту же	1	1
282	что эти	1	1
283	исходит из	3	1
284	противном случае	1	1
285	со своей	1	1
286	в зависимости	2	1
287	также и	3	1
288	лишь тогда	1	1
289	есть не	1	1
290	для достижения	1	1
291	надо было	1	1
292	мы не	10	1
293	же как	2	1
294	у себя	2	1
295	имеет свою	1	1
296	он как	1	1
297	в полной	1	1
298	с исторической	1	1
299	все виды	1	1
300	изменение в	1	1
301	стоят на	1	1
302	он был	1	1
303	на них	2	1
304	столь же	2	1
305	и вопрос	1	1
306	к этому	2	1
307	отказ от	2	1
308	но как	1	1
309	а только	2	1
310	точка зрения	2	1
311	значение и	2	1
312	только тогда	1	1
313	должны были	2	1
314	меняется когда	1	1
315	том чем	1	1
316	из таких	1	1
317	что хотя	1	1
318	в истории	1	1
319	первый взгляд	2	1
320	что во	1	1
321	что ее	1	1
322	в противном	1	1
323	перед нами	3	1
324	это отнюдь	1	1
325	в полном	1	1
326	когда он	6	1
327	по пути	1	1
328	имеет в	1	1
329	этой цели	1	1
330	от этого	2	1
331	еще на	1	1
332	в которой	1	1
333	нее он	1	1
334	или для	1	1
335	ни один	6	1
336	бы не	1	1
337	но ведь	1	1
338	то и	2	1
339	и духовный	1	1
340	она отвечает	1	1
341	тому же	1	1
342	в жертву	2	1
343	вследствие этого	2	1
344	духовной культуры	1	1
345	как оно	2	1
346	сейчас не	1	1
347	тем не	6	1
348	от которого	1	1
349	о которой	1	1
350	чтобы они	1	1
351	они в	1	1
352	этого вопроса	3	1
353	пор мы	2	1
354	именно из	1	1
355	войти в	1	1
356	мало того	1	1
357	но дело	1	1
358	так например	6	1
359	но все	4	1
360	это конечно	3	1
361	значительной степени	1	1
362	здесь мы	7	1
363	могла бы	1	1
364	тем же	1	1
365	делать в	1	1
366	другой вид	1	1
367	об этой	2	1
368	об этом	4	1
369	не трудно	1	1
370	а по	2	1
371	или даже	3	1
372	гораздо труднее	1	1
373	от степени	2	1
374	в данной	2	1
375	это не	7	1
376	и мы	2	1
377	часто это	1	1
378	чаще всего	1	1
379	в жизни	1	1
380	был вполне	1	1
381	этого слова	1	1
382	это положение	2	1
383	со своими	1	1
384	не всегда	8	1
385	для чего	1	1
386	играет роли	1	1
387	еще одну	2	1
388	на одну	1	1
389	в один	1	1
390	в царстве	1	1
391	перед собой	1	1
392	на звание	1	1
393	что данный	2	1
394	на первый	2	1
395	все элементы	1	1
396	нас не	3	1
397	в такой	2	1
398	где мы	1	1
399	нас может	1	1
400	в советской	1	1
401	бы к	1	1
402	представление о	1	1
403	оказывается что	1	1
404	в которых	1	1
405	для всякого	1	1
406	быта и	1	1
407	нельзя было	1	1
408	и эти	3	1
409	всякое явление	1	1
410	на такое	1	1
411	ни было	2	1
412	видеть что	2	1
413	чрезвычайно разнообразны	1	1
414	так должно	1	1
415	вовсе не	2	1
416	даже в	4	1
417	это особенно	1	1
418	все три	1	1
419	они сами	1	1
420	и вся	1	1
421	он непременно	1	1
422	задачи и	1	1
423	нее все	1	1
424	не менее	6	1
425	до известной	1	1
426	что эта	1	1
427	народов это	1	1
428	и другое	2	1
429	самого начала	2	1
430	дело в	3	1
431	ее с	1	1
432	на себе	1	1
433	на него	4	1
434	не по	2	1
435	в основе	4	1
436	образом в	1	1
437	наталкиваемся на	2	1
438	иметь в	1	1
439	он с	1	1
440	найти в	1	1
441	не учитывать	1	1
442	именно с	1	1
443	и народов	1	1
444	с одним	1	1
445	явление в	1	1
446	к ней	1	1
447	связь и	1	1
448	этом отношении	1	1
449	или иных	1	1
450	однако это	3	1
451	стороны и	1	1
452	есть только	3	1
453	могут быть	4	1
454	в азиатских	1	1
455	же самое	3	1
456	должны быть	4	1
457	всего в	2	1
458	по возможности	1	1
459	быть назван	2	1
460	от которой	1	1
461	и материал	1	1
462	и это	1	1
463	оно может	2	1
464	из всего	1	1
465	как мы	3	1
466	нас от	1	1
467	но по	1	1
468	и говорить	1	1
469	и многие	1	1
470	сравнению со	1	1
471	в ее	2	1
472	совершенно ясно	1	1
473	мысль о	2	1
474	она там	2	1
475	только то	1	1
476	в себя	1	1
477	с самого	2	1
478	это для	2	1
479	и когда	2	1
480	что у	1	1
481	так и	9	1
482	те же	1	1
483	других и	1	1
484	по сравнению	1	1
485	мы в	2	1
486	в эпоху	2	1
487	вопроса необходимо	1	1
488	в догматах	1	1
489	необходимо иметь	1	1
490	иное как	1	1
491	другом месте	1	1
492	никак не	1	1
493	положение по	1	1
494	в новую	1	1
495	с другой	6	1
496	на точку	1	1
497	должно было	1	1
498	каждого элемента	1	1
499	воздействия на	1	1
500	переворот во	1	1
501	он вправе	1	1
502	от этих	2	1
503	не интересуют	1	1
504	представления о	3	1
505	у всех	1	1
506	мы хотим	2	1
507	может иметь	1	1
508	происходит в	1	1
509	по своей	2	1
510	один из	4	1
511	это делалось	1	1
512	а если	1	1
513	может оказаться	3	1
514	или мы	1	1
515	же и	1	1
516	всем мире	1	1
517	в сторону	1	1
518	и у	1	1
519	если мы	3	1
520	связаны друг	2	1
521	или не	1	1
522	борьбы с	2	1
523	же у	1	1
524	здесь же	2	1
525	за ним	1	1
526	мы знаем	4	1
527	к каким	1	1
528	и их	3	1
529	в прошлом	1	1
530	случае когда	1	1
531	мы рассмотрели	1	1
532	у этих	1	1
533	к ним	4	1
534	это значило	1	1
535	связано с	2	1
536	и будет	1	1
537	новую историческую	1	1
538	явствует что	1	1
539	превращается в	4	1
540	но из	1	1
541	в очень	2	1
542	природы и	1	1
543	этой задачи	1	1
544	это будет	1	1
545	видно из	2	1
546	связан с	1	1
547	можно но	1	1
548	может ли	1	1
549	к которому	5	1
550	еще и	2	1
551	что не	2	1
552	на этот	2	1
553	которых мы	1	1
554	а наоборот	1	1
555	завело бы	1	1
556	ничем не	1	1
557	не на	2	1
558	в свете	2	1
559	именно так	2	1
560	из области	1	1
561	в связи	4	1
562	следовало бы	3	1
563	связь с	4	1
564	есть общая	1	1
565	в самой	1	1
566	как это	3	1
567	многих случаях	1	1
568	чем то	1	1
569	с людьми	1	1
570	этих случаях	2	1
571	встречается у	1	1
572	смысле этого	1	1
573	содержат в	1	1
574	в тот	1	1
575	то к	1	1
576	при ближайшем	1	1
577	быть не	1	1
578	с некоторым	1	1
579	сейчас же	1	1
580	и некоторые	1	1
581	сил которые	1	1
582	весь ход	1	1
583	к другим	1	1
584	это завело	1	1
585	с большой	1	1
586	тех или	1	1
587	известной степени	1	1
588	не знаем	2	1
589	при таком	1	1
590	которая в	1	1
591	тот кто	1	1
592	которые на	2	1
593	этой действительности	1	1
594	бы в	2	1
595	и все	1	1
596	хотя в	1	1
597	иногда такое	1	1
598	нами не	1	1
599	с ней	2	1
600	была бы	2	1
601	но можно	1	1
602	виде и	1	1
603	и живет	1	1
604	отношению к	3	1
605	себе но	1	1
606	также может	1	1
607	они их	1	1
608	этого и	1	1
609	только она	1	1
610	можно назвать	2	1
611	многие из	1	1
612	они не	4	1
