N	2gram	Tiupa_Narr_1	Analitik
179	а именно	1	3
180	а с	1	3
181	что не	2	3
182	по мысли	3	3
183	тому как	3	3
184	быть не	3	3
185	что мы	2	3
186	в культуре	1	3
187	она может	2	3
188	которая в	2	3
189	и все	3	3
190	хотя бы	2	3
191	будто бы	1	3
192	я в	2	3
193	в равной	2	3
194	что он	3	3
195	том числе	1	3
196	говоря о	1	2
197	по обыкновению	1	2
198	не остается	1	2
199	от текста	1	2
200	самом деле	3	2
201	на самом	1	2
202	в первом	4	2
203	по бахтину	1	2
204	едва ли	3	2
205	также и	3	2
206	той же	1	2
207	к полюсу	1	2
208	место лишь	1	2
209	жизненной позиции	1	2
210	на себя	4	2
211	и то	3	2
212	и самого	2	2
213	же мере	1	2
214	между собой	2	2
215	события в	2	2
216	данном случае	8	2
217	в противовес	3	2
218	не все	1	2
219	отношение к	1	2
220	с легкой	1	2
221	не просто	1	2
222	что именно	1	2
223	человеческого бытия	1	2
224	встречи с	2	2
225	эстетический субъект	1	2
226	в противоположность	1	2
227	то в	4	2
228	в которой	1	2
229	бы не	1	2
230	из этих	4	2
231	и до	1	2
232	к тексту	1	2
233	героя к	2	2
234	одному из	1	2
235	художественного высказывания	2	2
236	свидетельствует о	1	2
237	какой бы	1	2
238	и по	1	2
239	и с	3	2
240	художественного письма	3	2
241	из них	4	2
242	так как	1	2
243	обозначить как	1	2
244	жизни но	2	2
245	одного и	1	2
246	для него	4	2
247	отрыве от	1	2
248	в освоении	1	2
249	не становится	1	2
250	самого рассказывания	2	2
251	для этого	1	2
252	человеческого я	1	2
253	национального языка	2	2
254	в эпизоде	4	2
255	легкой руки	1	2
256	в творческом	1	2
257	никогда не	4	2
258	и является	2	2
259	цепь событий	1	2
260	потому что	5	2
261	в сознании	4	2
262	и текста	1	2
263	отличается от	1	2
264	же самое	2	2
265	текстуальной данности	1	2
266	как мы	2	2
267	роль в	2	2
268	и о	3	2
269	здесь не	2	2
270	говорит и	1	2
271	связей в	1	2
272	в пределах	2	2
273	принимают участие	1	2
274	представляют собой	3	2
275	в искусстве	1	2
276	и сам	1	2
277	особенно в	2	2
278	одного из	6	2
279	еще в	3	2
280	не говоря	1	2
281	различного рода	3	2
282	и восприятия	1	2
283	и та	1	2
284	за пределами	2	2
285	можно сказать	5	2
286	другого сознания	2	2
287	утрачивает свою	1	2
288	чем и	1	2
289	не сводится	2	2
290	деле в	1	2
291	текста на	1	2
292	один из	6	2
293	в отрыве	1	2
294	в двух	1	2
295	ли он	1	2
296	который в	2	2
297	бы ни	1	2
298	или не	4	2
299	в начале	3	2
300	его и	2	2
301	сами по	2	2
302	выступает в	1	2
303	при всей	3	2
304	не о	2	2
305	может служить	3	2
306	бытия и	1	2
307	случае не	1	2
308	каждый из	2	2
309	присутствия в	3	2
310	этом отношении	3	2
311	образом не	1	2
312	со стороны	8	2
313	своего текста	1	2
314	но о	1	2
315	соответствии с	4	2
316	и составляет	2	2
317	мира в	4	2
318	на фоне	1	2
319	и потому	1	2
320	в присутствии	2	2
321	установкой на	2	2
322	в данном	11	2
323	она есть	1	2
324	первом случае	3	2
325	не предполагает	1	2
326	текст и	1	2
327	и тогда	2	2
328	в некий	1	2
329	произведение в	1	2
330	не является	3	2
331	тем более	1	2
332	равной степени	2	2
333	на роль	1	2
334	другой стороны	2	2
335	была бы	1	2
336	поведения в	1	2
337	в свое	1	2
338	героя в	3	2
339	единого художественного	2	2
340	в речь	1	2
341	как единого	1	2
342	в роли	2	2
343	события событие	1	1
344	речь идет	3	1
345	обращена к	1	1
346	например в	1	1
347	произведению следует	1	1
348	к текстам	1	1
349	три слова	1	1
350	сам по	1	1
351	е годы	1	1
352	тех же	1	1
353	интерпретация в	1	1
354	в самостоятельный	1	1
355	разрывом во	1	1
356	сам автор	1	1
357	нельзя назвать	1	1
358	в зависимости	2	1
359	внутренний мир	1	1
360	в году	2	1
361	по его	1	1
362	в театре	2	1
363	портрет пейзаж	1	1
364	мы уже	1	1
365	она в	2	1
366	текста как	2	1
367	ситуации в	2	1
368	жизни по	1	1
369	мы не	3	1
370	излагаемых фактов	1	1
371	последнего завершающего	1	1
372	собой нарративную	1	1
373	последнем мы	1	1
374	бахтина в	1	1
375	язык как	2	1
376	ни единого	1	1
377	высказывания в	2	1
378	он как	1	1
379	из сказанного	1	1
380	состав такого	1	1
381	принадлежит к	1	1
382	не вполне	2	1
383	и другая	1	1
384	во взаимодополнительности	1	1
385	не происходит	1	1
386	событий и	1	1
387	иной знаковой	1	1
388	собой последовательность	1	1
389	как не	1	1
390	зависимости от	2	1
391	пребывания в	1	1
392	значения в	1	1
393	в ней	4	1
394	свою очередь	2	1
395	меньшей степени	2	1
396	над ним	1	1
397	целого не	1	1
398	отсутствует тем	1	1
399	начало и	3	1
400	персонажа к	1	1
401	он был	1	1
402	поскольку обладает	1	1
403	он сам	3	1
404	быть в	1	1
405	в различных	1	1
406	в чем	2	1
407	во всех	1	1
408	сознания а	1	1
409	тем как	1	1
410	действующее лицо	2	1
411	без которого	1	1
412	как если	2	1
413	в ее	1	1
414	чем это	2	1
415	мы будем	1	1
416	но как	3	1
417	а только	1	1
418	не входит	1	1
419	вновь как	1	1
420	в е	2	1
421	личность это	1	1
422	его на	1	1
423	как в	4	1
424	кто говорит	2	1
425	о жизни	1	1
426	что ее	1	1
427	что касается	2	1
428	в полном	1	1
429	искусстве слова	1	1
430	и наконец	1	1
431	более или	1	1
432	может именоваться	1	1
433	чем нам	1	1
434	со своей	1	1
435	знаменательно что	1	1
436	именно эта	2	1
437	не приходится	1	1
438	та же	2	1
439	в литературном	1	1
440	что это	1	1
441	исключительно в	2	1
442	в известном	2	1
443	мы именуем	1	1
444	коммуникативной ситуации	2	1
445	отношение между	1	1
446	и тот	1	1
447	и событие	2	1
448	участок текста	2	1
449	нам как	2	1
450	претендовать на	1	1
451	в отечественной	1	1
452	наиболее очевидным	1	1
453	не обходится	1	1
454	отождествляют с	1	1
455	и адресату	1	1
456	этот эпизод	1	1
457	к природному	1	1
458	не как	1	1
459	уже говорилось	1	1
460	нам только	1	1
461	в человеческой	1	1
462	а о	2	1
463	его от	1	1
464	письма не	2	1
465	рассказано в	1	1
466	личную тайну	1	1
467	статус события	4	1
468	и наоборот	1	1
469	но все	1	1
470	быть использован	1	1
471	этом последнем	1	1
472	объект и	1	1
473	однако все	1	1
474	нового эпизода	1	1
475	том случае	1	1
476	была в	1	1
477	его в	1	1
478	восприятия в	1	1
479	свести к	1	1
480	в молчание	1	1
481	реальности как	1	1
482	в воспринимающем	3	1
483	и тем	4	1
484	произведении и	1	1
485	участие в	1	1
486	искусства слова	1	1
487	для них	2	1
488	произведение как	1	1
489	все равно	2	1
490	с тем	1	1
491	и уже	1	1
492	одна и	1	1
493	он и	2	1
494	ним например	1	1
495	отечественной традиции	1	1
496	семиотический феномен	1	1
497	чужих слов	1	1
498	и конец	3	1
499	или менее	1	1
500	в этих	2	1
501	сами участвуем	1	1
502	себя внимание	3	1
503	во время	1	1
504	от первой	1	1
505	котором рассказано	1	1
506	она сама	1	1
507	этой связи	1	1
508	и ее	3	1
509	нами два	1	1
510	и событийного	1	1
511	эпизодах текста	1	1
512	и значимость	2	1
513	в которых	1	1
514	в авторском	1	1
515	конфигурации фактов	1	1
516	мире этот	1	1
517	ключевая роль	1	1
518	процесса и	1	1
519	понимании не	1	1
520	втором случае	1	1
521	точку зрения	1	1
522	его референтной	1	1
523	повествования как	1	1
524	по крайней	1	1
525	их в	3	1
526	собой лишь	1	1
527	случае мы	1	1
528	нас к	1	1
529	тому что	1	1
530	о событиях	1	1
531	раз и	1	1
532	по мере	2	1
533	система ценностей	1	1
534	как будет	1	1
535	возникает в	1	1
536	не менее	3	1
537	сущности говоря	1	1
538	из нас	2	1
539	очевидная граница	1	1
540	в обоих	2	1
541	и фиксации	1	1
542	эпизоды перекликаются	1	1
543	одна из	4	1
544	сознания однако	1	1
545	и авторской	1	1
546	было не	1	1
547	все четыре	1	1
548	на эпизоды	3	1
549	самостоятельный эпизод	1	1
550	быть использовано	1	1
551	картины мира	3	1
552	он указывает	1	1
553	это еще	1	1
554	ничего не	2	1
555	рассказывания и	1	1
556	в сегментировании	1	1
557	такова что	2	1
558	этих двух	2	1
559	ему было	2	1
560	принимает на	1	1
561	не говорит	3	1
562	во всем	1	1
563	взрослой жизни	1	1
564	но это	1	1
565	слова о	1	1
566	обращает на	3	1
567	мы и	1	1
568	с другом	1	1
569	событийной полноте	1	1
570	одно и	2	1
571	в специальном	1	1
572	начиная с	3	1
573	с фабулой	1	1
574	к себе	4	1
575	он видел	1	1
576	этой причине	1	1
577	до сего	1	1
578	а далее	1	1
579	присутствуют в	1	1
580	числе и	1	1
581	в событии	2	1
582	того о	1	1
583	как для	1	1
584	этих факторов	1	1
585	завершающего слова	1	1
586	оно не	2	1
587	говорит о	1	1
588	выбирать между	1	1
589	известно по	1	1
590	тексты способны	1	1
591	в виду	1	1
592	но при	3	1
593	и сами	1	1
594	самом тексте	1	1
595	события как	1	1
596	миром и	1	1
597	два события	1	1
598	определенным образом	1	1
599	как по	1	1
600	речи такова	1	1
601	человеческого сознания	2	1
602	условии что	1	1
603	с языком	2	1
604	однако эта	1	1
605	как с	1	1
606	на том	1	1
607	что может	2	1
608	по этой	1	1
609	по аналогии	1	1
610	в точке	1	1
611	эпизода как	1	1
612	в последующих	1	1
613	внутреннего зрения	2	1
614	сознания и	1	1
615	том как	1	1
616	из выделяемых	1	1
617	в.т и	1	1
618	к чьей-нибудь	1	1
619	референтной событийности	1	1
620	является в	1	1
621	простейший пример	1	1
622	внимание к	1	1
623	эпизод в	1	1
624	об одном	1	1
625	смысл бытия	1	1
626	приближается к	1	1
627	речь повествователя	2	1
628	и т.д	6	1
629	это происходит	1	1
630	лучше чем	1	1
631	смыслов и	2	1
632	внимание на	4	1
633	говорить не	1	1
634	слова как	1	1
635	его жизни	3	1
636	повествователя о	1	1
637	не поддается	1	1
638	теперь и	1	1
639	времени в	2	1
640	это была	2	1
641	или особенно	1	1
642	текста с	1	1
643	под именем	1	1
644	они являются	1	1
645	аналогичным образом	1	1
646	творчества в	1	1
647	автор как	1	1
648	или напротив	3	1
649	и только	2	1
650	крайней мере	1	1
651	цепь необратимых	1	1
652	наконец в	1	1
653	очевидным образом	1	1
654	событие самого	2	1
655	а его	2	1
656	и иных	2	1
657	все время	1	1
658	вплоть до	4	1
659	человека как	1	1
660	указывает и	1	1
661	в него	1	1
662	концентрирует внимание	1	1
663	главному герою	1	1
664	в современной	3	1
665	предмета и	1	1
666	быть и	2	1
667	в формах	1	1
668	оно и	1	1
669	не владеет	2	1
670	тот же	1	1
671	одного сознания	1	1
672	мы увидим	1	1
673	что даже	1	1
674	вопросы то	1	1
675	зрения в	1	1
676	не само	1	1
677	друг друга	2	1
678	знаки и	1	1
679	в разные	1	1
680	входит в	2	1
681	даже если	1	1
682	рассказывания в	2	1
683	бытия в	1	1
684	все они	1	1
685	способа представления	1	1
686	для всех	1	1
687	связи с	2	1
688	знаковой системы	1	1
689	не можем	1	1
690	то и	1	1
691	в итоге	1	1
692	разные времена	1	1
693	оно в	1	1
694	языка как	1	1
695	действующего лица	1	1
696	собственного текста	1	1
697	от других	1	1
698	во втором	6	1
699	а то	1	1
700	участвуем как	1	1
701	или даже	1	1
702	в данной	1	1
703	в душе	1	1
704	этой реальности	1	1
705	только одно	1	1
706	на своего	1	1
707	была осознана	1	1
708	себе знать	1	1
709	всяком случае	2	1
710	могло бы	3	1
711	и слушающих	1	1
712	слова в	4	1
713	в одном	4	1
714	в пространстве	3	1
715	для другого	1	1
716	может претендовать	1	1
717	от сознания	2	1
718	в цепи	1	1
719	у него	7	1
720	при отсутствии	2	1
721	как раз	6	1
722	тут же	1	1
723	ни что	1	1
724	другой а	1	1
725	смерти и	1	1
726	в последние	1	1
727	только на	2	1
728	в особенности	2	1
729	не до	1	1
730	автором в	1	1
731	и даже	2	1
732	даже не	1	1
733	до сих	2	1
734	всей своей	1	1
735	являет собой	4	1
736	одну из	1	1
737	не обязательно	1	1
738	вслед за	1	1
739	лица в	1	1
740	с той	1	1
741	действующих лиц	5	1
742	было и	2	1
743	повествования а	1	1
744	один и	2	1
745	нового времени	1	1
746	что для	1	1
747	эпизоде герой	1	1
748	в соответствии	5	1
749	всех прочих	1	1
750	не было	3	1
751	и опять	1	1
752	социального или	1	1
753	в рассказе	8	1
754	однако и	4	1
755	человеческой жизни	2	1
756	его как	1	1
757	событие о	1	1
758	о чем	4	1
759	не он	1	1
760	места времени	1	1
761	специфически человеческий	1	1
762	время оно	1	1
763	речи и	1	1
764	н.д тамарченко	1	1
765	новейшего времени	2	1
766	единиц текста	2	1
767	если не	2	1
768	в связи	2	1
769	чеховского рассказа	1	1
770	связь с	1	1
771	говорит нам	1	1
772	присутствия во	1	1
773	о себе	1	1
774	одно слово	1	1
775	пейзаж интерьер	1	1
776	модус существования	1	1
777	он уже	2	1
778	иного национального	1	1
779	как это	3	1
780	без наличия	1	1
781	системы эпизодов	2	1
782	не удается	1	1
783	однако смысл	1	1
784	на втором	1	1
785	по своему	2	1
786	сего времени	1	1
787	для обозначения	2	1
788	словно бы	1	1
789	непрямого говорения	1	1
790	переносом в	1	1
791	собой ни	1	1
792	его событийной	1	1
793	этих сегментов	1	1
794	мировой жизни	1	1
795	воспринимающем сознании	1	1
796	да и	2	1
797	согласно которому	1	1
798	друг с	1	1
799	как слушатели-читатели	1	1
800	как говорилось	1	1
801	страны мертвых	1	1
802	рассказ в	1	1
803	в ментальной	1	1
804	еще раз	3	1
805	установки и	1	1
806	как именует	1	1
807	известном смысле	2	1
808	сих пор	2	1
809	при условии	1	1
810	о его	2	1
811	и действия	2	1
812	перед смертью	1	1
813	перед нами	5	1
814	что позволяет	1	1
815	и для	2	1
816	еще одна	1	1
817	говорящего и	1	1
818	указать на	1	1
819	лев толстой	1	1
820	мышления в	1	1
821	не имея	1	1
822	случае если	1	1
823	от объективных	1	1
824	при таком	1	1
825	ко второй	1	1
826	и от	2	1
827	все что	2	1
828	не подлежит	2	1
829	или в	6	1
830	имеет дело	1	1
831	две недели	2	1
832	понять что	1	1
833	в результате	2	1
834	между ними	2	1
835	выше чем	1	1
836	о котором	1	1
837	человек и	1	1
838	хотя и	4	1
839	или другой	1	1
840	ее и	1	1
841	для нас	1	1
842	только с	1	1
843	в большей	1	1
844	от событийной	1	1
845	же в	2	1
846	позиции субъекта	1	1
847	в карты	1	1
848	служит общим	1	1
849	жизни в	2	1
850	специальном значении	1	1
851	в свою	2	1
852	письма и	1	1
853	в романе	2	1
854	не знает	1	1
855	порой в	2	1
856	совершенно не	1	1
857	происходящего в	2	1
858	смысла а	1	1
859	потенциального адресата	2	1
860	к его	2	1
861	этом все	1	1
862	не сами	1	1
863	в действительности	1	1
864	жизни и	6	1
865	время они	1	1
866	также не	2	1
867	по поводу	1	1
868	это организация	1	1
869	они не	1	1
870	вот этот	1	1
871	прямой речи	1	1
872	который не	1	1
873	во всяком	2	1
874	событий в	1	1
