N	2gram	Vygotskiy__1	StatiiOP
307	не открывается	1	1
308	нуждаются в	3	1
309	мы не	12	1
310	точкой зрения	1	1
311	является прямым	1	1
312	бы что	2	1
313	что самый	1	1
314	иметь никакого	1	1
315	этих взаимных	1	1
316	литературных явлений	1	1
317	есть нечто	2	1
318	в сущности	10	1
319	совпадает с	4	1
320	эстетики и	2	1
321	на тему	1	1
322	которое в	1	1
323	как не	1	1
324	литературы и	1	1
325	в основание	1	1
326	еще не	1	1
327	в последних	1	1
328	в чем	2	1
329	это имеет	2	1
330	совершенно особое	1	1
331	на другой	1	1
332	друг к	1	1
333	совсем не	3	1
334	и принципиальной	1	1
335	о смерти	1	1
336	но как	2	1
337	в голове	2	1
338	в сторону	1	1
339	не удивительно	1	1
340	ответ на	1	1
341	одни и	1	1
342	отношение к	2	1
343	судить об	1	1
344	в прозу	1	1
345	знакомства с	1	1
346	статье г	1	1
347	не хотел	1	1
348	чем же	1	1
349	если она	2	1
350	независимо от	2	1
351	для оценки	1	1
352	что как	1	1
353	для испытания	1	1
354	в творчестве	1	1
355	когда он	2	1
356	целый ряд	6	1
357	говорит что	5	1
358	сказал бы	1	1
359	чтобы показать	3	1
360	и хотя	1	1
361	непосредственно из	1	1
362	за собой	1	1
363	при создании	1	1
364	пушкина до	1	1
365	а во-вторых	1	1
366	формы в	4	1
367	представляет собой	2	1
368	не оставляет	1	1
369	из этих	6	1
370	с их	1	1
371	им в	3	1
372	своем романе	1	1
373	и тот	2	1
374	образом при	1	1
375	зависимости от	6	1
376	бы только	1	1
377	только один	1	1
378	и если	4	1
379	сколько ни	1	1
380	к выводу	1	1
381	что она	6	1
382	идей и	1	1
383	не следует	1	1
384	вследствие этого	1	1
385	именно то	1	1
386	нужно не	1	1
387	и еще	1	1
388	эта последняя	1	1
389	в понимании	1	1
390	к одному	1	1
391	этого вопроса	2	1
392	основное противоречие	1	1
393	что цель	1	1
394	но оба	1	1
395	новое и	1	1
396	но вместе	1	1
397	прошлого века	1	1
398	одно и	1	1
399	в основу	2	1
400	русском языке	2	1
401	тут не	1	1
402	что почти	1	1
403	так называемым	1	1
404	и характер	2	1
405	в совершенно	4	1
406	различие между	4	1
407	сочетание с	1	1
408	связанных с	1	1
409	что мне	1	1
410	те же	4	1
411	к другу	1	1
412	говорил что	1	1
413	разница между	3	1
414	зрения на	2	1
415	в несколько	1	1
416	заключается в	7	1
417	не умеет	1	1
418	окажется что	1	1
419	евгения онегина	1	1
420	этом смысле	2	1
421	роль в	3	1
422	в социальной	1	1
423	и тем	2	1
424	это положение	1	1
425	к которым	3	1
426	на основании	7	1
427	и уже	1	1
428	мы видели	2	1
429	вроде следующих	1	1
430	с такой	1	1
431	этого произведения	2	1
432	такой же	2	1
433	над его	1	1
434	еще раз	1	1
435	воображения и	1	1
436	но я	1	1
437	та что	1	1
438	но если	1	1
439	совершенно независимо	1	1
440	и их	2	1
441	можно найти	1	1
442	уже к	1	1
443	одним и	1	1
444	что вся	1	1
445	приложении к	1	1
446	представление о	3	1
447	в черновиках	1	1
448	в условиях	1	1
449	прямым следствием	1	1
450	не стоят	1	1
451	вплоть до	1	1
452	и той	3	1
453	основании анализа	1	1
454	такую же	1	1
455	в прямом	1	1
456	имел в	1	1
457	нас к	1	1
458	и очень	2	1
459	иной раз	1	1
460	на один	2	1
461	что есть	2	1
462	можно ли	2	1
463	при всех	1	1
464	сущности говоря	3	1
465	в таких	1	1
466	она не	5	1
467	себе целью	1	1
468	виду что	1	1
469	с теми	2	1
470	непохож на	1	1
471	мысли в	3	1
472	принадлежат к	2	1
473	который был	1	1
474	одна из	4	1
475	на два	2	1
476	к новым	1	1
477	тех пор	1	1
478	в основе	2	1
479	материала в	1	1
480	но только	3	1
481	совершенно правильно	4	1
482	не составляют	1	1
483	однако если	1	1
484	и без	2	1
485	социального творчества	1	1
486	пора когда	1	1
487	всего и	1	1
488	этих двух	2	1
489	время к	1	1
490	таким путем	2	1
491	как она	2	1
492	вместо того	1	1
493	одному и	1	1
494	сцены не	1	1
495	как будто	5	1
496	на все	1	1
497	проверке его	1	1
498	так легко	1	1
499	п в	1	1
500	с искусством	1	1
501	бы выполнена	1	1
502	исходить из	1	1
503	и вместе	2	1
504	не могут	3	1
505	сравнительно с	1	1
506	его за	1	1
507	отличается от	2	1
508	в поле	1	1
509	остановиться на	2	1
510	они и	1	1
511	признается что	1	1
512	наконец что	1	1
513	он никогда	1	1
514	что при	3	1
515	отказаться от	2	1
516	как мы	2	1
517	что все	3	1
518	свою очередь	1	1
519	не могу	1	1
520	без всякого	2	1
521	только при	3	1
522	х годов	5	1
523	характер и	1	1
524	мысль о	1	1
525	то время	5	1
526	употребление слова	2	1
527	в пределах	1	1
528	стоят в	1	1
529	затем уже	1	1
530	прямом смысле	1	1
531	и совершенно	5	1
532	не за	1	1
533	не так	1	1
534	не трудно	1	1
535	каждого из	3	1
536	здесь нет	1	1
537	не ради	1	1
538	найти в	1	1
539	ею не	1	1
540	она была	1	1
541	к тем	1	1
542	по тому	3	1
543	по сравнению	1	1
544	основана на	1	1
545	поэтому в	1	1
546	в эпоху	1	1
547	эту сцену	1	1
548	для поэтического	1	1
549	выводу что	1	1
550	именно потому	1	1
551	вот почему	1	1
552	но к	3	1
553	столь же	4	1
554	настоящее время	2	1
555	одного из	1	1
556	можно сказать	1	1
557	с художественными	1	1
558	и во	2	1
559	и вследствие	1	1
560	внешней формы	1	1
561	в доказательствах	1	1
562	та теория	1	1
563	в приложении	1	1
564	только после	1	1
565	судить о	1	1
566	во втором	1	1
567	нуждается в	3	1
568	один общий	1	1
569	все время	4	1
570	и об	1	1
571	говорит в	1	1
572	конце концов	3	1
573	для установления	1	1
574	из русских	1	1
575	один из	4	1
576	в двух	1	1
577	что только	2	1
578	тот же	2	1
579	места в	1	1
580	с ними	1	1
581	будто бы	2	1
582	близкое к	1	1
583	и действительно	1	1
584	те которые	1	1
585	помощи которого	2	1
586	другие произведения	1	1
587	в самое	1	1
588	он уже	1	1
589	который в	3	1
590	по мнению	2	1
591	образа в	1	1
592	к числу	2	1
593	в выражении	1	1
594	том чтобы	7	1
595	не будет	3	1
596	что следовательно	2	1
597	совершенно непохож	1	1
598	внимание что	1	1
599	конечно не	1	1
600	уже в	3	1
601	только на	3	1
602	в поэзии	2	1
603	психологической и	1	1
604	поэзии но	1	1
605	а это	1	1
606	от других	2	1
607	речь в	1	1
608	что русская	1	1
609	этого процесса	1	1
610	но совершенно	2	1
611	это обстоятельство	3	1
612	одно из	2	1
613	в известной	1	1
614	могло бы	4	1
615	точка зрения	4	1
616	а в	6	1
617	может служить	1	1
618	мы можем	4	1
619	но что	2	1
620	у него	4	1
621	было выдвинуто	1	1
622	смысле слова	3	1
623	в каждом	3	1
624	форму и	2	1
625	быть для	1	1
626	с общим	1	1
627	за пределы	1	1
628	что человек	1	1
629	каком он	1	1
630	очень много	1	1
631	мысли об	1	1
632	представляет собою	1	1
633	возникает целый	1	1
634	себя и	2	1
635	что для	2	1
636	близко к	1	1
637	церкви и	1	1
638	то и	2	1
639	на которых	1	1
640	шаг в	1	1
641	в ту	1	1
642	в свете	1	1
643	в начало	1	1
644	одну из	1	1
645	на эту	1	1
646	своей поэмы	1	1
647	бы как	1	1
648	в связи	2	1
649	все наиболее	1	1
650	виде в	1	1
651	было в	1	1
652	на чем	1	1
653	пушкина уже	1	1
654	сравнению с	1	1
655	одновременно и	1	1
656	что же	2	1
657	и всей	1	1
658	слов в	1	1
659	бы его	1	1
660	жизни в	1	1
661	критики и	2	1
662	который он	1	1
663	и такие	1	1
664	облечено в	2	1
665	всем что	1	1
666	ссылается на	1	1
667	и тому	1	1
668	известном смысле	1	1
669	этом вопросе	1	1
670	но для	1	1
671	должны быть	3	1
672	которые были	1	1
673	появиться в	1	1
674	в книге	2	1
675	в более	1	1
676	к сюжету	1	1
677	и для	5	1
678	являются не	2	1
679	не существует	2	1
680	собой совершенно	1	1
681	и от	2	1
682	или в	1	1
683	что оно	3	1
684	этой системы	1	1
685	в настоящее	2	1
686	когда пушкин	1	1
687	то не	1	1
688	для нас	5	1
689	от него	2	1
690	и все	5	1
691	идет не	1	1
692	выхода за	1	1
693	не понимаем	1	1
694	так называемых	1	1
695	впечатление и	1	1
696	бы в	2	1
697	и смысл	1	1
698	против того	1	1
699	я должен	1	1
700	же в	1	1
701	в свою	1	1
702	историк и	1	1
703	в стихах	1	1
704	указано выше	1	1
705	между ними	1	1
706	прежде и	1	1
707	и внутренне	1	1
708	поскольку речь	1	1
709	едва ли	1	1
710	из этого	2	1
711	как историк	1	1
712	в трех	2	1
713	этой аналогии	1	1
714	всегда была	1	1
715	которым они	1	1
716	жизни и	3	1
717	но эти	1	1
718	заметить что	1	1
719	к этой	2	1
720	как результат	2	1
721	о себе	1	1
722	в своих	4	1
723	он на	1	1
724	в таком	3	1
725	точно так	3	1
726	все что	3	1
727	том числе	1	1
728	гораздо более	2	1
