N	2gram	Losev_Vesc_1	Myshleni
624	для его	1	1
625	они и	1	1
626	понять эту	1	1
627	а ее	2	1
628	но к	1	1
629	идея может	1	1
630	из чего	1	1
631	самостоятельно и	1	1
632	всегда в	1	1
633	самое главное	2	1
634	и это	14	1
635	ни у	1	1
636	оно может	2	1
637	и самое	2	1
638	и которая	1	1
639	из всего	1	1
640	и тогда	1	1
641	выражение и	1	1
642	как не	1	1
643	не хочу	1	1
644	ведь они	1	1
645	всего этого	1	1
646	без всякого	4	1
647	дано сразу	1	1
648	на основе	1	1
649	бы вообще	1	1
650	и внутреннее	1	1
651	уже с	1	1
652	в себя	13	1
653	степени и	2	1
654	выражения и	1	1
655	хотя это	1	1
656	последним термином	1	1
657	что меня	1	1
658	ясно что	8	1
659	его ни	1	1
660	к самой	1	1
661	именно этот	1	1
662	самого главного	1	1
663	поэтому в	1	1
664	совершенно невозможно	1	1
665	быть может	1	1
666	другого и	1	1
667	в отдельном	1	1
668	к языку	1	1
669	мы взяли	1	1
670	связанное с	1	1
671	это понимание	1	1
672	о нем	1	1
673	всю проблему	1	1
674	вот почему	3	1
675	имеем дело	3	1
676	с чем-то	1	1
677	другими словами	5	1
678	есть само	1	1
679	не содержит	3	1
680	и объяснить	1	1
681	происходит не	1	1
682	самому себе	1	1
683	связанной с	1	1
684	вещи к	1	1
685	ним и	1	1
686	разумеется это	1	1
687	бы представить	1	1
688	с любым	1	1
689	себя но	1	1
690	у такой	1	1
691	них в	1	1
692	а следовательно	2	1
693	вообще и	4	1
694	все время	1	1
695	если это	2	1
696	а именно	1	1
697	и мы	1	1
698	стороны как	1	1
699	в сферу	1	1
700	существует не	1	1
701	другое не	1	1
702	значит что	24	1
703	тех пор	1	1
704	предмета и	1	1
705	но так	1	1
706	содержится в	3	1
707	но раз	1	1
708	в двух	1	1
709	ее к	2	1
710	этот вопрос	1	1
711	отличия от	1	1
712	предполагает это	1	1
713	всяком случае	2	1
714	или другим	1	1
715	внутреннее строение	1	1
716	не мешает	4	1
717	в выражении	1	1
718	ее внутреннее	1	1
719	известно всякому	1	1
720	внимание в	1	1
721	конечно не	1	1
722	не знать	2	1
723	собой если	1	1
724	ряду других	1	1
725	языка как	2	1
726	в виде	1	1
727	ее из	1	1
728	а это	4	1
729	до последней	1	1
730	нет я	1	1
731	при помощи	2	1
732	но совершенно	2	1
733	из них	4	1
734	не связанных	1	1
735	не так	1	1
736	чтобы она	2	1
737	для меня	2	1
738	и фантазии	1	1
739	у него	2	1
740	само по	1	1
741	существенным признакам	1	1
742	не говорит	2	1
743	как будто	1	1
744	от того	3	1
745	он для	1	1
746	ее на	1	1
747	себя это	4	1
748	к самому	1	1
749	же деле	1	1
750	или иной	1	1
751	ни о	1	1
752	обратное если	1	1
753	к которому	1	1
754	как же	3	1
755	и неразрывно	1	1
756	а с	3	1
757	тот момент	2	1
758	в моем	1	1
759	же тогда	1	1
760	вещь и	14	1
761	одинаковой мере	1	1
762	принадлежит не	1	1
763	раз так	1	1
764	какое это	3	1
765	самом же	1	1
766	не было	1	1
767	есть тоже	4	1
768	от вещи	5	1
769	на этот	1	1
770	ничем не	3	1
771	с которым	1	1
772	его как	1	1
773	что понимание	3	1
774	всех ее	1	1
775	себя как	2	1
776	только от	1	1
777	ближе к	1	1
778	он и	1	1
779	в одно	1	1
780	и вне	2	1
781	если не	3	1
782	входить в	1	1
783	но оно	1	1
784	в частности	1	1
785	все основные	1	1
786	вопрос можно	1	1
787	вещей но	2	1
788	оно только	3	1
789	если оно	4	1
790	она есть	8	1
791	памяти я	1	1
792	тому как	4	1
793	находятся в	1	1
794	из этой	1	1
795	по существу	2	1
796	вы мне	1	1
797	это значит	24	1
798	быть не	4	1
799	и след	5	1
800	как только	4	1
801	этим последним	1	1
802	новое понимание	1	1
803	заставляет нас	1	1
804	у вас	1	1
805	однако не	2	1
806	вещь а	1	1
807	ней не	1	1
808	только мы	2	1
809	этого понимания	1	1
810	слово от	1	1
811	оно и	4	1
812	ее но	1	1
813	в результате	3	1
814	мысли я	1	1
815	о котором	1	1
816	своей собственной	1	1
817	хотя и	4	1
818	она уже	3	1
819	то не	4	1
820	и все	5	1
821	той или	2	1
822	будет все	1	1
823	все вообще	1	1
824	конце концов	2	1
825	между вещами	1	1
826	отвлеченный и	1	1
827	себе или	2	1
828	же в	1	1
829	это сейчас	1	1
830	прежде мы	1	1
831	если все	1	1
832	судить о	4	1
833	к ее	2	1
834	и повседневной	1	1
835	по поводу	1	1
836	и логики	1	1
837	другими вещами	8	1
838	и внешней	1	1
839	всякого реального	2	1
840	только как	1	1
841	состоит из	1	1
842	процесса но	1	1
843	была бы	2	1
844	относящиеся к	1	1
845	имя вещи	79	1
846	у людей	1	1
847	от целого	1	1
848	него и	1	1
849	не что	7	1
850	из своей	1	1
851	что такое	12	1
852	понимания ее	1	1
853	это так	3	1
854	то общение	1	1
855	и другие	1	1
856	это понятие	1	1
857	ничего иного	2	1
858	которая не	1	1
