N	2gram	Tiupa_Anal_3	Psycholo
134	та же	1	3
135	из этих	3	3
136	состоит в	4	3
137	могла бы	2	3
138	бы в	1	3
139	его в	3	3
140	в них	2	3
141	далеко не	4	3
142	в один	1	3
143	со всей	1	3
144	место в	1	3
145	с уверенностью	1	3
146	бы не	1	3
147	с теми	1	3
148	в то	3	3
149	смысл этой	1	3
150	в основе	1	3
151	и о	1	3
152	из двух	1	3
153	он был	1	3
154	были бы	3	3
155	под маской	1	3
156	и только	1	3
157	здесь не	3	3
158	тот же	1	3
159	к ним	1	3
160	тем что	2	3
161	что не	3	3
162	в стихах	1	3
163	как если	1	3
164	но это	1	3
165	все это	3	3
166	к этому	3	3
167	как на	1	3
168	в таком	1	3
169	отношения к	2	2
170	например в	2	2
171	на самом	1	2
172	по преимуществу	2	2
173	не имеют	1	2
174	той же	5	2
175	совпадает с	1	2
176	оно есть	1	2
177	между собой	1	2
178	мы читаем	1	2
179	на их	1	2
180	столь же	4	2
181	всего этого	1	2
182	все больше	1	2
183	но как	3	2
184	в общем	2	2
185	очевидно что	2	2
186	уже как	1	2
187	отнюдь не	4	2
188	в истории	1	2
189	как к	2	2
190	в полном	1	2
191	со своей	8	2
192	представляет собой	5	2
193	не могла	2	2
194	своим собственным	1	2
195	все другие	1	2
196	всех этих	1	2
197	в силу	1	2
198	и вот	2	2
199	одной и	2	2
200	и по	2	2
201	в нее	1	2
202	тем в	1	2
203	на всю	1	2
204	и может	1	2
205	из нее	1	2
206	человек который	1	2
207	же самого	1	2
208	автора и	1	2
209	в эту	1	2
210	места в	1	2
211	от своего	1	2
212	и ее	2	2
213	как все	1	2
214	превратилась в	1	2
215	говорил о	1	2
216	должны были	1	2
217	и той	2	2
218	но они	2	2
219	в русской	7	2
220	дело не	3	2
221	весь смысл	1	2
222	ничего не	3	2
223	под этим	1	2
224	в противоречие	1	2
225	прибегать к	1	2
226	у нас	1	2
227	очень часто	1	2
228	не могут	1	2
229	когда мы	2	2
230	с ее	3	2
231	свою очередь	4	2
232	данном случае	3	2
233	для читателя	1	2
234	бы действительно	1	2
235	в глаза	2	2
236	одного из	1	2
237	для этого	1	2
238	со стороны	9	2
239	внимание к	1	2
240	с ним	1	2
241	при такой	1	2
242	внимание на	4	2
243	а у	1	2
244	и одновременно	1	2
245	все они	2	2
246	со всеми	2	2
247	в качестве	12	2
248	для всех	2	2
249	есть в	1	2
250	уже не	5	2
251	своих героев	1	2
252	по выражению	1	2
253	который как	2	2
254	нее в	1	2
255	одно из	1	2
256	для него	6	2
257	всяком случае	2	2
258	могло бы	1	2
259	в конце	5	2
260	это верно	1	2
261	к самому	1	2
262	русской поэзии	2	2
263	на примере	2	2
264	еще и	3	2
265	а с	1	2
266	и затем	1	2
267	говорит о	2	2
268	однако и	3	2
269	уже давно	1	2
270	к его	1	2
271	противоречие с	1	2
272	к себе	1	2
273	хотя бы	1	2
274	в данном	4	2
275	но сам	2	2
276	в первой	8	2
277	этого слова	2	2
278	с этой	1	2
279	своей жизни	1	2
280	так ли	1	2
281	не более	2	2
282	же в	2	2
283	нам не	2	2
284	к этой	1	2
285	и другие	1	2
286	они не	1	2
287	во всяком	2	2
288	а между	1	1
289	как известно	1	1
290	занимает место	1	1
291	у гоголя	1	1
292	и потому	2	1
293	дело обстоит	1	1
294	это и	2	1
295	и есть	1	1
296	нам кажется	2	1
297	сказано что	1	1
298	в первом	2	1
299	и до	1	1
300	на две	1	1
301	из его	1	1
302	в зависимости	1	1
303	собою в	1	1
304	что мы	2	1
305	к художественному	1	1
306	мы имеем	5	1
307	вот о	1	1
308	и момент	1	1
309	что уже	1	1
310	он как	1	1
311	одновременно в	1	1
312	не столько	3	1
313	именно те	1	1
314	на себя	2	1
315	на свою	1	1
316	план в	1	1
317	на практике	1	1
318	и он	2	1
319	героев или	1	1
320	принадлежит и	1	1
321	еще не	6	1
322	я на	1	1
323	с его	8	1
324	в сюжете	1	1
325	там и	1	1
326	то мы	1	1
327	но не	7	1
328	мы будем	1	1
329	не все	1	1
330	прибавим к	1	1
331	отношение к	1	1
332	отличие от	2	1
333	один и	1	1
334	к третьему	2	1
335	как говорит	3	1
336	рассказанная в	1	1
337	независимо от	1	1
338	с чисто	1	1
339	противоположному и	1	1
340	романе в	1	1
341	как нам	5	1
342	тех случаях	1	1
343	еще больше	1	1
344	хотя и	2	1
345	и каждое	2	1
346	в ожидании	1	1
347	имеет в	1	1
348	есть на	1	1
349	то в	2	1
350	для которого	1	1
351	в себя	2	1
352	эти герои	1	1
353	бы сказать	1	1
354	момент его	1	1
355	всей своей	1	1
356	одной общей	1	1
357	в известном	1	1
358	это тот	1	1
359	и тот	1	1
360	зависимости от	1	1
361	на его	2	1
362	не следует	1	1
363	происходит как	1	1
364	литературных произведений	3	1
365	и еще	1	1
366	не как	2	1
367	переходит от	1	1
368	хотя он	1	1
369	однако он	1	1
370	том чтобы	1	1
371	по общему	1	1
372	каково же	1	1
373	подобно тому	3	1
374	ли от	1	1
375	мы обнаруживаем	1	1
376	в одну	1	1
377	однако все	1	1
378	не будет	3	1
379	бы дать	1	1
380	а затем	1	1
381	факт что	1	1
382	только не	3	1
383	по два	2	1
384	все их	1	1
385	того или	1	1
386	с другими	1	1
387	есть не	2	1
388	для нее	1	1
389	это не	2	1
390	сюжет который	1	1
391	играет в	1	1
392	отражение в	1	1
393	в итоге	4	1
394	в жизни	2	1
395	из первых	1	1
396	а вот	2	1
397	чаще всего	1	1
398	нас к	1	1
399	а за	1	1
400	в слове	5	1
401	он и	3	1
402	о чем	4	1
403	перейдем к	1	1
404	а если	1	1
405	должно быть	1	1
406	мере не	1	1
407	обратимся к	1	1
408	и тогда	1	1
409	и становится	1	1
410	первой части	1	1
411	таким же	1	1
412	воспроизводит эту	1	1
413	в следующем	1	1
414	это делает	1	1
415	в их	6	1
416	обеих частей	1	1
417	не от	2	1
418	мысли и	1	1
419	от себя	1	1
420	бы мы	1	1
421	же место	1	1
422	на простой	1	1
423	общий смысл	1	1
424	теми же	1	1
425	при рассмотрении	1	1
426	доказывает что	2	1
427	однако в	5	1
428	здесь достаточно	1	1
429	бы быть	1	1
430	теперь я	1	1
431	даже в	2	1
432	случае мы	1	1
433	то с	1	1
434	этих трех	1	1
435	а от	1	1
436	бывает в	1	1
437	я для	1	1
438	как о	1	1
439	принадлежат к	1	1
440	дело в	2	1
441	на два	2	1
442	на него	1	1
443	героев и	1	1
444	не могло	1	1
445	исследователями как	1	1
446	этих двух	1	1
447	или как	1	1
448	с новой	1	1
449	с таким	1	1
450	своей цели	1	1
451	этом отношении	3	1
452	заключительных стихов	1	1
453	что на	1	1
454	за ними	1	1
455	в стиле	1	1
456	сюжета в	1	1
457	которого он	2	1
458	целого в	2	1
459	но напротив	1	1
460	и всех	1	1
461	начале но	1	1
462	бы он	1	1
463	не есть	4	1
464	нет на	1	1
465	все еще	1	1
466	искусства как	1	1
467	что при	1	1
468	в применении	1	1
469	не ограничивается	1	1
470	то она	1	1
471	в противоположном	1	1
472	действующие лица	1	1
473	будем иметь	1	1
474	только при	1	1
475	легко поддается	1	1
476	мысль о	3	1
477	роль в	3	1
478	так и	14	1
479	не за	1	1
480	те же	2	1
481	не с	2	1
482	всех героев	1	1
483	мог бы	1	1
484	и каждый	1	1
485	шиллер в	1	1
486	в результате	5	1
487	могла не	1	1
488	он спрашивает	1	1
489	которые могли	1	1
490	в новую	2	1
491	можно сказать	4	1
492	основе своей	1	1
493	это было	1	1
494	в конечном	2	1
495	мы понимаем	1	1
496	которых в	1	1
497	или иначе	1	1
498	общим смыслом	1	1
499	в глазах	2	1
500	в форме	2	1
501	вслед за	1	1
502	выше в	1	1
503	вытекают из	1	1
504	подробностями и	1	1
505	за этой	1	1
506	но с	2	1
507	что описание	1	1
508	всякого рода	1	1
509	о двух	1	1
510	этот вопрос	1	1
511	дело с	3	1
512	вступить в	2	1
513	будто бы	1	1
514	всей серьезностью	1	1
515	в литературу	2	1
516	по этому	1	1
517	и у	1	1
518	другими звуками	1	1
519	ни одного	1	1
520	ту самую	1	1
521	всеми остальными	1	1
522	себя и	1	1
523	в начале	6	1
524	от других	1	1
525	только одно	1	1
526	автор как	1	1
527	и их	1	1
528	ведь это	1	1
529	своих собственных	1	1
530	с этими	1	1
531	можно с	1	1
532	тому же	3	1
533	не о	1	1
534	каждый из	1	1
535	не понимал	1	1
536	не говорит	1	1
537	с действительностью	1	1
538	к той	1	1
539	указание на	2	1
540	бы это	1	1
541	одном слове	1	1
542	не было	3	1
543	евангельский текст	1	1
544	развитию и	1	1
545	на второй	1	1
546	как у	1	1
547	и вступает	1	1
548	именно в	3	1
549	а именно	1	1
550	одну минуту	1	1
551	к которому	1	1
552	глазами он	1	1
553	и прежде	2	1
554	чем он	1	1
555	в предисловии	1	1
556	тому как	2	1
557	в отличие	2	1
558	обратить внимание	1	1
559	превращается в	1	1
560	от этого	1	1
561	полагал что	1	1
562	он только	1	1
563	был в	1	1
564	целым рядом	1	1
565	зависит от	1	1
566	что несмотря	2	1
567	жизнь в	1	1
568	и милостиво	1	1
569	и первый	1	1
570	на эту	2	1
571	когда же	1	1
572	свое отражение	1	1
573	могут служить	1	1
574	вероятно не	1	1
575	совершенно очевидно	2	1
576	мы знаем	1	1
577	этому что	1	1
578	в момент	2	1
579	вступает в	3	1
580	в частности	12	1
581	о себе	2	1
582	ясно говорит	1	1
583	время с	1	1
584	тот факт	1	1
585	по одному	1	1
586	нимало не	1	1
587	в область	1	1
588	применении к	1	1
589	истории не	2	1
590	нельзя лучше	1	1
591	кто из	1	1
592	как нельзя	1	1
593	нам еще	1	1
594	художественное произведение	1	1
595	действительность в	1	1
596	оба они	1	1
597	о его	2	1
598	между прочим	1	1
599	ни для	2	1
600	пока еще	3	1
601	каждой из	1	1
602	не является	5	1
603	в мировой	1	1
604	мы захотели	1	1
605	уже на	1	1
606	для автора	1	1
607	уж я	1	1
608	трагизма в	1	1
609	в отдельных	1	1
610	от него	1	1
611	идет не	1	1
612	от всех	1	1
613	из гостей	1	1
614	мы должны	1	1
615	бы на	1	1
616	утверждал что	1	1
617	это все	1	1
618	в романе	2	1
619	между ними	1	1
620	которые здесь	1	1
621	только как	1	1
622	они как	1	1
623	и так	1	1
624	автора в	1	1
625	или иного	1	1
626	мере в	2	1
627	ко всему	1	1
628	в отдельности	1	1
629	есть и	1	1
630	несколько времени	1	1
631	тогда не	2	1
632	жизни и	1	1
633	но еще	1	1
634	тем самым	4	1
635	по причине	1	1
636	во сне	3	1
637	все что	1	1
638	гораздо более	2	1
639	слова это	1	1
