N	2gram	Ircho_Kome_3	Dialekti
199	в каждом	1	2
200	и может	1	2
201	в мире	2	2
202	это было	1	2
203	с другими	2	2
204	чаще всего	1	2
205	мы имеем	1	2
206	с этой	3	2
207	как и	3	2
208	до сих	9	2
209	в своей	5	2
210	всяком случае	3	2
211	во всем	1	2
212	в которых	5	2
213	для всякого	1	2
214	меня то	1	2
215	и от	1	2
216	ни было	2	2
217	вещей и	1	2
218	того кто	2	2
219	не знает	3	2
220	не менее	5	2
221	как можно	1	2
222	хотя это	2	2
223	дело не	2	2
224	к ним	3	2
225	что их	2	2
226	себе самом	1	2
227	не лучше	1	2
228	же он	1	2
229	из того	3	2
230	и эта	1	2
231	этом отношении	2	2
232	нет ни	2	2
233	как только	1	2
234	и это	2	2
235	как с	1	2
236	и совершенно	1	2
237	в другом	2	2
238	мог бы	1	2
239	или на	1	2
240	по сравнению	2	2
241	них есть	1	2
242	в эпоху	2	2
243	для этого	1	2
244	е о	1	2
245	на что	1	2
246	каждом из	1	2
247	это может	1	2
248	для того	6	2
249	вслед за	1	2
250	не зная	3	2
251	из видов	1	2
252	что здесь	1	2
253	чем он	1	2
254	с одной	3	2
255	в качестве	2	2
256	и у	1	2
257	если мы	2	2
258	как более	1	2
259	из них	5	2
260	и их	1	2
261	т п	4	2
262	ее на	1	2
263	со стороны	11	2
264	что человек	1	2
265	не настолько	1	2
266	с той	1	2
267	а с	1	2
268	с ней	1	2
269	только как	2	2
270	о чем	7	2
271	он и	2	2
272	в частности	3	2
273	как в	2	2
274	одной стороны	3	2
275	сравнению с	2	2
276	зрения самого	1	2
277	еще не	6	2
278	какие же	1	2
279	такой же	1	2
280	сих пор	9	2
281	но так	1	2
282	я мог	1	2
283	она должна	1	2
284	и для	4	2
285	то не	1	2
286	тем более	4	2
287	не будучи	1	2
288	есть полная	1	2
289	ни к	1	2
290	а о	2	2
291	они были	1	2
292	я могу	1	2
293	к этому	6	2
294	этой точки	1	2
295	и наиболее	1	1
296	о действительности	1	1
297	я и	1	1
298	жизни где	1	1
299	как все	1	1
300	речь идет	5	1
301	лишь ее	1	1
302	например в	1	1
303	без них	1	1
304	и без	2	1
305	или гибели	1	1
306	и какова	1	1
307	перед лицом	2	1
308	тем же	3	1
309	к другому	1	1
310	и до	1	1
311	той же	1	1
312	а как	2	1
313	если два	1	1
314	если я	1	1
315	и само	1	1
316	это совершенно	1	1
317	мы не	2	1
318	из этого	2	1
319	из жизни	1	1
320	своему господину	1	1
321	становится совершенно	1	1
322	вот я	1	1
323	на себя	4	1
324	же что	1	1
325	и людьми	1	1
326	что по	1	1
327	столь же	3	1
328	во всех	2	1
329	нужен в	1	1
330	в ее	3	1
331	не требует	1	1
332	другой пример	1	1
333	заметим что	1	1
334	в сторону	1	1
335	друг от	1	1
336	друга и	1	1
337	нет и	4	1
338	себя за	1	1
339	его на	2	1
340	только об	1	1
341	собственного дома	2	1
342	из уст	1	1
343	в связи	4	1
344	что первое	1	1
345	когда он	4	1
346	могли бы	1	1
347	и наконец	1	1
348	оказалось возможным	1	1
349	и к	3	1
350	ней и	1	1
351	не приходится	2	1
352	в которой	3	1
353	так или	2	1
354	бы не	2	1
355	выражение в	1	1
356	если он	2	1
357	не могла	3	1
358	и если	2	1
359	больше всего	1	1
360	при этом	7	1
361	было с	1	1
362	после этого	2	1
363	и почему	1	1
364	нее и	1	1
365	эта последняя	1	1
366	в понимании	1	1
367	взять в	3	1
368	к одному	1	1
369	не к	1	1
370	популярна в	1	1
371	в силу	2	1
372	чувства в	1	1
373	чем она	1	1
374	постольку поскольку	1	1
375	и по	1	1
376	людей и	2	1
377	так быстро	1	1
378	находим у	1	1
379	таким образом	12	1
380	здесь мы	1	1
381	не будет	2	1
382	что все	1	1
383	же не	1	1
384	в состоянии	1	1
385	есть все	1	1
386	и дальше	1	1
387	всех указанных	1	1
388	них не	1	1
389	а по	5	1
390	его в	8	1
391	ли он	1	1
392	первую очередь	1	1
393	дома и	3	1
394	с жизнью	1	1
395	и тем	1	1
396	на сцене	1	1
397	еще одно	2	1
398	он является	1	1
399	нет в	1	1
400	убежден в	1	1
401	в реальном	1	1
402	далеко не	3	1
403	показывает что	1	1
404	в этой	3	1
405	этого не	1	1
406	со своими	1	1
407	не всегда	1	1
408	средств чтобы	1	1
409	отвращение к	1	1
410	в развитии	2	1
411	наблюдение над	1	1
412	я этого	1	1
413	на душе	1	1
414	что между	1	1
415	к окружающему	1	1
416	как там	1	1
417	могла быть	1	1
418	в которые	1	1
419	место в	1	1
420	представление о	2	1
421	знаем что	1	1
422	которые в	1	1
423	наконец как	1	1
424	но он	1	1
425	том чтобы	1	1
426	над ними	1	1
427	тем не	3	1
428	еще раз	1	1
429	о какой-то	2	1
430	и вся	1	1
431	этом не	1	1
432	ему как	1	1
433	случае в	1	1
434	же сам	1	1
435	женился на	1	1
436	мало того	1	1
437	виду что	1	1
438	самого начала	4	1
439	то чего	1	1
440	того как	1	1
441	о них	1	1
442	того чтобы	6	1
443	он с	1	1
444	человека от	1	1
445	больше чем	2	1
446	всего на	1	1
447	по своей	1	1
448	меня и	1	1
449	и его	6	1
450	связи с	5	1
451	он больше	1	1
452	одному и	1	1
453	можно пожалуй	1	1
454	с другом	1	1
455	у меня	1	1
456	находит слова	1	1
457	не могут	2	1
458	же самое	3	1
459	что наш	1	1
460	на это	3	1
461	если же	2	1
462	но сама	1	1
463	должен быть	2	1
464	правда не	1	1
465	находясь в	1	1
466	от друга	1	1
467	понимаем что	1	1
468	но при	2	1
469	вывод что	2	1
470	здесь не	2	1
471	подходе к	1	1
472	лица не	1	1
473	в голову	1	1
474	быть вполне	1	1
475	нет никакой	1	1
476	и этим	3	1
477	с самого	4	1
478	то время	2	1
479	что это?	2	1
480	и когда	1	1
481	и сам	5	1
482	что у	1	1
483	в образе	2	1
484	времени и	1	1
485	есть также	1	1
486	этим в	1	1
487	в результате	2	1
488	ничего подобного	1	1
489	и там	1	1
490	нечто совсем	1	1
491	то они	1	1
492	того он	1	1
493	конечно это	1	1
494	язык и	1	1
495	но об	1	1
496	все его	1	1
497	любви к	5	1
498	должно было	3	1
499	обоих случаях	1	1
500	между тем	2	1
501	ему руки	1	1
502	и только	1	1
503	его персонажи	1	1
504	и подобных	1	1
505	в ту	1	1
506	все время	2	1
507	со страхом	1	1
508	отчет в	1	1
509	а именно	1	1
510	дать в	1	1
511	не так	3	1
512	как мало	1	1
513	сразу же	4	1
514	в новой	1	1
515	и некая	1	1
516	в какой	3	1
517	пор не	2	1
518	в стороне	1	1
519	другого а	1	1
520	зрения одного	1	1
521	содержание его	1	1
522	об их	1	1
523	образ как	1	1
524	за ней	2	1
525	все они	1	1
526	со всеми	1	1
527	вот что	1	1
528	да еще	1	1
529	уже в	2	1
530	и чаще	1	1
531	а то	1	1
532	не дает	4	1
533	в душе	1	1
534	и других	1	1
535	у того	3	1
536	был бы	2	1
537	себе в	3	1
538	пока не	1	1
539	эти краткие	1	1
540	подходим к	1	1
541	с этими	1	1
542	для них	1	1
543	ее не	1	1
544	у него	4	1
545	и дурной	1	1
546	от того	2	1
547	и давая	1	1
548	идея не	1	1
549	не были	1	1
550	или иначе	2	1
551	эти две	1	1
552	только один	2	1
553	и между	1	1
554	из других	1	1
555	такое же	2	1
556	мы еще	1	1
557	нового времени	2	1
558	и третье	1	1
559	превращается в	1	1
560	а на	2	1
561	он только	1	1
562	сторон в	1	1
563	сам себе	1	1
564	как ни	1	1
565	и я	2	1
566	жизнь в	1	1
567	и ему	1	1
568	если не	3	1
569	два года	1	1
570	вместе с	9	1
571	эта идея	1	1
572	а сами	1	1
573	достоверность и	1	1
574	в разной	1	1
575	ничего нет	1	1
576	так мы	1	1
577	к своему	2	1
578	она на	1	1
579	наряду с	2	1
580	перед нами	1	1
581	его жизни	1	1
582	находятся в	1	1
583	быть только	1	1
584	из этой	2	1
585	с которым	1	1
586	кто из	2	1
587	по существу	2	1
588	для понимания	2	1
589	друг с	1	1
590	на свете	1	1
591	и тому	1	1
592	как из	2	1
593	что мы	2	1
594	казалось что	1	1
595	каким он	2	1
596	видно что	2	1
597	этом и	1	1
598	же теперь	2	1
599	другой как	1	1
600	всего в	1	1
601	там при	1	1
602	является ли	2	1
603	известной степени	2	1
604	не знаем	1	1
605	ли в	2	1
606	что там	1	1
607	где и	1	1
608	ему только	1	1
609	что кто-то	1	1
610	о котором	1	1
611	это как	1	1
612	своей собственной	1	1
613	человек и	1	1
614	она уже	1	1
615	этом уже	1	1
616	на первый	1	1
617	для нас	1	1
618	к этой	2	1
619	не должен	1	1
620	разве только	1	1
621	за него	1	1
622	разной степени	1	1
623	с ужасом	1	1
624	а также	2	1
625	по самой	1	1
626	сообщением о	1	1
627	хотя в	1	1
628	жизни в	1	1
629	между ними	2	1
630	от своего	1	1
631	что угодно	1	1
632	к его	1	1
633	все к	2	1
634	жизни а	1	1
635	какой мере	2	1
636	всем этом	1	1
637	которым они	1	1
638	они не	1	1
639	из чего	1	1
640	в таком	2	1
641	все что	3	1
