N	2gram	Tiupa_Narr_1	Problema
103	об этом	6	4
104	а его	2	4
105	не мог	6	4
106	по крайней	1	4
107	любви и	1	4
108	в то	4	4
109	но даже	1	4
110	и сам	1	4
111	ясно что	1	4
112	нас в	2	4
113	крайней мере	1	4
114	оказывается что	1	4
115	или в	6	4
116	в качестве	14	4
117	в период	1	4
118	далеко не	1	4
119	еще и	1	4
120	а с	1	4
121	нового времени	1	4
122	если не	2	4
123	в частности	14	4
124	как именно	1	4
125	жизни в	2	4
126	тем же	2	3
127	в виду	1	3
128	в ней	4	3
129	и самого	2	3
130	еще не	4	3
131	он сам	3	3
132	иное как	1	3
133	в ее	1	3
134	что касается	2	3
135	в противоположность	1	3
136	бы не	1	3
137	с одной	1	3
138	он не	3	3
139	в другом	1	3
140	всю свою	1	3
141	не всегда	3	3
142	сам же	1	3
143	однако в	3	3
144	в русской	3	3
145	что иное	1	3
146	и после	2	3
147	не столь	2	3
148	как будто	3	3
149	указывает на	1	3
150	с ним	2	3
151	внимание на	4	3
152	а также	6	3
153	к нему	4	3
154	русской литературе	1	3
155	и знает	1	3
156	все время	1	3
157	же в	2	3
158	того что	4	3
159	тот же	1	3
160	и тем	4	3
161	в начале	3	3
162	в одном	4	3
163	для них	2	3
164	для того	3	3
165	именно в	3	3
166	одной стороны	1	3
167	мира в	4	3
168	видит в	1	3
169	о котором	1	3
170	еще более	1	3
171	точно так	1	3
172	и наиболее	1	2
173	жил в	1	2
174	самом деле	3	2
175	за все	1	2
176	характерное для	1	2
177	и до	1	2
178	то же	8	2
179	по его	1	2
180	из всех	1	2
181	мы имеем	3	2
182	мы не	3	2
183	это время	1	2
184	в таком	2	2
185	в чем	2	2
186	обыкновенный человек	1	2
187	тем как	1	2
188	мы будем	1	2
189	не то	1	2
190	не входит	1	2
191	значение и	1	2
192	не все	1	2
193	по отношению	3	2
194	отношение к	1	2
195	на то	2	2
196	в м	1	2
197	как в	4	2
198	что именно	1	2
199	когда он	1	2
200	тоже не	1	2
201	раз в	2	2
202	его на	1	2
203	то ни	1	2
204	это не	3	2
205	по мысли	3	2
206	но уже	1	2
207	результате чего	1	2
208	и тогда	2	2
209	раз и	1	2
210	от боли	1	2
211	в котором	1	2
212	себе а	1	2
213	иным как	2	2
214	я вас	1	2
215	дело в	2	2
216	и сама	2	2
217	того чтобы	4	2
218	ничего не	2	2
219	по своей	1	2
220	и является	2	2
221	тем что	1	2
222	за ними	3	2
223	в области	2	2
224	если только	1	2
225	ли не	2	2
226	к тому	6	2
227	как мы	2	2
228	данном случае	8	2
229	всей своей	1	2
230	верит в	1	2
231	как с	1	2
232	не за	1	2
233	он был	1	2
234	по себе	4	2
235	в глаза	1	2
236	бы то	1	2
237	в значительной	1	2
238	между тем	3	2
239	во втором	6	2
240	и только	2	2
241	вслед за	1	2
242	ли он	1	2
243	по мнению	1	2
244	со всеми	1	2
245	уже в	1	2
246	и они	1	2
247	свидетельствует о	1	2
248	из них	4	2
249	участие в	1	2
250	всяком случае	2	2
251	людей не	1	2
252	и делает	1	2
253	до сих	2	2
254	что не	2	2
255	то и	1	2
256	мы и	1	2
257	человеческой жизни	2	2
258	с помощью	1	2
259	о себе	1	2
260	однако для	1	2
261	в данном	11	2
262	наряду с	1	2
263	да и	2	2
264	такого рода	10	2
265	чем иным	2	2
266	в первой	2	2
267	бросается в	1	2
268	сих пор	2	2
269	но для	3	2
270	один из	6	2
271	это уже	3	2
272	ли в	1	2
273	человек и	1	2
274	у которого	1	2
275	в большей	1	2
276	хотя бы	2	2
277	не будет	2	2
278	в свою	2	2
279	была бы	1	2
280	остается на	1	2
281	отношению к	3	2
282	жизни и	6	2
283	но еще	1	2
284	по поводу	1	2
285	к этому	1	2
286	после его	1	2
287	во всяком	2	2
288	все что	2	2
289	в роли	2	2
290	том числе	1	2
291	они не	1	2
292	если б	1	1
293	он стоит	1	1
294	и т	1	1
295	его матери	1	1
296	должен быть	1	1
297	сам по	1	1
298	на самом	1	1
299	тех же	1	1
300	в стороне	1	1
301	к своей	1	1
302	это и	1	1
303	так у	1	1
304	и есть	1	1
305	ему что	1	1
306	не находит	1	1
307	имея в	1	1
308	мать и	2	1
309	в их	1	1
310	мы уже	1	1
311	надо было	1	1
312	образом зависит	1	1
313	не вполне	2	1
314	на себя	4	1
315	не случаен	1	1
316	жизни как	2	1
317	и ее	3	1
318	что согласно	1	1
319	жизни это	1	1
320	теперь на	1	1
321	пребывания в	1	1
322	же мере	1	1
323	этот текст	1	1
324	с его	4	1
325	указание на	1	1
326	чем это	2	1
327	а только	1	1
328	друг на	2	1
329	и всякий	1	1
330	свою жизнь	1	1
331	что было	1	1
332	которую она	1	1
333	если в	2	1
334	у них	1	1
335	в едином	2	1
336	которые не	1	1
337	если она	2	1
338	с этим	1	1
339	для всех	1	1
340	что когда-то	1	1
341	вспомним что	1	1
342	что ее	1	1
343	перед нами	5	1
344	рода но	1	1
345	и наконец	1	1
346	бы стать	1	1
347	периода творчества	1	1
348	на какой	1	1
349	то в	4	1
350	для которого	1	1
351	из жизни	1	1
352	что это	1	1
353	в нашем	3	1
354	из этих	4	1
355	в тех	1	1
356	большей части	3	1
357	вопроса о	1	1
358	представляет их	1	1
359	но на	1	1
360	всей его	1	1
361	как освободиться	1	1
362	что она	1	1
363	главным образом	1	1
364	т д	1	1
365	освобождает и	1	1
366	состоит в	10	1
367	что еще	1	1
368	и вот	2	1
369	содержит в	1	1
370	и по	1	1
371	в образе	1	1
372	так например	1	1
373	в нее	1	1
374	задний план	1	1
375	а по	2	1
376	времени и	9	1
377	говорить не	1	1
378	времени в	2	1
379	или наконец	1	1
380	входит в	2	1
381	и тоже	1	1
382	грядущего в	1	1
383	страдает от	1	1
384	например с	1	1
385	на свои	1	1
386	на друга	2	1
387	этот труд	1	1
388	первая из	1	1
389	себе с	1	1
390	в следующем	1	1
391	говорил о	2	1
392	не как	1	1
393	своего рода	10	1
394	что я	1	1
395	результате которого	1	1
396	в воспитании	1	1
397	на рубеже	1	1
398	нельзя было	1	1
399	пока только	1	1
400	все это	1	1
401	их в	3	1
402	человеческое сознание	1	1
403	того кто	2	1
404	даже в	1	1
405	нас к	1	1
406	тому что	1	1
407	можно ли	1	1
408	вплоть до	4	1
409	не раз	1	1
410	тем самым	5	1
411	что эта	1	1
412	хотелось бы	1	1
413	не имеет	2	1
414	о чем	4	1
415	и автор	1	1
416	для всего	1	1
417	в предыдущей	1	1
418	людей так	1	1
419	же время	4	1
420	это сделать	1	1
421	глядя на	2	1
422	к ней	1	1
423	них мы	1	1
424	как она	2	1
425	во всем	1	1
426	в перспективе	1	1
427	не принадлежит	1	1
428	было не	1	1
429	ему в	2	1
430	ни о	2	1
431	в городе	1	1
432	к себе	4	1
433	в состав	3	1
434	присутствуют в	1	1
435	согласно которому	1	1
436	в душе	1	1
437	как для	1	1
438	не встречается	1	1
439	той или	5	1
440	только одно	1	1
441	она не	2	1
442	от которой	1	1
443	бы ни	1	1
444	всем миром	1	1
445	с ее	2	1
446	во вселенной	1	1
447	говорит и	1	1
448	на другой	5	1
449	значение в	1	1
450	и когда	1	1
451	по аналогии	1	1
452	из двух	1	1
453	на нее	1	1
454	хотя о	1	1
455	мог бы	1	1
456	и каждый	1	1
457	чем у	1	1
458	когда в	3	1
459	том как	1	1
460	еще одного	1	1
461	но у	1	1
462	поэтому в	1	1
463	преимущественно в	1	1
464	со стороны	8	1
465	один человек	1	1
466	весьма характерное	1	1
467	и смерть	1	1
468	только потому	1	1
469	местах и	2	1
470	я теперь	1	1
471	сводится к	3	1
472	и здесь	1	1
473	от окружающего	1	1
474	его жизни	3	1
475	утверждает что	1	1
476	второй половины	1	1
477	о пользе	1	1
478	под именем	1	1
479	стороны после	1	1
480	обращается к	3	1
481	нем не	1	1
482	вся эта	1	1
483	творчества в	1	1
484	нуждается в	1	1
485	себя однако	1	1
486	с классическим	1	1
487	которых он	1	1
488	человека как	1	1
489	в него	1	1
490	же можно	1	1
491	своей работе	1	1
492	сомневается в	1	1
493	этого героя	1	1
494	в новой	1	1
495	в двух	1	1
496	именно что	1	1
497	себе появление	1	1
498	одной из	1	1
499	мы увидим	1	1
500	пишет не	1	1
501	даже если	1	1
502	являет собой	4	1
503	было и	2	1
504	простой и	1	1
505	во времени	9	1
506	об их	1	1
507	за всех	1	1
508	только на	2	1
509	людей то	1	1
510	больше не	1	1
511	наказание но	1	1
512	а он	1	1
513	но совершенно	1	1
514	о двойственности	1	1
515	что для	1	1
516	на своего	1	1
517	него нет	1	1
518	нас будут	1	1
519	жизненный опыт	2	1
520	с настоящим	1	1
521	тому же	6	1
522	к ним	2	1
523	не о	2	1
524	бытия и	1	1
525	необходимого для	1	1
526	небе и	1	1
527	этом отношении	3	1
528	в форме	2	1
529	момент в	1	1
530	в финале	3	1
531	или иной	4	1
532	даже не	1	1
533	о своей	2	1
534	как у	2	1
535	и нельзя	1	1
536	чем он	2	1
537	на людей	1	1
538	но о	1	1
539	не было	3	1
540	впоследствии в	2	1
541	и стал	2	1
542	а на	2	1
543	он только	1	1
544	до конца	2	1
545	в рассказе	8	1
546	не на	1	1
547	зависит от	2	1
548	однако и	4	1
549	но никогда	1	1
550	а так	1	1
551	когда она	1	1
552	на фоне	1	1
553	и потому	1	1
554	как это	3	1
555	из которых	1	1
556	в человеке	1	1
557	есть на	1	1
558	могут быть	1	1
559	в ответ	1	1
560	в литературе	4	1
561	обыкновенного человека	2	1
562	там где	1	1
563	и смерти	1	1
564	на другое	1	1
565	думает о	1	1
566	своей жизни	1	1
567	но это	1	1
568	числе и	1	1
569	сердце не	1	1
570	в полном	1	1
571	фигуры и	1	1
572	в более	1	1
573	любовь к	1	1
574	в мировой	1	1
575	он замечает	1	1
576	и от	2	1
577	какие только	1	1
578	сущности в	1	1
579	и пространстве	6	1
580	об этих	1	1
581	солнца и	1	1
582	собственно говоря	1	1
583	это он	1	1
584	тем более	1	1
585	но зато	2	1
586	зрения в	1	1
587	только что	2	1
588	я в	2	1
589	ни было	1	1
590	с ними	2	1
591	не замечают	1	1
592	а о	2	1
593	это все	1	1
594	всего мира	1	1
595	в романе	2	1
596	героя и	2	1
597	не говоря	1	1
598	к его	2	1
599	только о	1	1
600	себе но	1	1
601	и состоит	4	1
602	в голову	1	1
603	в искусстве	1	1
604	по причине	2	1
605	в конечно	1	1
606	которая не	1	1
