N	2gram	Tiupa_Narr_2	Psycholo
179	и их	1	3
180	представить себе	3	3
181	в конце	4	3
182	может служить	2	3
183	художника и	1	3
184	тому как	2	3
185	в частности	11	3
186	того или	3	3
187	по своему	2	3
188	видит в	2	3
189	что же	1	3
190	еще более	1	3
191	хотя бы	2	3
192	в свою	2	3
193	который не	1	3
194	точно так	2	3
195	также и	1	2
196	того же	1	2
197	и без	1	2
198	смотрит на	1	2
199	все те	2	2
200	еще не	2	2
201	ни у	1	2
202	оба эти	1	2
203	как во	1	2
204	бы с	2	2
205	и говорить	1	2
206	к своему	2	2
207	с его	3	2
208	в ее	4	2
209	но не	3	2
210	мы будем	1	2
211	ответ на	5	2
212	очевидно что	1	2
213	себе и	2	2
214	отличие от	5	2
215	того не	1	2
216	однако не	2	2
217	могли бы	2	2
218	в которой	1	2
219	бы не	1	2
220	в себе	8	2
221	как он	2	2
222	же с	1	2
223	тем и	1	2
224	или иному	1	2
225	подобно тому	2	2
226	здесь мы	1	2
227	то чтобы	2	2
228	это не	3	2
229	должен был	2	2
230	всю жизнь	1	2
231	одного и	1	2
232	сводятся к	2	2
233	всяком случае	1	2
234	место в	5	2
235	их в	1	2
236	в этих	1	2
237	для нее	1	2
238	произведения как	1	2
239	вплоть до	1	2
240	как можно	1	2
241	принадлежат к	1	2
242	на него	5	2
243	в процессе	2	2
244	того и	1	2
245	в самой	1	2
246	же время	3	2
247	роковым образом	1	2
248	не вполне	2	2
249	которая не	2	2
250	ли это	1	2
251	ни в	1	2
252	как только	1	2
253	оно не	2	2
254	она не	1	2
255	на другой	1	2
256	сводится к	9	2
257	роль в	2	2
258	на том	3	2
259	начала и	2	2
260	том как	2	2
261	по сравнению	1	2
262	в таком	3	2
263	и здесь	2	2
264	во всяком	1	2
265	с того	1	2
266	он прямо	1	2
267	в его	6	2
268	а потому	1	2
269	в него	2	2
270	к нему	1	2
271	в какой	4	2
272	как нечто	1	2
273	может оказаться	2	2
274	это означает	1	2
275	именно на	1	2
276	и у	4	2
277	говорит о	2	2
278	могло бы	2	2
279	в одном	1	2
280	вовсе не	2	2
281	отношение к	1	2
282	но что	1	2
283	каждый из	1	2
284	в других	2	2
285	к которому	2	2
286	а с	2	2
287	полагал что	1	2
288	не на	1	2
289	зависит от	2	2
290	вместе с	1	2
291	противоречие с	1	2
292	басни крылова	1	2
293	если она	1	2
294	например когда	1	2
295	сравнению с	1	2
296	его жизни	2	2
297	и восприятие	1	2
298	но это	2	2
299	тому или	1	2
300	не существует	1	2
301	а к	3	2
302	для нас	2	2
303	интерес к	2	2
304	тем более	2	2
305	всякий раз	2	2
306	первый раз	1	2
307	в романе	1	2
308	другой в	1	2
309	же самой	1	2
310	на этот	1	2
311	или иного	3	2
312	ли он	1	2
313	и от	1	2
314	читателя и	1	2
315	заметить что	1	2
316	а я	1	2
317	во сне	2	2
318	тайны и	1	2
319	все что	4	2
320	этой точки	1	2
321	а между	1	1
322	говоря о	1	1
323	у читателя	1	1
324	одним из	1	1
325	с с	1	1
326	предполагает что	1	1
327	таком случае	1	1
328	которого в	1	1
329	все остальное	1	1
330	он может	2	1
331	словами и	1	1
332	другому человеку	1	1
333	мере в	2	1
334	решительно все	1	1
335	далее и	1	1
336	тем же	1	1
337	от своей	1	1
338	к другому	2	1
339	по преимуществу	1	1
340	просто человека	1	1
341	в зависимости	1	1
342	и должен	1	1
343	отношения к	1	1
344	а как	3	1
345	делаем то	1	1
346	если я	1	1
347	и ничего	1	1
348	с человеческого	1	1
349	мы никак	1	1
350	точкой зрения	1	1
351	в уста	1	1
352	исследования в	1	1
353	что иное	1	1
354	а для	1	1
355	моря и	1	1
356	мы и	1	1
357	похожи на	1	1
358	зависимости от	1	1
359	на другом	1	1
360	все так	1	1
361	он сам	2	1
362	число раз	1	1
363	время в	1	1
364	его словам	1	1
365	на своих	1	1
366	не роман	1	1
367	без которого	1	1
368	самым социальным	1	1
369	совершенно прав	1	1
370	с одной	5	1
371	могло быть	1	1
372	он относится	1	1
373	слов не	1	1
374	важный для	1	1
375	для других	3	1
376	и т.д	4	1
377	с совершенно	1	1
378	него с	1	1
379	за пределы	1	1
380	сложному и	1	1
381	чем же	1	1
382	более чем	2	1
383	данный момент	1	1
384	что касается	1	1
385	им в	1	1
386	кто не	1	1
387	сознания в	1	1
388	его к	1	1
389	неизмеримо более	1	1
390	более или	1	1
391	то в	1	1
392	бесконечное число	1	1
393	говорит не	1	1
394	уже не	4	1
395	в литературном	1	1
396	можно не	1	1
397	в нашем	2	1
398	из этих	2	1
399	в большинстве	1	1
400	тому же	4	1
401	не могла	1	1
402	вследствие этого	2	1
403	например как	1	1
404	противном случае	1	1
405	не следует	3	1
406	однако при	1	1
407	к фабуле	1	1
408	в принципе	2	1
409	и читателя	2	1
410	в силу	4	1
411	сказал что	1	1
412	или читатель	1	1
413	именно к	1	1
414	является тот	1	1
415	нашего времени	1	1
416	в плане	1	1
417	что ни	1	1
418	людей и	1	1
419	в нее	1	1
420	с белыми	1	1
421	мы его	2	1
422	не будет	2	1
423	музыки и	1	1
424	и характер	1	1
425	в другом	4	1
426	матери или	1	1
427	его не	1	1
428	оно становится	1	1
429	своей матери	1	1
430	в глазах	4	1
431	свое я	1	1
432	следует рассматривать	1	1
433	всю свою	1	1
434	отказавшись от	1	1
435	роли и	1	1
436	он является	3	1
437	его собственной	1	1
438	все было	1	1
439	как об	1	1
440	и уже	4	1
441	которой он	3	1
442	жизни но	1	1
443	с такой	1	1
444	совершенно на	1	1
445	только мертвые	1	1
446	должно быть	1	1
447	и того	3	1
448	объектов которые	1	1
449	бы на	2	1
450	таким же	1	1
451	не зависит	2	1
452	за которым	2	1
453	в котором	5	1
454	не столько	5	1
455	в отличие	5	1
456	от его	2	1
457	строго говоря	3	1
458	стало быть	2	1
459	впадая в	1	1
460	мир и	1	1
461	он представляется	1	1
462	что было	1	1
463	однако в	2	1
464	же может	1	1
465	и долго	1	1
466	мы встречаемся	1	1
467	нет никакого	1	1
468	что есть	1	1
469	как будет	1	1
470	к такой	1	1
471	истории о	1	1
472	в детстве	2	1
473	дело не	1	1
474	на котором	1	1
475	одна из	3	1
476	лессингу не	1	1
477	своего существования	1	1
478	не по	1	1
479	о них	2	1
480	действующие лица	1	1
481	нам и	1	1
482	только не	2	1
483	далеком прошлом	2	1
484	возможно и	1	1
485	народной жизни	1	1
486	в качестве	14	1
487	жизни не	1	1
488	о кошке	1	1
489	имеем дело	2	1
490	в противоречие	1	1
491	с нами	1	1
492	мыслей и	1	1
493	к ней	3	1
494	связь и	1	1
495	вместо того	1	1
496	связи с	1	1
497	ничто не	1	1
498	эти три	1	1
499	тогда в	1	1
500	в области	2	1
501	и оно	1	1
502	все то	2	1
503	настоящего к	1	1
504	принадлежит к	1	1
505	мы узнаем	2	1
506	чтобы сделать	1	1
507	ли не	1	1
508	сходство с	1	1
509	читатель получает	1	1
510	о роли	1	1
511	жизнь оказывается	1	1
512	в каждой	2	1
513	гласит что	1	1
514	для себя	3	1
515	как мы	1	1
516	и о	1	1
517	главную мысль	1	1
518	но при	4	1
519	и служит	2	1
520	для читателя	1	1
521	характер и	3	1
522	нет никаких	1	1
523	в себя	4	1
524	приводит к	1	1
525	природе своей	1	1
526	по аналогии	1	1
527	другом и	1	1
528	на нее	1	1
529	времени и	4	1
530	не с	1	1
531	жизнь а	1	1
532	было в	1	1
533	к анализу	1	1
534	с собой	1	1
535	еще в	1	1
536	когда в	1	1
537	ничего подобного	1	1
538	быть может	2	1
539	как у	4	1
540	собой и	1	1
541	на что	1	1
542	предположить что	1	1
543	не впадая	1	1
544	означает что	1	1
545	иное как	1	1
546	о нем	3	1
547	при такой	1	1
548	тому и	1	1
549	не ведая	1	1
550	поэтому как	1	1
551	все содержание	1	1
552	но мы	1	1
553	можно сказать	6	1
554	основе своей	1	1
555	все его	4	1
556	аналогии с	1	1
557	и во	1	1
558	восходит к	2	1
559	однако что	1	1
560	собственной жизни	2	1
561	эти два	2	1
562	сюжетная схема	1	1
563	хотя оно	1	1
564	человеческую жизнь	1	1
565	этом читатель	1	1
566	представления о	2	1
567	тотчас после	1	1
568	и она	1	1
569	вся жизнь	2	1
570	герой в	1	1
571	этом смысле	1	1
572	казалось что	2	1
573	людей а	1	1
574	получает возможность	1	1
575	в двух	1	1
576	что только	1	1
577	с ними	3	1
578	взывает к	1	1
579	одного сознания	1	1
580	грань между	1	1
581	к детской	1	1
582	этого рассказа	2	1
583	со всеми	2	1
584	как полагает	1	1
585	ему казалось	2	1
586	ни одного	1	1
587	героя с	1	1
588	свидетельствует о	4	1
589	а то	2	1
590	по выражению	1	1
591	такое определение	1	1
592	существенных и	1	1
593	для него	4	1
594	прежде всего	6	1
595	иначе как	1	1
596	у нее	4	1
597	от тех	1	1
598	свои усилия	1	1
599	и фантазии	1	1
600	не о	1	1
601	литературного произведения	1	1
602	только с	1	1
603	которые могут	1	1
604	не просто	1	1
605	к той	1	1
606	то а	1	1
607	в любви	1	1
608	п не	1	1
609	в другой	1	1
610	нужно было	1	1
611	со стороны	6	1
612	для художника	1	1
613	даже не	1	1
614	в данный	1	1
615	нам не	1	1
616	с другим	2	1
617	этого человека	1	1
618	именно в	2	1
619	личной жизни	1	1
620	как мир	1	1
621	только к	3	1
622	обратиться к	2	1
623	в соответствии	3	1
624	связано с	1	1
625	и составляет	1	1
626	ничем не	1	1
627	однако его	1	1
628	эта история	1	1
629	искать в	1	1
630	человеческой жизни	1	1
631	на эту	1	1
632	с которым	1	1
633	и вновь	2	1
634	что мы	1	1
635	в связи	1	1
636	они все	2	1
637	как именно	1	1
638	с помощью	1	1
639	конца из	1	1
640	а есть	1	1
641	бы это	1	1
642	с конца	1	1
643	из его	1	1
644	его характер	2	1
645	одной стороны	5	1
646	в той	5	1
647	такого рода	12	1
648	объектов и	1	1
649	во все	1	1
650	когда же	2	1
651	всегда имеет	1	1
652	или менее	1	1
653	поскольку он	1	1
654	в первой	1	1
655	на свете	1	1
656	исходя из	1	1
657	том смысле	1	1
658	еще раз	1	1
659	благодаря этому	1	1
660	и нет	1	1
661	о его	1	1
662	из народной	1	1
663	этом и	1	1
664	в противном	1	1
665	от действительного	1	1
666	и сами	1	1
667	природе как	1	1
668	потому не	2	1
669	или в	1	1
670	в результате	2	1
671	мира и	3	1
672	не встречается	1	1
673	можно согласиться	1	1
674	было на	1	1
675	бы в	2	1
676	своих героев	2	1
677	ее проявления	1	1
678	будто бы	1	1
679	и наконец	1	1
680	только что	2	1
681	исключительно в	2	1
682	по пути	1	1
683	как показывает	2	1
684	хотя в	1	1
685	сходятся в	1	1
686	за этим	1	1
687	может и	1	1
688	между ними	1	1
689	всегда можем	1	1
690	не сводит	1	1
691	косвенным путем	1	1
692	которым он	1	1
693	к восприятию	1	1
694	не что	1	1
695	это и	1	1
696	имеет в	1	1
697	кажется и	1	1
698	себе не	1	1
699	себе но	1	1
700	сам того	1	1
701	в виде	2	1
702	в такое	1	1
703	по поводу	2	1
704	тем самым	5	1
705	который она	2	1
706	прийти в	1	1
707	к этому	1	1
708	они не	2	1
