N	2gram	Vinokur_Ku_3	Dialekti
227	как бы	5	3
228	если не	1	3
229	и от	1	3
230	не знает	2	3
231	только о	2	3
232	все что	1	3
233	в слове	4	3
234	я и	3	2
235	также и	5	2
236	например в	1	2
237	же как	1	2
238	в частности	2	2
239	в чисто	1	2
240	в первом	5	2
241	не имеют	1	2
242	в зависимости	7	2
243	уже по	1	2
244	что если	2	2
245	так чтобы	1	2
246	из того	2	2
247	и самой	1	2
248	в ней	3	2
249	и говорить	2	2
250	еще не	9	2
251	всего этого	3	2
252	бы то	1	2
253	но не	3	2
254	и где	1	2
255	целый ряд	4	2
256	и понимания	1	2
257	но в	2	2
258	то в	3	2
259	в условиях	2	2
260	ни один	1	2
261	из этих	5	2
262	думать что	1	2
263	примеров где	1	2
264	в себе	1	2
265	ибо если	1	2
266	тому же	3	2
267	но на	3	2
268	и если	2	2
269	при этом	6	2
270	и вот	3	2
271	на этом	2	2
272	есть конечно	2	2
273	и чтобы	2	2
274	ко второму	1	2
275	чаще всего	1	2
276	все равно	1	2
277	показывает что	1	2
278	одному тому	1	2
279	этого не	1	2
280	во внимание	5	2
281	и уже	1	2
282	несмотря на	1	2
283	как таковой	2	2
284	она была	1	2
285	всяком случае	1	2
286	в их	6	2
287	он дает	1	2
288	от его	1	2
289	действительно есть	1	2
290	как видим	1	2
291	же мы	4	2
292	же такое	1	2
293	можно понимать	1	2
294	тогда и	1	2
295	следовательно и	1	2
296	учения о	4	2
297	как не	1	2
298	как я	2	2
299	есть некая	1	2
300	фактов и	1	2
301	уже о	2	2
302	когда мы	3	2
303	могут быть	6	2
304	той или	5	2
305	как мы	5	2
306	говоря уже	2	2
307	так в	2	2
308	этим я	1	2
309	для этого	6	2
310	нас к	2	2
311	и нужно	2	2
312	и здесь	2	2
313	никак не	2	2
314	то тем	1	2
315	нас в	3	2
316	однако что	4	2
317	смысле не	1	2
318	ее от	1	2
319	в его	11	2
320	есть действительно	1	2
321	тех пор	4	2
322	как например	2	2
323	отца и	1	2
324	в вопросе	1	2
325	и тем	6	2
326	тот или	2	2
327	же и	1	2
328	не можем	1	2
329	ничего нельзя	1	2
330	своим собственным	1	2
331	же в	1	2
332	никто не	1	2
333	чтобы она	1	2
334	не о	2	2
335	есть также	2	2
336	со стороны	1	2
337	говорить и	3	2
338	именно в	3	2
339	а именно	3	2
340	что учение	1	2
341	еще и	2	2
342	зависит от	1	2
343	вопросе о	2	2
344	но как	3	2
345	как именно	1	2
346	нет никаких	1	2
347	и потому	1	2
348	мы говорим	4	2
349	в данном	7	2
350	оказалось что	1	2
351	по существу	3	2
352	быть не	2	2
353	и формы	1	2
354	но для	3	2
355	в смысле	1	2
356	диалектики и	1	2
357	она должна	1	2
358	тех или	1	2
359	и для	1	2
360	для нас	4	2
361	лишь как	1	2
362	но вот	1	2
363	а в	5	2
364	слово в	3	2
365	не говоря	2	2
366	другой стороны	3	2
367	совершенно не	5	2
368	по одному	1	2
369	или иного	3	2
370	к этой	1	2
371	они не	3	2
372	который не	1	2
373	во всяком	2	2
374	этой точки	1	2
375	я сказал	1	1
376	говорит это	1	1
377	скажет что	1	1
378	ту же	1	1
379	речь идет	3	1
380	говоря о	1	1
381	отношения к	1	1
382	в сфере	1	1
383	зависимость от	1	1
384	чтобы не	2	1
385	на самом	3	1
386	идет о	1	1
387	сразу и	1	1
388	и так	1	1
389	к другому	2	1
390	по преимуществу	3	1
391	говорю о	1	1
392	можно лишь	1	1
393	что эти	2	1
394	должно дать	1	1
395	чем именно	1	1
396	из всего	2	1
397	или наоборот	1	1
398	на изучение	1	1
399	формами и	1	1
400	ответить на	2	1
401	на место	1	1
402	конечно и	1	1
403	и живым	1	1
404	же что	1	1
405	думаю что	1	1
406	когда есть	1	1
407	то мы	3	1
408	еще одним	1	1
409	и вопрос	2	1
410	быть предметом	1	1
411	а только	1	1
412	очевидно и	1	1
413	не то	2	1
414	о слове	5	1
415	конечном счете	1	1
416	в общем	6	1
417	для всякой	1	1
418	тогда как	1	1
419	и будет	1	1
420	тут же	1	1
421	знание без	1	1
422	отличаются от	1	1
423	его развития	1	1
424	с какой	1	1
425	здесь очевидно	1	1
426	чем же	2	1
427	метод и	1	1
428	независимо от	5	1
429	этом его	1	1
430	зрения чисто	1	1
431	как к	2	1
432	что как	3	1
433	помнить что	1	1
434	в каком-то	1	1
435	более или	2	1
436	именно эта	1	1
437	чего же	1	1
438	со своей	1	1
439	и поэзией	1	1
440	в которой	1	1
441	первом смысле	1	1
442	то я	1	1
443	если мы	7	1
444	что ничего	1	1
445	не те	1	1
446	имеем в	1	1
447	если он	1	1
448	слово это	2	1
449	есть одна	1	1
450	после этого	1	1
451	всех этих	1	1
452	же это	2	1
453	чем у	1	1
454	не к	1	1
455	в корне	2	1
456	сказал что	1	1
457	наших глазах	1	1
458	мало того	1	1
459	приходим к	1	1
460	его от	1	1
461	постольку поскольку	1	1
462	находит себе	1	1
463	или иных	1	1
464	а разве	1	1
465	раз из	1	1
466	то ни	1	1
467	одна на	1	1
468	пока мы	2	1
469	таком же	1	1
470	его в	2	1
471	это вовсе	1	1
472	в него	1	1
473	сотни и	1	1
474	есть вещь	2	1
475	известно что	1	1
476	не ясно	1	1
477	далеко не	5	1
478	как об	2	1
479	есть очевидно	1	1
480	мы имеем	2	1
481	не всегда	1	1
482	о чем	2	1
483	этом я	1	1
484	значит не	3	1
485	такой же	2	1
486	это очевидно	1	1
487	лучше всего	1	1
488	и становится	1	1
489	или менее	2	1
490	во время	1	1
491	с нашим	1	1
492	из сферы	1	1
493	как некую	1	1
494	просто и	2	1
495	от теории	1	1
496	мы приходим	1	1
497	не зависит	1	1
498	в отношении	3	1
499	целом и	1	1
500	в такой	1	1
501	в котором	2	1
502	бы к	1	1
503	она в	1	1
504	представление о	1	1
505	самое что	1	1
506	оказывается что	1	1
507	не как	2	1
508	они уже	1	1
509	по своей	1	1
510	признать что	1	1
511	вовсе еще	1	1
512	одном из	1	1
513	и той	1	1
514	точку зрения	2	1
515	но он	1	1
516	творчества и	1	1
517	друг другу	1	1
518	это относится	1	1
519	на другую	1	1
520	и более	3	1
521	у читателя	1	1
522	здесь принадлежит	1	1
523	что говоря	1	1
524	для нее	1	1
525	говорим что	1	1
526	без особой	1	1
527	даже в	1	1
528	если и	2	1
529	что с	1	1
530	дело не	2	1
531	того как	7	1
532	полного и	1	1
533	на него	3	1
534	когда они	1	1
535	одной и	1	1
536	этого явления	1	1
537	а живое	1	1
538	о природе	1	1
539	казалось бы	1	1
540	возможно и	1	1
541	до каких	1	1
542	в самой	1	1
543	они являются	1	1
544	такая же	2	1
545	связи с	6	1
546	вообще ставить	1	1
547	должен решаться	2	1
548	значит уже	1	1
549	и при	2	1
550	для другого	1	1
551	так то	2	1
552	и чего	1	1
553	что на	3	1
554	за ними	1	1
555	представлять себе	1	1
556	могут не	1	1
557	от их	1	1
558	которых он	1	1
559	в основу	1	1
560	есть вообще	1	1
561	но все	2	1
562	это конечно	2	1
563	я сам	1	1
564	же самое	1	1
565	всего в	1	1
566	говорят пусть	1	1
567	тех кто	1	1
568	понять что	1	1
569	как для	1	1
570	это что-нибудь	1	1
571	откуда же	1	1
572	на наших	1	1
573	значении в	1	1
574	без всякого	1	1
575	в ее	4	1
576	данном случае	4	1
577	были бы	4	1
578	совершенно ясно	2	1
579	но во-первых	1	1
580	последнее время	1	1
581	только то	3	1
582	слово есть	3	1
583	что существуют	1	1
584	не с	2	1
585	мог бы	2	1
586	логикой и	1	1
587	предмет его	1	1
588	таких примеров	1	1
589	ступени его	1	1
590	вещь без	1	1
591	с этого	1	1
592	в словах	1	1
593	это во	1	1
594	во-первых с	1	1
595	будет уже	3	1
596	связанное с	1	1
597	вот почему	1	1
598	возможна только	1	1
599	на вопрос	3	1
600	внимание на	2	1
601	что каждый	1	1
602	то не	2	1
603	это потому	1	1
604	с целью	2	1
605	можно сказать	2	1
606	с соответствующими	1	1
607	в вопросах	1	1
608	не выходит	1	1
609	на точку	2	1
610	в конечном	1	1
611	мы вовсе	1	1
612	тем или	1	1
613	и хорошо	1	1
614	эти два	2	1
615	а потому	2	1
616	есть с	1	1
617	не более	2	1
618	вообще и	3	1
619	бы и	3	1
620	знания и	1	1
621	если это	2	1
622	в лучшем	1	1
623	а кроме	1	1
624	но тут	1	1
625	возможно лишь	1	1
626	от прочих	1	1
627	но так	1	1
628	сюда же	1	1
629	социальной среды	1	1
630	но с	1	1
631	есть часть	1	1
632	всякого рода	5	1
633	здесь не	2	1
634	тот же	6	1
635	одной из	1	1
636	этот вопрос	3	1
637	в свой	1	1
638	ряд таких	1	1
639	он очевидно	1	1
640	очень много	2	1
641	то он	3	1
642	решительно ничего	3	1
643	в общий	1	1
644	в качестве	2	1
645	и хочу	1	1
646	если о	1	1
647	в сторону	1	1
648	факт как	1	1
649	его или	1	1
650	каждый из	1	1
651	вопроса о	3	1
652	формулы и	1	1
653	ни одного	2	1
654	мы получим	1	1
655	хочу сказать	1	1
656	не обладают	1	1
657	только слово	2	1
658	а то	2	1
659	проще и	1	1
660	и обратно	1	1
661	его имени	1	1
662	конечно нет	1	1
663	был бы	3	1
664	не так	3	1
665	представить себе	1	1
666	мы находим	3	1
667	в одном	2	1
668	очевидно не	1	1
669	пусть даже	1	1
670	в систему	1	1
671	бы все	1	1
672	заметить что	1	1
673	и делает	1	1
674	образом что	1	1
675	этого понятия	1	1
676	указание на	1	1
677	само собой	1	1
678	самого же	1	1
679	до самого	1	1
680	о фактах	1	1
681	точек зрения	2	1
682	деле есть	1	1
683	до сих	8	1
684	в каких	1	1
685	сознания они	1	1
686	нами не	1	1
687	такое же	1	1
688	не состоит	1	1
689	при чем	5	1
690	на ней	1	1
691	между ними	1	1
692	обратиться к	1	1
693	в некоторых	2	1
694	но лишь	1	1
695	мы скажем	1	1
696	а наоборот	1	1
697	стать на	3	1
698	выше и	1	1
699	самое слово	1	1
700	природа и	1	1
701	не умеют	1	1
702	а так	1	1
703	если эти	1	1
704	слово а	1	1
705	пр и	1	1
706	или с	1	1
707	когда я	1	1
708	в связи	5	1
709	не видит	1	1
710	ими не	1	1
711	какая же	1	1
712	что поскольку	1	1
713	вместе с	2	1
714	когда говорят	1	1
715	следовательно что	1	1
716	по своему	2	1
717	в область	2	1
718	ко всякому	1	1
719	слово пусть	1	1
720	чем в	2	1
721	этого утверждения	1	1
722	данной эпохи	1	1
723	научной мысли	1	1
724	я хочу	3	1
725	мы сразу	1	1
726	говоря об	1	1
727	том смысле	1	1
728	указанием на	1	1
729	слова и	7	1
730	сих пор	8	1
731	в научной	1	1
732	не мог	1	1
733	вообще есть	1	1
734	и часто	1	1
735	указать на	2	1
736	бы говорить	1	1
737	если стать	1	1
738	строить его	1	1
739	об отношении	1	1
740	да мы	1	1
741	в результате	3	1
742	о котором	1	1
743	которая в	1	1
744	бы ему	1	1
745	здесь я	1	1
746	от него	1	1
747	в этих	2	1
748	отношении не	1	1
749	с таким	1	1
750	себе ничего	1	1
751	есть уже	1	1
752	есть продукт	1	1
753	вообще этим	1	1
754	нам не	1	1
755	состоит из	1	1
756	а ведь	1	1
757	для каждой	2	1
758	лишь тогда	1	1
759	что необходимо	1	1
760	одновременно и	1	1
761	что под	1	1
762	вся история	1	1
763	я здесь	1	1
764	об этих	1	1
765	это так	2	1
766	уже есть	1	1
767	а может	1	1
768	в процессе	3	1
769	и эта	1	1
770	это понятие	1	1
771	последнее по	1	1
772	смысле что	1	1
