N	2gram	Vygotskiy__5	Literetu
295	со всеми	2	1
296	только не	3	1
297	на протяжении	2	1
298	является общим	1	1
299	это не	4	1
300	ему то	1	1
301	меняет в	1	1
302	должен был	1	1
303	который по	1	1
304	понятий в	8	1
305	и определяет	1	1
306	в слове	1	1
307	мы видели	3	1
308	иначе говоря	1	1
309	со всей	1	1
310	т.д и	2	1
311	приближаются к	1	1
312	менее чем	1	1
313	в этих	3	1
314	в своей	2	1
315	движутся в	1	1
316	как сама	1	1
317	он должен	5	1
318	которого является	1	1
319	знает и	1	1
320	место в	1	1
321	себе а	1	1
322	в отличие	2	1
323	они умеют	1	1
324	от его	1	1
325	не путем	1	1
326	обращение к	1	1
327	системе отношений	2	1
328	их в	2	1
329	этой внутренней	1	1
330	что этот	1	1
331	случае мы	1	1
332	тому что	5	1
333	в отношении	9	1
334	но они	2	1
335	сущности говоря	4	1
336	возможным и	1	1
337	что ему	1	1
338	не имеет	4	1
339	того как	5	1
340	и притом	1	1
341	как выстрел	1	1
342	не могло	1	1
343	казалось бы	4	1
344	в отношениях	1	1
345	этих двух	3	1
346	по своей	3	1
347	во всем	2	1
348	внутренней и	1	1
349	есть не	2	1
350	связи с	3	1
351	в сознании	1	1
352	для другого	2	1
353	у школьника	2	1
354	мы и	5	1
355	что на	1	1
356	сделать в	1	1
357	как справедливо	1	1
358	существу мысль	1	1
359	которых он	2	1
360	не могут	4	1
361	сознания как	1	1
362	в других	1	1
363	же самое	4	1
364	числе и	1	1
365	является одним	1	1
366	к тому	6	1
367	как для	1	1
368	ничего общего	3	1
369	приходит к	3	1
370	и о	1	1
371	более не	1	1
372	но по	1	1
373	того чтобы	17	1
374	свою очередь	3	1
375	на основе	2	1
376	в собственном	1	1
377	как по	1	1
378	мысль о	1	1
379	только то	1	1
380	в пределах	4	1
381	приводит к	7	1
382	а собственно	1	1
383	можно было	5	1
384	на нее	2	1
385	мог бы	1	1
386	во второй	2	1
387	остается только	1	1
388	мы в	1	1
389	же мере	5	1
390	слова ведь	1	1
391	эту теорию	1	1
392	в определенной	2	1
393	находится в	2	1
394	движения и	1	1
395	сводится к	1	1
396	вот почему	3	1
397	два момента	2	1
398	но мы	5	1
399	одного из	1	1
400	на что	1	1
401	и сделать	1	1
402	после того	1	1
403	и просто	1	1
404	можно сказать	5	1
405	нет у	1	1
406	те или	1	1
407	на отдельные	2	1
408	известном отношении	1	1
409	состоит не	1	1
410	с момента	1	1
411	во втором	1	1
412	здесь мыслится	1	1
413	ситуация в	2	1
414	бы в	4	1
415	целого а	1	1
416	в ту	1	1
417	или нет?	1	1
418	развивается в	1	1
419	в новой	4	1
420	поэтому для	1	1
421	такая же	1	1
422	что только	2	1
423	и слабость	1	1
424	но зато	1	1
425	дело с	1	1
426	потребности и	1	1
427	из наших	1	1
428	не можем	1	1
429	вопроса о	3	1
430	только на	2	1
431	ту самую	1	1
432	в единстве	2	1
433	а то	1	1
434	в школе	6	1
435	мышления и	4	1
436	плана в	1	1
437	интересующего нас	1	1
438	ответ на	3	1
439	мы находим	1	1
440	умственные способности	1	1
441	на деле	1	1
442	по кругу	1	1
443	рядом с	1	1
444	быть названа	1	1
445	языка он	1	1
446	или иной	1	1
447	приходится признать	1	1
448	мы это	1	1
449	нашему мнению	1	1
450	именно в	4	1
451	к которому	4	1
452	и прежде	1	1
453	в психологии	1	1
454	мысль которая	1	1
455	мы встретились	1	1
456	как же	1	1
457	еще и	3	1
458	а с	2	1
459	говорит о	3	1
460	только по	1	1
461	конфликта и	1	1
462	кто не	1	1
463	языка в	1	1
464	более того	1	1
465	мысли так	1	1
466	все время	1	1
467	закон не	1	1
468	когда же	1	1
469	что мы	4	1
470	которой он	1	1
471	другие в	1	1
472	для этой	1	1
473	по нашему	1	1
474	все более	1	1
475	развитии и	2	1
476	родной речи	1	1
477	с первого	1	1
478	так же	15	1
479	и потому	2	1
480	мы говорим	2	1
481	требует от	3	1
482	решение вопроса	1	1
483	он говорит	1	1
484	последнем случае	1	1
485	на которое	1	1
486	одновременно с	1	1
487	что же	1	1
488	в тот	2	1
489	в развитии	28	1
490	и менее	1	1
491	он мыслит	1	1
492	в своем	5	1
493	приобретает в	1	1
494	его в	2	1
495	и от	2	1
496	в основном	1	1
497	не меняет	1	1
498	в смысле	3	1
499	тех или	1	1
500	задолго до	3	1
501	процесса в	3	1
502	при таком	1	1
503	и другим	2	1
504	необходимым для	1	1
505	на самом	1	1
506	представляется что	1	1
507	которая в	2	1
508	совершенно иной	2	1
509	особого рода	1	1
510	от него	1	1
511	и все	1	1
512	той или	1	1
513	еще более	5	1
514	исключительно в	1	1
515	в ходе	12	1
516	отношении к	1	1
517	в системе	4	1
518	над сознанием	1	1
519	такова что	1	1
520	а во	1	1
521	то здесь	1	1
522	в свою	4	1
523	к его	3	1
524	переход от	7	1
525	из этого	2	1
526	который в	1	1
527	и состоит	1	1
528	ее в	3	1
529	к этому	3	1
530	они не	3	1
531	гораздо более	1	1
