N	2gram	Losev_Dial_1	Myshleni
414	то мы	2	1
415	различия между	1	1
416	в ее	1	1
417	друг к	2	1
418	наука была	1	1
419	есть частный	1	1
420	а он	3	1
421	для всякого	2	1
422	есть просто	3	1
423	что хотя	1	1
424	что именно	2	1
425	то чем	1	1
426	внешнее или	1	1
427	перед нами	1	1
428	кроме того	1	1
429	просто как	2	1
430	чем идея	1	1
431	кто не	1	1
432	нового не	1	1
433	и наконец	1	1
434	ином отношении	1	1
435	как иначе	1	1
436	более или	3	1
437	следующим образом	1	1
438	в себе	11	1
439	для ее	1	1
440	из самых	1	1
441	не приходится	1	1
442	точку зрения	3	1
443	что это	11	1
444	мы получаем	2	1
445	сказать о	1	1
446	зрения не	1	1
447	формы в	1	1
448	думать что	3	1
449	идет речь	2	1
450	ведет себя	1	1
451	на то	5	1
452	в наших	1	1
453	дальше и	2	1
454	к выводу	1	1
455	на примерах	1	1
456	которой не	3	1
457	и почему	1	1
458	именно то	1	1
459	в первую	2	1
460	нее и	1	1
461	свою собственную	1	1
462	структур с	1	1
463	общий итог	1	1
464	не как	2	1
465	науки мы	1	1
466	том чтобы	1	1
467	одной и	1	1
468	понятия это	1	1
469	или иных	1	1
470	которое как	2	1
471	одно и	4	1
472	и заключается	1	1
473	и осмысления	2	1
474	в каждом	2	1
475	здесь мы	1	1
476	тем же	1	1
477	главным образом	1	1
478	есть все	1	1
479	об этом	4	1
480	к другу	2	1
481	полной мере	1	1
482	зрения на	1	1
483	поскольку это	1	1
484	обоих случаях	1	1
485	те или	1	1
486	и других	1	1
487	первую очередь	1	1
488	этом смысле	3	1
489	мог бы	2	1
490	и этим	1	1
491	ни в	15	1
492	это положение	1	1
493	о которых	2	1
494	и уже	1	1
495	всегда и	3	1
496	несмотря на	10	1
497	наука в	1	1
498	после этого	1	1
499	которые я	1	1
500	как таковой	4	1
501	нисколько не	4	1
502	со всей	2	1
503	же есть	1	1
504	на первый	1	1
505	закона и	1	1
506	в понимании	1	1
507	сознания но	1	1
508	взгляд на	1	1
509	же это	3	1
510	место в	1	1
511	представление о	1	1
512	большей степени	1	1
513	чтобы можно	1	1
514	образом и	2	1
515	которые в	1	1
516	тем не	1	1
517	сущности то	1	1
518	не факт	1	1
519	мере и	1	1
520	бывает в	1	1
521	участвует в	1	1
522	ничего нового	2	1
523	как можно	2	1
524	она не	6	1
525	от нас	1	1
526	есть нечто	10	1
527	с теми	1	1
528	дело не	2	1
529	отличается от	2	1
530	и притом	4	1
531	в царство	1	1
532	когда они	1	1
533	иметь в	3	1
534	совершенно правильно	1	1
535	что ни	3	1
536	этого общего	1	1
537	всего на	1	1
538	никаких оснований	1	1
539	они являются	1	1
540	другой как	1	1
541	к ней	4	1
542	относится к	2	1
543	анализ понятий	1	1
544	в сознании	3	1
545	уже и	3	1
546	так то	1	1
547	очень подробно	1	1
548	в каком	8	1
549	чистом виде	1	1
550	в духе	1	1
551	есть только	5	1
552	что мое	1	1
553	те и	1	1
554	как только	2	1
555	только еще	1	1
556	раз навсегда	1	1
557	в одну	3	1
558	но к	2	1
559	если же	1	1
560	и он	5	1
561	где он	1	1
562	на тот	1	1
563	они вовсе	1	1
564	и которая	1	1
565	но по	1	1
566	не существует	7	1
567	зрения так	2	1
568	не могу	4	1
569	будем иметь	1	1
570	на другой	1	1
571	всякую возможность	1	1
572	мысль о	1	1
573	только то	4	1
574	по способу	1	1
575	однако эта	1	1
576	и совершенно	2	1
577	природе своей	1	1
578	и неизменно	1	1
579	ясно что	8	1
580	есть также	1	1
581	не нужно	2	1
582	часто в	1	1
583	и структур	1	1
584	для этого	2	1
585	всегда имеет	1	1
586	выводу что	1	1
587	связанное с	1	1
588	только какое-то	1	1
589	есть миф	2	1
590	и той	1	1
591	это как-то	1	1
592	внутреннее как	2	1
593	говорит об	1	1
594	ясным что	1	1
595	происходит не	1	1
596	или на	2	1
597	на что	2	1
598	и просто	1	1
599	все его	1	1
600	понятие и	1	1
601	общий принцип	1	1
602	выучки и	1	1
603	нуждается в	3	1
604	бы она	1	1
605	ничто в	1	1
606	и только	1	1
607	не более	1	1
608	закон ничего	1	1
609	слова для	1	1
610	все время	1	1
611	его то	1	1
612	мы хотим	1	1
613	дать в	1	1
614	эти последние	2	1
615	но так	2	1
616	один из	3	1
617	поэтому для	1	1
618	с ними	2	1
619	или иные	1	1
620	что даже	2	1
621	два года	1	1
622	не идет	2	1
623	может оказаться	2	1
624	всяком случае	2	1
625	в природе	1	1
626	с самой	1	1
627	и абстрактной	1	1
628	есть в	1	1
629	не можем	1	1
630	уже в	1	1
631	звуки не	1	1
632	себя в	1	1
633	и они	1	1
634	ту самую	1	1
635	бы установить	1	1
636	как например	2	1
637	в виде	2	1
638	для чего	2	1
639	что не	7	1
640	а это	1	1
641	в понятие	1	1
642	а то	1	1
643	при помощи	1	1
644	момента одного	1	1
645	я делаю	1	1
646	не так	1	1
647	ли просто	1	1
648	представить себе	1	1
649	мы находим	7	1
650	в конце	4	1
651	это верно	1	1
652	с этими	1	1
653	только сказать	1	1
654	отношении к	3	1
655	самое непосредственное	1	1
656	с него	2	1
657	абстрактное и	1	1
658	в систему	1	1
659	быть принципиально	1	1
660	это было	2	1
661	как раз	4	1
662	он является	1	1
663	и вместе	1	1
664	эти явления	1	1
665	вне ее	1	1
666	есть закон	1	1
667	были бы	2	1
668	быть названа	1	1
669	чему же	1	1
670	более частное	1	1
671	более общее	1	1
672	со стороны	2	1
673	себе а	2	1
674	что обе	1	1
675	или иной	3	1
676	даже не	3	1
677	с другим	1	1
678	или иначе	1	1
679	нельзя сказать	1	1
680	здесь в	2	1
681	не потому	1	1
682	как же	5	1
683	одному тому	1	1
684	сознания как	1	1
685	и конкретное	1	1
686	не было	6	1
687	этого не	1	1
688	а главное	2	1
689	и самый	1	1
690	которое по	1	1
691	если даже	1	1
692	в ту	1	1
693	с которым	1	1
694	сам себе	1	1
695	увидим в	1	1
696	самый факт	2	1
697	одну из	1	1
698	что более	2	1
699	там где	1	1
700	знает только	1	1
701	становится ясным	1	1
702	если не	1	1
703	в связи	1	1
704	стороны в	2	1
705	а есть	4	1
706	сознания чтобы	1	1
707	мы увидим	2	1
708	не доказывает	1	1
709	тех и	1	1
710	в данном	3	1
711	а если	1	1
712	она есть	5	1
713	последнем случае	1	1
714	произвольной и	1	1
715	что всякое	1	1
716	что же	3	1
717	и там	1	1
718	зрения и	1	1
719	а потом	5	1
720	или менее	3	1
721	да и	6	1
722	объяснить только	1	1
723	он мыслит	1	1
724	что первое	1	1
725	или хотя	2	1
726	эти вопросы	1	1
727	в чистом	1	1
728	вверх и	1	1
729	никто никогда	1	1
730	не меняет	1	1
731	этом и	1	1
732	но для	1	1
733	или по	2	1
734	которые оно	1	1
735	к другим	1	1
736	тех или	3	1
737	только мы	1	1
738	известной степени	1	1
739	и для	2	1
740	как такая	1	1
741	действует так	1	1
742	хотя они	1	1
743	при таком	1	1
744	наоборот в	1	1
745	того о	1	1
746	это можно	1	1
747	заслонять от	1	1
748	это как	1	1
749	своей собственной	1	1
750	они даны	1	1
751	как именно	1	1
752	для нас	1	1
753	от него	4	1
754	и все	3	1
755	или нет	3	1
756	той или	7	1
757	разъяснение и	1	1
758	находим в	2	1
759	исключительно в	1	1
760	хотя в	1	1
761	ее основе	1	1
762	о сущности	1	1
763	между ними	1	1
764	с ней	2	1
765	была бы	3	1
766	этих теориях	1	1
767	что понятие	1	1
768	не что	1	1
769	оно не	1	1
770	ли он	1	1
771	и состоит	2	1
772	не нуждается	5	1
773	до такого	2	1
774	на ту	1	1
775	и это	2	1
776	того или	1	1
777	к отвлеченной	1	1
778	по которому	1	1
779	себе без	1	1
780	гораздо более	3	1
781	которая не	2	1
