N	2gram	Vinokur_Ku_1	FransuaR
443	мы встречаемся	1	1
444	это особенно	1	1
445	в историческом	1	1
446	случае мы	1	1
447	сам он	1	1
448	тому что	3	1
449	раз и	1	1
450	не имеющая	1	1
451	таких случаях	1	1
452	но они	1	1
453	тем самым	4	1
454	них не	1	1
455	бы вместо	1	1
456	правда в	1	1
457	ничего не	2	1
458	и притом	1	1
459	на себе	6	1
460	как следует	1	1
461	но только	1	1
462	только не	1	1
463	никогда не	2	1
464	всем тем	1	1
465	на язык	4	1
466	века это	1	1
467	что их	2	1
468	всего на	1	1
469	с одним	1	1
470	в стороне	2	1
471	как она	1	1
472	все дело	1	1
473	прежде чем	1	1
474	есть это	1	1
475	уже и	3	1
476	доказать что	2	1
477	как будто	1	1
478	отрасли знания	1	1
479	что на	1	1
480	одно и	1	1
481	здесь совершенно	1	1
482	речь эта	1	1
483	с полной	1	1
484	что оно	3	1
485	бы он	1	1
486	части романа	1	1
487	и свое	1	1
488	где он	1	1
489	всегда в	1	1
490	в применении	1	1
491	в устной	1	1
492	основываясь на	1	1
493	свою очередь	3	1
494	необходимо еще	1	1
495	языка и	8	1
496	в собственном	2	1
497	только то	1	1
498	в себя	1	1
499	только более	1	1
500	в пределах	4	1
501	образом то	1	1
502	на том	3	1
503	в анализе	1	1
504	нельзя не	1	1
505	за то	1	1
506	не с	3	1
507	было в	2	1
508	эта книга	1	1
509	здесь как	2	1
510	во многом	1	1
511	она была	1	1
512	именно этот	1	1
513	том как	3	1
514	имеется в	1	1
515	мы в	1	1
516	касается в	1	1
517	с ним	5	1
518	с полным	1	1
519	и живой	1	1
520	тех кто	1	1
521	возможна только	1	1
522	себе печать	1	1
523	вот и	1	1
524	поэтому ничего	1	1
525	внимание на	4	1
526	настоящее время	1	1
527	за пределами	1	1
528	и что	5	1
529	т i	1	1
530	во втором	2	1
531	и только	1	1
532	не надо	1	1
533	это лишь	1	1
534	язык в	5	1
535	и где	1	1
536	все время	1	1
537	бы вполне	1	1
538	которой в	1	1
539	в него	1	1
540	поэтому все	1	1
541	еще о	1	1
542	на те	2	1
543	на почве	1	1
544	того что	9	1
545	после смерти	1	1
546	наконец и	1	1
547	в современной	2	1
548	что здесь	1	1
549	порядка и	1	1
550	обе эти	3	1
551	и одновременно	1	1
552	что только	1	1
553	он стал	1	1
554	важное значение	1	1
555	дело с	1	1
556	прения в	1	1
557	что даже	1	1
558	не имеет	2	1
559	к их	1	1
560	и основные	1	1
561	эти утверждения	1	1
562	связанным с	1	1
563	несет на	1	1
564	вопрос об	1	1
565	с одной	1	1
566	в качестве	7	1
567	устной речи	2	1
568	так что	4	1
569	что часто	1	1
570	литературы в	1	1
571	которому он	1	1
572	характера не	1	1
573	чем свидетельствует	1	1
574	площадь в	1	1
575	как выражение	1	1
576	следует что	4	1
577	всяком случае	5	1
578	бы совершенно	1	1
579	не для	1	1
580	но что	1	1
581	само по	1	1
582	la langue	7	1
583	каждый из	1	1
584	не видел	1	1
585	и вместе	1	1
586	и литературной	1	1
587	были бы	2	1
588	не укладывается	1	1
589	именно как	1	1
590	без всякой	1	1
591	форм с	1	1
592	значение которое	1	1
593	а именно	2	1
594	человека но	1	1
595	как же	1	1
596	которые ему	1	1
597	показывает что	1	1
598	что не	5	1
599	только к	2	1
600	говорит о	1	1
601	к более	1	1
602	ничем не	1	1
603	связано с	3	1
604	притом не	1	1
605	превращается в	2	1
606	здесь дело	1	1
607	в сб	2	1
608	более того	1	1
609	не на	4	1
610	однако и	1	1
611	слов и	1	1
612	отнюдь не	1	1
613	не всегда	2	1
614	под влиянием	3	1
615	понимание и	1	1
616	него чтобы	1	1
617	в последней	1	1
618	высоких жанрах	1	1
619	свое особое	1	1
620	еще очевиднее	1	1
621	так же	4	1
622	как это	3	1
623	всего тем	1	1
624	в строгом	1	1
625	перед которой	1	1
626	в любой	1	1
627	к своему	2	1
628	не могут	2	1
629	строгом смысле	1	1
630	своих врагов	1	1
631	применении к	1	1
632	первом случае	1	1
633	за рамки	1	1
634	быть только	1	1
635	даже с	1	1
636	да и	1	1
637	как средство	1	1
638	в это	2	1
639	слова мы	1	1
640	в свое	2	1
641	вот что	1	1
642	несколько слов	3	1
643	особенно широко	1	1
644	ко времени	1	1
645	как предмет	1	1
646	ведь и	1	1
647	так ли	1	1
648	но для	1	1
649	в смысле	2	1
650	нисколько не	3	1
651	же значение	1	1
652	тех или	1	1
653	это уже	1	1
654	чтобы создать	2	1
655	или в	2	1
656	такое понимание	1	1
657	в результате	5	1
658	которого они	1	1
659	в лоно	1	1
660	о котором	2	1
661	это как	1	1
662	в настоящее	1	1
663	но также	2	1
664	он справедливо	1	1
665	пришлось бы	2	1
666	будто бы	1	1
667	слова должны	1	1
668	же в	4	1
669	и обобщения	1	1
670	г и	1	1
671	даже при	1	1
672	себе и	2	1
673	с ними	4	1
674	в свою	3	1
675	мира здесь	1	1
676	не знает	1	1
677	другой стороны	6	1
678	а ведь	1	1
679	теперь в	1	1
680	речи и	5	1
681	их с	1	1
682	к формам	3	1
683	забывать что	1	1
684	не что	1	1
685	культуры в	1	1
686	известных условиях	1	1
687	иметь какой-либо	1	1
688	речи как	1	1
689	к xiii	1	1
690	также не	1	1
691	ее в	2	1
692	с прочими	2	1
693	кажется ему	1	1
694	совершенно последовательно	1	1
695	как на	3	1
696	в таком	3	1
697	во всяком	5	1
698	гораздо более	3	1
