N	2gram	Vygotskiy__3	StatiiOP
140	но он	2	3
141	и более	2	3
142	тому что	6	3
143	действующие лица	1	3
144	трагедии в	1	3
145	на тему	3	3
146	это слово	1	3
147	и здесь	6	3
148	что все	3	3
149	нельзя не	2	3
150	в словах	1	3
151	со стороны	2	3
152	на вопрос	1	3
153	и что	18	3
154	по этому	1	3
155	раньше чем	1	3
156	я говорил	2	3
157	и его	6	3
158	вот что	1	3
159	уже не	2	3
160	не так	3	3
161	для него	2	3
162	так как	6	3
163	в некоторых	1	3
164	как раз	8	3
165	не является	1	3
166	к которому	1	3
167	что для	1	3
168	одной стороны	5	3
169	до конца	2	3
170	в рассказе	1	3
171	что мы	1	3
172	бы совершенно	6	3
173	мой друг	1	3
174	с этой	2	3
175	между прочим	1	3
176	с о	1	3
177	в мировой	1	3
178	этого рода	1	3
179	все они	2	3
180	к этому	3	3
181	в виде	2	3
182	в какой	5	3
183	речь идет	4	2
184	самом деле	21	2
185	трагедии и	1	2
186	он может	2	2
187	такое же	3	2
188	той же	2	2
189	в сущности	10	2
190	стиха как	1	2
191	того же	3	2
192	в каждой	1	2
193	не имел	1	2
194	которое он	1	2
195	во всех	4	2
196	но как	2	2
197	с которыми	1	2
198	не просто	2	2
199	нет и	1	2
200	что они	4	2
201	не буду	1	2
202	что именно	2	2
203	более и	2	2
204	не удалась	1	2
205	его к	2	2
206	в самом	25	2
207	и тот	1	2
208	имеем в	1	2
209	так сказать	5	2
210	он считает	1	2
211	т д	4	2
212	с нашим	1	2
213	вы видите	1	2
214	не как	1	2
215	том чтобы	1	2
216	в плане	3	2
217	и по	2	2
218	но все	1	2
219	и может	2	2
220	то есть	15	2
221	заключается в	7	2
222	русской поэзии	2	2
223	случаях и	1	2
224	ее в	4	2
225	а с	2	2
226	он и	1	2
227	мы не	5	2
228	такой же	2	2
229	и тогда	1	2
230	не мог	4	2
231	нас не	1	2
232	в такой	3	2
233	стихах и	3	2
234	не столько	1	2
235	в которых	6	2
236	в прямом	2	2
237	для этого	2	2
238	этих трех	1	2
239	но они	2	2
240	что эта	4	2
241	самого начала	6	2
242	как о	1	2
243	считает что	1	2
244	дело не	2	2
245	одна из	4	2
246	к этим	1	2
247	так чтобы	1	2
248	не имеет	6	2
249	никогда не	4	2
250	и всегда	2	2
251	этих двух	1	2
252	в русском	1	2
253	он хочет	2	2
254	и такие	1	2
255	к тому	6	2
256	для того	8	2
257	утверждать что	2	2
258	на это	3	2
259	должен быть	3	2
260	как мы	7	2
261	то она	1	2
262	с ее	2	2
263	в виду	4	2
264	на основе	1	2
265	каждый раз	1	2
266	с самого	6	2
267	что у	7	2
268	или в	5	2
269	и которые	3	2
270	два стиха	1	2
271	здесь нет	1	2
272	нас к	1	2
273	стихи как	2	2
274	внимание на	2	2
275	одного из	2	2
276	с одной	6	2
277	что его	2	2
278	и во	2	2
279	этому поводу	1	2
280	в форме	1	2
281	и только	3	2
282	и других	1	2
283	все время	30	2
284	была не	1	2
285	еще не	1	2
286	и ее	2	2
287	которых я	1	2
288	есть в	2	2
289	ряде случаев	1	2
290	и у	1	2
291	то и	3	2
292	что если	4	2
293	в поэзии	1	2
294	при помощи	4	2
295	одно из	2	2
296	вовсе не	8	2
297	должен был	2	2
298	заметить что	2	2
299	русская поэзия	1	2
300	к традиционной	1	2
301	пришли к	1	2
302	до сих	6	2
303	не потому	1	2
304	в предисловии	1	2
305	стал бы	1	2
306	себя и	1	2
307	что не	3	2
308	тем о	1	2
309	что из	1	2
310	ни на	1	2
311	вместе с	5	2
312	в одной	2	2
313	а у	2	2
314	но не	1	2
315	предисловии к	1	2
316	в сборнике	3	2
317	в последнем	1	2
318	своего времени	1	2
319	том смысле	2	2
320	быть не	2	2
321	этого слова	2	2
322	сих пор	5	2
323	так пушкин	1	2
324	внимания на	1	2
325	это был	2	2
326	один из	6	2
327	в результате	1	2
328	и ни	1	2
329	же к	1	2
330	только что	2	2
331	я думаю	1	2
332	именно поэтому	1	2
333	все более	2	2
334	в стихах	3	2
335	в свою	4	2
336	к этой	2	2
337	гораздо более	1	2
338	значения этого	1	1
339	не зря	1	1
340	как известно	1	1
341	прав когда	3	1
342	в обычном	1	1
343	одним из	1	1
344	его основной	1	1
345	они представляют	1	1
346	и то	8	1
347	шансов на	1	1
348	на самом	2	1
349	идет о	4	1
350	и остроумно	1	1
351	что когда	2	1
352	и так	1	1
353	в первом	1	1
354	смысл этого	3	1
355	по преимуществу	2	1
356	и остальные	1	1
357	и до	1	1
358	должна быть	5	1
359	обратите внимание	1	1
360	из всех	3	1
361	отношения к	2	1
362	есть не	1	1
363	который создан	1	1
364	это совершенно	1	1
365	этого нет	1	1
366	прямом смысле	2	1
367	из своих	1	1
368	стиля в	1	1
369	нам в	2	1
370	ведет нас	1	1
371	совпадает с	2	1
372	на себя	1	1
373	но уже	1	1
374	сложнее и	1	1
375	событий и	1	1
376	трагедия не	1	1
377	что можно	1	1
378	как видите	1	1
379	и он	1	1
380	решение вопроса	1	1
381	драмы в	1	1
382	которую можно	1	1
383	между собой	2	1
384	но этого	1	1
385	всего этого	2	1
386	это означало	1	1
387	то мы	1	1
388	как правильно	1	1
389	которых один	1	1
390	которого состоит	1	1
391	или иначе	1	1
392	мы будем	1	1
393	и другие	2	1
394	с самой	2	1
395	в сторону	1	1
396	со всеми	2	1
397	не все	1	1
398	очевидно что	2	1
399	и крылова	2	1
400	до наших	1	1
401	которые не	1	1
402	и я	2	1
403	что хотя	1	1
404	в истории	2	1
405	показать что	7	1
406	что как	3	1
407	в своем	5	1
408	рассказывается в	2	1
409	и где	1	1
410	применении к	1	1
411	когда он	4	1
412	целый ряд	2	1
413	здесь речь	1	1
414	и как	8	1
415	но эта	1	1
416	себе дело	1	1
417	более или	1	1
418	от этого	1	1
419	при таком	2	1
420	для которого	1	1
421	хотя она	1	1
422	в большом	1	1
423	представляет собой	2	1
424	за это	1	1
425	не нашли	2	1
426	бы не	3	1
427	то я	1	1
428	думать что	2	1
429	в известном	1	1
430	видите что	1	1
431	дело так	2	1
432	и поэтическим	1	1
433	ответом на	3	1
434	что она	16	1
435	в нем	4	1
436	смотреть как	1	1
437	одно что	2	1
438	и больше	2	1
439	этих авторов	2	1
440	значение которого	1	1
441	не к	3	1
442	сказалось и	1	1
443	одной и	2	1
444	что ни	1	1
445	форму которую	1	1
446	него было	1	1
447	все с	1	1
448	в нее	2	1
449	а затем	1	1
450	находилась в	1	1
451	конечно в	3	1
452	поэзии и	2	1
453	на этой	1	1
454	привыкли к	1	1
455	моменты в	1	1
456	она стала	2	1
457	ты мне	1	1
458	чаще всего	1	1
459	отражение в	1	1
460	остановиться на	2	1
461	нужное для	1	1
462	то как	2	1
463	к которым	5	1
464	а за	1	1
465	мы видели	6	1
466	не заметить	1	1
467	мы знаем	1	1
468	здесь все	1	1
469	мере не	1	1
470	нисколько не	1	1
471	или менее	1	1
472	поэтому он	1	1
473	бы на	1	1
474	и при	1	1
475	сказать так	1	1
476	интерес и	1	1
477	мы встретились	1	1
478	упомянуть о	1	1
479	почти не	1	1
480	графу хвостову	1	1
481	если можно	1	1
482	ясно одно	1	1
483	рядом других	1	1
484	из анализа	2	1
485	от себя	1	1
486	могло бы	2	1
487	событиям которые	1	1
488	приблизительно так	1	1
489	и той	2	1
490	своими словами	1	1
491	друг другу	2	1
492	и эти	2	1
493	не могли	4	1
494	бы быть	1	1
495	даже в	1	1
496	этого мало	1	1
497	и очень	2	1
498	тему которая	1	1
499	дело как	1	1
500	а иногда	1	1
501	не о	1	1
502	может служить	7	1
503	принадлежат к	1	1
504	дело в	1	1
505	того как	3	1
506	на него	1	1
507	которого он	1	1
508	сталкиваемся с	1	1
509	того чтобы	9	1
510	смысле что	1	1
511	не могло	1	1
512	он мог	1	1
513	вытекает из	2	1
514	смысл его	1	1
515	басни хемницера	1	1
516	так много	1	1
517	и каково	1	1
518	казалось бы	5	1
519	возможно и	1	1
520	в самой	4	1
521	или как	1	1
522	как она	1	1
523	на те	2	1
524	ее с	1	1
525	сцены в	1	1
526	к вам	1	1
527	друг друга	1	1
528	следует из	1	1
529	поэтической формы	1	1
530	своей цели	1	1
531	было не	1	1
532	в стиле	1	1
533	мы встречаем	1	1
534	очень часто	2	1
535	все то	7	1
536	когда мы	2	1
537	и другой	1	1
538	героев и	1	1
539	выросла из	1	1
540	же самое	10	1
541	что является	1	1
542	бы он	1	1
543	это а	1	1
544	тот и	1	1
545	в наше	2	1
546	всегда в	1	1
547	обычно в	1	1
548	как они	1	1
549	и оно	1	1
550	и о	3	1
551	самое и	1	1
552	свою очередь	2	1
553	здесь не	3	1
554	г с	1	1
555	в ее	7	1
556	только при	1	1
557	с каким	1	1
558	совершенно ясно	13	1
559	народа то	1	1
560	в собственном	1	1
561	своей задачей	2	1
562	он с	1	1
563	с первого	1	1
564	до самого	2	1
565	и когда	5	1
566	по аналогии	2	1
567	можно было	1	1
568	не за	1	1
569	здесь он	1	1
570	те же	1	1
571	ясно что	6	1
572	она была	4	1
573	именно этот	1	1
574	том как	2	1
575	мы в	2	1
576	драмы и	2	1
577	был не	1	1
578	весьма мало	1	1
579	о котором	5	1
580	из одного	3	1
581	и вообще	1	1
582	по мере	1	1
583	с ним	2	1
584	все дело	1	1
585	поэтический язык	1	1
586	в применении	1	1
587	язык и	1	1
588	тот особый	1	1
589	всеми теми	1	1
590	в новую	1	1
591	и который	2	1
592	может не	1	1
593	времени в	1	1
594	как у	1	1
595	знает что	1	1
596	эта фраза	2	1
597	этот элемент	1	1
598	же нет	1	1
599	которых в	1	1
600	это имеет	2	1
601	эти два	3	1
602	ним и	1	1
603	что и	4	1
604	хотел бы	2	1
605	именно такое	1	1
606	особый тон	1	1
607	именно в	1	1
608	выше в	1	1
609	лирики и	1	1
610	в лучшем	2	1
611	и она	1	1
612	темой для	1	1
613	находим и	1	1
614	по содержанию	1	1
615	указывает что	1	1
616	показывают что	1	1
617	в двух	9	1
618	его в	3	1
619	о двух	1	1
620	в поэтическом	1	1
621	эти отдельные	1	1
622	наше время	2	1
623	между этими	1	1
624	это же	2	1
625	которая была	1	1
626	для всех	2	1
627	именно на	1	1
628	конечно не	4	1
629	такого изображения	1	1
630	не можем	4	1
631	раз в	4	1
632	ни одного	1	1
633	смысл этой	3	1
634	целого ряда	1	1
635	за счет	1	1
636	от других	1	1
637	не из	1	1
638	из них	6	1
639	что сама	1	1
640	только одно	1	1
641	и их	1	1
642	в одном	8	1
643	гораздо большей	1	1
644	но что	2	1
645	имели дело	1	1
646	о другой	1	1
647	того или	1	1
648	поэзии лафонтен	1	1
649	но совершенно	1	1
650	к той	1	1
651	в других	1	1
652	указание на	1	1
653	смерти и	1	1
654	представляют собой	2	1
655	из двух	3	1
656	четыре стиха	1	1
657	ней и	1	1
658	только у	1	1
659	на примере	2	1
660	то это	2	1
661	был в	1	1
662	по своим	1	1
663	а именно	1	1
664	человек который	2	1
665	он это	1	1
666	характерно для	1	1
667	еще и	2	1
668	говорит о	2	1
669	в рассуждениях	2	1
670	этого нового	1	1
671	целым рядом	1	1
672	что несмотря	1	1
673	примером того	1	1
674	о чем	1	1
675	на возможность	2	1
676	свое отражение	1	1
677	там где	6	1
678	на время	2	1
679	совершенно очевидно	1	1
680	как говорит	1	1
681	если не	1	1
682	для этой	1	1
683	виде в	1	1
684	из гостей	1	1
685	уже давно	2	1
686	вступает в	1	1
687	в частности	1	1
688	эти слова	2	1
689	как эти	1	1
690	я говорю	3	1
691	в разговоре	1	1
692	этой основной	1	1
693	слишком много	1	1
694	в данном	2	1
695	что за	2	1
696	наряду с	3	1
697	в той	5	1
698	и этот	3	1
699	смысле этого	2	1
700	тому как	1	1
701	что же	2	1
702	когда она	3	1
703	по существу	2	1
704	как нельзя	1	1
705	это значит	1	1
706	дан в	1	1
707	множественном числе	1	1
708	должно быть	1	1
709	смысл в	1	1
710	о его	1	1
711	лучшем случае	2	1
712	ни для	1	1
713	спастись и	1	1
714	произведениями которые	1	1
715	следует в	1	1
716	одновременно с	1	1
717	этой сцене	1	1
718	каждой из	1	1
719	однако и	2	1
720	тем и	1	1
721	поэмы и	2	1
722	том виде	1	1
723	эту историю	1	1
724	что тогда	1	1
725	для нас	8	1
726	и все	10	1
727	собственно говоря	1	1
728	у них	2	1
729	и события	1	1
730	или нет	1	1
731	места в	2	1
732	бы в	3	1
733	своих героев	2	1
734	теряет свою	1	1
735	хотя бы	2	1
736	мы одновременно	2	1
737	поэт в	1	1
738	поэзии но	1	1
739	отношении к	1	1
740	собой все	1	1
741	с теми	3	1
742	целом вот	1	1
743	гораздо больше	1	1
744	не доведя	1	1
745	какой степени	1	1
746	заявлял что	1	1
747	они как	1	1
748	автора в	1	1
749	или иного	1	1
750	одновременно и	3	1
751	ко всему	1	1
752	и еще	1	1
753	перейти к	1	1
754	это засвидетельствовано	1	1
755	в малой	2	1
756	есть и	1	1
757	представляла собой	1	1
758	жизни и	1	1
759	сказать по	1	1
760	этой точки	1	1
761	только не	1	1
762	и эта	1	1
763	так же	2	1
764	все что	1	1
765	они не	2	1
