N	2gram	Vygotskiy__7	VeschiIm
171	себя это	1	4
172	как же	1	4
173	от вещи	1	4
174	и потому	3	4
175	мы говорим	2	4
176	в данном	5	4
177	быть не	1	4
178	как только	1	4
179	и все	1	4
180	от того	1	4
181	от ее	2	4
182	между ними	3	4
183	есть то	3	4
184	себя как	1	3
185	сам по	1	3
186	самом деле	6	3
187	в чисто	1	3
188	к другому	3	3
189	отношения к	2	3
190	мы имеем	1	3
191	вопрос о	6	3
192	две вещи	1	3
193	из того	3	3
194	момент в	3	3
195	вопроса о	2	3
196	ее как	1	3
197	в нем	2	3
198	раз навсегда	1	3
199	перестает быть	1	3
200	в понятии	1	3
201	подобно тому	1	3
202	на этом	1	3
203	вещь может	1	3
204	несмотря на	2	3
205	и тогда	1	3
206	в своей	3	3
207	все это	3	3
208	есть именно	1	3
209	их в	1	3
210	чтобы она	1	3
211	и другое	3	3
212	тогда когда	5	3
213	ее с	1	3
214	в основе	3	3
215	в уме	2	3
216	само по	1	3
217	того чтобы	19	3
218	или как	1	3
219	к ней	2	3
220	ни о	1	3
221	к тому	7	3
222	вещей в	1	3
223	и самое	1	3
224	без всякого	1	3
225	в собственном	3	3
226	не содержит	1	3
227	так и	3	3
228	нужно было	4	3
229	и вообще	1	3
230	можно сказать	5	3
231	есть тоже	1	3
232	если это	1	3
233	один из	2	3
234	мы видим	3	3
235	что он	8	3
236	но как	1	3
237	но то	2	3
238	не мешает	1	3
239	только на	3	3
240	а это	1	3
241	сама по	1	3
242	других вещей	1	3
243	мы находим	3	3
244	в одном	1	3
245	отношение к	2	3
246	никогда не	4	3
247	а с	1	3
248	она является	2	3
249	что понимание	1	3
250	вместе с	12	3
251	в той	4	3
252	тому как	1	3
253	она должна	2	3
254	к пониманию	3	3
255	она может	2	3
256	она уже	1	3
257	бы в	5	3
258	можно говорить	2	2
259	от этого	1	2
260	как это	5	2
261	переход от	1	2
262	тем же	5	2
263	в первом	3	2
264	ту же	2	2
265	мы уже	3	2
266	той же	8	2
267	к чему	1	2
268	как мы	14	2
269	одну вещь	1	2
270	во внутреннем	1	2
271	оба эти	5	2
272	но она	1	2
273	своей собственной	1	2
274	и самой	1	2
275	себе что	1	2
276	мы ее	1	2
277	мысли и	11	2
278	мы будем	1	2
279	а только	1	2
280	и всякий	1	2
281	природе слова	3	2
282	и таким	1	2
283	наряду с	2	2
284	как в	4	2
285	что ее	2	2
286	и понимания	1	2
287	в каком-то	1	2
288	что на	2	2
289	то в	2	2
290	выражение в	6	2
291	приводит к	4	2
292	остановиться на	2	2
293	но ведь	1	2
294	как совершенно	3	2
295	он не	3	2
296	о которой	1	2
297	для того	18	2
298	без чего	1	2
299	в силу	5	2
300	и этот	1	2
301	но все	1	2
302	в одну	2	2
303	а затем	2	2
304	и может	1	2
305	об этом	3	2
306	на все	1	2
307	на этой	1	2
308	от одного	2	2
309	и тем	6	2
310	только одно	2	2
311	ни в	2	2
312	все равно	1	2
313	в слове	11	2
314	и уже	1	2
315	есть звук	1	2
316	уме в	1	2
317	не мог	2	2
318	говорить ни	1	2
319	признать что	2	2
320	для нее	3	2
321	тому что	9	2
322	она могла	1	2
323	что ему	3	2
324	и сама	1	2
325	на него	1	2
326	но только	3	2
327	для всего	1	2
328	казалось бы	2	2
329	это совершенно	1	2
330	в разных	1	2
331	в самой	3	2
332	как она	5	2
333	из вещей	1	2
334	и его	12	2
335	у меня	1	2
336	исходить из	2	2
337	если же	2	2
338	ли вы	1	2
339	оно может	1	2
340	данном случае	5	2
341	степени и	1	2
342	с собой	3	2
343	мог бы	3	2
344	является в	5	2
345	находится в	2	2
346	в виду	5	2
347	но к	1	2
348	на вопрос	5	2
349	никак не	5	2
350	и во	4	2
351	это было	1	2
352	заключается в	6	2
353	во втором	3	2
354	еще более	1	2
355	тот момент	1	2
356	он остался	1	2
357	но раз	1	2
358	и наличие	1	2
359	но между	1	2
360	в качестве	5	2
361	но совершенно	1	2
362	его и	2	2
363	только к	2	2
364	моментов в	2	2
365	мы можем	3	2
366	свое выражение	8	2
367	не говорит	1	2
368	о которых	2	2
369	одной вещи	2	2
370	на ее	2	2
371	не годится	1	2
372	же тогда	1	2
373	ничем не	1	2
374	о чем	4	2
375	ближе к	1	2
376	если не	1	2
377	чувственности и	1	2
378	но оно	1	2
379	в частности	1	2
380	говорится о	1	2
381	вещей но	1	2
382	оно только	1	2
383	себя из	1	2
384	который мы	2	2
385	мы говорили	2	2
386	самого себя	1	2
387	в первой	3	2
388	и след	1	2
389	кроме того	1	2
390	ее но	1	2
391	но именно	2	2
392	ни к	1	2
393	но зато	1	2
394	находим в	2	2
395	отношении к	1	2
396	значения эти	1	2
397	к ее	1	2
398	может и	2	2
399	состоит из	1	2
400	была бы	1	2
401	первом случае	3	2
402	что то	2	2
403	ничего иного	1	2
404	это так	1	2
405	в своих	2	2
406	так же	14	2
407	во всяком	2	2
408	этой точки	4	2
409	и наиболее	2	1
410	эта новая	1	1
411	с новыми	1	1
412	также что	1	1
413	же как	8	1
414	и движение	2	1
415	связана с	3	1
416	только потому	3	1
417	идет о	2	1
418	что дает	1	1
419	сразу и	1	1
420	было то	1	1
421	эти момента	2	1
422	между двумя	3	1
423	сказано что	1	1
424	зрения приводит	1	1
425	не вышел	1	1
426	она все	3	1
427	что эти	3	1
428	к учению	1	1
429	выражается в	2	1
430	оно было	1	1
431	все те	2	1
432	тогда я	1	1
433	едва ли	4	1
434	действительности и	1	1
435	с таким	1	1
436	в зависимости	1	1
437	и ничего	2	1
438	что если	2	1
439	которую мы	1	1
440	в которой	11	1
441	что уже	1	1
442	именно к	1	1
443	это слово?	1	1
444	но по	1	1
445	он как	1	1
446	в каждый	1	1
447	время как	2	1
448	это отношение	2	1
449	вместо того	1	1
450	уже в	2	1
451	что общение	1	1
452	и иначе	1	1
453	другим в	1	1
454	между собой	6	1
455	качестве одного	1	1
456	всего этого	1	1
457	вещи от	1	1
458	ее к	1	1
459	одном и	1	1
460	только тогда	1	1
461	если в	4	1
462	ответ на	2	1
463	с совершенно	1	1
464	ее внутреннее	1	1
465	отличие от	2	1
466	и речи	19	1
467	смысловой и	4	1
468	нет как	1	1
469	которые не	1	1
470	гипотеза и	2	1
471	всех ее	1	1
472	и первый	2	1
473	представим себе	1	1
474	эта связь	2	1
475	стороны и	4	1
476	что как	1	1
477	части в	1	1
478	образцом для	1	1
479	нельзя было	2	1
480	перед нами	2	1
481	хотя и	1	1
482	и к	7	1
483	самом начале	3	1
484	слова он	2	1
485	и свою	1	1
486	когда вы	1	1
487	еще на	1	1
488	обзор основных	1	1
489	состоит как	1	1
490	бы с	2	1
491	все эти	6	1
492	учение о	3	1
493	в этой	3	1
494	еще один	1	1
495	раз в	2	1
496	впервые к	1	1
497	зависимости от	1	1
498	тому же	1	1
499	но на	1	1
500	не могла	2	1
501	знания в	2	1
502	в определенном	2	1
503	при этом	1	1
504	наш анализ	1	1
505	у людей	1	1
506	предмет а	1	1
507	они в	1	1
508	в понимании	1	1
509	функции и	4	1
510	этого вопроса	1	1
511	не к	1	1
512	не как	1	1
513	мере как	2	1
514	слово или	1	1
515	какой бы	1	1
516	одной и	2	1
517	его от	2	1
518	и по	3	1
519	выражение и	1	1
520	вывести из	1	1
521	имеют в	1	1
522	есть все	1	1
523	определенном направлении	1	1
524	разница между	1	1
525	до последней	1	1
526	этого мы	3	1
527	по природе	2	1
528	может стать	1	1
529	должен был	1	1
530	в них	1	1
531	но вся	1	1
532	со своими	1	1
533	он и	1	1
534	и вне	1	1
535	иного кроме	1	1
536	и значения	3	1
537	говорится об	1	1
538	стороны ее	1	1
539	этом случае	14	1
540	ее внутренней	1	1
541	причины и	1	1
542	нас не	1	1
543	и без	1	1
544	представить себе	3	1
545	в котором	4	1
546	ту сторону	1	1
547	но которые	1	1
548	представление о	7	1
549	то его	1	1
550	в отличие	2	1
551	от его	1	1
552	поэтому в	1	1
553	но эта	2	1
554	втором случае	3	1
555	совершенно иначе	1	1
556	этих моментов	1	1
557	что было	2	1
558	на другую	3	1
559	тем самым	8	1
560	даже в	2	1
561	нас к	6	1
562	чтобы это	1	1
563	целиком и	1	1
564	раз и	1	1
565	особым образом	1	1
566	что эта	6	1
567	что с	5	1
568	есть прежде	1	1
569	дело не	1	1
570	не имеет	2	1
571	даже оно	1	1
572	целого к	1	1
573	могут так	1	1
574	было не	1	1
575	необходимо должно	1	1
576	без остатка	1	1
577	словесного значения	3	1
578	с и	1	1
579	и внутренней	1	1
580	достигает своего	2	1
581	о природе	7	1
582	ибо всякое	1	1
583	находятся в	1	1
584	учения о	4	1
585	всего на	1	1
586	по своей	10	1
587	и является	3	1
588	это слово	1	1
589	в сознании	6	1
590	внутренней жизни	1	1
591	эти три	2	1
592	свойствам и	1	1
593	и делает	2	1
594	за ними	1	1
595	в каком	1	1
596	с другом	2	1
597	именно ее	1	1
598	и оно	1	1
599	только от	1	1
600	если у	1	1
601	всего оно	1	1
602	предполагает это	1	1
603	поэтому не	1	1
604	не могут	4	1
605	могут быть	2	1
606	совершенно особая	1	1
607	которого я	1	1
608	но также	3	1
609	от реального	1	1
610	его значение	2	1
611	а ее	1	1
612	самостоятельно и	1	1
613	всегда в	1	1
614	у такой	1	1
615	две разные	1	1
616	из всего	1	1
617	в конце	4	1
618	как не	1	1
619	вывод что	2	1
620	ведь они	1	1
621	на основе	1	1
622	и от	4	1
623	как по	1	1
624	и внутреннее	1	1
625	только не	11	1
626	уже с	1	1
627	прямо и	1	1
628	с самого	7	1
629	то время	2	1
630	когда речь	1	1
631	выражения и	1	1
632	то как	2	1
633	что у	4	1
634	последним термином	1	1
635	в другом	1	1
636	к исследованию	1	1
637	здесь как	2	1
638	к самой	1	1
639	именно этот	1	1
640	самого главного	1	1
641	разумеется это	1	1
642	совершенно невозможно	1	1
643	быть может	1	1
644	или иной	1	1
645	мы взяли	1	1
646	связанное с	1	1
647	это понимание	1	1
648	из основных	2	1
649	о нем	1	1
650	не был	1	1
651	вот почему	1	1
652	этот основной	1	1
653	с чем-то	1	1
654	есть само	1	1
655	таким же	1	1
656	и объяснить	1	1
657	в единую	1	1
658	из ряда	1	1
659	понятие и	1	1
660	происходит не	1	1
661	самому себе	1	1
662	нас в	2	1
663	связанной с	1	1
664	должно было	2	1
665	связь между	6	1
666	как внутреннее	1	1
667	от них	1	1
668	вещи к	1	1
669	нуждается в	3	1
670	необходимо должна	1	1
671	бы представить	1	1
672	с любым	1	1
673	направлений в	2	1
674	как учение	1	1
675	а именно	1	1
676	же правом	1	1
677	в сферу	1	1
678	другое не	1	1
679	к которому	1	1
680	существенно и	1	1
681	что здесь	1	1
682	этом смысле	1	1
683	этот метод	1	1
684	которое было	2	1
685	одного из	2	1
686	содержится в	1	1
687	но с	2	1
688	в двух	1	1
689	речи о	4	1
690	говорили выше	2	1
691	в какой	6	1
692	внутренней и	2	1
693	которое мы	2	1
694	или другим	1	1
695	внутреннее строение	1	1
696	на элементы	2	1
697	не было	1	1
698	третье и	1	1
699	в выражении	1	1
700	таком понимании	1	1
701	с одной	5	1
702	где они	2	1
703	конечно не	1	1
704	не можем	4	1
705	всех наших	2	1
706	не знать	1	1
707	в виде	1	1
708	в начале	5	1
709	ее из	1	1
710	является не	2	1
711	от других	1	1
712	нет я	1	1
713	при помощи	1	1
714	между обоими	1	1
715	очевидно что	3	1
716	структуры и	1	1
717	себе в	5	1
718	всяком случае	1	1
719	другой но	2	1
720	слова в	5	1
721	вовсе не	2	1
722	себя от	2	1
723	и фантазии	1	1
724	как его	1	1
725	у него	1	1
726	этими словами	1	1
727	них мы	1	1
728	существенным признакам	1	1
729	и будет	1	1
730	себя но	1	1
731	к той	1	1
732	и вместе	2	1
733	ее на	1	1
734	в других	1	1
735	в очень	1	1
736	понятие в	1	1
737	другого и	1	1
738	до сих	3	1
739	же самым	1	1
740	нельзя сказать	1	1
741	которых мы	2	1
742	больше того	1	1
743	к которым	1	1
744	и неразрывно	1	1
745	принадлежит не	1	1
746	раз так	1	1
747	какое это	1	1
748	по тем	2	1
749	одной стороны	5	1
750	что несмотря	1	1
751	его как	1	1
752	как ни	1	1
753	же точно	3	1
754	из моментов	1	1
755	с предметом	2	1
756	с которым	1	1
757	было сказано	3	1
758	ее внутренних	3	1
759	она проявляется	1	1
760	все вообще	1	1
761	речи она	2	1
762	входить в	1	1
763	и она	2	1
764	границы между	2	1
765	которая именно	1	1
766	верно что	1	1
767	совершенно в	2	1
768	из которых	2	1
769	какова природа	1	1
770	он говорит	1	1
771	той и	3	1
772	существует не	1	1
773	смысле этого	3	1
774	памяти я	1	1
775	из этой	1	1
776	по существу	1	1
777	друг с	2	1
778	поняла и	1	1
779	и другой	3	1
780	не смогли	2	1
781	в состоянии	1	1
782	как две	1	1
783	этого слова	3	1
784	слова есть	1	1
785	слова и	10	1
786	этим последним	1	1
787	новое понимание	1	1
788	сих пор	3	1
789	заставляет нас	1	1
790	этого метода	2	1
791	но для	2	1
792	из чего	1	1
793	к другим	1	1
794	понятий и	2	1
795	происхождении и	1	1
796	на одной	1	1
797	не является	3	1
798	являются не	1	1
799	этого понимания	1	1
800	слово от	1	1
801	обратное если	1	1
802	или в	2	1
803	имеет дело	1	1
804	его с	3	1
805	о котором	1	1
806	они говорят	2	1
807	и внешней	1	1
808	и факты	1	1
809	случае и	1	1
810	конце концов	1	1
811	мы должны	6	1
812	отвлеченный и	1	1
813	на одно	2	1
814	своей внутренней	2	1
815	на более	1	1
816	если все	1	1
817	к самому	1	1
818	одной из	4	1
819	в моем	1	1
820	с ней	2	1
821	то понимание	2	1
822	только как	1	1
823	другой стороны	1	1
824	относящиеся к	1	1
825	дело с	1	1
826	к его	2	1
827	это положение	3	1
828	по одному	1	1
829	жизни а	1	1
830	себе по	2	1
831	от целого	1	1
832	ними существует	1	1
833	мы увидим	1	1
834	по общим	1	1
835	из этого	2	1
836	только о	2	1
837	из своей	1	1
838	от слова	6	1
839	в действительности	2	1
840	к чисто	1	1
841	понимания ее	1	1
842	но эти	1	1
843	к этой	2	1
844	это понятие	1	1
845	я могу	2	1
846	к этому	2	1
847	думать что	1	1
848	в таком	1	1
849	они не	1	1
850	гораздо более	4	1
851	которая не	1	1
