N	2gram	Bakhtin_Fr_8	Narrotol
197	второй план	2	2
198	в современной	1	2
199	дело с	1	2
200	узнаем что	1	2
201	со всеми	1	2
202	себя в	1	2
203	с нею	1	2
204	в виде	2	2
205	в начале	1	2
206	о них	2	2
207	участие в	1	2
208	одно из	1	2
209	на одном	2	2
210	по словам	1	2
211	вовсе не	6	2
212	в других	2	2
213	только на	2	2
214	своему характеру	2	2
215	именно в	1	2
216	а с	1	2
217	нового времени	2	2
218	говорит о	2	2
219	превращается в	1	2
220	на фоне	1	2
221	так же	2	2
222	я уже	1	2
223	к своему	1	2
224	по своему	8	2
225	тому как	1	2
226	его жизни	2	2
227	в категориях	1	2
228	в церкви	2	2
229	но это	2	2
230	границы как	1	2
231	это был	1	2
232	к которому	3	2
233	в результате	5	2
234	интерес к	2	2
235	бы в	3	2
236	тем более	1	2
237	во время	5	2
238	в своих	4	2
239	играют существенную	1	2
240	по поводу	1	2
241	он лишь	1	2
242	как на	1	2
243	они не	5	2
244	границы между	6	1
245	говоря о	1	1
246	одним из	5	1
247	также и	2	1
248	например в	4	1
249	у гоголя	5	1
250	предполагает что	1	1
251	начинается с	1	1
252	все остальное	1	1
253	каждый из	1	1
254	перед лицом	1	1
255	тем же	1	1
256	века в	1	1
257	вопрос о	1	1
258	и многочисленные	1	1
259	и другая	1	1
260	вместо того	1	1
261	к началу	2	1
262	и верха	1	1
263	жизни это	1	1
264	реальным и	1	1
265	и самого	1	1
266	собой в	1	1
267	напротив они	1	1
268	начинается только	1	1
269	во всех	8	1
270	с совершенно	1	1
271	в новом	1	1
272	не просто	3	1
273	за пределы	4	1
274	это мир	2	1
275	чем же	1	1
276	в одной	1	1
277	низа и	3	1
278	им в	1	1
279	и как	2	1
280	и наконец	3	1
281	его к	3	1
282	более или	2	1
283	за собой	1	1
284	шире и	1	1
285	в которой	4	1
286	бы и	2	1
287	т.п но	1	1
288	к месту	1	1
289	в главе	4	1
290	по преимуществу	2	1
291	с их	2	1
292	говорит не	1	1
293	есть на	1	1
294	быть только	1	1
295	главное в	1	1
296	в формах	1	1
297	какой бы	1	1
298	из него	1	1
299	что ни	1	1
300	людей и	2	1
301	без исключения	1	1
302	в нее	1	1
303	с собой	2	1
304	здесь мы	3	1
305	правило не	1	1
306	выражение и	1	1
307	и характер	1	1
308	есть все	1	1
309	конечно в	2	1
310	определенное и	1	1
311	этом смысле	1	1
312	характер не	1	1
313	в новое	1	1
314	здесь нет	3	1
315	любви в	1	1
316	ни в	2	1
317	но мы	1	1
318	тарасе бульбе	4	1
319	в реальной	1	1
320	и особенно	1	1
321	эту тему	1	1
322	не всегда	1	1
323	новые формы	1	1
324	в развитии	2	1
325	мировой истории	3	1
326	автора и	1	1
327	обратимся к	1	1
328	еще раз	1	1
329	не мог	3	1
330	между ними	2	1
331	одного и	1	1
332	о последних	1	1
333	в саду	1	1
334	или менее	2	1
335	характер это	2	1
336	момент времени	1	1
337	то его	1	1
338	в которых	2	1
339	мысли и	1	1
340	возвращение к	1	1
341	мир и	2	1
342	и вторая	1	1
343	право говорить	1	1
344	мира на	1	1
345	их в	4	1
346	не могли	2	1
347	новое и	3	1
348	мира выступает	1	1
349	связи с	6	1
350	трудно было	1	1
351	совершенно новая	1	1
352	в отношении	5	1
353	между людьми	2	1
354	на рубеже	3	1
355	к такой	1	1
356	но они	1	1
357	иной раз	1	1
358	дело не	2	1
359	на котором	2	1
360	которое нельзя	1	1
361	и притом	1	1
362	было не	1	1
363	личности к	1	1
364	в основе	4	1
365	был но	1	1
366	время как	1	1
367	т.п то	1	1
368	веков и	1	1
369	чтобы стать	2	1
370	ощущение времени	2	1
371	мотивы в	1	1
372	народной жизни	1	1
373	этом процессе	2	1
374	слове и	1	1
375	свидетельствуют о	1	1
376	ничто не	2	1
377	не по	1	1
378	только с	1	1
379	как будто	1	1
380	в каком	2	1
381	настоящего времени	3	1
382	не бывает	1	1
383	в живой	1	1
384	не могут	1	1
385	во все	3	1
386	же самое	1	1
387	как для	1	1
388	в полной	1	1
389	если же	1	1
390	гоголь в	1	1
391	как мы	7	1
392	в едином	3	1
393	и о	3	1
394	но по	4	1
395	с ее	5	1
396	что все	4	1
397	в виду	1	1
398	и образ	2	1
399	и сами	1	1
400	события как	1	1
401	языка и	6	1
402	только со	1	1
403	реальной действительности	1	1
404	и иных	1	1
405	то время	2	1
406	яркий пример	1	1
407	его самого	1	1
408	было в	1	1
409	особенно в	1	1
410	к анализу	1	1
411	что никогда	1	1
412	которая была	1	1
413	во многом	2	1
414	глубоко и	1	1
415	еще в	1	1
416	классической и	1	1
417	когда в	2	1
418	к первому	1	1
419	по ее	1	1
420	это только	1	1
421	по сравнению	1	1
422	не имели	2	1
423	благодаря этому	2	1
424	его тело	1	1
425	не на	3	1
426	иного порядка	1	1
427	в самой	1	1
428	что центральный	1	1
429	время в	3	1
430	утверждает что	1	1
431	на что	1	1
432	и по-видимому	1	1
433	душ и	2	1
434	времени в	3	1
435	и своей	1	1
436	это была	3	1
437	это было	1	1
438	индивидуальная форма	1	1
439	к нему	2	1
440	том или	1	1
441	с одним	2	1
442	со второй	1	1
443	грань между	2	1
444	и во	2	1
445	для второго	1	1
446	этот момент	2	1
447	более широкий	1	1
448	полноту и	1	1
449	это нужно	1	1
450	во всей	2	1
451	хотя оно	1	1
452	говорить и	1	1
453	наконец в	4	1
454	также в	1	1
455	и единственном	1	1
456	и она	1	1
457	в лице	1	1
458	тома мертвых	1	1
459	происходит в	1	1
460	на будущее	1	1
461	быть и	1	1
462	но с	2	1
463	оно и	1	1
464	время когда	1	1
465	одной из	3	1
466	из существеннейших	1	1
467	вперед и	1	1
468	как нечто	1	1
469	очень много	2	1
470	и так	1	1
471	по мнению	1	1
472	именно на	1	1
473	так что	3	1
474	того же	1	1
475	события и	2	1
476	не можем	1	1
477	в большинстве	7	1
478	ни одного	2	1
479	этих рассказов	1	1
480	вторая глава	1	1
481	обстоит дело	1	1
482	него и	1	1
483	большинстве случаев	6	1
484	и их	8	1
485	в одном	2	1
486	в прошлом	1	1
487	никто не	1	1
488	в системе	1	1
489	но затем	1	1
490	тем что	1	1
491	в структуре	1	1
492	или ином	1	1
493	образом что	1	1
494	они становятся	1	1
495	для того	2	1
496	где в	1	1
497	отца в	1	1
498	частности из	1	1
499	другого в	1	1
500	до сих	8	1
501	мы привыкли	1	1
502	которые по	1	1
503	а именно	1	1
504	и последующих	1	1
505	по всей	1	1
506	не обращая	1	1
507	на этот	1	1
508	этой системе	1	1
509	более того	3	1
510	процессе перехода	1	1
511	однако и	1	1
512	его как	2	1
513	существует в	1	1
514	стороны и	1	1
515	что обычно	1	1
516	и с	8	1
517	ни о	2	1
518	на эту	3	1
519	в тарасе	4	1
520	в речи	2	1
521	с помощью	3	1
522	с какою	2	1
523	два человека	1	1
524	вместе с	2	1
525	и потому	4	1
526	некоторые из	1	1
527	всей его	1	1
528	на человеческую	1	1
529	все свое	1	1
530	например когда	1	1
531	и временных	1	1
532	xix века	1	1
533	в столь	1	1
534	он говорит	2	1
535	сравнению с	1	1
536	в точке	2	1
537	это за	1	1
538	даже с	1	1
539	в первой	3	1
540	на свете	1	1
541	дело здесь	1	1
542	слова и	3	1
543	о своих	1	1
544	и от	1	1
545	сих пор	8	1
546	все это	8	1
547	и оно	1	1
548	лицам и	1	1
549	и конца	1	1
550	имел место	1	1
551	которых он	2	1
552	слова но	1	1
553	он вовсе	1	1
554	в связи	3	1
555	сохраняется и	1	1
556	очень существенный	1	1
557	не подлежит	3	1
558	в пределе	1	1
559	речи как	1	1
560	когда он	2	1
561	к одной	1	1
562	в этих	11	1
563	еще более	1	1
564	прошлого и	1	1
565	в современных	1	1
566	который имел	1	1
567	может и	1	1
568	и внешней	1	1
569	в романе	21	1
570	не знает	1	1
571	и сейчас	1	1
572	почему он	1	1
573	одновременно и	1	1
574	изнутри но	1	1
575	из этого	1	1
576	время не	1	1
577	в действительности	2	1
578	пространства необходимо	1	1
579	где он	1	1
580	частности в	1	1
581	к другим	1	1
582	о себе	2	1
583	ее в	1	1
584	прийти в	1	1
585	к этому	2	1
586	гораздо более	1	1
