N	2gram	Bakhtin_Fr_8	Mirosoze
159	он в	1	2
160	все эти	15	2
161	с их	2	2
162	вообще не	1	2
163	как он	1	2
164	если бы	2	2
165	к миру	1	2
166	людей и	2	2
167	него и	1	2
168	через все	1	2
169	на протяжении	1	2
170	самом центре	1	2
171	чем в	1	2
172	начинает с	1	2
173	место в	1	2
174	оказывается что	1	2
175	мысли и	1	2
176	сих пор	8	2
177	возвращается к	1	2
178	этот мир	1	2
179	глубину в	1	2
180	в то	12	2
181	в основе	4	2
182	того чтобы	4	2
183	человека от	1	2
184	по своей	4	2
185	и сама	1	2
186	русского человека	1	2
187	в каком	2	2
188	могут быть	1	2
189	всего в	1	2
190	его с	1	2
191	как для	1	2
192	отношения и	1	2
193	он мог	1	2
194	и от	1	2
195	то время	2	2
196	и что	1	2
197	живет в	1	2
198	еще в	1	2
199	по сравнению	1	2
200	с ним	2	2
201	о том	4	2
202	с разных	1	2
203	и во	2	2
204	своему значению	1	2
205	и те	2	2
206	у всех	2	2
207	и она	1	2
208	о своих	1	2
209	и мир	1	2
210	мы видим	6	2
211	свет и	1	2
212	жизнь из	1	2
213	жизни и	1	2
214	так называемый	1	2
215	никто не	1	2
216	отношению к	1	2
217	как будто	1	2
218	для того	2	2
219	момент в	2	2
220	до сих	8	2
221	мы еще	1	2
222	на людей	1	2
223	и самый	3	2
224	на этот	1	2
225	много в	1	2
226	его как	2	2
227	он и	2	2
228	новый момент	1	2
229	по своему	8	2
230	в той	6	2
231	потому ли	1	2
232	как бы	11	2
233	его творчество	3	2
234	в начале	1	2
235	в более	1	2
236	и для	2	2
237	бы в	3	2
238	сказать что	3	2
239	возврата к	2	2
240	эти слова	1	2
241	он лишь	1	2
242	к этому	2	2
243	всем и	1	1
244	только он	1	1
245	ту же	4	1
246	у гоголя	5	1
247	и то	2	1
248	становится в	1	1
249	на самом	2	1
250	сил и	1	1
251	стихии с	1	1
252	был врагом	1	1
253	и до	10	1
254	был и	2	1
255	из всех	2	1
256	истории у	1	1
257	шаг вперед	1	1
258	мы не	2	1
259	не во	1	1
260	начинается с	1	1
261	и новых	1	1
262	самых замечательных	1	1
263	бы ни	1	1
264	ему в	1	1
265	то это	1	1
266	и был	3	1
267	собой в	1	1
268	был вероятно	1	1
269	еще не	10	1
270	за это	2	1
271	хотя с	1	1
272	во всех	8	1
273	одним словом	1	1
274	самом деле	2	1
275	друг к	1	1
276	к которой	1	1
277	для других	1	1
278	отличие от	1	1
279	и речи	1	1
280	что они	2	1
281	которые не	1	1
282	в вольной	1	1
283	мира в	1	1
284	в одной	1	1
285	как к	2	1
286	это был	1	1
287	эти границы	1	1
288	глубже чем	1	1
289	его к	3	1
290	жизни к	1	1
291	возрождения с	1	1
292	реализма он	1	1
293	сущности и	1	1
294	вольное и	1	1
295	роль в	5	1
296	во многих	1	1
297	но ведь	1	1
298	можно лишь	1	1
299	мест и	1	1
300	держать в	1	1
301	которой не	1	1
302	ключ к	1	1
303	всех этих	3	1
304	к одному	1	1
305	из него	1	1
306	момент когда	1	1
307	ни был	1	1
308	которому принадлежал	1	1
309	и чистым	1	1
310	же не	1	1
311	указывали на	1	1
312	и характер	1	1
313	к другу	1	1
314	из самой	1	1
315	на все	1	1
316	это было	1	1
317	дома и	1	1
318	рост и	1	1
319	всего того	1	1
320	с начала	3	1
321	кажется что	1	1
322	любви в	1	1
323	все границы	1	1
324	новый мир	1	1
325	и вся	1	1
326	которой он	1	1
327	особая атмосфера	1	1
328	не больше	1	1
329	смысл и	1	1
330	во время	5	1
331	по внешности	1	1
332	эта тема	1	1
333	он дает	2	1
334	это верно	1	1
335	в отличие	1	1
336	нельзя было	1	1
337	мир и	2	1
338	точку зрения	1	1
339	но во	1	1
340	его время	1	1
341	и эти	2	1
342	и более	4	1
343	войти в	1	1
344	и почти	3	1
345	вовсе не	6	1
346	в землю	1	1
347	почти все	2	1
348	в отношении	5	1
349	между людьми	2	1
350	не раз	1	1
351	а иногда	1	1
352	трудно было	1	1
353	весь смысл	1	1
354	этими двумя	1	1
355	природы человека	1	1
356	казалось бы	3	1
357	и такой	1	1
358	с одним	2	1
359	и создания	1	1
360	во всем	4	1
361	ничто не	2	1
362	хочет быть	1	1
363	исторического процесса	1	1
364	только с	1	1
365	были еще	7	1
366	в области	5	1
367	ведь все	1	1
368	не потому	2	1
369	которая всегда	1	1
370	и оно	1	1
371	уже ни	1	1
372	в духе	4	1
373	борются в	1	1
374	нет ни	2	1
375	протяжении всего	1	1
376	лишь один	1	1
377	веков в	1	1
378	почему он	1	1
379	из всего	1	1
380	и о	3	1
381	на нем	1	1
382	и прекрасное	1	1
383	в душу	1	1
384	на той	1	1
385	культуры и	2	1
386	в пределах	5	1
387	так в	1	1
388	для нового	1	1
389	и сам	2	1
390	не стремится	1	1
391	в образе	3	1
392	можно было	1	1
393	так и	13	1
394	было в	1	1
395	него всегда	1	1
396	быть отнесена	1	1
397	осталась только	1	1
398	она была	1	1
399	является в	1	1
400	в эпоху	10	1
401	и даже	8	1
402	новых и	1	1
403	мире в	2	1
404	он жил	1	1
405	находится в	1	1
406	и раскрывает	1	1
407	каждый раз	1	1
408	душе не	1	1
409	но к	1	1
410	его была	1	1
411	и та	1	1
412	при котором	1	1
413	и отрицательный	1	1
414	в значительной	2	1
415	связанной с	1	1
416	и своей	1	1
417	заключается в	1	1
418	и всю	1	1
419	по типу	1	1
420	от них	1	1
421	в национальном	2	1
422	этот момент	2	1
423	творчества в	1	1
424	во всей	2	1
425	и только	1	1
426	это лишь	1	1
427	даже для	1	1
428	также в	1	1
429	и наконец	3	1
430	мы уже	10	1
431	он хочет	1	1
432	быть и	1	1
433	порядка и	1	1
434	перед которым	1	1
435	в новой	1	1
436	одной из	3	1
437	характерно для	1	1
438	традиции в	1	1
439	была для	1	1
440	то он	1	1
441	между тем	3	1
442	стремиться к	1	1
443	между этими	1	1
444	и ее	4	1
445	в эти	1	1
446	так что	3	1
447	с нею	1	1
448	совершается уже	1	1
449	этим именем	1	1
450	участие в	1	1
451	его и	1	1
452	xvi века	8	1
453	что она	2	1
454	на одном	2	1
455	в одном	2	1
456	это нужно	1	1
457	к ним	2	1
458	как его	1	1
459	характерны для	1	1
460	мир на	1	1
461	рядом с	3	1
462	связан с	2	1
463	не были	3	1
464	выходит за	1	1
465	и из	1	1
466	силы но	1	1
467	влияние на	1	1
468	как у	1	1
469	а именно	1	1
470	к которому	3	1
471	действующих лиц	2	1
472	он считал	1	1
473	были в	1	1
474	и др	8	1
475	органическая часть	1	1
476	говорит о	2	1
477	отнесена к	1	1
478	притом не	1	1
479	которой нет	1	1
480	нужно сказать	1	1
481	а на	2	1
482	не на	3	1
483	власти и	2	1
484	жизнь в	1	1
485	точек зрения	2	1
486	та самая	1	1
487	для их	1	1
488	в ряду	1	1
489	себя на	2	1
490	все более	1	1
491	и связанной	1	1
492	в частности	7	1
493	из мира	1	1
494	к его	3	1
495	было окончательно	1	1
496	место у	1	1
497	подхода к	1	1
498	в моей	1	1
499	в столь	1	1
500	сравнению с	1	1
501	она очень	1	1
502	связаны с	6	1
503	есть на	1	1
504	к образу	1	1
505	есть ответ	1	1
506	для понимания	2	1
507	выпадение из	1	1
508	стремятся к	1	1
509	но это	2	1
510	имел в	1	1
511	под влиянием	1	1
512	он находил	1	1
513	он видел	3	1
514	и часто	1	1
515	было еще	1	1
516	к пониманию	1	1
517	совершается в	1	1
518	его нет	1	1
519	но когда	1	1
520	целый ряд	2	1
521	еще более	1	1
522	тем более	1	1
523	о двух	1	1
524	ведь этот	1	1
525	места которые	1	1
526	разных сторон	1	1
527	гоголь и	1	1
528	в период	1	1
529	нужно для	1	1
530	не быть	1	1
531	от всех	2	1
532	но этот	1	1
533	это сознание	1	1
534	культуры в	2	1
535	народа народ	1	1
536	та же	1	1
537	его особая	1	1
538	в своих	4	1
539	и эта	2	1
540	так же	2	1
541	земли и	1	1
542	он часто	2	1
543	они не	5	1
