N	2gram	Medvedev_F_2	Myshleni
180	речи именно	2	3
181	в одной	2	3
182	как к	3	3
183	функциональное значение	1	3
184	в этот	1	3
185	из этих	3	3
186	он не	6	3
187	в первой	1	3
188	и по	2	3
189	так и	8	3
190	и заключается	1	3
191	с другими	10	3
192	не совпадает	1	3
193	это положение	2	3
194	мы видели	4	3
195	такой же	3	3
196	обратимся к	1	3
197	для него	7	3
198	в своей	7	3
199	мы в	2	3
200	друг другу	1	3
201	тем не	1	3
202	состоит в	2	3
203	для нее	2	3
204	по себе	7	3
205	случае в	1	3
206	и другое	2	3
207	на котором	2	3
208	в основе	5	3
209	к изучению	1	3
210	идет в	1	3
211	только и	3	3
212	в другую	1	3
213	во всем	1	3
214	этом отношении	7	3
215	представляется нам	1	3
216	отличается от	1	3
217	его с	3	3
218	значения и	2	3
219	в собственном	1	3
220	ее совершенно	1	3
221	с собой	1	3
222	речь как	1	3
223	для этого	2	3
224	с ним	2	3
225	исследования и	1	3
226	этому поводу	1	3
227	во втором	7	3
228	что и	8	3
229	это не	2	3
230	движения в	1	3
231	к нему	3	3
232	и является	1	3
233	только на	3	3
234	менее всего	3	3
235	как раз	6	3
236	момент в	1	3
237	до сих	1	3
238	естественно что	1	3
239	смысле этого	1	3
240	этого слова	1	3
241	и о	2	3
242	сих пор	1	3
243	но это	2	3
244	о его	1	3
245	все это	3	3
246	не является	3	3
247	к пониманию	1	3
248	в пределе	1	3
249	между ними	2	3
250	в то	5	3
251	и другой	1	3
252	и наиболее	1	2
253	как известно	1	2
254	одним из	1	2
255	мере в	1	2
256	на деле	1	2
257	и есть	1	2
258	то в	2	2
259	речи на	1	2
260	можно говорить	2	2
261	и до	3	2
262	все те	1	2
263	не раз	1	2
264	что если	1	2
265	этого термина	2	2
266	слово не	1	2
267	столь же	2	2
268	время в	1	2
269	что его	1	2
270	значение и	3	2
271	отношение к	2	2
272	отличие от	2	2
273	идет о	2	2
274	с этим	5	2
275	перед нами	2	2
276	его к	1	2
277	слова он	1	2
278	в действительности	1	2
279	что слово	1	2
280	не могла	1	2
281	в нем	13	2
282	в определенном	1	2
283	понятий и	3	2
284	его значением	1	2
285	то как	1	2
286	этот период	1	2
287	его от	4	2
288	от нее	4	2
289	значение в	1	2
290	поэзии и	1	2
291	особенности в	2	2
292	самим собой	1	2
293	лишь в	7	2
294	его в	3	2
295	от одного	2	2
296	действительности в	1	2
297	не чем	1	2
298	ни в	2	2
299	несмотря на	1	2
300	должно быть	2	2
301	бы сказать	1	2
302	речи может	1	2
303	в этих	2	2
304	но если	1	2
305	и при	1	2
306	в их	6	2
307	в отличие	2	2
308	должны были	2	2
309	нельзя было	1	2
310	впечатления от	1	2
311	поэтому мы	1	2
312	которые в	1	2
313	но он	1	2
314	иным как	1	2
315	даже в	2	2
316	и против	1	2
317	не имеет	2	2
318	нельзя не	1	2
319	как два	1	2
320	ничего не	4	2
321	как такового	6	2
322	у нас	1	2
323	форм и	1	2
324	есть только	2	2
325	чтобы сделать	2	2
326	ли не	1	2
327	всего в	2	2
328	как для	1	2
329	и больше	1	2
330	в работах	2	2
331	если же	2	2
332	свою очередь	1	2
333	вывод что	1	2
334	направлении к	1	2
335	можно было	1	2
336	и которые	1	2
337	специфические особенности	3	2
338	образом в	1	2
339	находится в	2	2
340	из основных	1	2
341	и здесь	3	2
342	одного из	3	2
343	этих двух	2	2
344	входит в	4	2
345	должно было	3	2
346	мы ни	2	2
347	во всей	2	2
348	слов и	1	2
349	к ней	1	2
350	в современной	1	2
351	один из	2	2
352	и ее	6	2
353	где они	1	2
354	уже в	2	2
355	вопроса о	2	2
356	в большинстве	4	2
357	этого понятия	1	2
358	является не	2	2
359	за счет	4	2
360	на этих	1	2
361	и других	2	2
362	мы знаем	3	2
363	никто не	1	2
364	ведь это	1	2
365	моментов в	1	2
366	вовсе не	11	2
367	гипотезы о	1	2
368	что на	2	2
369	с другим	1	2
370	по своим	1	2
371	в свою	1	2
372	что не	4	2
373	что для	2	2
374	по тем	1	2
375	большинстве случаев	3	2
376	в м	1	2
377	к его	2	2
378	мы говорим	4	2
379	и приобретает	1	2
380	совершенно в	1	2
381	оно имеет	1	2
382	приспособляться к	2	2
383	могут быть	6	2
384	освобождение его	1	2
385	что же	5	2
386	с необходимостью	1	2
387	тенденция к	1	2
388	только о	1	2
389	той мере	1	2
390	этого метода	1	2
391	но для	1	2
392	или в	3	2
393	для нас	1	2
394	а в	6	2
395	сделать вывод	1	2
396	иначе чем	1	2
397	совершенно не	4	2
398	какой мере	2	2
399	чем иным	1	2
400	из этого	2	2
401	но именно	3	2
402	к действительности	3	2
403	в своих	1	2
404	к этому	4	2
405	во всяком	5	2
406	формы и	2	1
407	и обособление	1	1
408	и т	14	1
409	например в	3	1
410	начинается с	1	1
411	функции в	2	1
412	того же	1	1
413	сам по	3	1
414	все остальное	4	1
415	становится в	2	1
416	к своей	1	1
417	в чисто	1	1
418	не вещь	1	1
419	от всяких	1	1
420	оно было	1	1
421	высшей степени	4	1
422	когда это	1	1
423	объясняется и	1	1
424	в зависимости	3	1
425	и этот	1	1
426	которыми он	1	1
427	причем и	1	1
428	а как	3	1
429	полагает что	1	1
430	языка с	1	1
431	мы имеем	1	1
432	при анализе	2	1
433	своего развития	3	1
434	что уже	1	1
435	не осуществляется	2	1
436	рассказывается о	1	1
437	нам в	1	1
438	рядом фактов	1	1
439	но она	1	1
440	что иное	1	1
441	с грамматическими	1	1
442	они были	2	1
443	и самой	1	1
444	а путем	1	1
445	зависимости от	3	1
446	себе что	1	1
447	учение об	1	1
448	иное как	1	1
449	из наших	1	1
450	одним словом	4	1
451	совсем не	2	1
452	мы будем	1	1
453	но как	2	1
454	а только	2	1
455	точка зрения	1	1
456	только тогда	1	1
457	таком положении	1	1
458	этой проблеме	1	1
459	изменения и	1	1
460	оно является	1	1
461	особые законы	1	1
462	за пределы	1	1
463	сама по	1	1
464	его развития	1	1
465	нашего сознания	1	1
466	отнюдь не	8	1
467	о необходимости	1	1
468	там где	4	1
469	что во	1	1
470	оказывается не	1	1
471	если она	1	1
472	дает нам	1	1
473	в своем	1	1
474	кроме того	2	1
475	целом но	1	1
476	оторваться от	1	1
477	образом с	1	1
478	этого положения	1	1
479	и как	3	1
480	мысль в	1	1
481	нового и	1	1
482	от этого	3	1
483	основная тенденция	2	1
484	за собой	1	1
485	этот случай	1	1
486	та же	2	1
487	проблем в	1	1
488	же слово	1	1
489	метода мы	1	1
490	бы не	1	1
491	думать что	1	1
492	что к	1	1
493	с их	1	1
494	и тот	1	1
495	как связь	1	1
496	удельный вес	1	1
497	мы обратимся	1	1
498	функций поэтому	1	1
499	ее как	2	1
500	но ведь	3	1
501	но на	1	1
502	самая постановка	1	1
503	в первых	1	1
504	при этом	9	1
505	время и	3	1
506	они в	1	1
507	образом на	1	1
508	всех этих	3	1
509	не как	4	1
510	мы полагаем	1	1
511	слову как	2	1
512	в понятии	2	1
513	значения но	1	1
514	же самая	1	1
515	свою силу	1	1
516	какой бы	1	1
517	приходим к	2	1
518	на этом	2	1
519	по аналогии	2	1
520	от других	1	1
521	в основу	2	1
522	поскольку она	1	1
523	но все	3	1
524	еще более	5	1
525	мы его	1	1
526	не скажет	1	1
527	в сторону	4	1
528	и может	3	1
529	вывести из	1	1
530	в другом	1	1
531	определенном направлении	1	1
532	знаем не	1	1
533	разница между	2	1
534	времени и	2	1
535	предположение что	1	1
536	говорить не	2	1
537	что перед	1	1
538	это было	3	1
539	языка но	2	1
540	должен был	2	1
541	не выполняет	1	1
542	из первых	1	1
543	понимания значения	1	1
544	отличия и	1	1
545	для них	3	1
546	в высшей	4	1
547	о методе	1	1
548	все равно	1	1
549	требования к	1	1
550	быть понят	1	1
551	которая именно	1	1
552	должен приспособляться	1	1
553	его слово	1	1
554	как целого	1	1
555	к их	1	1
556	как таковой	3	1
557	остается в	1	1
558	он совсем	1	1
559	в понимании	2	1
560	нас не	1	1
561	мы приходим	2	1
562	и без	1	1
563	быть названы	1	1
564	не к	2	1
565	от его	2	1
566	не путем	1	1
567	изменять своей	1	1
568	на место	1	1
569	в фонетическом	1	1
570	его элементы	2	1
571	слово или	1	1
572	значения с	1	1
573	их в	2	1
574	слова которые	1	1
575	старого учения	1	1
576	противопоставления двух	1	1
577	исследовательской работы	3	1
578	раз и	4	1
579	этой области	1	1
580	между людьми	1	1
581	она могла	1	1
582	с теми	2	1
583	вне поля	2	1
584	правда в	2	1
585	одной плоскости	1	1
586	ее с	2	1
587	бытия и	1	1
588	говорить о	5	1
589	в структуре	1	1
590	не могло	1	1
591	для всего	2	1
592	в общих	1	1
593	действительности но	1	1
594	предполагается в	1	1
595	и лишь	2	1
596	всего на	1	1
597	речи уже	1	1
598	эта тенденция	1	1
599	такая же	1	1
600	нами положения	1	1
601	другой стороны	4	1
602	фразе и	2	1
603	на него	1	1
604	так сказать	3	1
605	другой вещи	1	1
606	в каком	1	1
607	один шаг	2	1
608	и оно	1	1
609	сравнительно с	1	1
610	для развития	1	1
611	подвести итоги	1	1
612	краеугольным камнем	1	1
613	для его	1	1
614	к речи	1	1
615	они и	1	1
616	поставить вопрос	2	1
617	и это	2	1
618	слов но	1	1
619	из всего	3	1
620	легче чем	1	1
621	как не	1	1
622	но при	1	1
623	и сами	1	1
624	здесь не	4	1
625	всего этого	5	1
626	без всякого	1	1
627	языка и	12	1
628	от изучения	2	1
629	уже с	1	1
630	современное состояние	1	1
631	идет не	1	1
632	зрения не	1	1
633	степени и	1	1
634	совершается как	1	1
635	слово есть	2	1
636	грамматических форм	2	1
637	эти факты	1	1
638	к простой	1	1
639	ясно что	1	1
640	и лингвистика	2	1
641	именно этот	1	1
642	представлений и	1	1
643	в словах	1	1
644	была определена	1	1
645	и способ	1	1
646	к языку	1	1
647	совпадают и	1	1
648	быть самим	1	1
649	о нем	1	1
650	и должно	5	1
651	что самая	1	1
652	вот почему	1	1
653	случилось с	1	1
654	в раннем	1	1
655	и поэтому	1	1
656	же самым	1	1
657	вследствие того	1	1
658	аналогии с	1	1
659	связанной с	1	1
660	и цели	1	1
661	образом мы	1	1
662	этих направлений	1	1
663	между тем	2	1
664	от них	1	1
665	соответствие между	1	1
666	место в	3	1
667	в форме	1	1
668	язык в	2	1
669	всех основных	1	1
670	понятий как	1	1
671	метрике и	1	1
672	очень запутана	1	1
673	слова для	1	1
674	все время	6	1
675	из моментов	1	1
676	если это	2	1
677	имеет места	1	1
678	а именно	2	1
679	и мы	1	1
680	и самые	1	1
681	происходит в	1	1
682	существенно и	1	1
683	этом смысле	2	1
684	рассматривать не	1	1
685	элементы не	1	1
686	этот вопрос	2	1
687	мы увидим	1	1
688	всяком случае	5	1
689	но ее	1	1
690	построений и	1	1
691	к звуку	1	1
692	его истории	1	1
693	это целое	1	1
694	конечно не	1	1
695	в неразрывной	1	1
696	и предложения	1	1
697	языка как	11	1
698	в виде	1	1
699	каким образом	1	1
700	при помощи	2	1
701	но совершенно	2	1
702	из них	4	1
703	связывается с	1	1
704	человека на	1	1
705	неразрывной связи	1	1
706	слова его	1	1
707	не так	2	1
708	в прозе	1	1
709	согласно учению	1	1
710	не для	1	1
711	словом на	1	1
712	к ним	1	1
713	как его	2	1
714	слове не	2	1
715	как будто	1	1
716	речи нет	1	1
717	более элементарных	1	1
718	в них	1	1
719	в других	7	1
720	к самому	1	1
721	различить в	1	1
722	это расчленение	1	1
723	чтобы показать	3	1
724	этого основного	1	1
725	ни о	5	1
726	тем обстоятельством	1	1
727	здесь в	1	1
728	и создает	1	1
729	к которому	1	1
730	конструкций и	1	1
731	являются только	2	1
732	как же	1	1
733	вещь и	1	1
734	же речь	1	1
735	всякое слово	1	1
736	в научное	1	1
737	не было	6	1
738	на этот	1	1
739	ничем не	2	1
740	и непосредственно	1	1
741	его как	2	1
742	эти специфические	1	1
743	больше по	1	1
744	обстоятельством что	1	1
745	и решающим	1	1
746	под влиянием	1	1
747	ближе к	1	1
748	он и	3	1
749	и вне	1	1
750	если не	1	1
751	должна была	2	1
752	в связи	10	1
753	все более	2	1
754	но оно	1	1
755	связь с	1	1
756	все основные	1	1
757	выражение как	1	1
758	и особенно	1	1
759	от предмета	1	1
760	осуществляется на	1	1
761	оно только	1	1
762	самого процесса	1	1
763	в функциях	1	1
764	нами явлений	1	1
765	обратил внимание	1	1
766	между отдельными	1	1
767	не удалось	1	1
768	диалогической речи	1	1
769	и там	1	1
770	которая служит	1	1
771	по существу	7	1
772	от форм	2	1
773	дело идет	4	1
774	как только	1	1
775	новое понимание	1	1
776	однако не	3	1
777	к другим	2	1
778	в каких	2	1
779	вещь а	1	1
780	отсюда мы	1	1
781	в литературе	1	1
782	не случайным	1	1
783	не той	1	1
784	фразы и	1	1
785	полноты смысла	2	1
786	мышления в	1	1
787	при таком	1	1
788	эта проблема	1	1
789	слова они	1	1
790	их все	1	1
791	правом можно	1	1
792	первом и	1	1
793	в результате	6	1
794	чтобы понять	1	1
795	а к	2	1
796	хотя и	3	1
797	она уже	1	1
798	как эта	1	1
799	и все	3	1
800	жить и	1	1
801	той или	1	1
802	все вообще	1	1
803	конце концов	2	1
804	все они	1	1
805	же в	1	1
806	слова еще	1	1
807	судить о	1	1
808	значения в	2	1
809	из противопоставления	2	1
810	из тех	1	1
811	только как	1	1
812	была бы	3	1
813	в такие	1	1
814	при определенных	2	1
815	вопрос так	1	1
816	развитие и	1	1
817	жизни а	1	1
818	нет но	1	1
819	не что	1	1
820	одного к	1	1
821	значение не	1	1
822	всей полноты	3	1
823	но эти	1	1
824	независимое от	1	1
825	и другие	2	1
826	в таком	2	1
827	они не	4	1
828	которая не	1	1
