N	4gram	Tiupa_Disk_2	Narrotol
152	и в то же	1	1
153	возможна только в вероятностном	1	1
154	острота или острота наизнанку	1	1
155	принципиально недопустимая в сказании	1	1
156	различного жизненного опыта их	1	1
157	предел до которого анекдот	1	1
158	читателем к иллюзии живого	1	1
159	притче была впервые освоена	1	1
160	позицию опираясь на индивидуальный	1	1
161	просторную сферу исторического бытия	1	1
162	слова эта возможность иного	1	1
163	но и характерное для	1	1
164	случайности полноценная биография возможна	1	1
165	его уникальным жизненным опытом	1	1
166	слово там же сказания	1	1
167	заинтересовывать судьбой отдельных лиц	1	1
168	несет в себе рецептивную	1	1
169	слушателей с содержанием анекдота	1	1
170	здесь обычно является сюжетообразующим	1	1
171	оговорка где слово деритуализовано	1	1
172	человеческому существованию вследствие которого	1	1
173	позиции в мире это	1	1
174	носителей различного жизненного опыта	1	1
175	составляет преломляющая несобственно-прямая речь	1	1
176	случая непредсказуемое стечение обстоятельств	1	1
177	жизни как исполненной некоторого	1	1
178	и запечатлевающий основу такой	1	1
179	иными соседствами именно это	1	1
180	может обладать собственным смыслом	1	1
181	не сводится к этим	1	1
182	развития самоопределяющегося субъекта жизни	1	1
183	дает позвоночника роману человек	1	1
184	новелла ночной жанр посрамляющий	1	1
185	жизнеописание несет в себе	1	1
186	недопустимая в сказании или	1	1
187	о ней установка не	1	1
188	романного видения мира романного	1	1
189	субъект объект и адресат	1	1
190	дистанции между ними здесь	1	1
191	мире всеобщей межличностной соотносительности	1	1
192	в анекдоте подготовившем почву	1	1
193	фон романного видения мира	1	1
194	юмора умения отрешиться от	1	1
195	слова манифестирующего двоякий жизненный	1	1
196	нем звучит один голос	1	1
197	между ними здесь невозможно	1	1
198	и соотношений такая возможность	1	1
199	объект и адресат протороманного	1	1
200	доверия к чужому слову	1	1
201	притчу в принципе можно	1	1
202	романного слова эта возможность	1	1
203	картины мира с совершенно	1	1
204	жизнеописания вполне самобытно но	1	1
205	слова прямой речи именно	1	1
206	и ценностями иными соседствами	1	1
207	преодолевая их внутреннюю обособленность	1	1
208	двуголосого слова манифестирующего двоякий	1	1
209	которыми устанавливаются отношения ценностно-смысловой	1	1
210	без благоговейного приятия и	1	1
211	сказании или притче была	1	1
212	жизни повествователя о ней	1	1
213	и строго отграниченная система	1	1
214	родственным анекдотическому дискурсу речевая	1	1
215	прямой речи именно диалог	1	1
216	рассеянной чужой речи и	1	1
217	беседы автора с читателем	1	1
218	субъекты смыслополагания между которыми	1	1
219	опираясь на индивидуальный опыт	1	1
220	императивной нормы ни в	1	1
221	сводится к этим моментам	1	1
222	живет в готовом стабильно	1	1
223	учителя жизни постоянно переходит	1	1
224	еще не есть биография	1	1
225	и оценки и иных	1	1
226	протороманного коммуникативного события суть	1	1
227	к этим моментам родственным	1	1
228	в принципе можно припоминая	1	1
229	преломляющая несобственно-прямая речь включая	1	1
230	любопытство к реальному человеческому	1	1
231	события суть равнодостойные субъекты	1	1
232	носителем и реализатором самобытного	1	1
233	глазами анекдота это игра	1	1
234	слушателей преодолевая их внутреннюю	1	1
235	непредубежденное любопытство к реальному	1	1
236	в мире это требует	1	1
237	готовом стабильно дифференцированном и	1	1
238	биография возможна только в	1	1
239	называемого чувства юмора умения	1	1
240	опыт чужой жизненной позиции	1	1
241	содержания сколько от мастерства	1	1
242	человеком неким ибо предметно-тематическое	1	1
243	жизнеописания чего анекдот не	1	1
244	и как бы непосредственного	1	1
245	или притче была впервые	1	1
246	к чужому слову чего	1	1
247	себе самому тогда как	1	1
248	переходит к позиции изобразителя	1	1
249	окажется неадекватным субъект объект	1	1
250	раскованной беседы автора с	1	1
251	и иных пространственно-временных масштабов	1	1
252	содержание жизнеописания вполне самобытно	1	1
253	не есть биография и	1	1
254	жизненную позицию опираясь на	1	1
255	на свой опыт жизни	1	1
256	как того требует авторитетное	1	1
257	и не дает позвоночника	1	1
258	другом и другого в	1	1
259	к собственной ситуации жизненного	1	1
260	и развития самоопределяющегося субъекта	1	1
261	нарушение запрета есть профанация	1	1
262	в себе не заключает	1	1
263	масштабов и соотношений такая	1	1
264	в новелле есть нарушение	1	1
265	иной интонации и оценки	1	1
266	искусство заинтересовывать судьбой отдельных	1	1
267	и другого в себе	1	1
268	не может обладать собственным	1	1
269	обнаруживается преодолеваемая даль и	1	1
270	жанр посрамляющий умершее солнце	1	1
271	и возможность иного языка	1	1
272	до которого анекдот легко	1	1
273	между которыми устанавливаются отношения	1	1
274	ответную реакцию предварительное знакомство	1	1
275	образ становящегося человека с	1	1
276	или субъектом этического выбора	1	1
277	опыт присутствия в мире	1	1
278	дискурсу речевая маска биографа	1	1
279	например в значительной степени	1	1
280	состоит в напряжении событийного	1	1
281	новелле есть нарушение запрета	1	1
282	другого в себе ему	1	1
283	нормативное самоотождествление с человеком	1	1
284	узнавания себя в другом	1	1
285	ибо предметно-тематическое содержание жизнеописания	1	1
286	острота наизнанку глупость неуместность	1	1
287	в даме с собачкой	1	1
288	в нем звучит один	1	1
289	иной конкретной ценностно-смысловой картины	1	1
290	для восприятия сказания или	1	1
291	дифференцированном и оцененном мире	1	1
292	героя окажется неадекватным субъект	1	1
293	ни в мире императивной	1	1
294	то есть субъектом самоопределения	1	1
295	это игра случая непредсказуемое	1	1
296	не требует анекдот но	1	1
297	в напряжении событийного ряда	1	1
298	доверительной и раскованной беседы	1	1
299	может быть сведена к	1	1
300	ценностно-смысловой позиции в мире	1	1
301	несобственно-прямая речь включая разные	1	1
302	анекдот ни притча не	1	1
303	есть биография и не	1	1
304	легко может быть редуцирован	1	1
305	примеряя ее содержание к	1	1
306	вполне самобытно но и	1	1
307	ночной жанр посрамляющий умершее	1	1
308	в мире на свой	1	1
309	анекдота выбор лексики например	1	1
310	требует анекдот но без	1	1
311	и не быть субъектом	1	1
312	в значительной степени зависим	1	1
313	соседствами именно это ощущение	1	1
314	первую очередь по отношению	1	1
315	принципе можно припоминая и	1	1
316	содержание к собственной ситуации	1	1
317	пространственно-временных масштабов и соотношений	1	1
318	предварительное знакомство слушателей с	1	1
319	очередь по отношению к	1	1
320	ни для рассказчика ни	1	1
321	ними здесь невозможно притчевое	1	1
322	игра случая непредсказуемое стечение	1	1
323	двух или нескольких возможностей	1	1
324	не у-влекать слушателей преодолевая	1	1
325	чего анекдот не знает	1	1
326	реализатором самобытного смысла развертывающейся	1	1
327	отсутствием ценностной дистанции между	1	1
328	состоит в придании истории	1	1
329	экзистенциальный опыт присутствия в	1	1
330	ценностно-смысловой картины мира с	1	1
331	и сам текст анекдота	1	1
332	между жизнью и смертью	2	1
333	иных пространственно-временных масштабов и	1	1
334	к интонации доверительной и	1	1
335	но раз-влекать их предлагая	1	1
336	определяемое отсутствием ценностной дистанции	1	1
337	речь включая разные формы	1	1
338	там же сказания или	1	1
339	стабильно дифференцированном и оцененном	1	1
340	быть субъектом ролевого действия	1	1
341	сказания или анекдота ценностное	1	1
342	оценки и иных пространственно-временных	1	1
343	существованию вследствие которого он	1	1
344	с его уникальным жизненным	1	1
345	подготовившем почву для жизнеописания	1	1
346	жизненного опыта их свободного	1	1
347	самоотождествление с человеком неким	1	1
348	себя в другом и	1	1
349	мире императивной нормы ни	1	1
350	свою жизненную позицию опираясь	1	1
351	ценностной дистанции между ними	1	1
352	мире случайности полноценная биография	1	1
353	интонации доверительной и раскованной	1	1
354	раз-влекать их предлагая адресату	1	1
355	в первую очередь по	1	1
356	но без благоговейного приятия	1	1
357	не столько от содержания	1	1
358	возможность иного языка и	1	1
359	к иллюзии живого голоса	1	1
360	бы непосредственного присутствия рассказчика	1	1
361	для рассказчика ни для	1	1
362	предметно-тематическое содержание жизнеописания вполне	1	1
363	реальному человеческому существованию вследствие	1	1
364	лексики например в значительной	1	1
365	опыт запечатлеваемый и запечатлевающий	1	1
366	анекдот должен не у-влекать	1	1
367	мы имеем дело не	1	1
368	обычно является сюжетообразующим при	1	1
369	строго отграниченная система смыслов	1	1
370	установка не на раскрытие	1	1
371	слова не сводится к	1	1
372	полноценная биография возможна только	1	1
373	анекдота это игра случая	1	1
374	понимание излагаемой жизни как	1	1
375	с человеком неким ибо	1	1
376	составляет необходимый фон романного	1	1
377	неадекватным субъект объект и	1	1
378	человека с его уникальным	1	1
379	мира романного образа и	1	1
380	выбор лексики например в	1	1
381	между вещами и ценностями	1	1
382	в мире императивной нормы	1	1
383	и непристойность необыкновенное в	1	1
384	требует авторитетное слово там	1	1
385	при этом и сам	1	1
386	анекдота не столько от	1	1
387	и реализатором самобытного смысла	1	1
388	есть нарушение запрета есть	1	1
389	ошибка оговорка где слово	1	1
390	имеем дело не с	1	1
391	анекдот легко может быть	1	1
392	здесь невозможно притчевое нормативное	1	1
393	необходимый фон романного видения	1	1
394	которым обнаруживается преодолеваемая даль	1	1
395	значительной степени зависим от	1	1
396	моментам родственным анекдотическому дискурсу	1	1
397	была впервые освоена в	1	1
398	этом и сам текст	1	1
399	вследствие которого он от	1	1
400	и раскованной беседы автора	1	1
401	тогда как притчу в	1	1
402	скрытой полускрытой рассеянной чужой	1	1
403	сближение но не слияние	1	1
404	биографического слова не сводится	1	1
405	коммуникативного события суть равнодостойные	1	1
406	чужой экзистенциальный опыт присутствия	1	1
407	интрига нарративного высказывания состоит	1	1
408	словесное кощунство и непристойность	1	1
409	анекдоте подготовившем почву для	1	1
410	напряжении событийного ряда возбуждающем	1	1
411	эта возможность иного включает	1	1
412	непристойность необыкновенное в новелле	1	1
413	глупость неуместность ошибка оговорка	1	1
414	дискурса принципиальное различие между	1	1
415	призван обладать проективной компетентностью	1	1
416	мысль о том что	1	1
417	неуместность ошибка оговорка где	1	1
418	формы скрытой полускрытой рассеянной	1	1
419	как бы непосредственного присутствия	1	1
420	которого он от позиции	1	1
421	самому герою жизнеописания чего	1	1
422	или субъектом инициативного самообнаружения	1	1
423	можно припоминая и примеряя	1	1
424	обладать собственным смыслом ни	1	1
425	неким ибо предметно-тематическое содержание	1	1
426	чего не требует анекдот	1	1
427	того требует авторитетное слово	1	1
428	романного дискурса призван обладать	1	1
429	есть профанация священного новелла	1	1
430	совершенно иной конкретной ценностно-смысловой	1	1
431	жизненный опыт запечатлеваемый и	1	1
432	живое непредубежденное любопытство к	1	1
433	это ощущение составляет необходимый	1	1
434	анекдотическому дискурсу речевая маска	1	1
435	столько от содержания сколько	1	1
436	постоянно переходит к позиции	1	1
437	от содержания сколько от	1	1
438	в просторную сферу исторического	1	1
439	в том что в	1	1
440	к реальному человеческому существованию	1	1
441	повествователя о ней установка	1	1
442	к самому герою жизнеописания	1	1
443	выводится в просторную сферу	1	1
444	запечатлеваемый и запечатлевающий основу	1	1
445	сюжетообразующим при этом и	1	1
446	завершенная и строго отграниченная	1	1
447	включая разные формы скрытой	1	1
448	является сюжетообразующим при этом	1	1
449	в полном его составе	1	1
450	текст анекдота выбор лексики	1	1
451	к позиции изобразителя жизни	1	1
452	полускрытой рассеянной чужой речи	1	1
453	зримого жеста и как	1	1
454	неприемлемо ни для рассказчика	1	1
455	необыкновенное в новелле есть	1	1
456	языка и возможность иной	1	1
457	манифестирующего двоякий жизненный опыт	1	1
458	чужой речи и т.п	1	1
459	индивидуальный опыт чужой жизненной	1	1
460	и примеряя ее содержание	1	1
461	восприятия сказания или анекдота	1	1
462	жизнь глазами анекдота это	1	1
463	своему герою определяемое отсутствием	1	1
464	однако диалогизм биографического слова	1	1
465	отрешиться от нудительной серьезности	1	1
466	не быть субъектом ролевого	1	1
