N	2gram	Vygotskiy__2	Formalny
638	нас в	2	1
639	действительности а	1	1
640	места и	1	1
641	других людей	1	1
642	является с	1	1
643	организма и	1	1
644	а потому	1	1
645	методологическое направление	1	1
646	существенную роль	1	1
647	того в	1	1
648	на развитие	1	1
649	для самого	1	1
650	в жизнь	1	1
651	существует не	1	1
652	эта проблема	5	1
653	в современной	1	1
654	известно что	1	1
655	как например	2	1
656	он что	1	1
657	но с	2	1
658	привела бы	1	1
659	в двух	1	1
660	что только	1	1
661	словами мы	1	1
662	мы видим	4	1
663	тот же	7	1
664	а часто	1	1
665	которое мы	3	1
666	и так	1	1
667	который в	4	1
668	являются в	1	1
669	же типа	1	1
670	этим словом	1	1
671	социальной ситуации	1	1
672	случаи когда	1	1
673	языком как	1	1
674	окружающей его	1	1
675	это же	3	1
676	играет роль	1	1
677	с одной	7	1
678	то почему	1	1
679	в качестве	4	1
680	человека с	1	1
681	так что	1	1
682	для всех	4	1
683	друг на	1	1
684	оказывается в	1	1
685	вот что	1	1
686	так можно	1	1
687	вопроса о	1	1
688	то и	1	1
689	ни одного	1	1
690	его развитие	1	1
691	что факт	2	1
692	в нашей	1	1
693	в начале	4	1
694	и чисто	1	1
695	здесь же	1	1
696	от социальной	4	1
697	или даже	1	1
698	и других	2	1
699	за ним	1	1
700	одно из	1	1
701	ведь это	1	1
702	слова в	1	1
703	в одном	2	1
704	от тех	1	1
705	у этих	1	1
706	это значило	1	1
707	для объяснения	1	1
708	случае не	2	1
709	должен был	1	1
710	основного положения	2	1
711	в случаях	1	1
712	в других	2	1
713	выдерживает критики	1	1
714	это положение	1	1
715	в границах	2	1
716	мы склонны	2	1
717	из двух	3	1
718	процессе своего	1	1
719	всякого содержания	1	1
720	в данный	1	1
721	до сих	1	1
722	именно в	2	1
723	здесь в	1	1
724	ряд с	1	1
725	с той	1	1
726	еще и	1	1
727	факторов в	1	1
728	в природе	1	1
729	и выразительной	1	1
730	только к	1	1
731	что для	3	1
732	здесь действительно	1	1
733	полагаем что	1	1
734	по тем	1	1
735	одной стороны	7	1
736	зависит от	1	1
737	а наоборот	1	1
738	и составляет	2	1
739	целым рядом	1	1
740	ничем не	3	1
741	действительности как	1	1
742	в руках	1	1
743	мы все	1	1
744	понятие о	2	1
745	для их	1	1
746	плоскости с	1	1
747	что мы	9	1
748	бы нас	1	1
749	для этой	1	1
750	выражения но	1	1
751	в речи	1	1
752	стороны в	1	1
753	по причинам	1	1
754	все более	1	1
755	обратились к	1	1
756	в частности	6	1
757	нами как	1	1
758	является основным	1	1
759	эта теория	2	1
760	только его	2	1
761	тот факт	1	1
762	и столь	1	1
763	какого бы	1	1
764	к своему	1	1
765	он говорит	3	1
766	не дают	1	1
767	которые являются	1	1
768	в течение	2	1
769	перехода от	1	1
770	одновременно с	1	1
771	им с	1	1
772	в словах	1	1
773	друг с	2	1
774	с рядом	1	1
775	этих форм	1	1
776	указывает что	2	1
777	к следующему	1	1
778	к понятию	1	1
779	в философию	1	1
780	но даже	1	1
781	и о	1	1
782	сих пор	1	1
783	только для	3	1
784	направления в	1	1
785	один из	1	1
786	говорят и	1	1
787	от социального	1	1
788	под влиянием	1	1
789	слова с	1	1
790	образом как	2	1
791	более и	1	1
792	бы невозможно	1	1
793	они понимают	1	1
794	к пониманию	1	1
795	отсюда следует	1	1
796	дети не	1	1
797	деле что	1	1
798	не объясняет	2	1
799	его с	2	1
800	мира и	2	1
801	о котором	1	1
802	этой действительности	1	1
803	интерес к	1	1
804	возникает вопрос	1	1
805	еще более	1	1
806	в ином	2	1
807	вообще в	2	1
808	от всего	1	1
809	или не	1	1
810	лежит в	3	1
811	очень хорошо	2	1
812	а в	4	1
813	всех тех	1	1
814	и материал	1	1
815	поскольку это	1	1
816	социально и	1	1
817	не знает	1	1
818	и внутренне	1	1
819	стадии своего	2	1
820	но этот	1	1
821	овладения действительностью	1	1
822	что под	1	1
823	до степени	1	1
824	частности в	1	1
825	допустить что	1	1
826	сущности в	1	1
827	значило бы	1	1
828	для создания	1	1
829	образом основной	1	1
830	внутреннюю речь	1	1
831	этой точки	1	1
832	том числе	3	1
