N	2gram	Tiupa_Lite_3	Komedia
112	на то	2	3
113	в нем	2	3
114	при виде	1	3
115	прежде чем	1	3
116	то ни	2	3
117	было бы	2	3
118	в них	1	3
119	все равно	1	3
120	далеко не	2	3
121	как и	5	3
122	чем в	1	3
123	и еще	1	3
124	том как	1	3
125	на месте	1	3
126	с точки	3	3
127	отцом и	1	3
128	тем не	1	3
129	не имеет	1	3
130	никогда не	4	3
131	же самое	2	3
132	одного из	2	3
133	не зная	1	3
134	тех пор	1	3
135	по собственному	2	3
136	в двух	1	3
137	одной из	1	3
138	нисколько не	1	3
139	с одной	4	3
140	в начале	4	3
141	что не	2	3
142	на долю	1	3
143	отношению к	4	3
144	и даже	2	3
145	даже не	1	3
146	на ее	1	3
147	ему не	1	3
148	на этот	1	3
149	один из	2	3
150	если не	2	3
151	в частности	11	3
152	не может	8	3
153	конечно не	1	3
154	одной стороны	4	3
155	как бы	8	3
156	с этой	2	3
157	в целом	5	3
158	не знает	2	3
159	отношения к	3	2
160	перед лицом	4	2
161	из его	1	2
162	его не	1	2
163	х годов	15	2
164	и он	1	2
165	но при	1	2
166	и на	2	2
167	бы то	2	2
168	во всех	2	2
169	конечном счете	1	2
170	отличие от	5	2
171	за пределы	1	2
172	что они	1	2
173	и я	1	2
174	как в	5	2
175	стороны и	2	2
176	ней в	1	2
177	между отцом	1	2
178	что касается	1	2
179	и хотя	1	2
180	всего лишь	5	2
181	так или	2	2
182	бы не	1	2
183	раз в	2	2
184	после чего	1	2
185	ни было	2	2
186	и если	4	2
187	на его	3	2
188	о которой	2	2
189	состоит в	6	2
190	в силу	1	2
191	чтобы в	1	2
192	людей и	1	2
193	человека в	2	2
194	исходя из	1	2
195	а затем	3	2
196	в мире	16	2
197	не с	2	2
198	с другими	1	2
199	это не	5	2
200	еще одно	1	2
201	который по	1	2
202	я говорю	2	2
203	остается в	1	2
204	в г	3	2
205	этой связи	1	2
206	в котором	1	2
207	в их	1	2
208	в одном	4	2
209	сам он	1	2
210	тому что	1	2
211	она не	1	2
212	вплоть до	2	2
213	что ему	2	2
214	в основе	5	2
215	к концу	1	2
216	ему и	1	2
217	бы по	1	2
218	в области	3	2
219	одним из	4	2
220	и со	1	2
221	нет ни	1	2
222	ли не	1	2
223	все еще	3	2
224	как мы	2	2
225	и о	1	2
226	в виду	1	2
227	к страданиям	1	2
228	здесь не	2	2
229	особый интерес	1	2
230	она была	1	2
231	а также	4	2
232	в другом	6	2
233	на вопрос	1	2
234	аналогии с	1	2
235	в конечном	1	2
236	между тем	3	2
237	нуждается в	1	2
238	все время	3	2
239	не как	2	2
240	по мнению	1	2
241	и ее	2	2
242	в качестве	5	2
243	уже в	1	2
244	тебе в	1	2
245	за ним	2	2
246	был бы	1	2
247	при всей	1	2
248	да что	1	2
249	этом отношении	5	2
250	или иначе	2	2
251	себя и	2	2
252	что для	1	2
253	к человеку	1	2
254	не было	1	2
255	а на	2	2
256	а сам	1	2
257	он и	2	2
258	в присутствии	2	2
259	к своему	1	2
260	по существу	4	2
261	человека который	1	2
262	только для	3	2
263	нет ничего	1	2
264	и ты	4	2
265	все остальные	1	2
266	и все	1	2
267	человека не	1	2
268	другой стороны	2	2
269	совершенно не	3	2
270	из этого	1	2
271	к этой	1	2
272	в своих	2	2
273	в таком	1	2
274	и наиболее	1	1
275	всем и	1	1
276	я и	10	1
277	каким его	1	1
278	жизни где	1	1
279	о присутствии	1	1
280	например в	3	1
281	с жизнью	4	1
282	другого среди	1	1
283	отвращения к	1	1
284	за которым	1	1
285	в первом	2	1
286	о тебе	1	1
287	и до	1	1
288	свое место	3	1
289	и себя	1	1
290	общности в	1	1
291	в поход	1	1
292	вопрос о	2	1
293	со многими	1	1
294	коренится в	1	1
295	спасения от	1	1
296	этом не	1	1
297	он этого	1	1
298	начинается с	1	1
299	совсем иное	1	1
300	принадлежит к	1	1
301	я не	2	1
302	если говорить	1	1
303	имя и	1	1
304	он сам	1	1
305	говоря уже	4	1
306	в чем	1	1
307	тем как	1	1
308	в обеих	1	1
309	но не	4	1
310	к которой	1	1
311	в сторону	3	1
312	черты и	1	1
313	если в	1	1
314	очевидно что	1	1
315	себе и	1	1
316	друг от	1	1
317	первые десятилетия	1	1
318	человеку и	1	1
319	в е	8	1
320	к сожалению	1	1
321	в истории	1	1
322	себе любовь	1	1
323	независимо от	1	1
324	общего с	1	1
325	имеет силы	1	1
326	одном из	2	1
327	что первое	1	1
328	перед нами	1	1
329	вредно для	1	1
330	и как	3	1
331	что по	1	1
332	и наконец	3	1
333	себе на	2	1
334	самом начале	1	1
335	более или	1	1
336	в действительности	1	1
337	нашего столетия	2	1
338	в этот	1	1
339	для которого	3	1
340	говорил он	1	1
341	заодно и	1	1
342	одного листа	1	1
343	в нашем	1	1
344	право на	2	1
345	еще один	2	1
346	им в	2	1
347	собственному усмотрению	1	1
348	в случае	2	1
349	больше всего	1	1
350	после которого	1	1
351	жизни вовсе	1	1
352	в восприятии	1	1
353	в первую	1	1
354	нее и	1	1
355	в понимании	1	1
356	не к	1	1
357	том чтобы	2	1
358	на жизнь	2	1
359	апеллирует к	1	1
360	интерес в	1	1
361	не знающий	1	1
362	в каждом	1	1
363	значение в	1	1
364	той же	3	1
365	которого не	1	1
366	который и	1	1
367	к власти	2	1
368	душа моя	3	1
369	и тем	3	1
370	и тремя	1	1
371	из первых	1	1
372	материал для	1	1
373	дорогая моя	1	1
374	нет в	1	1
375	соответствии с	5	1
376	для своего	2	1
377	этого не	1	1
378	со своими	2	1
379	не всегда	2	1
380	сам не	1	1
381	одно из	4	1
382	из общего	1	1
383	от своего	1	1
384	человек и	1	1
385	каким был	1	1
386	место в	4	1
387	не столько	1	1
388	в отличие	5	1
389	что я	5	1
390	такую же	1	1
391	но он	1	1
392	друг другу	1	1
393	в устах	1	1
394	без участия	1	1
395	ее не	1	1
396	без того	1	1
397	с которой	2	1
398	я тебя	1	1
399	текста и	2	1
400	свободно от	1	1
401	и притом	1	1
402	к новым	1	1
403	и остается	1	1
404	душе и	1	1
405	в самых	1	1
406	он с	1	1
407	по своей	3	1
408	во всем	1	1
409	рассказом о	1	1
410	годов в	2	1
411	и теперь	1	1
412	оказывается перед	1	1
413	явно не	1	1
414	точке зрения	1	1
415	у меня	1	1
416	свое собственное	1	1
417	уже о	3	1
418	как только	1	1
419	числе и	2	1
420	слова с	1	1
421	мой взгляд	1	1
422	которой она	2	1
423	здесь мы	1	1
424	однако по	1	1
425	с истинным	1	1
426	правда не	1	1
427	того самого	1	1
428	живет на	1	1
429	подобно тому	2	1
430	приходит к	1	1
431	от друга	1	1
432	что там	1	1
433	время его	1	1
434	и от	1	1
435	быть вполне	1	1
436	обстоятельствах в	1	1
437	обращаясь к	1	1
438	что у	2	1
439	с собой	1	1
440	времени и	1	1
441	к его	1	1
442	жизнь вернулась	1	1
443	жизнь и	1	1
444	не лучше	1	1
445	и всякого	1	1
446	для этого	1	1
447	тем чем	1	1
448	ответа на	1	1
449	два момента	1	1
450	нас в	1	1
451	восходит к	1	1
452	исходят из	1	1
453	первую очередь	1	1
454	то в	3	1
455	складывается из	2	1
456	во втором	2	1
457	этом и	1	1
458	не надо	2	1
459	вслед за	3	1
460	в середине	1	1
461	иначе в	1	1
462	сказать и	2	1
463	в ту	2	1
464	который стал	1	1
465	исходная ситуация	1	1
466	которой в	1	1
467	и она	1	1
468	что здесь	1	1
469	но так	1	1
470	ни к	3	1
471	с появлением	1	1
472	всю свою	1	1
473	в ситуации	2	1
474	только в	7	1
475	в стороне	1	1
476	в твоей	1	1
477	лет спустя	1	1
478	об их	1	1
479	на мой	1	1
480	со всеми	2	1
481	но подобно	1	1
482	в эти	1	1
483	аналогичным образом	1	1
484	с двумя	1	1
485	а заодно	1	1
486	и у	1	1
487	только на	1	1
488	и других	1	1
489	не стал	1	1
490	к своим	2	1
491	объясняется это	1	1
492	в правах	1	1
493	там на	1	1
494	и их	1	1
495	руки и	1	1
496	дела до	1	1
497	человека из	1	1
498	не случайно	3	1
499	без внимания	1	1
500	следует признать	2	1
501	внутреннего мира	1	1
502	из своей	1	1
503	где в	1	1
504	для молодого	1	1
505	с общим	1	1
506	из двух	1	1
507	не были	1	1
508	ней и	1	1
509	убеждается в	1	1
510	как сам	1	1
511	них в	1	1
512	а именно	5	1
513	чем он	1	1
514	а с	1	1
515	из наиболее	1	1
516	в соответствии	3	1
517	превращается в	1	1
518	вины и	1	1
519	не на	1	1
520	меня я	1	1
521	сам себе	1	1
522	в руках	1	1
523	а так	2	1
524	в слове	3	1
525	сближает его	1	1
526	никто об	1	1
527	и ему	1	1
528	как ни	1	1
529	было в	1	1
530	именно поэтому	1	1
531	на фоне	1	1
532	этой же	1	1
533	эти слова	2	1
534	линий в	1	1
535	ко всем	1	1
536	и потому	2	1
537	в моей	1	1
538	к жизни	2	1
539	такого рода	10	1
540	тому как	3	1
541	и там	1	1
542	быть только	2	1
543	в первой	2	1
544	с тобой	1	1
545	остался в	1	1
546	на свете	2	1
547	быть не	2	1
548	это сближает	1	1
549	ему все	1	1
550	еще раз	2	1
551	на пути	1	1
552	приход к	1	1
553	предела за	1	1
554	можно сказать	2	1
555	а то	1	1
556	должен подавить	1	1
557	писал в	1	1
558	под названием	1	1
559	еще одна	1	1
560	о котором	1	1
561	это как	3	1
562	он немедленно	1	1
563	себя самого	1	1
564	на первый	1	1
565	для нас	1	1
566	могли бы	2	1
567	или менее	1	1
568	у них	1	1
569	в этих	1	1
570	не будучи	1	1
571	не должен	1	1
572	ибо в	1	1
573	все они	2	1
574	что лирическое	1	1
575	но вот	1	1
576	отношении к	1	1
577	чего ты	1	1
578	изменилось в	1	1
579	жизни в	4	1
580	с ней	2	1
581	не говоря	4	1
582	на смену	3	1
583	сказать что	1	1
584	и только	2	1
585	была бы	1	1
586	жизни а	2	1
587	бы его	1	1
588	других как	2	1
589	жизни и	3	1
590	но еще	2	1
591	как на	3	1
592	этой точки	1	1
593	том числе	3	1
594	они не	1	1
595	ничего общего	1	1
