N	2gram	Medvedev_F_1	Problema
125	этом смысле	1	3
126	всю свою	2	3
127	в новое	2	3
128	нас не	2	3
129	в отношении	3	3
130	в русской	1	3
131	но только	1	3
132	в самой	2	3
133	в духе	1	3
134	есть только	1	3
135	что от	1	3
136	жизнь и	3	3
137	с ним	2	3
138	только и	4	3
139	настоящее время	10	3
140	а также	1	3
141	все в	2	3
142	к нему	1	3
143	все время	2	3
144	же в	3	3
145	того что	5	3
146	и тем	1	3
147	в одном	2	3
148	для них	1	3
149	именно в	8	3
150	одной стороны	4	3
151	мира в	2	3
152	быть только	1	3
153	первом плане	1	3
154	в настоящее	10	3
155	еще более	1	3
156	и другие	1	3
157	перейти к	2	3
158	самом деле	6	2
159	или к	1	2
160	и до	5	2
161	то же	10	2
162	мы не	3	2
163	нечего делать	1	2
164	это время	1	2
165	проявляется в	1	2
166	все эти	6	2
167	в чем	1	2
168	тем как	1	2
169	не входит	1	2
170	значение и	3	2
171	по отношению	4	2
172	отношение к	3	2
173	и речи	1	2
174	на то	1	2
175	в м	1	2
176	как в	8	2
177	кроме того	1	2
178	когда он	3	2
179	если он	3	2
180	борьбы с	1	2
181	на его	2	2
182	всем своем	1	2
183	прежде чем	2	2
184	или иных	1	2
185	его на	1	2
186	то ни	3	2
187	его не	2	2
188	это не	2	2
189	но уже	1	2
190	в них	3	2
191	с такой	1	2
192	и тогда	1	2
193	со всей	3	2
194	раз и	2	2
195	и без	1	2
196	в котором	1	2
197	такую же	1	2
198	и более	2	2
199	человека но	1	2
200	в науке	2	2
201	и сама	1	2
202	на него	2	2
203	того чтобы	1	2
204	ничего не	2	2
205	при всем	1	2
206	именно она	1	2
207	он хочет	1	2
208	по своей	1	2
209	и является	2	2
210	иной раз	1	2
211	уже и	1	2
212	за ними	1	2
213	в области	3	2
214	если только	1	2
215	свое собственное	1	2
216	не могут	1	2
217	это конечно	1	2
218	к тому	3	2
219	как мы	5	2
220	данном случае	1	2
221	как с	2	2
222	в искусство	1	2
223	по себе	5	2
224	бы то	3	2
225	и просто	1	2
226	нет у	1	2
227	между тем	2	2
228	от них	1	2
229	вслед за	1	2
230	здесь в	2	2
231	по мнению	1	2
232	или же	3	2
233	именно на	1	2
234	со всеми	3	2
235	конечно не	4	2
236	из них	1	2
237	участие в	1	2
238	всяком случае	4	2
239	видя в	1	2
240	до сих	6	2
241	ее в	1	2
242	что не	1	2
243	мы и	1	2
244	с помощью	3	2
245	о себе	1	2
246	в данном	1	2
247	наряду с	1	2
248	в первой	1	2
249	по существу	2	2
250	в это	1	2
251	с этой	4	2
252	сих пор	6	2
253	но для	3	2
254	один из	3	2
255	тех или	1	2
256	это уже	1	2
257	этот образ	2	2
258	мира и	1	2
259	хотя бы	5	2
260	гораздо больше	1	2
261	в свою	8	2
262	была бы	2	2
263	отношению к	4	2
264	жизни и	7	2
265	по поводу	1	2
266	к этому	1	2
267	во всяком	4	2
268	том числе	1	2
269	они не	3	2
270	отношения к	6	1
271	и т	12	1
272	должен быть	5	1
273	людей на	1	1
274	на самом	7	1
275	тех же	2	1
276	науки о	2	1
277	в стороне	1	1
278	это и	3	1
279	и есть	1	1
280	из его	1	1
281	в их	11	1
282	мы уже	1	1
283	а как	2	1
284	в и	1	1
285	основные моменты	1	1
286	что если	1	1
287	которую мы	1	1
288	и свой	1	1
289	вопрос о	2	1
290	и стиль	1	1
291	на себя	1	1
292	жизни как	1	1
293	и ее	10	1
294	идею в	1	1
295	в составе	1	1
296	они были	2	1
297	не чуждо	1	1
298	не от	2	1
299	на кого	2	1
300	не был	1	1
301	время в	3	1
302	с его	4	1
303	в создании	2	1
304	и всего	1	1
305	чем это	1	1
306	значимость всю	1	1
307	а только	2	1
308	бы в	3	1
309	и всякий	2	1
310	что было	2	1
311	если в	1	1
312	у них	3	1
313	ни стало	2	1
314	оно является	1	1
315	или иное	1	1
316	только путем	1	1
317	сама по	2	1
318	во что	2	1
319	о необходимости	1	1
320	в море	1	1
321	если она	1	1
322	с этим	2	1
323	для всех	1	1
324	этой стороны	1	1
325	он глубоко	1	1
326	перед нами	1	1
327	этого еще	1	1
328	и наконец	3	1
329	здесь несколько	1	1
330	эту проблему	2	1
331	в этот	1	1
332	то в	1	1
333	художник а	1	1
334	мифе и	1	1
335	эту идею	1	1
336	бы и	1	1
337	так или	1	1
338	в нашем	2	1
339	из этих	1	1
340	если мы	2	1
341	и те	2	1
342	может считаться	1	1
343	тем он	1	1
344	воспитания и	1	1
345	а вовсе	2	1
346	и если	2	1
347	вообще не	1	1
348	главным образом	4	1
349	т д	8	1
350	всех этих	3	1
351	он должен	3	1
352	состоит в	1	1
353	и вот	2	1
354	какое бы	1	1
355	прошлого века	1	1
356	и по	1	1
357	лишь с	1	1
358	в образе	1	1
359	так например	3	1
360	в нее	1	1
361	от нее	2	1
362	из-за этого	1	1
363	на всю	2	1
364	то чтобы	1	1
365	они должны	1	1
366	входит в	6	1
367	искусства в	4	1
368	по природе	1	1
369	но самый	1	1
370	с начала	2	1
371	должен был	1	1
372	стиля с	1	1
373	но лишь	1	1
374	и превращения	1	1
375	и такая	1	1
376	такой же	1	1
377	их на	2	1
378	и ко	1	1
379	положительное отношение	1	1
380	что такое	2	1
381	в такой	1	1
382	почти не	2	1
383	не столько	1	1
384	и действиях	1	1
385	большей степени	1	1
386	не как	4	1
387	своего рода	1	1
388	для всякого	2	1
389	в трудах	3	1
390	творчества и	1	1
391	том чтобы	2	1
392	самих по	1	1
393	все это	9	1
394	человеческое сознание	2	1
395	ни были	2	1
396	тому что	1	1
397	и очень	1	1
398	тем самым	3	1
399	самого начала	1	1
400	мысли в	2	1
401	не имеет	1	1
402	на котором	1	1
403	чтобы в	1	1
404	два мира	1	1
405	которого он	1	1
406	и слишком	2	1
407	для всего	1	1
408	в предыдущей	2	1
409	правда в	1	1
410	же время	8	1
411	борьба между	1	1
412	этих последних	1	1
413	к ней	2	1
414	как она	3	1
415	во всем	2	1
416	чтобы этот	1	1
417	поэтической формы	1	1
418	не принадлежит	1	1
419	было не	1	1
420	ему в	1	1
421	уже о	1	1
422	и должно	2	1
423	в состав	1	1
424	кого не	2	1
425	в душе	2	1
426	его с	2	1
427	как для	1	1
428	свое значение	1	1
429	только одно	1	1
430	она не	6	1
431	бы ни	5	1
432	этим только	1	1
433	правда не	1	1
434	и это	2	1
435	для всей	1	1
436	и самое	1	1
437	всем миром	1	1
438	орудия производства	2	1
439	с ее	7	1
440	говоря уже	1	1
441	на основе	6	1
442	и всякой	1	1
443	с самого	1	1
444	значение в	3	1
445	стремиться к	1	1
446	по аналогии	3	1
447	на нее	2	1
448	здесь он	1	1
449	в борьбе	1	1
450	здесь нет	1	1
451	мог бы	1	1
452	и каждый	1	1
453	глубоко и	2	1
454	остается только	1	1
455	со стороны	5	1
456	смысле и	1	1
457	это понимание	1	1
458	творчество с	1	1
459	сводится к	3	1
460	и здесь	6	1
461	в работе	2	1
462	нашей работы	3	1
463	другими словами	1	1
464	его жизни	1	1
465	притом в	1	1
466	или на	2	1
467	окружающего его	1	1
468	весь этот	1	1
469	аналогии с	3	1
470	второй половины	1	1
471	науке и	1	1
472	должно было	1	1
473	ее от	2	1
474	и скульптор	1	1
475	вся эта	1	1
476	в науку	1	1
477	творчества в	1	1
478	искусство не	1	1
479	говорит он	3	1
480	в другой	2	1
481	что бы	5	1
482	в него	2	1
483	своей работе	2	1
484	тех пор	1	1
485	как из	1	1
486	в двух	1	1
487	речи о	1	1
488	менее в	1	1
489	одной из	2	1
490	мы увидим	4	1
491	подвиг и	1	1
492	же должен	1	1
493	очень много	1	1
494	в большинстве	3	1
495	только на	5	1
496	бы искусственно	1	1
497	философские или	1	1
498	действительно мог	1	1
499	большинстве случаев	2	1
500	и других	3	1
501	тут-то и	1	1
502	что для	1	1
503	был бы	1	1
504	себе в	1	1
505	никто не	1	1
506	не для	3	1
507	от тех	1	1
508	не о	3	1
509	художника и	1	1
510	как его	1	1
511	этом отношении	1	1
512	от того	2	1
513	в форме	1	1
514	науки в	1	1
515	имеет значение	1	1
516	нет и	2	1
517	именно как	12	1
518	не были	1	1
519	или иной	1	1
520	даже не	1	1
521	и из	1	1
522	как у	1	1
523	или иначе	2	1
524	и нельзя	1	1
525	в предисловии	1	1
526	и др	5	1
527	его из	1	1
528	ничего общего	1	1
529	эти идеи	1	1
530	смысла и	1	1
531	к науке	1	1
532	не было	3	1
533	а на	1	1
534	до конца	7	1
535	ничем не	3	1
536	и самый	2	1
537	не на	2	1
538	нем и	2	1
539	зависит от	1	1
540	черты в	1	1
541	однако и	1	1
542	и вовсе	1	1
543	на этой	1	1
544	на фоне	3	1
545	в непрерывном	1	1
546	по праву	1	1
547	и потому	9	1
548	как это	6	1
549	у человека	1	1
550	из которых	1	1
551	к своему	1	1
552	xix века	1	1
553	почти всех	1	1
554	для искусства	1	1
555	предисловии к	1	1
556	в сборнике	1	1
557	нам думается	1	1
558	одновременно с	2	1
559	могут быть	1	1
560	лишенным всякой	1	1
561	в литературе	5	1
562	даже с	1	1
563	для человека	1	1
564	из этой	2	1
565	там где	1	1
566	получает свое	1	1
567	дело здесь	1	1
568	стремления к	1	1
569	и всех	1	1
570	является для	2	1
571	для историка	1	1
572	но это	3	1
573	между прочим	1	1
574	числе и	1	1
575	однако не	2	1
576	под влиянием	2	1
577	в более	1	1
578	производства и	2	1
579	только одна	1	1
580	периода и	1	1
581	слова но	1	1
582	творчество и	1	1
583	и от	7	1
584	искусства и	5	1
585	что оно	1	1
586	которого они	1	1
587	что некоторые	1	1
588	из себя	1	1
589	тем более	1	1
590	не должен	1	1
591	зрения в	1	1
592	природы оно	1	1
593	в г	1	1
594	дана в	2	1
595	только что	1	1
596	ни было	2	1
597	не утрачивает	1	1
598	стоять на	1	1
599	к самым	1	1
600	а о	1	1
601	литературе он	1	1
602	с ней	1	1
603	не говоря	1	1
604	работы и	1	1
605	только как	2	1
606	и судьба	2	1
607	к его	1	1
608	природы или	2	1
609	таким же	2	1
610	себе но	1	1
611	и состоит	1	1
612	просто не	1	1
613	того или	2	1
614	в искусстве	5	1
615	в своих	2	1
616	это в	1	1
617	свое и	1	1
618	при изучении	1	1
619	этой точки	1	1
620	творчество как	1	1
