N	2gram	Tiupa_Lite_3	Dialekti
248	эти два	1	2
249	во всей	2	2
250	и только	2	2
251	интеллигенции и	1	2
252	одной из	1	2
253	объекта в	2	2
254	в качестве	5	2
255	себя в	7	2
256	конечно не	1	2
257	то и	1	2
258	из них	4	2
259	ту или	1	2
260	был бы	1	2
261	и их	1	2
262	для меня	2	2
263	отличие от	5	2
264	тем что	2	2
265	мыслится не	1	2
266	не было	1	2
267	или иначе	2	2
268	и тех	1	2
269	вещей как	1	2
270	другой стороны	2	2
271	я говорю	2	2
272	в частности	11	2
273	вместе с	5	2
274	как это	3	2
275	и жизни	3	2
276	в человеке	1	2
277	к своему	1	2
278	есть результат	1	2
279	этой точки	1	2
280	для личности	1	2
281	быть не	2	2
282	художественное произведение	2	2
283	искусством и	1	2
284	за его	2	2
285	прежде чем	1	2
286	это как	3	2
287	невозможна без	1	2
288	тут мы	1	2
289	отношении к	1	2
290	это все	1	2
291	и при	2	2
292	оно не	2	2
293	и идеи	1	2
294	в противоположность	2	2
295	которая не	1	2
296	второй из	2	1
297	с кем	1	1
298	в сердце	1	1
299	на самом	1	1
300	идет о	1	1
301	не признает	1	1
302	так уже	1	1
303	вопроса не	1	1
304	исходит из	1	1
305	все те	1	1
306	которое может	1	1
307	его не	1	1
308	и была	1	1
309	бы уже	1	1
310	изображение и	1	1
311	для своего	2	1
312	из своих	1	1
313	память о	1	1
314	в каждый	1	1
315	от друга	1	1
316	из того	2	1
317	то это	2	1
318	поэзия и	1	1
319	кто же	1	1
320	и он	1	1
321	имя и	1	1
322	он сам	1	1
323	примеры и	1	1
324	на высоте	1	1
325	состояние его	1	1
326	легко может	2	1
327	к богу	1	1
328	в общем	1	1
329	очевидно что	1	1
330	происходить в	1	1
331	отношение к	2	1
332	друг от	1	1
333	складываются в	1	1
334	именно миф	1	1
335	и я	1	1
336	и вовсе	2	1
337	стороны и	2	1
338	в полном	2	1
339	это тоже	1	1
340	на воле	1	1
341	жизни так	1	1
342	в нашем	1	1
343	субъект и	2	1
344	вообще не	1	1
345	как он	1	1
346	личностного бытия	1	1
347	на объект	1	1
348	исполнения и	1	1
349	она становится	1	1
350	он не	1	1
351	как личность	1	1
352	о которой	2	1
353	момента в	1	1
354	и еще	1	1
355	в первую	1	1
356	свое поведение	1	1
357	нее и	1	1
358	свою собственную	1	1
359	такого человека	1	1
360	и более	1	1
361	содержит в	1	1
362	чтобы в	1	1
363	я с	3	1
364	людей и	1	1
365	не бывает	1	1
366	не требуется	1	1
367	есть конечно	1	1
368	которой уже	1	1
369	от земли	1	1
370	его в	2	1
371	входит в	4	1
372	с другими	1	1
373	искусство не	2	1
374	мы находимся	1	1
375	все может	1	1
376	поведения или	1	1
377	данном случае	4	1
378	еще одно	1	1
379	только одно	1	1
380	о которых	1	1
381	к своим	2	1
382	все моменты	1	1
383	ведет к	1	1
384	мы с	2	1
385	этом в	1	1
386	же я	1	1
387	говорилось в	1	1
388	сама личность	1	1
389	что такая	1	1
390	нас самих	2	1
391	на месте	1	1
392	теперь эта	1	1
393	место в	4	1
394	в отличие	5	1
395	и другого	2	1
396	поэзия же	1	1
397	я скажу	1	1
398	такую же	1	1
399	но он	1	1
400	друг другу	1	1
401	что сам	1	1
402	свобода и	1	1
403	жизни а	2	1
404	образ не	1	1
405	личность в	1	1
406	даже в	4	1
407	народов и	1	1
408	сам он	1	1
409	но всякая	1	1
410	вплоть до	2	1
411	с которой	2	1
412	душе и	1	1
413	своего существования	1	1
414	и сама	1	1
415	в религиозной	1	1
416	в процессе	1	1
417	ибо каждая	1	1
418	по порядку	1	1
419	субъекта но	1	1
420	этого явления	1	1
421	самой жизни	1	1
422	поэтическое произведение	1	1
423	к поэзии	1	1
424	природы в	1	1
425	что жизнь	1	1
426	ты для	2	1
427	в труде	1	1
428	и теперь	1	1
429	связи с	2	1
430	меня с	1	1
431	это уже	1	1
432	ему не	1	1
433	у меня	1	1
434	а в	5	1
435	в четвертом	1	1
436	именно оно	1	1
437	кто сам	1	1
438	деятельности и	1	1
439	к себе	8	1
440	с и	1	1
441	когда мы	1	1
442	человека в	2	1
443	ли не	1	1
444	сама жизнь	1	1
445	уже заранее	1	1
446	его за	1	1
447	жизнью и	1	1
448	раньше не	1	1
449	всегда так	1	1
450	в нас	2	1
451	с образом	2	1
452	приходит к	1	1
453	как мы	2	1
454	самого по	1	1
455	откровение само	1	1
456	не могу	2	1
457	шла речь	1	1
458	невозможно как	1	1
459	чтобы быть	1	1
460	этой идее	1	1
461	этого они	1	1
462	на том	1	1
463	природе своей	1	1
464	и себе	1	1
465	было в	1	1
466	здесь как	2	1
467	таких примеров	1	1
468	быть может	2	1
469	о котором	1	1
470	говорит об	1	1
471	миф в	1	1
472	с одной	4	1
473	но решительно	1	1
474	нужно в	1	1
475	мира а	2	1
476	в эстетической	2	1
477	к нему	1	1
478	складывается из	2	1
479	во втором	2	1
480	с нами	1	1
481	когда оно	1	1
482	искусства к	1	1
483	вне меня	1	1
484	них в	1	1
485	вслед за	3	1
486	не будучи	1	1
487	этих последних	1	1
488	все время	3	1
489	не знаю	2	1
490	и всякое	1	1
491	человека как	1	1
492	а эти	1	1
493	и она	1	1
494	не зная	1	1
495	но так	1	1
496	переносное значение	1	1
497	одного из	2	1
498	но с	2	1
499	исторических событий	1	1
500	жизнь из	1	1
501	не само	1	1
502	вещь которая	1	1
503	то для	1	1
504	будто бы	1	1
505	субъекта в	2	1
506	именно на	1	1
507	своего собственного	1	1
508	где-то в	1	1
509	и у	1	1
510	уже в	1	1
511	историческом развитии	1	1
512	а то	1	1
513	двух основных	1	1
514	речь в	1	1
515	и ночью	1	1
516	и других	1	1
517	и поэзии	1	1
518	за ним	2	1
519	предмет и	1	1
520	одно из	4	1
521	не искусство	1	1
522	в конце	2	1
523	ее не	1	1
524	именно этой	1	1
525	которой нет	1	1
526	и вместе	2	1
527	чем и	1	1
528	не были	1	1
529	ней и	1	1
530	она и	2	1
531	что тем	1	1
532	или иной	2	1
533	с другой	6	1
534	именно такова	1	1
535	сознания для	1	1
536	личностное и	1	1
537	к ее	1	1
538	что для	1	1
539	те кто	3	1
540	к человеку	1	1
541	только по	1	1
542	под собою	1	1
543	превращается в	1	1
544	мы сами	1	1
545	на этот	1	1
546	до конца	4	1
547	выше и	2	1
548	и далее	1	1
549	смены одной	1	1
550	как ни	1	1
551	без которых	1	1
552	далеко еще	1	1
553	него не	2	1
554	мира в	3	1
555	то она	2	1
556	в связи	1	1
557	если это	2	1
558	можно будет	1	1
559	ко всем	1	1
560	но кто	1	1
561	некоторые из	1	1
562	в москве	1	1
563	их к	1	1
564	в той	1	1
565	в чистом	1	1
566	днем и	1	1
567	быть только	2	1
568	по существу	4	1
569	сам не	1	1
570	исходя из	1	1
571	в контексте	1	1
572	ему все	1	1
573	события а	1	1
574	изображение как	1	1
575	человека который	1	1
576	своей жизни	2	1
577	становится ясным	1	1
578	объекта и	2	1
579	но такой	1	1
580	потому не	1	1
581	и от	1	1
582	так или	2	1
583	и человек	1	1
584	мира и	2	1
585	которая в	1	1
586	человек и	1	1
587	в другое	1	1
588	себя самого	1	1
589	на первый	1	1
590	у них	1	1
591	я хотел	1	1
592	ибо в	1	1
593	его уже	1	1
594	стороны в	1	1
595	она же	1	1
596	все они	2	1
597	ценность и	1	1
598	но вот	1	1
599	взаимоотношение двух	1	1
600	на фоне	1	1
601	вопрос как	1	1
602	жизни в	4	1
603	собою без	1	1
604	быть выражено	1	1
605	в романе	3	1
606	из тех	1	1
607	не знает	2	1
608	от собственной	1	1
609	этот самый	1	1
610	из этого	1	1
611	явления в	1	1
612	я и	10	1
613	вечности в	1	1
614	определенным образом	1	1
615	как на	3	1
616	судьбы в	1	1
617	а я	3	1
618	в своих	2	1
