N	2gram	Tiupa_Hudo_2	Narrotol
308	в пределах	1	2
309	и про	1	2
310	постукивая палочкой	1	2
311	особенно в	1	2
312	прозе чехова	1	2
313	с ним	7	2
314	имеем дело	1	2
315	со словами	1	2
316	слово то	1	2
317	никак не	1	2
318	петр и	1	2
319	до сих	2	2
320	с другой	3	2
321	времени в	1	2
322	это была	3	2
323	нас в	1	2
324	и только	2	2
325	глядя на	1	2
326	же в	1	2
327	известном смысле	1	2
328	идет по	2	2
329	с ними	3	2
330	дело с	2	2
331	он уже	2	2
332	который в	2	2
333	значимость и	1	2
334	себя в	8	2
335	и внутреннего	1	2
336	только на	5	2
337	до конца	1	2
338	его и	2	2
339	xix столетия	1	2
340	в конце	1	2
341	полю быстро	1	2
342	не о	1	2
343	за человек	1	2
344	в арестантских	1	2
345	третьем эпизоде	1	2
346	где в	1	2
347	и даже	1	2
348	в области	1	2
349	о своей	1	2
350	она в	2	2
351	как у	2	2
352	на ее	3	2
353	и притом	1	2
354	что не	2	2
355	героя и	3	2
356	в сумасшедшем	1	2
357	и стал	1	2
358	а на	1	2
359	и составляет	2	2
360	человеческой жизни	6	2
361	вместе с	2	2
362	по своим	1	2
363	установкой на	1	2
364	весело постукивая	1	2
365	да и	5	2
366	быть и	1	2
367	о его	2	2
368	сердце у	1	2
369	к двум	1	2
370	и от	2	2
371	она может	2	2
372	но зато	1	2
373	хотя бы	2	2
374	жизни в	7	2
375	между ними	2	2
376	сказать что	2	2
377	в архиерее	1	2
378	от пыли	2	2
379	сумасшедшем доме	1	2
380	все что	3	2
381	по причине	2	2
382	с серым	2	2
383	в таком	1	2
384	в роли	2	2
385	по обыкновению	1	1
386	жизнь человека	1	1
387	пол гостиничного	1	1
388	с очевидной	1	1
389	из-за гребенки	2	1
390	и т	4	1
391	и завершается	1	1
392	одним из	1	1
393	же как	2	1
394	его матери	1	1
395	чтобы не	3	1
396	в следующем	1	1
397	не остается	1	1
398	значении этого	1	1
399	это и	1	1
400	так у	1	1
401	[...] все	1	1
402	другому человеку	1	1
403	купец еракин	2	1
404	белая зубчатая	1	1
405	белую шею	1	1
406	уже умер	1	1
407	за все	1	1
408	характерное для	1	1
409	по его	3	1
410	и значимым	1	1
411	мы уже	3	1
412	например в	1	1
413	родился монахом	1	1
414	полагает что	1	1
415	слезами и	1	1
416	хотелось быть	1	1
417	на выгоне	1	1
418	безличного слова	1	1
419	что между	1	1
420	смысле можно	1	1
421	для осмысления	1	1
422	гурова так	1	1
423	и бессмысленное	1	1
424	бог знает	1	1
425	то и	4	1
426	принадлежит к	1	1
427	жизненной позиции	1	1
428	и другая	1	1
429	этого термина	1	1
430	не совсем	1	1
431	всю ночь	3	1
432	накануне поразившую	1	1
433	а теперь	1	1
434	разве было	1	1
435	жизни это	1	1
436	прибегает к	1	1
437	символическую значимость	1	1
438	там чего	1	1
439	думая о	2	1
440	бессмысленное делают	1	1
441	он был	1	1
442	мигая глядела	1	1
443	установки на	1	1
444	бы то	1	1
445	в различных	1	1
446	анну сергеевну	2	1
447	обыкновенный человек	1	1
448	сознания а	1	1
449	тем как	2	1
450	зачеркнет хоть	1	1
451	бы она	1	1
452	природы и	1	1
453	сад и	1	1
454	забором серым	1	1
455	различия между	2	1
456	п чудаков	1	1
457	бы отдал	1	1
458	могло быть	1	1
459	роль принадлежит	1	1
460	видит в	2	1
461	не то	1	1
462	тех же	1	1
463	перед глазами	3	1
464	первой половины	2	1
465	свою жизнь	1	1
466	его сознания	1	1
467	не все	3	1
468	сисой всю	1	1
469	взглядом очень	1	1
470	с отцом	1	1
471	а он	1	1
472	ответ на	2	1
473	человеческих отношений	2	1
474	вновь как	1	1
475	отношение к	2	1
476	дядю преосвященного	1	1
477	четвертом эпизоде	1	1
478	эпизоде в	1	1
479	бы удостоверяя	1	1
480	свое существование	1	1
481	внутреннее бытие	1	1
482	не мигая	1	1
483	серым солдатским	1	1
484	анне сергеевне?	1	1
485	мать уже	1	1
486	внешнего и	1	1
487	и лишь	1	1
488	похоже было	2	1
489	человеческого бытия	2	1
490	на минуту	1	1
491	все случайное	1	1
492	еще и	2	1
493	вспомнил что	1	1
494	в полном	1	1
495	мы тем	1	1
496	было что-нибудь	1	1
497	когда он	1	1
498	таков в	1	1
499	в футляре	4	1
500	бодрого здорового	1	1
501	от ее	1	1
502	мягкую белую	1	1
503	рыжие волосы	1	1
504	и к	2	1
505	городе с	1	1
506	пережил их	1	1
507	самом начале	1	1
508	в точке	1	1
509	своего дядю	1	1
510	глазами белая	1	1
511	в действительности	1	1
512	следующим образом	3	1
513	говорила она	1	1
514	это то	1	1
515	за собой	1	1
516	точно больничным	1	1
517	для которого	1	1
518	с детьми	2	1
519	со своей	2	1
520	обновленного преобразившегося	1	1
521	была мать	1	1
522	в которой	1	1
523	из жизни	1	1
524	публикации рассказа	1	1
525	что это	5	1
526	ни один	1	1
527	как некий	1	1
528	это за	1	1
529	бы не	3	1
530	преосвященного как	1	1
531	чужих слов	1	1
532	рассказе душечка	1	1
533	этом что	1	1
534	тоже не	2	1
535	братьев и	1	1
536	ни одна	1	1
537	поднимались из-за	2	1
538	приводит к	2	1
539	феномен чеховского	1	1
540	бы желая	1	1
541	и тот	1	1
542	что даже	2	1
543	но ведь	1	1
544	гостиничного номера	1	1
545	как он	3	1
546	низких потолков	1	1
547	всей его	1	1
548	строгом значении	1	1
549	человек не	1	1
550	чужое слово	1	1
551	зрелого чеховского	3	1
552	весело светилось	1	1
553	больничным одеялом	1	1
554	что она	7	1
555	т д	2	1
556	главное в	1	1
557	здесь однако	1	1
558	на подводе	1	1
559	вопреки своей	1	1
560	чьего сознания	1	1
561	чернильница символически	1	1
562	не как	2	1
563	чернильница при	1	1
564	однако он	1	1
565	в силу	1	1
566	и пережил	1	1
567	в корне	1	1
568	бы постепенно	1	1
569	уже говорилось	1	1
570	горькую мысль	1	1
571	в человеческой	1	1
572	классической традиции	1	1
573	содержит в	1	1
574	он прямо	1	1
575	на земле	1	1
576	страстям господним	1	1
577	какой бы	1	1
578	не решался	1	1
579	людей и	1	1
580	личную тайну	3	1
581	к такого	1	1
582	в карету	1	1
583	но все	1	1
584	день была	1	1
585	значительной степени	1	1
586	жить в	3	1
587	ее по	2	1
588	небо залитое	1	1
589	то ни	1	1
590	могла бы	2	1
591	прямо родился	1	1
592	во внешнем	1	1
593	том случае	1	1
594	той же	2	1
595	жалостливая барышня	1	1
596	чего в	1	1
597	с архиереем	1	1
598	его в	2	1
599	второй половины	1	1
600	героя при	1	1
601	с другими	3	1
602	а над	1	1
603	рассказываемой жизни	1	1
604	долго жить	1	1
605	всю свою	1	1
606	в тишине	1	1
607	например с	1	1
608	лучше чем	1	1
609	гурова в	2	1
610	поскольку гуров	1	1
611	выходя из	1	1
612	своем воображении	1	1
613	на свои	1	1
614	половины рассказа	2	1
615	голову от	1	1
616	все было	3	1
617	открытый финал	1	1
618	чем матерью	2	1
619	жизни то	2	1
620	была пасха	1	1
621	в ее	18	1
622	целый день	2	1
623	себя всякими	1	1
624	анекдот о	1	1
625	приезде матери	1	1
626	абсурдная серая	1	1
627	принято именовать	1	1
628	весеннее солнышко	1	1
629	и было	2	1
630	может идти	1	1
631	в церкви	2	1
632	автора и	2	1
633	в один	1	1
634	и читатель	3	1
635	герой рассказа	1	1
636	сукном покрывающим	1	1
637	определений таков	1	1
638	старуха мать	1	1
639	бы место	1	1
640	является непосредственным	1	1
641	которому казалось	1	1
642	во время	1	1
643	себе с	1	1
644	ходила в	1	1
645	начальный эпизод	2	1
646	этой связи	2	1
647	казалось что	7	1
648	рассказа тем	1	1
649	в котором	6	1
650	с точки	2	1
651	интерпретации в	1	1
652	больше не	1	1
653	поразившую гурова	1	1
654	хоть одно	1	1
655	следующем эпизоде	1	1
656	надежда на	1	1
657	и животным	1	1
658	таковы у	1	1
659	дама с	2	1
660	что я	2	1
661	от его	1	1
662	и уж	1	1
663	нельзя было	2	1
664	в чеховском	6	1
665	архиерея который	1	1
666	родинкой и	1	1
667	к страстям	1	1
668	теми же	1	1
669	что было	3	1
670	обращение к	1	1
671	рассказа как	1	1
672	на языке	1	1
673	было понять	1	1
674	что после	1	1
675	ним искренне	1	1
676	желая разгадать	1	1
677	что чехов	1	1
678	как видим	2	1
679	для нее	4	1
680	любовь к	1	1
681	даже в	1	1
682	чувствовала себя	3	1
683	случае мы	1	1
684	нас к	1	1
685	тому что	4	1
686	одеялом с	1	1
687	вдруг выросла	1	1
688	раз и	1	1
689	любви и	3	1
690	людьми в	1	1
691	так как	1	1
692	его личности	1	1
693	человеческого я	4	1
694	важно что	1	1
695	знает куда	1	1
696	перед смертью	2	1
697	освободиться от	1	1
698	того как	2	1
699	своего героя	1	1
700	было не	1	1
701	слышно было	1	1
702	головой запылившаяся	1	1
703	речи повествователя	1	1
704	полные розовые	1	1
705	попросту по-человечески	1	1
706	своей человечности	3	1
707	робела говорила	1	1
708	и уже	4	1
709	сострадание хотелось	1	1
710	пыли чернильница	1	1
711	для всех	1	1
712	покрывающим пол	1	1
713	жизни не	2	1
714	кто видит	1	1
715	чехова по	1	1
716	наблюдателя но	1	1
717	обратим внимание	1	1
718	архиерей и	4	1
719	героине и	1	1
720	розовые щеки	1	1
721	чеховского творчества	2	1
722	только когда	2	1
723	он архиерей	1	1
724	по своей	1	1
725	принимает на	1	1
726	ср в	1	1
727	людей не	1	1
728	[...] как	2	1
729	к интерпретации	1	1
730	повествователь наделяет	1	1
731	отмечалось интерпретаторами	1	1
732	постепенно снята	1	1
733	снята а	1	1
734	архиереях и	1	1
735	образом не	1	1
736	однако это	1	1
737	ему не	1	1
738	что душевная	1	1
739	в четвертом	2	1
740	обыкновению поднимались	1	1
741	именно оно	1	1
742	две богатые	1	1
743	ярко светило	1	1
744	в момент	1	1
745	что хотела	1	1
746	встречается в	1	1
747	мы узнаем	1	1
748	еще одна	2	1
749	одиннадцать душ	1	1
750	напряжение между	1	1
751	однако для	1	1
752	отличается от	1	1
753	не любил	1	1
754	об одном	1	1
755	узнаем о	1	1
756	мысль накануне	1	1
757	рассказчик характеризует	1	1
758	же надежда	1	1
759	его отношениях	1	1
760	ли в	3	1
761	не предполагает	1	1
762	жизнь бы	1	1
763	рассказа архиерей	1	1
764	предшествующих характеристик	1	1
765	для героя	1	1
766	гурова живешь	1	1
767	в показе	1	1
768	богатые дамы	1	1
769	на мягкую	1	1
770	необходимым и	1	1
771	в ситуации	1	1
772	он успокаивал	1	1
773	интерпретаторами вместе	1	1
774	жизни гурова	1	1
775	с темной	1	1
776	от друга	1	1
777	нам о	1	1
778	концентрирует в	1	1
779	с забором	1	1
780	развитие сюжета	1	1
781	бытия то	1	1
782	этом один	1	1
783	для читателя	1	1
784	быть вполне	1	1
785	для всего	1	1
786	авторской иронии	3	1
787	а когда	1	1
788	жениха и	1	1
789	ее полные	1	1
790	нечего там	1	1
791	всей своей	1	1
792	из рассказа	1	1
793	сне или	1	1
794	[...] а	2	1
795	и когда	1	1
796	монастырских стен	1	1
797	и сам	5	1
798	в другом	2	1
799	на нее	1	1
800	щеки на	1	1
801	не ограничивается	1	1
802	не с	2	1
803	повествователем в	1	1
804	она подхваченная	1	1
805	каждого из	1	1
806	отвести душу	1	1
807	с собой	2	1
808	птица может	1	1
809	во второй	2	1
810	том как	2	1
811	наше внимание	1	1
812	но у	1	1
813	описано с	1	1
814	текста о	1	1
815	является в	1	1
816	живешь точно	1	1
817	был не	1	1
818	с этого	1	1
819	остановимся на	1	1
820	один человек	2	1
821	успокаивал себя	1	1
822	фоне его	1	1
823	финале рассказа	2	1
824	героя сердцем	1	1
825	и смерть	1	1
826	аргументирует горькую	1	1
827	я теперь	1	1
828	и представлялось	1	1
829	когда-то много-много	1	1
830	лишь одно	1	1
831	и здесь	1	1
832	не самим	1	1
833	двух личностей	1	1
834	цензура зачеркнет	1	1
835	чехова и	1	1
836	т.п в	1	1
837	больше дьяконицей	2	1
838	в глаза	1	1
839	тихая добродушная	1	1
840	в смерти	2	1
841	все та	1	1
842	серым точно	1	1
843	ее и	1	1
844	для нас	3	1
845	ни слова	3	1
846	в значительной	1	1
847	в грустные	1	1
848	с мезонином	1	1
849	владыко преосвященнейший	1	1
850	не поговорил	1	1
851	личности героя	1	1
852	рассказчика а	1	1
853	о пользе	1	1
854	чувствовал глубокое	1	1
855	[...] что	2	1
856	не умеет	1	1
857	солдатским сукном	1	1
858	из толпы	1	1
859	героя до	1	1
860	во всех	1	1
861	будто он	1	1
862	возникает и	1	1
863	нечто иное	1	1
864	повторы и	1	1
865	не помнила	1	1
866	выросла перед	1	1
867	какая была	1	1
868	не ндравится	1	1
869	нуждается в	2	1
870	на одном	1	1
871	смерти преосвященного	1	1
872	что и	4	1
873	история [...]	1	1
874	чего уж	1	1
875	чем и	1	1
876	помнила что	1	1
877	не более	2	1
878	вслед за	4	1
879	боли в	1	1
880	которые окружают	1	1
881	рассказа что	1	1
882	все время	3	1
883	все об	1	1
884	окружают гурова	1	1
885	пасхального воскресенья	2	1
886	к ней	2	1
887	чеховского рассказа	9	1
888	системы персонажей	1	1
889	равнодушии к	1	1
890	проза чехова	1	1
891	не несет	1	1
892	говорила редко	1	1
893	очень здоровая	1	1
894	носилась пыль	1	1
895	серых предметов	1	1
896	оно и	1	1
897	и головой	1	1
898	с гуровым	1	1
899	сразу же	1	1
900	в новой	1	1
901	в двух	2	1
902	именуют владыкой	1	1
903	человек идет	1	1
904	одной из	3	1
905	что один	1	1
906	ли он	2	1
907	назад она	1	1
908	а тут	1	1
909	гвоздями абсурдная	1	1
910	бытия в	1	1
911	впрочем и	2	1
912	по мнению	1	1
913	как ключевой	1	1
914	это означает	1	1
915	не происходит	1	1
916	на мир	1	1
917	и сестер	1	1
918	дьяконицей чем	2	1
919	чеховском тексте	1	1
920	переклички все	1	1
921	с одной	3	1
922	со всеми	1	1
923	финал произведения	1	1
924	что-нибудь красивое	1	1
925	ваше преосвященство	1	1
926	гуров в	1	1
927	за стеной	6	1
928	и у	2	1
929	возила и	1	1
930	уже в	1	1
931	с гвоздями	1	1
932	ни одного	2	1
933	героя с	1	1
934	их одиннадцать	1	1
935	действующего лица	1	1
936	с женой	2	1
937	широкое небо	1	1
938	с кротким	1	1
939	в душе	8	1
940	конечном счете	3	1
941	рода ключом	1	1
942	участие в	1	1
943	только одно	1	1
944	их как	1	1
945	внутренней жизни	4	1
946	на своего	1	1
947	жизнь находился	1	1
948	смерти чиновника	1	1
949	отца сисоя	1	1
950	здесь оказывается	1	1
951	постепенно углубляемая	1	1
952	или даже	1	1
953	представлялось ему	1	1
954	он свободен	2	1
955	представить себе	1	1
956	гуровым в	1	1
957	душевная характеристика	1	1
958	ненавязчивые повторы	1	1
959	одна только	1	1
960	подобный вопрос	1	1
961	произведения и	1	1
962	не печатайте	1	1
963	случайное и	1	1
964	не случайно	10	1
965	этими словами	2	1
966	не понимал	1	1
967	автор и	1	1
968	куда угодно	1	1
969	определял как	1	1
970	тем что	6	1
971	всего рассказа	1	1
972	не просто	1	1
973	на том	1	1
974	случае с	1	1
975	друг от	1	1
976	[...] точно	1	1
977	на будущее	1	1
978	самоактуализации личности	1	1
979	никого не	2	1
980	была тихая	1	1
981	в.т и	1	1
982	на уровне	1	1
983	и братьев	1	1
984	что повествователь	1	1
985	номера вместе	1	1
986	нее тревожно	1	1
987	матери героя	1	1
988	который не	1	1
989	таков что	1	1
990	и ему	3	1
991	сердцем и	1	1
992	кругозора героя	1	1
993	его смерти	1	1
994	очевидным образом	1	1
995	которых мы	1	1
996	а именно	1	1
997	думал он	1	1
998	наконец в	1	1
999	а с	3	1
1000	же о	1	1
1001	будущее какая	1	1
1002	гребенки как	1	1
1003	говорит о	4	1
1004	предметов которые	1	1
1005	выступает в	1	1
1006	смерть архиерея	2	1
1007	грустные минуты	1	1
1008	уже простой	1	1
1009	одной стороны	3	1
1010	разгадать что	1	1
1011	и опять	2	1
1012	первом эпизоде	1	1
1013	на которых	1	1
1014	на рассказе	1	1
1015	быть искренним	1	1
1016	места времени	1	1
1017	залитое солнцем	1	1
1018	в комнате	1	1
1019	а так	1	1
1020	темной родинкой	1	1
1021	там где	1	1
1022	добродушная жалостливая	1	1
1023	за нею	1	1
1024	которой он	1	1
1025	художественного целого	5	1
1026	межличностных связей	1	1
1027	сознание героя	1	1
1028	приходится на	2	1
1029	в финальной	1	1
1030	немного погодя	1	1
1031	на фоне	3	1
1032	в творчестве	1	1
1033	говорит нам	1	1
1034	о себе	3	1
1035	одно слово	1	1
1036	в городе	4	1
1037	глядят на	1	1
1038	в лесу	1	1
1039	так же	3	1
1040	его внутренней	1	1
1041	и потому	1	1
1042	епархиального архиерея	1	1
1043	всего тем	1	1
1044	в строгом	2	1
1045	не удается	1	1
1046	сути дела	1	1
1047	этого момента	1	1
1048	и красота	1	1
1049	в человеке	3	1
1050	редко и	1	1
1051	выговорить ни	3	1
1052	что за	1	1
1053	относимого к	1	1
1054	словно бы	1	1
1055	она появляется	1	1
1056	наряду с	5	1
1057	конечном итоге	1	1
1058	мертвый вид	1	1
1059	здорового настроения	1	1
1060	душа дрожит	1	1
1061	в ответ	3	1
1062	всякими рассуждениями	1	1
1063	искренне попросту	1	1
1064	это его	1	1
1065	человеке в	1	1
1066	глядела на	2	1
1067	катя не	2	1
1068	угнетало его	1	1
1069	согласно которому	1	1
1070	[...] это	1	1
1071	возвратимся к	1	1
1072	билось сердце	1	1
1073	читаем это	1	1
1074	от лат	1	1
1075	запылившаяся чернильница	1	1
1076	зубчатая стена	1	1
1077	рассказ в	1	1
1078	минуты он	1	1
1079	символически аргументирует	1	1
1080	и смерти	1	1
1081	в контексте	2	1
1082	на другое	1	1
1083	лет назад	1	1
1084	приобретает в	1	1
1085	рассказчик на	1	1
1086	слова и	1	1
1087	думает о	1	1
1088	художественное произведение	1	1
1089	домашних животных	1	1
1090	своей жизни	4	1
1091	до сего	1	1
1092	но это	1	1
1093	все это	3	1
1094	красивое поэтическое	1	1
1095	числе и	1	1
1096	сердце не	1	1
1097	волнует все	1	1
1098	слышит и	1	1
1099	пока еще	3	1
1100	бывать дома	1	1
1101	поговорил с	1	1
1102	наделяет обновленного	1	1
1103	кротким мягким	1	1
1104	мог выговорить	1	1
1105	отношениях к	1	1
1106	глубокое сострадание	1	1
1107	которых он	1	1
1108	вихрем носилась	1	1
1109	он видел	1	1
1110	шею с	1	1
1111	и переклички	1	1
1112	собственно и	1	1
1113	душе героя	1	1
1114	в пределе	1	1
1115	при архиереях	1	1
1116	ранее не	1	1
1117	он чувствовал	1	1
1118	человек и	1	1
1119	из серых	1	1
1120	в половине	1	1
1121	в голову	2	1
1122	смерти он	1	1
1123	она уже	1	1
1124	идти куда	1	1
1125	любил бывать	1	1
1126	то не	1	1
1127	мягким взглядом	1	1
1128	но еще	2	1
1129	интерес к	1	1
1130	так она	1	1
1131	много-много лет	1	1
1132	еще более	1	1
1133	у которого	2	1
1134	будто бы	3	1
1135	ключом к	1	1
1136	о бессмертии	1	1
1137	все они	3	1
1138	день душа	1	1
1139	теперь же	3	1
1140	серым длинным	1	1
1141	отношении к	1	1
1142	поговорить отвести	1	1
1143	это все	1	1
1144	первый раз	1	1
1145	а п	4	1
1146	не знает	1	1
1147	была бы	3	1
1148	она возила	1	1
1149	совершенно не	1	1
1150	слова ничего	1	1
1151	матерью а	1	1
1152	взгляда на	1	1
1153	рассказа это	2	1
1154	находился при	1	1
1155	только о	1	1
1156	барышня с	1	1
1157	себе но	2	1
1158	себя больше	2	1
1159	матери в	1	1
1160	смерти каждого	1	1
1161	простой обыкновенный	1	1
1162	к этой	1	1
1163	приказал долго	1	1
1164	в искусстве	1	1
1165	случае если	1	1
1166	длинным с	1	1
1167	по поводу	3	1
1168	от которой	1	1
1169	прежде в	1	1
1170	к этому	1	1
1171	точно так	1	1
1172	это время	1	1
1173	том числе	1	1
1174	которая не	1	1
