N	2gram	Vygotskiy__1	Vladivir
104	на его	1	4
105	в нем	1	4
106	он не	5	4
107	содержит в	1	4
108	и мы	3	4
109	несмотря на	2	4
110	мы знаем	1	4
111	мы с	1	4
112	в этих	2	4
113	по крайней	1	4
114	мы должны	5	4
115	вот что	1	4
116	можно сказать	5	4
117	о том	6	4
118	с которыми	1	4
119	вовсе не	3	4
120	крайней мере	1	4
121	со стороны	1	4
122	именно в	6	4
123	так же	16	4
124	в это	1	4
125	с этой	6	4
126	и наконец	2	4
127	на этот	3	4
128	по поводу	1	4
129	отношения к	3	3
130	нам кажется	1	3
131	и больше	1	3
132	едва ли	2	3
133	и вот	2	3
134	лет и	1	3
135	именно к	1	3
136	что можно	1	3
137	быть в	1	3
138	во всех	3	3
139	но не	4	3
140	не то	1	3
141	отличие от	1	3
142	мы сейчас	1	3
143	его на	2	3
144	как в	4	3
145	что касается	1	3
146	и как	5	3
147	из этих	3	3
148	учение о	3	3
149	им в	1	3
150	всех этих	2	3
151	таким образом	26	3
152	должен был	1	3
153	в них	2	3
154	должно быть	2	3
155	в отношении	10	3
156	в следующем	1	3
157	с точки	18	3
158	не столько	4	3
159	в отличие	1	3
160	что я	1	3
161	не могли	2	3
162	том же	2	3
163	вплоть до	1	3
164	к такому	1	3
165	только и	1	3
166	же время	2	3
167	учения о	6	3
168	в области	3	3
169	когда мы	1	3
170	сравнительно с	1	3
171	и это	3	3
172	никак не	1	3
173	что и	1	3
174	мы будем	1	3
175	уже не	2	3
176	уже в	3	3
177	в виде	2	3
178	а это	1	3
179	само собой	1	3
180	собой разумеется	1	3
181	дело в	2	3
182	наконец в	2	3
183	конце концов	1	3
184	под влиянием	2	3
185	из трех	1	3
186	в данном	2	3
187	по существу	4	3
188	и для	1	3
189	тем более	5	3
190	хотя бы	4	3
191	в свою	4	3
192	в таком	1	3
193	точно так	1	3
194	это в	1	3
195	сам по	3	2
196	этого последнего	1	2
197	но тем	2	2
198	и до	2	2
199	что эти	2	2
200	приходит к	3	2
201	мы уже	1	2
202	его не	3	2
203	еще на	3	2
204	на первом	1	2
205	что если	2	2
206	время как	4	2
207	не вполне	1	2
208	только после	1	2
209	по своему	1	2
210	только тогда	2	2
211	в общем	3	2
212	себе и	2	2
213	вопроса он	1	2
214	как к	1	2
215	первых двух	1	2
216	я должен	1	2
217	в самом	7	2
218	бы с	1	2
219	как он	3	2
220	на то	5	2
221	не могла	1	2
222	а к	1	2
223	мысли и	6	2
224	которой не	1	2
225	том чтобы	3	2
226	на этом	2	2
227	будем говорить	1	2
228	но все	2	2
229	это значит	1	2
230	на все	3	2
231	заключается в	8	2
232	это не	1	2
233	и представить	2	2
234	с тем	7	2
235	которой он	1	2
236	мы видели	2	2
237	к середине	2	2
238	мы не	7	2
239	еще в	1	2
240	нисколько не	1	2
241	вел себя	1	2
242	на первый	2	2
243	и при	2	2
244	в их	3	2
245	их в	4	2
246	даже в	2	2
247	раз и	1	2
248	она не	3	2
249	не имеет	2	2
250	на котором	1	2
251	тогда когда	3	2
252	того как	2	2
253	к этим	2	2
254	в самых	3	2
255	само по	1	2
256	того чтобы	17	2
257	всей жизни	1	2
258	как будто	1	2
259	больше того	2	2
260	всему этому	1	2
261	начиная с	2	2
262	в совокупности	1	2
263	этой книги	1	2
264	к тому	4	2
265	хотел бы	1	2
266	в виду	1	2
267	свою очередь	3	2
268	не могу	3	2
269	данном случае	2	2
270	разумеется что	1	2
271	ничего не	3	2
272	первый план	2	2
273	нам представляется	1	2
274	прямо и	1	2
275	в чем	4	2
276	в сущности	6	2
277	нас в	1	2
278	которой мы	1	2
279	также еще	2	2
280	он прямо	1	2
281	в теории	4	2
282	а то	1	2
283	себе в	1	2
284	в новом	3	2
285	мы находим	3	2
286	ее на	4	2
287	для того	15	2
288	себе представить	1	2
289	и из	1	2
290	во второй	1	2
291	что не	1	2
292	что для	5	2
293	те кто	2	2
294	не на	1	2
295	если не	3	2
296	прибавить еще	2	2
297	в частности	2	2
298	к его	2	2
299	и потому	2	2
300	только его	1	2
301	или по	1	2
302	наряду с	1	2
303	такого рода	1	2
304	взятое в	1	2
305	является как	2	2
306	можно было	3	2
307	в более	1	2
308	и от	3	2
309	в двух	2	2
310	к этой	1	2
311	с ней	2	2
312	есть и	1	2
313	можно назвать	2	2
314	в своих	5	2
315	гораздо более	1	2
316	смысле слова	3	1
317	как известно	3	1
318	и т	1	1
319	одним из	1	1
320	например в	1	1
321	этом она	1	1
322	и переживаний	1	1
323	в тех	1	1
324	и др	1	1
325	гораздо легче	1	1
326	тех же	2	1
327	между двумя	2	1
328	он всегда	1	1
329	собственном смысле	5	1
330	высшей степени	4	1
331	действительности и	1	1
332	с таким	3	1
333	каком они	1	1
334	по его	1	1
335	чем он	2	1
336	есть не	2	1
337	более ранней	1	1
338	как единство	3	1
339	что между	2	1
340	для выяснения	1	1
341	он как	2	1
342	говорить о	2	1
343	а для	1	1
344	оно есть	2	1
345	жизни как	1	1
346	представление о	2	1
347	которое не	2	1
348	но даже	1	1
349	как впрочем	2	1
350	сам собой	1	1
351	о судьбе	2	1
352	его учениками	1	1
353	эти мысли	1	1
354	освобождения от	1	1
355	дать ему	1	1
356	в которых	3	1
357	ответа на	2	1
358	заключается не	1	1
359	самом деле	3	1
360	все больше	1	1
361	мысли если	1	1
362	то он	1	1
363	развития которую	1	1
364	своих работ	1	1
365	что так	1	1
366	несколько более	2	1
367	не просто	1	1
368	бы что	2	1
369	до наших	1	1
370	что они	3	1
371	но без	1	1
372	лет с	1	1
373	чем же	1	1
374	как говорит	2	1
375	всего от	1	1
376	независимо от	6	1
377	что именно	3	1
378	чем мы	2	1
379	является основным	2	1
380	этой стороны	1	1
381	что нет	1	1
382	когда он	2	1
383	целый ряд	4	1
384	как уже	7	1
385	вопросом о	1	1
386	и словом	4	1
387	его к	1	1
388	в противоположность	2	1
389	как результат	1	1
390	за собой	2	1
391	гораздо раньше	1	1
392	себе как	1	1
393	та же	1	1
394	бы и	2	1
395	а последний	1	1
396	прямое выражение	1	1
397	себя к	1	1
398	он в	3	1
399	в нашем	2	1
400	выражение в	1	1
401	тоже не	1	1
402	обращается с	1	1
403	к выводу	4	1
404	что она	4	1
405	в свет	1	1
406	главным образом	2	1
407	чтобы он	1	1
408	он ни	1	1
409	т д	1	1
410	настоящей книги	1	1
411	и еще	1	1
412	в первую	3	1
413	свою собственную	2	1
414	чем у	1	1
415	к одному	1	1
416	этой книге	1	1
417	не к	2	1
418	борьбу с	1	1
419	но вместе	4	1
420	его от	1	1
421	всех своих	1	1
422	его можно	1	1
423	так например	1	1
424	последнее слово	1	1
425	что все	4	1
426	об этой	3	1
427	нами с	1	1
428	является конечно	2	1
429	лишь в	6	1
430	первую очередь	3	1
431	второй том	1	1
432	и свойств	1	1
433	уже сказано	6	1
434	остановиться на	1	1
435	к теории	2	1
436	в жизни	1	1
437	к области	1	1
438	невозможно и	1	1
439	так стремился	1	1
440	для них	1	1
441	к годам	3	1
442	на которую	1	1
443	элементы которые	1	1
444	в высшей	4	1
445	к которым	1	1
446	на основании	5	1
447	уже у	1	1
448	этом в	1	1
449	такой же	3	1
450	во время	1	1
451	но если	1	1
452	от своего	1	1
453	при изучении	1	1
454	в такой	3	1
455	и без	1	1
456	с к	1	1
457	просто в	1	1
458	еще с	1	1
459	что до	1	1
460	оказывается что	1	1
461	бы мы	1	1
462	но эта	1	1
463	выше мы	1	1
464	которые в	1	1
465	если бы	5	1
466	и относительно	1	1
467	что сам	1	1
468	что этот	2	1
469	это является	1	1
470	она по	1	1
471	шла о	1	1
472	прямого ответа	1	1
473	всего его	3	1
474	что с	2	1
475	самого начала	8	1
476	дальше что	1	1
477	и сама	1	1
478	на него	2	1
479	как о	1	1
480	чтобы стать	1	1
481	этих фактов	2	1
482	этого конечно	1	1
483	со слов	1	1
484	не могло	3	1
485	это с	1	1
486	только не	1	1
487	следовательно и	1	1
488	достаточно ясно	1	1
489	и всегда	1	1
490	нам известно	1	1
491	в самой	1	1
492	этих двух	3	1
493	исследование по	1	1
494	того в	1	1
495	преимущественно на	1	1
496	этих последних	1	1
497	он хочет	1	1
498	возможно было	1	1
499	и является	1	1
500	во всем	3	1
501	в изложении	2	1
502	прибегать к	2	1
503	это первое	1	1
504	в сознании	1	1
505	которую можно	1	1
506	только с	1	1
507	две совершенно	1	1
508	в каком	3	1
509	если только	1	1
510	ему не	1	1
511	и здесь	1	1
512	вопросу об	1	1
513	во все	1	1
514	ли не	1	1
515	должны быть	1	1
516	все отдельные	2	1
517	что является	2	1
518	и которая	2	1
519	представляет в	1	1
520	такое что	1	1
521	и многие	1	1
522	возникнуть в	1	1
523	в собственном	5	1
524	чтобы быть	1	1
525	только то	1	1
526	но мы	1	1
527	с самого	8	1
528	всей своей	1	1
529	есть все	2	1
530	от того	6	1
531	как с	1	1
532	и дальше	1	1
533	с собой	2	1
534	в нескольких	1	1
535	на нее	2	1
536	стороны не	1	1
537	которыми мы	1	1
538	ясно что	2	1
539	с самим	1	1
540	столько же	1	1
541	здесь нет	1	1
542	еще не	1	1
543	внутренние отношения	1	1
544	истины а	1	1
545	поэтому в	2	1
546	содержатся в	1	1
547	для этого	5	1
548	явлений а	1	1
549	который определяется	1	1
550	выводу что	4	1
551	против этого	1	1
552	в возрасте	1	1
553	на их	2	1
554	к проблемам	1	1
555	может не	3	1
556	на вопрос	2	1
557	и та	1	1
558	то как	1	1
559	все его	1	1
560	и который	3	1
561	в пользу	4	1
562	точно в	2	1
563	вопросу о	1	1
564	является с	2	1
565	вещи к	1	1
566	раньше чем	1	1
567	я вижу	1	1
568	этот последний	1	1
569	также в	1	1
570	представления о	1	1
571	еще только	1	1
572	затруднения в	1	1
573	о своих	1	1
574	говорит в	1	1
575	значит что	1	1
576	в современной	2	1
577	для ребенка	1	1
578	как из	1	1
579	но с	1	1
580	который хочет	1	1
581	что только	1	1
582	этот вопрос	3	1
583	что даже	1	1
584	в какой	5	1
585	которое мы	3	1
586	всех его	1	1
587	последнего десятилетия	1	1
588	часть этой	1	1
589	воспоминаний из	1	1
590	этом их	1	1
591	на несколько	1	1
592	и ее	7	1
593	и тем	6	1
594	по этому	1	1
595	со всеми	2	1
596	в качестве	9	1
597	человека с	2	1
598	с какой	1	1
599	сколько в	1	1
600	для всех	4	1
601	оказывается в	1	1
602	с двумя	2	1
603	том их	1	1
604	если мы	2	1
605	речи в	14	1
606	хотя в	1	1
607	слова не	1	1
608	или даже	2	1
609	и других	3	1
610	из них	1	1
611	речь шла	1	1
612	представлений о	1	1
613	в одном	4	1
614	это нужно	1	1
615	и стремится	1	1
616	к ним	1	1
617	которое является	1	1
618	заметить что	2	1
619	как раз	4	1
620	тем что	6	1
621	этом отношении	4	1
622	и теоретического	1	1
623	виде все	1	1
624	зрения с	2	1
625	нужно было	1	1
626	не были	1	1
627	а эта	1	1
628	содержится уже	1	1
629	до сих	4	1
630	на ее	2	1
631	эта работа	1	1
632	что человек	1	1
633	которые можно	1	1
634	а эти	2	1
635	отдельных изолированных	1	1
636	же о	1	1
637	в природе	3	1
638	обратиться к	3	1
639	больше и	1	1
640	затем мы	1	1
641	то и	3	1
642	но изучение	1	1
643	вот в	1	1
644	которых мы	2	1
645	в поисках	2	1
646	ничем не	1	1
647	мы и	3	1
648	возвращаясь к	1	1
649	неверной и	1	1
650	что из	1	1
651	что мы	5	1
652	с удивлением	1	1
653	если это	2	1
654	нечто такое	1	1
655	все более	3	1
656	все то	1	1
657	своей книги	2	1
658	что во	1	1
659	до этого	1	1
660	как процесс	1	1
661	если она	1	1
662	настоящей работы	3	1
663	поэтому если	1	1
664	к своему	1	1
665	в общих	1	1
666	но сам	1	1
667	перед нами	5	1
668	не удалось	1	1
669	рисует а	1	1
670	содержат в	1	1
671	в первой	1	1
672	для понимания	1	1
673	желания и	1	1
674	мысли это	1	1
675	который он	1	1
676	некоторые моменты	1	1
677	как например	1	1
678	является для	2	1
679	человека который	1	1
680	сих пор	4	1
681	но для	1	1
682	в смысле	2	1
683	дела в	1	1
684	сознании и	1	1
685	этом смысле	1	1
686	исключает всякую	1	1
687	в книге	1	1
688	вопрос в	1	1
689	сравнить с	1	1
690	тем и	3	1
691	и другим	2	1
692	нельзя сказать	1	1
693	к кому	1	1
694	по возможности	1	1
695	его весьма	1	1
696	который является	1	1
697	не с	2	1
698	у них	1	1
699	с действительно	3	1
700	полагать что	1	1
701	и которое	3	1
702	с определенным	1	1
703	ни к	1	1
704	от всего	1	1
705	по самой	2	1
706	этих элементов	1	1
707	отношении к	1	1
708	фактами в	1	1
709	о развитии	4	1
710	между ними	2	1
711	только как	1	1
712	а ведь	1	1
713	от всех	3	1
714	какой мере	2	1
715	мы увидим	1	1
716	время не	1	1
717	большей частью	1	1
718	в действительности	1	1
719	ней с	1	1
720	но эти	1	1
721	бы даже	1	1
722	ее в	2	1
723	и другие	1	1
724	кажется ему	1	1
725	ребенка по	2	1
726	бы из	1	1
727	том числе	1	1
