N	2gram	Tiupa_Narr_2	Problema
189	есть не	1	2
190	мы имеем	3	2
191	и функция	1	2
192	но она	1	2
193	не вполне	2	2
194	я не	5	2
195	и он	2	2
196	свою ценностную	1	2
197	событие как	1	2
198	столь же	2	2
199	со словами	1	2
200	в чем	2	2
201	с его	3	2
202	не все	2	2
203	с совершенно	1	2
204	в едином	1	2
205	как к	3	2
206	себе не	1	2
207	и у	4	2
208	что это	4	2
209	бы не	1	2
210	на то	2	2
211	а к	3	2
212	не следует	3	2
213	на этом	1	2
214	здесь мы	1	2
215	строгом смысле	1	2
216	и конец	1	2
217	на первый	1	2
218	все и	1	2
219	и более	2	2
220	не могли	1	2
221	раз и	1	2
222	она не	1	2
223	одна из	3	2
224	в единство	1	2
225	того чтобы	3	2
226	чем не	1	2
227	в самой	1	2
228	связь и	1	2
229	а лишь	1	2
230	связи с	1	2
231	этом отношении	3	2
232	у нас	2	2
233	к себе	7	2
234	не могут	1	2
235	есть только	1	2
236	же самое	1	2
237	для того	1	2
238	что все	1	2
239	в себя	4	2
240	особенно в	1	2
241	здесь нет	1	2
242	том как	2	2
243	психический процесс	1	2
244	и здесь	2	2
245	в другом	4	2
246	другими словами	1	2
247	и что	2	2
248	словесного творчества	1	2
249	и во	1	2
250	этот момент	1	2
251	выше в	1	2
252	человека как	1	2
253	в него	2	2
254	мир в	1	2
255	того что	6	2
256	в современной	2	2
257	в двух	1	2
258	что он	5	2
259	в какой	4	2
260	себя в	2	2
261	события и	1	2
262	не можем	1	2
263	в нашей	1	2
264	в виде	2	2
265	в начале	2	2
266	что и	2	2
267	вовсе не	2	2
268	содержание и	1	2
269	которые могут	1	2
270	тем что	1	2
271	есть выражение	1	2
272	лишь для	1	2
273	или иной	3	2
274	о художественном	1	2
275	в связи	1	2
276	человек в	3	2
277	в частности	11	2
278	событие не	1	2
279	как это	4	2
280	в строгом	2	2
281	характера и	3	2
282	к своему	2	2
283	можно сказать	6	2
284	того или	3	2
285	в культуре	2	2
286	или в	1	2
287	о котором	3	2
288	той или	3	2
289	мы должны	1	2
290	но зато	2	2
291	в этих	1	2
292	в равной	2	2
293	от ее	1	2
294	говорить и	1	2
295	в свою	2	2
296	к его	3	2
297	или иного	3	2
298	в своих	2	2
299	по поводу	2	2
300	к этому	1	2
301	а между	1	1
302	чтобы осмыслить	1	1
303	не иначе	1	1
304	все остальное	1	1
305	мир где	1	1
306	это и	1	1
307	не выбирает	1	1
308	мере в	2	1
309	который можно	1	1
310	случае о	1	1
311	чего не	1	1
312	от самого	1	1
313	от своей	1	1
314	к другому	2	1
315	из его	1	1
316	все те	2	1
317	этом направлении	1	1
318	им самим	1	1
319	дано нам	1	1
320	и ничего	1	1
321	мир не	1	1
322	вопрос о	1	1
323	нам в	3	1
324	высказывания в	1	1
325	время как	1	1
326	что иное	1	1
327	жизненной позиции	1	1
328	на себя	1	1
329	с ее	1	1
330	так называемые	1	1
331	о роли	1	1
332	подчеркнуть что	2	1
333	в каждой	2	1
334	и самого	1	1
335	иное как	1	1
336	время в	1	1
337	на своих	1	1
338	по своему	2	1
339	слов не	1	1
340	в общем	1	1
341	в новом	1	1
342	себе и	2	1
343	смысловое единство	1	1
344	стороны и	1	1
345	ней в	2	1
346	им в	1	1
347	могли бы	2	1
348	как уже	2	1
349	может послужить	1	1
350	имеет в	1	1
351	говорится в	1	1
352	то в	1	1
353	плане как	1	1
354	бы и	1	1
355	и внутреннего	2	1
356	в литературном	1	1
357	и различаются	1	1
358	то время	1	1
359	можно не	1	1
360	в главе	1	1
361	в этой	4	1
362	и смысловая	1	1
363	но он	2	1
364	попытка понять	1	1
365	как он	2	1
366	не могла	1	1
367	должен обратиться	1	1
368	было сделано	1	1
369	в принципе	2	1
370	что свойственно	1	1
371	подобно тому	2	1
372	его можно	1	1
373	в нее	1	1
374	что является	1	1
375	этом последнем	1	1
376	непосредственно а	1	1
377	и ей	1	1
378	музыки и	1	1
379	себя не	2	1
380	зрения на	2	1
381	это было	1	1
382	и иных	1	1
383	с прошлым	1	1
384	истории и	1	1
385	характер не	1	1
386	не берется	1	1
387	он является	3	1
388	требования к	1	1
389	и уже	4	1
390	автора и	1	1
391	обратимся к	1	1
392	ценностно направленная	1	1
393	только тем	1	1
394	своем роде	1	1
395	некоторого события	1	1
396	по сравнению	1	1
397	еще нет	1	1
398	том смысле	1	1
399	в которых	1	1
400	мысли и	1	1
401	его отношение	1	1
402	направлен на	1	1
403	характера в	1	1
404	однако в	2	1
405	же может	1	1
406	тому что	3	1
407	что есть	1	1
408	всех их	1	1
409	каждого отдельного	1	1
410	можно ли	1	1
411	вплоть до	1	1
412	как можно	1	1
413	человека но	1	1
414	что с	2	1
415	иной раз	1	1
416	но для	2	1
417	как о	2	1
418	которое нельзя	1	1
419	иметь в	1	1
420	нам и	1	1
421	того и	1	1
422	не имели	1	1
423	и без	1	1
424	находятся в	1	1
425	вследствие того	1	1
426	и лишь	1	1
427	во всей	1	1
428	психических состояний	1	1
429	от внутреннего	1	1
430	ничто не	1	1
431	перестаю быть	1	1
432	в сознании	2	1
433	в процессе	2	1
434	эстетически завершенного	1	1
435	ли это	1	1
436	именно то	2	1
437	от их	1	1
438	личности в	2	1
439	что можно	1	1
440	данности и	1	1
441	все не	1	1
442	героя его	1	1
443	иной области	1	1
444	анализа в	1	1
445	но понимающий	1	1
446	события как	1	1
447	толстого например	1	1
448	языка и	1	1
449	характер и	3	1
450	за пределами	3	1
451	оно истинно	1	1
452	и иные	2	1
453	на том	3	1
454	всего следует	1	1
455	что у	2	1
456	по аналогии	1	1
457	на нее	1	1
458	было в	1	1
459	оно как	1	1
460	глубоко и	1	1
461	как говорится	1	1
462	в одном	1	1
463	это только	1	1
464	единство этих	1	1
465	в которое	1	1
466	и социальные	1	1
467	строго говоря	3	1
468	анализа не	1	1
469	о ней	3	1
470	чем является	1	1
471	возможна только	1	1
472	области эстетического	1	1
473	на что	1	1
474	его тело	1	1
475	для нас	2	1
476	а также	6	1
477	определенное и	1	1
478	событие именно	1	1
479	события в	1	1
480	и своей	1	1
481	на протяжении	5	1
482	и смысловой	1	1
483	всегда может	1	1
484	нем не	1	1
485	они суть	1	1
486	возникает и	1	1
487	суть не	1	1
488	полноту и	1	1
489	и взаимодействия	1	1
490	в глазах	4	1
491	лишь к	1	1
492	них в	1	1
493	по прихоти	1	1
494	быть и	1	1
495	более сложным	1	1
496	ему необходимо	1	1
497	кроме самого	1	1
498	уже принадлежит	1	1
499	этот вопрос	1	1
500	как мир	1	1
501	и быть	1	1
502	субъекта в	1	1
503	к их	1	1
504	обращаться к	1	1
505	не происходит	2	1
506	именно на	1	1
507	и теперь	1	1
508	есть в	1	1
509	со своим	2	1
510	быть воспринята	1	1
511	уже не	4	1
512	только на	2	1
513	и чисто	1	1
514	его жизненной	1	1
515	не принимает	1	1
516	или даже	3	1
517	в душе	2	1
518	право говорить	1	1
519	этом в	1	1
520	для него	4	1
521	сопротивление или	1	1
522	не для	1	1
523	и фантазии	1	1
524	не о	1	1
525	может служить	2	1
526	но что	1	1
527	только с	1	1
528	переживаемой жизни	1	1
529	на некоторые	1	1
530	не просто	1	1
531	подходом к	1	1
532	зрения с	1	1
533	именно как	1	1
534	для художника	1	1
535	если под	1	1
536	с другим	2	1
537	до сих	1	1
538	ли он	1	1
539	или иначе	2	1
540	именно в	2	1
541	личной жизни	1	1
542	или о	1	1
543	личности героя	2	1
544	обратиться к	2	1
545	равной степени	2	1
546	только что	2	1
547	связано с	1	1
548	на этот	1	1
549	поскольку она	1	1
550	пушкина как	1	1
551	человеческой жизни	1	1
552	с которым	1	1
553	все время	1	1
554	о чем	2	1
555	на эту	1	1
556	что мы	1	1
557	художественного целого	1	1
558	но оно	1	1
559	вместе с	1	1
560	так же	2	1
561	и особенно	1	1
562	происходит в	1	1
563	в историю	1	1
564	однако для	1	1
565	бы услышать	1	1
566	просто услышать	1	1
567	субъективно ценное	1	1
568	в столь	1	1
569	создается не	2	1
570	видит в	2	1
571	сравнению с	1	1
572	в той	5	1
573	тому как	2	1
574	жизненную позицию	1	1
575	или хотя	1	1
576	времени эта	1	1
577	эти два	2	1
578	события а	1	1
579	благодаря этому	1	1
580	аналогии с	1	1
581	сих пор	1	1
582	в смысловом	1	1
583	позволяя нам	1	1
584	которое может	1	1
585	как возможность	1	1
586	не существует	1	1
587	к тому	9	1
588	не подлежит	1	1
589	первом и	1	1
590	в результате	2	1
591	мира и	3	1
592	бы в	2	1
593	еще более	1	1
594	и смысл	1	1
595	ведь есть	1	1
596	я в	5	1
597	хотя в	1	1
598	жизни в	6	1
599	отношением к	1	1
600	сторонами его	1	1
601	затем к	1	1
602	себе самому	5	1
603	жизни а	1	1
604	не что	1	1
605	из этого	1	1
606	в которой	1	1
607	в действительности	1	1
608	жизни и	4	1
609	но эти	1	1
610	прийти в	1	1
611	которая не	2	1
