N	2gram	Vygotskiy__7	RusskieA
156	не можем	4	2
157	та же	1	2
158	в которой	11	2
159	представляет собой	19	2
160	из этих	3	2
161	не к	1	2
162	но вместе	1	2
163	об этом	3	2
164	полагает что	1	2
165	обе стороны	2	2
166	для них	1	2
167	должно быть	2	2
168	в своей	3	2
169	нас не	1	2
170	в их	2	2
171	должны были	2	2
172	для объяснения	2	2
173	силу и	1	2
174	тем не	3	2
175	с развитием	1	2
176	не менее	4	2
177	что с	5	2
178	в то	3	2
179	дело не	1	2
180	того как	2	2
181	никогда не	4	2
182	того в	1	2
183	к ней	2	2
184	на природу	1	2
185	во всем	3	2
186	связи с	4	2
187	кроме того	1	2
188	что на	2	2
189	в момент	4	2
190	о происхождении	1	2
191	что при	2	2
192	в виду	5	2
193	вывод что	2	2
194	то время	2	2
195	можно было	2	2
196	еще в	1	2
197	не имели	1	2
198	образом в	2	2
199	а к	1	2
200	из основных	2	2
201	с другим	2	2
202	от земли	1	2
203	после того	1	2
204	с другой	4	2
205	связь между	6	2
206	ее от	2	2
207	этому поводу	3	2
208	что и	3	2
209	в форме	1	2
210	также в	1	2
211	один из	2	2
212	в новой	3	2
213	совсем не	1	2
214	этот вопрос	1	2
215	и ее	2	2
216	по этому	4	2
217	где они	2	2
218	есть в	3	2
219	рассматриваться как	1	2
220	одно из	5	2
221	моментов в	2	2
222	связано с	1	2
223	заметить что	1	2
224	ее на	1	2
225	же деле	1	2
226	чем в	4	2
227	здесь в	1	2
228	а с	1	2
229	прежде всего	7	2
230	самом же	1	2
231	одной стороны	5	2
232	там где	1	2
233	совершенно не	2	2
234	если она	1	2
235	из которых	2	2
236	могут быть	2	2
237	с этой	5	2
238	этом и	2	2
239	и для	5	2
240	за этим	1	2
241	только как	1	2
242	и при	2	2
243	не что	1	2
244	из этого	2	2
245	приводит нас	3	2
246	в своих	2	2
247	ту же	2	1
248	отношение к	2	1
249	через которые	1	1
250	в углу	1	1
251	показать что	4	1
252	в среду	1	1
253	к этой	2	1
254	и есть	2	1
255	можно говорить	2	1
256	нас на	1	1
257	и до	2	1
258	что эти	3	1
259	в силе	1	1
260	объясняется и	1	1
261	с таким	1	1
262	мы уже	3	1
263	например в	1	1
264	она в	2	1
265	этому же	2	1
266	что если	2	1
267	рассказывается о	1	1
268	на место	1	1
269	представлением о	1	1
270	совпадает с	3	1
271	говорить о	1	1
272	причем это	1	1
273	из того	3	1
274	мы и	2	1
275	речь это	1	1
276	в ней	3	1
277	это наблюдение	1	1
278	и иначе	1	1
279	вещь в	1	1
280	что его	2	1
281	они у	1	1
282	закономерности в	1	1
283	если в	4	1
284	к слову	14	1
285	ответ на	2	1
286	на которого	1	1
287	нет и	3	1
288	что они	10	1
289	относится к	2	1
290	отнюдь не	1	1
291	некоторое время	1	1
292	стороны и	4	1
293	не это	1	1
294	в своем	1	1
295	и смысловая	1	1
296	перед нами	2	1
297	хотя и	1	1
298	и наконец	4	1
299	от других	1	1
300	по пути	1	1
301	нового и	1	1
302	есть ли	1	1
303	от этого	1	1
304	в самом	9	1
305	еще на	1	1
306	этот случай	1	1
307	центральный момент	1	1
308	уже в	2	1
309	чем больше	1	1
310	не оставляет	1	1
311	выражение в	6	1
312	что к	1	1
313	тому же	1	1
314	ее как	1	1
315	в мышлении	2	1
316	на то	4	1
317	но на	1	1
318	не могла	2	1
319	к выводу	3	1
320	в нем	2	1
321	так сказать	1	1
322	образом на	1	1
323	всех этих	1	1
324	в первую	1	1
325	к разным	1	1
326	и свойства	1	1
327	не представляет	2	1
328	свою силу	1	1
329	только в	8	1
330	по аналогии	1	1
331	на этих	2	1
332	но все	1	1
333	от нее	2	1
334	в одну	2	1
335	что все	2	1
336	значение в	2	1
337	в другом	1	1
338	на все	1	1
339	а как	1	1
340	входит в	2	1
341	от одного	2	1
342	известно что	1	1
343	остановиться на	2	1
344	из первых	1	1
345	и находит	1	1
346	только одно	2	1
347	о которой	1	1
348	их как	1	1
349	на основании	2	1
350	говорится о	1	1
351	и значения	3	1
352	очень большом	1	1
353	в развитии	10	1
354	такой же	3	1
355	остается в	1	1
356	их на	1	1
357	они говорят	2	1
358	что между	2	1
359	и одно	1	1
360	действовать на	1	1
361	таким же	1	1
362	в такой	4	1
363	в старой	2	1
364	место в	1	1
365	еще с	1	1
366	заключение что	1	1
367	но эта	2	1
368	только для	1	1
369	чтобы это	1	1
370	отсюда возникает	1	1
371	что этот	5	1
372	и таким	1	1
373	из одного	1	1
374	что есть	1	1
375	что эта	6	1
376	ее с	1	1
377	как таковых	1	1
378	на него	1	1
379	в основе	3	1
380	с и	1	1
381	на некоторое	1	1
382	же цель	1	1
383	следовательно и	1	1
384	тем больше	1	1
385	ничего не	2	1
386	учения о	4	1
387	по своей	10	1
388	такая же	1	1
389	вперед и	1	1
390	представление об	1	1
391	и его	12	1
392	так например	1	1
393	как будто	1	1
394	этом отношении	3	1
395	не является	3	1
396	иметь и	1	1
397	представлять себе	1	1
398	и оно	1	1
399	и здесь	2	1
400	всей их	1	1
401	чтобы сделать	2	1
402	как только	1	1
403	разницей что	1	1
404	все не	1	1
405	наоборот в	1	1
406	исследование имеет	1	1
407	напоминает те	1	1
408	для его	1	1
409	и это	1	1
410	некоторой степени	1	1
411	и которая	1	1
412	из всего	1	1
413	себе в	5	1
414	новой и	1	1
415	свою очередь	2	1
416	и сами	1	1
417	всем этим	1	1
418	здесь не	1	1
419	без всякого	1	1
420	на основе	1	1
421	более поздней	1	1
422	изучаемых нами	1	1
423	приводит к	4	1
424	то как	2	1
425	что у	4	1
426	поэтому мы	2	1
427	с собой	3	1
428	так и	3	1
429	мог бы	3	1
430	представляет как	1	1
431	если присмотреться	1	1
432	если бы	5	1
433	собой и	1	1
434	и вообще	1	1
435	это обычно	1	1
436	с ним	3	1
437	хотя это	1	1
438	выводу что	2	1
439	из других	1	1
440	находится в	2	1
441	ему нужно	2	1
442	на этой	1	1
443	и поэтому	1	1
444	не имеем	1	1
445	и объяснить	1	1
446	заслуживает доверия	1	1
447	можно сказать	5	1
448	это должно	1	1
449	аналогии с	1	1
450	и во	4	1
451	нас в	2	1
452	в его	4	1
453	во всей	2	1
454	в середине	2	1
455	если эта	1	1
456	все время	1	1
457	как правило	1	1
458	если это	1	1
459	в другую	3	1
460	в литературе	1	1
461	с той	1	1
462	показывают что	2	1
463	но так	1	1
464	на которой	1	1
465	но с	2	1
466	несколько человек	1	1
467	идет по	1	1
468	в основном	3	1
469	что он	8	1
470	пришел к	1	1
471	мы увидим	1	1
472	в какой	6	1
473	и является	3	1
474	огонь в	1	1
475	к их	1	1
476	будут действовать	1	1
477	который в	1	1
478	но ее	1	1
479	от них	1	1
480	сильнее чем	1	1
481	человека с	1	1
482	сомнений в	2	1
483	вопроса о	2	1
484	в большинстве	2	1
485	только на	3	1
486	значение и	2	1
487	он одновременно	1	1
488	раньше чем	1	1
489	а это	1	1
490	больше она	1	1
491	при помощи	1	1
492	в данной	1	1
493	и обратно	3	1
494	не так	1	1
495	для него	3	1
496	всяком случае	1	1
497	в одном	1	1
498	это предположение	1	1
499	в конце	4	1
500	чтобы она	1	1
501	в состоянии	1	1
502	себя от	2	1
503	к ним	1	1
504	ту сторону	1	1
505	до некоторой	1	1
506	как его	1	1
507	случае не	2	1
508	как раз	3	1
509	само собой	2	1
510	время как	2	1
511	в другой	1	1
512	нужно было	4	1
513	по своим	2	1
514	имеет место	4	1
515	что означает	1	1
516	месте и	1	1
517	значения не	1	1
518	а по	2	1
519	и следовательно	5	1
520	под влиянием	1	1
521	в одно	1	1
522	также с	1	1
523	сделать некоторые	1	1
524	природе и	2	1
525	в одной	3	1
526	и потому	3	1
527	верно что	1	1
528	не удается	1	1
529	детей с	1	1
530	по своему	9	1
531	это делается	3	1
532	той и	3	1
533	смысле этого	3	1
534	он может	1	1
535	случае она	1	1
536	ко всему	2	1
537	исходя из	1	1
538	в современной	2	1
539	быть не	1	1
540	этого слова	3	1
541	и не	18	1
542	представляется как	1	1
543	же случае	1	1
544	но это	3	1
545	внимания на	1	1
546	и тогда	1	1
547	из ряда	1	1
548	происхождении и	1	1
549	происходит не	1	1
550	она может	2	1
551	ее но	1	1
552	первую очередь	1	1
553	в двух	1	1
554	мы должны	6	1
555	не связаны	1	1
556	только что	5	1
557	которые в	2	1
558	к ее	1	1
559	ее развития	2	1
560	установить и	1	1
561	его к	2	1
562	несмотря на	2	1
563	в период	2	1
564	от первого	1	1
565	о своем	2	1
566	в свою	2	1
567	сказать что	8	1
568	другой стороны	1	1
569	в точности	1	1
570	как за	1	1
571	нет но	1	1
572	одновременно и	2	1
573	верят что	1	1
574	содержится в	1	1
575	из своей	1	1
576	этим объясняется	1	1
577	в заключение	1	1
578	и состоит	3	1
579	это так	1	1
580	во всяком	2	1
581	направление в	1	1
582	как на	6	1
583	и особенно	1	1
584	все что	6	1
