N	2gram	Vinokur_Ku_2	Myshleni
184	по себе	10	3
185	каждого отдельного	1	3
186	это мы	1	3
187	связи с	3	3
188	этом отношении	3	3
189	лежит в	1	3
190	отличается от	3	3
191	совершается в	1	3
192	только то	1	3
193	в себя	1	3
194	только те	1	3
195	те же	3	3
196	мог бы	1	3
197	самого понятия	1	3
198	образом в	2	3
199	и здесь	5	3
200	до сих	1	3
201	в его	5	3
202	и только	1	3
203	слов и	2	3
204	один из	5	3
205	функций которые	1	3
206	этот вопрос	6	3
207	и его	3	3
208	есть в	3	3
209	этого понятия	1	3
210	в нашей	4	3
211	а это	2	3
212	до конца	3	3
213	представить себе	2	3
214	нуждается в	2	3
215	его мысли	1	3
216	в первую	1	3
217	для решения	1	3
218	на примере	2	3
219	и составляет	1	3
220	а не	10	3
221	но как	1	3
222	на фоне	3	3
223	как это	5	3
224	сих пор	1	3
225	в целом	1	3
226	тем и	1	3
227	бы в	1	3
228	мы должны	2	3
229	основанное на	1	3
230	не знает	3	3
231	это на	1	3
232	в своих	2	3
233	как на	1	3
234	и письменной	1	2
235	научного и	1	2
236	самом деле	9	2
237	он может	1	2
238	которыми он	1	2
239	мы уже	1	2
240	это объяснение	1	2
241	путь для	1	2
242	в возможности	3	2
243	вместо того	1	2
244	себе что	1	2
245	наблюдается в	1	2
246	а только	3	2
247	себе и	1	2
248	что они	2	2
249	что именно	1	2
250	прежде всего	8	2
251	не хватает	2	2
252	все же	7	2
253	когда он	1	2
254	нами в	1	2
255	бы сказать	2	2
256	все эти	12	2
257	в последнее	1	2
258	ряд слов	1	2
259	состоит в	2	2
260	к одному	1	2
261	этого вопроса	3	2
262	устной и	2	2
263	с этой	2	2
264	различие между	3	2
265	в другом	2	2
266	известно что	1	2
267	этом смысле	5	2
268	всю свою	1	2
269	чем в	3	2
270	во внимание	1	2
271	несмотря на	5	2
272	смысле что	1	2
273	этой области	4	2
274	в этих	1	2
275	которая является	1	2
276	что если	2	2
277	в своей	2	2
278	лежат в	1	2
279	в такой	1	2
280	которого является	1	2
281	в котором	1	2
282	и том	1	2
283	том смысле	1	2
284	в которых	2	2
285	что я	4	2
286	дает в	1	2
287	точку зрения	1	2
288	но это	3	2
289	но он	1	2
290	речи в	6	2
291	и более	2	2
292	и вообще	2	2
293	что эта	2	2
294	не менее	7	2
295	она не	2	2
296	на котором	1	2
297	уже из	2	2
298	но только	4	2
299	о природе	1	2
300	казалось бы	3	2
301	у нас	12	2
302	языка в	3	2
303	приходит к	1	2
304	и от	2	2
305	последнее время	3	2
306	в совершенно	1	2
307	на том	2	2
308	принять во	1	2
309	не с	1	2
310	что у	2	2
311	интересующих нас	1	2
312	для этого	3	2
313	вот почему	3	2
314	на вопрос	1	2
315	внимание на	1	2
316	при котором	1	2
317	в значительной	1	2
318	нас в	1	2
319	но с	1	2
320	идет по	1	2
321	более сложные	1	2
322	с ними	2	2
323	дело с	1	2
324	языка на	1	2
325	которое мы	1	2
326	первостепенное значение	1	2
327	если мы	4	2
328	каким образом	1	2
329	речь в	5	2
330	бы совершенно	1	2
331	в одном	1	2
332	в конце	4	2
333	у него	3	2
334	почему это	1	2
335	в других	1	2
336	с другой	8	2
337	чем он	1	2
338	и между	1	2
339	и др	1	2
340	исходит из	1	2
341	более того	1	2
342	не решает	1	2
343	которых мы	2	2
344	не на	2	2
345	и непосредственно	1	2
346	была бы	4	2
347	в связи	4	2
348	все более	1	2
349	самое понятие	1	2
350	мы говорим	2	2
351	этого процесса	1	2
352	по своему	1	2
353	в данном	4	2
354	тех функций	1	2
355	и там	1	2
356	по существу	5	2
357	в ряду	1	2
358	более сложных	1	2
359	этого слова	5	2
360	какие же	1	2
361	как только	1	2
362	этом случае	2	2
363	все это	5	2
364	отношений и	1	2
365	для нас	4	2
366	как эта	1	2
367	у них	1	2
368	только что	1	2
369	в ссср	1	2
370	а в	3	2
371	другой стороны	7	2
372	для каждой	1	2
373	имеет место	1	2
374	речи как	1	2
375	и другие	1	2
376	предполагает уже	1	2
377	это в	2	2
378	понимать что	1	2
379	этом совершенно	1	1
380	смысле слова	2	1
381	и своеобразным	1	1
382	языка с	1	1
383	практическое значение	1	1
384	сам по	1	1
385	тех же	2	1
386	мы имели	1	1
387	же по	1	1
388	что когда	3	1
389	и до	2	1
390	едва ли	1	1
391	и должен	1	1
392	есть не	1	1
393	видно уже	2	1
394	в первый	3	1
395	нам в	1	1
396	есть нечто	1	1
397	что иное	1	1
398	они связаны	1	1
399	но даже	2	1
400	первого и	1	1
401	и крестьян	1	1
402	и он	1	1
403	с большим	1	1
404	свою очередь	2	1
405	имеет первостепенное	1	1
406	иное как	1	1
407	на их	1	1
408	речи так	1	1
409	на самом	2	1
410	сущности и	1	1
411	не то	2	1
412	явлений и	1	1
413	ответ на	2	1
414	уже как	1	1
415	не просто	2	1
416	нет и	1	1
417	отнюдь не	4	1
418	на известные	1	1
419	общего с	1	1
420	меры в	1	1
421	как к	1	1
422	что как	1	1
423	формальной стороны	1	1
424	перед нами	4	1
425	кроме того	1	1
426	кто не	1	1
427	себе совершенно	1	1
428	сказал бы	1	1
429	его к	2	1
430	тем же	2	1
431	мы определяем	1	1
432	помощью которого	1	1
433	не приходится	1	1
434	привести к	1	1
435	что это	7	1
436	мы получаем	1	1
437	не оставляет	1	1
438	то обстоятельство	7	1
439	только между	1	1
440	лишний раз	1	1
441	речи но	2	1
442	другом случае	1	1
443	в употреблении	1	1
444	может уже	1	1
445	что она	3	1
446	более простые	1	1
447	роли в	1	1
448	именно то	1	1
449	и еще	2	1
450	не значит	1	1
451	не как	2	1
452	он пользуется	1	1
453	широком смысле	4	1
454	то как	1	1
455	это наблюдается	1	1
456	каком отношении	1	1
457	сводилось к	1	1
458	эта аналогия	1	1
459	прежде чем	1	1
460	или иных	1	1
461	но все	4	1
462	и последнего	1	1
463	об этом	5	1
464	связанных с	1	1
465	и с	7	1
466	в ход	1	1
467	на все	2	1
468	или даже	1	1
469	осознанию и	1	1
470	знает что	3	1
471	те или	1	1
472	ниже а	1	1
473	отношений на	1	1
474	с первого	2	1
475	который по	1	1
476	нам еще	1	1
477	ни в	4	1
478	но уже	2	1
479	действия а	1	1
480	роли и	1	1
481	это положение	2	1
482	рядом с	2	1
483	все равно	2	1
484	далеко не	1	1
485	предмет но	1	1
486	пойти дальше	1	1
487	он и	2	1
488	в научном	1	1
489	оно имеет	1	1
490	ведет к	1	1
491	то каким	1	1
492	можно считать	1	1
493	потому и	1	1
494	возьмем два	1	1
495	языка но	3	1
496	всех этих	3	1
497	и становится	1	1
498	мы как	1	1
499	но до	1	1
500	что сказано	1	1
501	и при	1	1
502	таким же	2	1
503	мы приходим	1	1
504	и без	1	1
505	за которым	1	1
506	одно по	1	1
507	в отличие	2	1
508	не исчерпывается	1	1
509	несомненно что	1	1
510	начнем с	1	1
511	только специфические	1	1
512	однако не	4	1
513	тем не	6	1
514	их в	1	1
515	том и	1	1
516	не должно	2	1
517	одну непрерывную	1	1
518	только может	1	1
519	даже в	1	1
520	этой работы	1	1
521	оно приводит	1	1
522	всегда имеет	1	1
523	случае мы	1	1
524	вопрос если	1	1
525	что есть	1	1
526	случае в	1	1
527	вещи не	1	1
528	первым и	1	1
529	как можно	2	1
530	то специфическое	1	1
531	дело в	1	1
532	одна из	1	1
533	целые фразы	1	1
534	что принцип	1	1
535	работе и	1	1
536	например что	2	1
537	и именно	1	1
538	о таких	1	1
539	дело не	2	1
540	значение этого	1	1
541	в структуре	1	1
542	нам и	2	1
543	для всего	1	1
544	тем чем	1	1
545	что наша	2	1
546	речи не	3	1
547	что самое	1	1
548	иными словами	8	1
549	в наше	2	1
550	из основных	1	1
551	имеет совершенно	1	1
552	можно объяснить	1	1
553	можем говорить	1	1
554	создает возможность	1	1
555	в каком	4	1
556	в действительности	1	1
557	обстоятельство что	7	1
558	очень часто	2	1
559	обратно в	1	1
560	наоборот в	1	1
561	принципиально нового	1	1
562	это влияние	1	1
563	мысли о	1	1
564	на это	3	1
565	есть прямое	1	1
566	ничего общего	1	1
567	данной области	1	1
568	особенности этого	1	1
569	и это	3	1
570	и о	4	1
571	не для	1	1
572	связи со	1	1
573	того отношения	1	1
574	без всякого	1	1
575	сравнению со	1	1
576	в ее	1	1
577	данном случае	2	1
578	еще два	1	1
579	еще у	1	1
580	языка так	1	1
581	языка по	1	1
582	во-первых вопрос	1	1
583	это для	1	1
584	не мог	1	1
585	выражения и	1	1
586	и когда	1	1
587	в соответствующем	1	1
588	грамматических форм	3	1
589	грамматическими формами	1	1
590	сказано выше	1	1
591	подойти к	1	1
592	них есть	1	1
593	по линии	1	1
594	собой и	1	1
595	против этого	1	1
596	находится в	1	1
597	в широком	2	1
598	о том	1	1
599	настоящее время	1	1
600	окажется не	1	1
601	никак не	3	1
602	не стоит	1	1
603	после того	2	1
604	все его	1	1
605	каждом данном	1	1
606	языке как	3	1
607	ни на	2	1
608	различие в	1	1
609	к нему	2	1
610	том или	1	1
611	склонения и	1	1
612	между тем	6	1
613	языковой системы	1	1
614	вся эта	2	1
615	и под	1	1
616	речь шла	1	1
617	что же	5	1
618	язык в	2	1
619	в середине	1	1
620	пользуется в	2	1
621	в лучшем	3	1
622	полным образом	1	1
623	в современной	2	1
624	что здесь	1	1
625	как например	1	1
626	но так	2	1
627	мысли не	1	1
628	тот же	5	1
629	во всем	1	1
630	не идет	1	1
631	правда и	1	1
632	он уже	2	1
633	одних и	1	1
634	нам удалось	1	1
635	с одной	2	1
636	именно на	1	1
637	конечно не	2	1
638	уже не	8	1
639	основные признаки	1	1
640	и у	2	1
641	то и	3	1
642	формулы и	2	1
643	ни одного	1	1
644	являются таким	1	1
645	в виде	1	1
646	в известном	1	1
647	постановка вопроса	1	1
648	его и	1	1
649	их как	1	1
650	отличны от	1	1
651	и их	1	1
652	но вот	2	1
653	понимает что	1	1
654	слова в	6	1
655	содержания и	1	1
656	сами по	1	1
657	вовсе не	9	1
658	момента как	1	1
659	ее не	1	1
660	отличие от	2	1
661	не говорит	2	1
662	в случаях	1	1
663	они будут	1	1
664	в руки	1	1
665	речью в	1	1
666	в очень	1	1
667	а потому	1	1
668	нужно было	1	1
669	реальной мысли	1	1
670	и даже	2	1
671	или иной	1	1
672	что можно	3	1
673	как у	2	1
674	этим вопросом	1	1
675	совершенно ином	1	1
676	с той	2	1
677	не потому	1	1
678	еще и	2	1
679	это все	1	1
680	может иметь	1	1
681	к сожалению	1	1
682	процесс в	1	1
683	одного только	1	1
684	а на	2	1
685	а главное	3	1
686	непосредственно к	1	1
687	только как	2	1
688	и слово	1	1
689	стоит в	2	1
690	если не	1	1
691	в строении	1	1
692	между первым	1	1
693	этих процессов	1	1
694	от этих	1	1
695	эти слова	1	1
696	осознанные и	1	1
697	с общей	2	1
698	из которых	3	1
699	разве не	2	1
700	типа по	1	1
701	одной стороны	1	1
702	если оно	1	1
703	что за	2	1
704	она есть	1	1
705	основную тенденцию	2	1
706	смысле этого	2	1
707	это различие	1	1
708	факты и	1	1
709	обоих этих	1	1
710	различные типы	1	1
711	ощущаться как	1	1
712	значит что	1	1
713	к проблеме	1	1
714	в это	1	1
715	ли не	2	1
716	чтобы вообще	1	1
717	слова есть	1	1
718	аналогии с	3	1
719	фактов в	1	1
720	лучшем случае	3	1
721	и вторым	1	1
722	более широким	1	1
723	ряд в	1	1
724	здесь прежде	1	1
725	подчинить себе	1	1
726	которые были	1	1
727	с большой	1	1
728	становится ясным	1	1
729	письменную речь	1	1
730	тех или	1	1
731	то только	2	1
732	отвечает на	1	1
733	новое слово	1	1
734	должны быть	2	1
735	в результате	4	1
736	это как	1	1
737	в настоящее	1	1
738	своей собственной	3	1
739	бы даже	1	1
740	не представляет	1	1
741	тем более	1	1
742	главным образом	3	1
743	не должен	1	1
744	конце концов	3	1
745	только с	1	1
746	в большей	3	1
747	вообще являются	1	1
748	позволяет нам	1	1
749	противоречии с	1	1
750	этом примере	1	1
751	с формальной	1	1
752	специфического вида	1	1
753	в целях	2	1
754	должен быть	5	1
755	все вместе	1	1
756	вопрос как	1	1
757	нам не	2	1
758	может и	1	1
759	которое является	1	1
760	слово в	1	1
761	в свою	2	1
762	вопрос какие	1	1
763	первый раз	1	1
764	слова с	1	1
765	самое существенное	1	1
766	совершенно не	3	1
767	прав если	1	1
768	не что	1	1
769	пути его	1	1
770	только о	2	1
771	новые слова	2	1
772	строится на	2	1
773	рабочих и	2	1
774	но эти	1	1
775	это определение	2	1
776	каким-то образом	1	1
777	ничего принципиально	1	1
778	наименьшего сопротивления	1	1
779	к этому	4	1
780	от слова	3	1
781	точно так	3	1
782	этой точки	2	1
783	только она	1	1
