N	2gram	Potebnia_M_2	Istorich
320	и также	1	1
321	могла бы	3	1
322	в состоянии	6	1
323	так не	1	1
324	отличается от	1	1
325	вопрос что	1	1
326	не будет	1	1
327	убедиться что	1	1
328	что как	1	1
329	как на	3	1
330	из сознания	1	1
331	должна быть	1	1
332	по мере	5	1
333	и другой	1	1
334	такие случаи	1	1
335	и их	5	1
336	в себя	2	1
337	тела и	1	1
338	о предметах	1	1
339	но еще	1	1
340	и тот	2	1
341	в каком	3	1
342	этом мы	1	1
343	такой вопрос	1	1
344	мысль что	1	1
345	бы что	2	1
346	вопрос почему	1	1
347	где он	1	1
348	найдем что	1	1
349	примеров можно	1	1
350	и той	2	1
351	что это	3	1
352	в большинстве	1	1
353	несколько иначе	1	1
354	как нечто	1	1
355	можно заметить	3	1
356	но вместе	2	1
357	мы не	11	1
358	не имели	1	1
359	этой точки	1	1
360	в малом	1	1
361	на место	1	1
362	друг от	1	1
363	с нами	2	1
364	человек не	1	1
365	с другими	5	1
366	по себе	15	1
367	а на	1	1
368	только то	1	1
369	если она	1	1
370	на нем	1	1
371	гораздо яснее	1	1
372	не исчерпывается	1	1
373	ничего общего	1	1
374	об этом	1	1
375	и наоборот	5	1
376	итак мы	1	1
377	на то	5	1
378	тот и	1	1
379	такое состояние	1	1
380	тем как	2	1
381	женщины в	1	1
382	столько же	1	1
383	со всеми	1	1
384	и путем	1	1
385	ответ на	1	1
386	по тому	1	1
387	такое же	2	1
388	в эту	3	1
389	были бы	1	1
390	не можем	6	1
391	что объяснение	1	1
392	принадлежит к	1	1
393	таком случае	2	1
394	к нам	2	1
395	но когда	1	1
396	указывающих на	1	1
397	и только	6	1
398	пока не	1	1
399	что же	1	1
400	между собой	1	1
401	где оно	2	1
402	для сознания	2	1
403	и кто	1	1
404	есть не	5	1
405	близко к	1	1
406	известно из	1	1
407	еще больше	1	1
408	с ним	5	1
409	когда это	2	1
410	меня и	1	1
411	с этой	1	1
412	например что	2	1
413	что человек	1	1
414	из него	1	1
415	бы для	1	1
416	но как	1	1
417	подобных случаев	1	1
418	как не	3	1
419	вместе со	2	1
420	в таких	1	1
421	в таком	4	1
422	сознания человека	1	1
423	именно на	1	1
424	в нашей	2	1
425	сами по	7	1
426	к общему	4	1
427	состоит из	1	1
428	менее они	2	1
429	но если	2	1
430	смысле как	2	1
431	бы не	5	1
432	именно с	1	1
433	в народных	1	1
434	они стали	1	1
435	но за	1	1
436	к своему	1	1
437	состоят в	1	1
438	следует ли	1	1
439	во всем	2	1
440	здесь к	1	1
441	превращаются в	1	1
442	ничем не	2	1
443	как выражение	1	1
444	с животным	1	1
445	многих случаях	1	1
446	видно из	2	1
447	как они	1	1
448	с точки	1	1
449	во второй	1	1
450	вопрос и	1	1
451	и сам	1	1
452	и прежде	1	1
453	они еще	1	1
454	очень сложное	1	1
455	этот способ	1	1
456	которые в	1	1
457	случае мы	1	1
458	так взаимно	1	1
459	можно понимать	1	1
460	быть в	1	1
461	а как	1	1
462	которой и	1	1
463	о причинах	2	1
464	которых мы	3	1
465	же приходит	1	1
466	и всякого	1	1
467	со всех	1	1
468	или при	1	1
469	связаны между	1	1
470	можно бы	2	1
471	они могли	1	1
472	что при	1	1
473	они с	3	1
474	я могу	1	1
475	что его	3	1
476	до того	1	1
477	оно имеет	1	1
478	довольно редких	1	1
479	человек и	1	1
480	а за	1	1
481	тот же	5	1
482	хотя бы	2	1
483	находятся в	1	1
484	только с	1	1
485	связаны с	1	1
486	не то	2	1
487	свою очередь	6	1
488	потом становится	1	1
489	остановиться на	1	1
490	и заставляет	1	1
491	своих признаков	1	1
492	еще несколько	1	1
493	и поэтому	2	1
494	об одном	3	1
495	но эти	2	1
496	все данные	1	1
497	как она	1	1
498	он в	1	1
499	по которому	1	1
500	сам он	1	1
501	внимания то	1	1
502	и быть	1	1
503	чтобы убедиться	1	1
504	видно и	1	1
505	не всю	1	1
506	к тем	1	1
507	перестает быть	2	1
508	к ним	1	1
509	был уже	1	1
510	от друга	1	1
511	перед нами	1	1
512	под влиянием	8	1
513	другого и	1	1
514	этим в	1	1
515	и спросим	1	1
516	мог быть	1	1
517	видеть в	1	1
518	и за	1	1
519	заметить что	6	1
520	уже другое	1	1
521	мы будем	1	1
522	тому как	4	1
523	чем состоит	2	1
524	нет но	3	1
525	и тем	3	1
526	речи и	1	1
527	можно поставить	1	1
528	этого слова	6	1
529	и та	1	1
530	обратить внимание	1	1
531	от того	5	1
532	а при	1	1
533	также что	2	1
534	того как	7	1
535	или нет	3	1
536	том смысле	4	1
537	предмет и	1	1
538	эти представления	1	1
539	указывает на	2	1
540	или нескольких	1	1
541	есть одно	1	1
542	в ее	1	1
543	видит перед	1	1
544	будет иметь	1	1
545	при таком	1	1
546	что за	2	1
547	и дает	1	1
548	народов и	1	1
549	из всех	1	1
550	что почти	1	1
551	нам возможность	1	1
552	которое и	1	1
553	мы понимаем	1	1
554	бы его	1	1
555	не как	3	1
556	времени в	1	1
557	на них	1	1
558	та и	1	1
559	себя и	2	1
560	только те	1	1
561	должна бы	1	1
562	этих представлений	1	1
563	та форма	1	1
564	человека при	1	1
565	черный цвет	1	1
566	подобно тому	4	1
567	для чего	1	1
568	они связаны	1	1
569	столь же	5	1
570	ли такое	1	1
571	все они	1	1
572	быть объяснен	1	1
573	с самого	2	1
574	цвет и	1	1
575	ее из	1	1
576	о потере	1	1
577	в такой	1	1
578	будет для	1	1
579	только для	5	1
580	начиная с	1	1
581	все это	2	1
582	была бы	1	1
583	животным в	1	1
584	приведенных примеров	1	1
585	чем в	1	1
586	не следует	1	1
587	и до	1	1
588	самом деле	2	1
589	должны будем	1	1
590	которая не	1	1
591	которые не	3	1
592	но их	1	1
593	мы легко	2	1
594	и по	2	1
595	во-вторых в	1	1
596	они имеют	2	1
597	уже потому	1	1
598	нас в	2	1
599	к заключению	1	1
600	этих групп	1	1
601	который в	1	1
602	них и	1	1
603	одно из	3	1
604	оно и	1	1
605	к прежнему	1	1
606	же по-видимому	1	1
607	при понимании	1	1
608	она показывает	1	1
609	если на	2	1
610	в связь	1	1
611	во-первых в	1	1
612	мы до	1	1
613	несколько примеров	1	1
614	как я	1	1
615	для создания	1	1
616	с другим	1	1
617	в теле	2	1
618	что такое	2	1
619	то к	2	1
620	его за	1	1
621	никак не	1	1
622	к себе	1	1
623	связанной с	1	1
624	его к	1	1
625	эта форма	1	1
626	одной и	2	1
627	то она	1	1
628	заключается в	1	1
629	могло бы	1	1
630	другая особенность	1	1
631	указывает ему	1	1
632	это уже	1	1
633	уже в	5	1
634	и другая	1	1
635	конечно не	1	1
636	этом основано	1	1
637	так например	3	1
638	что так	1	1
639	уже и	1	1
640	что дело	1	1
641	но такое	1	1
642	человека в	3	1
643	действительно есть	1	1
644	него как	1	1
645	что мы	11	1
646	мы находим	2	1
647	все остальные	5	1
648	только путем	1	1
649	есть представление	1	1
650	тех пор	1	1
651	самого начала	2	1
652	человека и	3	1
653	свою собственную	1	1
654	в царстве	1	1
655	а от	3	1
656	на тот	1	1
657	том чтобы	1	1
658	другу и	1	1
659	как бы	9	1
660	них самих	1	1
661	не есть	6	1
662	но для	1	1
663	при котором	1	1
664	можно будет	1	1
665	роль и	1	1
