N	2gram	Vinokur_St_3	FransuaR
247	одной из	2	2
248	и ее	2	2
249	со всеми	1	2
250	для всех	1	2
251	уже не	3	2
252	он заставляет	1	2
253	и других	2	2
254	и со	1	2
255	связано с	5	2
256	них и	1	2
257	нужно сказать	2	2
258	здесь только	2	2
259	в особенности	4	2
260	связан с	3	2
261	связаны с	1	2
262	именно в	1	2
263	характерно для	1	2
264	и образов	1	2
265	и др	4	2
266	был в	1	2
267	до конца	3	2
268	а не	5	2
269	его как	3	2
270	в связи	3	2
271	из которых	4	2
272	без труда	2	2
273	в данном	1	2
274	своего времени	2	2
275	в состоянии	1	2
276	которые были	2	2
277	например у	1	2
278	этот образ	2	2
279	которое он	2	2
280	или в	2	2
281	в результате	2	2
282	о котором	1	2
283	у них	1	2
284	и как	1	2
285	с ним	1	2
286	одновременно и	1	2
287	в свое	1	2
288	нас не	2	2
289	во всяком	4	2
290	который должен	1	1
291	отношения к	1	1
292	одним из	1	1
293	он считает	2	1
294	до него	1	1
295	рассказывает что	1	1
296	как его	1	1
297	в такой	2	1
298	сам по	1	1
299	самом деле	2	1
300	тех же	1	1
301	вряд ли	1	1
302	в первом	1	1
303	речи на	1	1
304	смысл этого	1	1
305	самого замысла	1	1
306	должна быть	1	1
307	был и	1	1
308	с темой	1	1
309	его не	2	1
310	а как	4	1
311	на эти	3	1
312	с абсолютной	1	1
313	почти все	1	1
314	представлением о	1	1
315	так чтобы	2	1
316	время как	4	1
317	эпохи в	1	1
318	замечательное место	1	1
319	ему в	1	1
320	направлением в	1	1
321	подчеркнуть что	3	1
322	состоят из	1	1
323	что судьба	1	1
324	же нужно	1	1
325	также о	1	1
326	за это	1	1
327	себя а	1	1
328	быть в	1	1
329	не был	2	1
330	эти вещи	3	1
331	то мы	1	1
332	в ее	1	1
333	но не	2	1
334	в новом	2	1
335	значения что	1	1
336	до наших	1	1
337	за пределы	1	1
338	что они	2	1
339	тебе и	1	1
340	что хотя	1	1
341	в истории	1	1
342	в центре	4	1
343	что именно	2	1
344	и нет	1	1
345	все же	4	1
346	однако не	1	1
347	не являются	1	1
348	жена и	1	1
349	и этим	1	1
350	в самом	2	1
351	с отвлеченным	1	1
352	думать что	1	1
353	то обстоятельство	5	1
354	еще один	1	1
355	и они	1	1
356	им в	2	1
357	другом случае	1	1
358	не годится	1	1
359	чем его	1	1
360	говорят о	1	1
361	но на	1	1
362	всей его	1	1
363	человек не	1	1
364	по словам	1	1
365	о которой	2	1
366	как писателя	6	1
367	не как	2	1
368	что еще	1	1
369	том чтобы	2	1
370	и которые	2	1
371	i в	1	1
372	которого и	1	1
373	с тремя	1	1
374	его от	1	1
375	новую фазу	1	1
376	по аналогии	1	1
377	другое в	1	1
378	что является	1	1
379	том же	1	1
380	в каждом	4	1
381	смысле в	1	1
382	и голова	1	1
383	их положения	1	1
384	мировой литературе	4	1
385	в послании	1	1
386	первая глава	1	1
387	силы они	1	1
388	известно что	2	1
389	этом смысле	4	1
390	и исключительной	1	1
391	они по	1	1
392	и тем	4	1
393	отражение в	1	1
394	еще одно	1	1
395	в жизни	4	1
396	в ином	1	1
397	что сама	1	1
398	но уже	1	1
399	к которым	1	1
400	этого не	1	1
401	с тем	4	1
402	говорится о	1	1
403	чем в	1	1
404	и некоторые	1	1
405	сделать так	2	1
406	к первому	1	1
407	не так	3	1
408	и при	1	1
409	интерес и	1	1
410	наших дней	1	1
411	же это	1	1
412	эта тема	2	1
413	всяком случае	4	1
414	почти не	1	1
415	в котором	5	1
416	его современников	1	1
417	исторический характер	1	1
418	которое дает	1	1
419	что я	3	1
420	эта не	1	1
421	которые в	2	1
422	в прямом	2	1
423	перевод на	1	1
424	свободной и	1	1
425	т.е на	1	1
426	нет вообще	2	1
427	затем следуют	1	1
428	по себе	1	1
429	даже в	1	1
430	не была	2	1
431	при помощи	2	1
432	начиная от	1	1
433	но они	2	1
434	а иногда	1	1
435	иной раз	1	1
436	самого начала	2	1
437	на котором	2	1
438	ее с	1	1
439	к новым	1	1
440	не имел	2	1
441	на него	1	1
442	были и	2	1
443	что вы	1	1
444	в обработке	1	1
445	найти в	2	1
446	преимущественно в	1	1
447	или как	1	1
448	с одним	1	1
449	более что	2	1
450	по своей	1	1
451	это слово	3	1
452	со своим	1	1
453	связи с	3	1
454	сюжет в	1	1
455	нужно отметить	2	1
456	был чужд	1	1
457	в стиле	1	1
458	у нас	4	1
459	от их	1	1
460	начиная с	2	1
461	но там	1	1
462	он и	2	1
463	встречается в	1	1
464	в других	1	1
465	что его	2	1
466	является одним	1	1
467	но одновременно	1	1
468	смерти и	1	1
469	и свое	1	1
470	своего отца	1	1
471	как с	1	1
472	здесь еще	1	1
473	году в	1	1
474	какое не	1	1
475	здесь изображается	1	1
476	своего развития	1	1
477	вещами и	1	1
478	и о	1	1
479	на нем	1	1
480	здесь не	1	1
481	с сохранением	1	1
482	во главе	1	1
483	так в	1	1
484	в дальнейшем	1	1
485	и необходимости	1	1
486	и когда	1	1
487	здесь он	1	1
488	эти факты	1	1
489	не трудно	1	1
490	времени и	2	1
491	в последующих	1	1
492	что был	1	1
493	на которую	1	1
494	чем у	1	1
495	жизни он	1	1
496	именно этот	1	1
497	под руку	1	1
498	поэтому в	1	1
499	об этом	5	1
500	образом в	1	1
501	но здесь	1	1
502	тем чем	1	1
503	все дело	1	1
504	которого можно	1	1
505	каждый раз	2	1
506	было не	1	1
507	отметим еще	1	1
508	уже были	1	1
509	в применении	1	1
510	выражения вроде	1	1
511	вот почему	1	1
512	по плану	5	1
513	тех кто	1	1
514	в другом	3	1
515	язык и	1	1
516	и что	3	1
517	упоминает о	1	1
518	я могу	1	1
519	его жизни	1	1
520	в новую	1	1
521	времени в	1	1
522	этого у	2	1
523	эпохи это	1	1
524	этот элемент	1	1
525	от них	2	1
526	этому поводу	2	1
527	фазу своего	1	1
528	с нами	1	1
529	века и	1	1
530	также в	1	1
531	в лучшем	1	1
532	и она	1	1
533	для самого	1	1
534	находим и	1	1
535	по содержанию	1	1
536	в заключительной	1	1
537	к которому	3	1
538	писателя и	3	1
539	в двух	1	1
540	которым мы	1	1
541	что один	1	1
542	ли он	1	1
543	еще и	1	1
544	он уже	1	1
545	который в	1	1
546	между тем	6	1
547	в контексте	1	1
548	на которые	1	1
549	с которыми	2	1
550	нужно понимать	1	1
551	так что	11	1
552	не имеющие	1	1
553	да еще	1	1
554	на такой	1	1
555	в чисто	2	1
556	для кого	1	1
557	в виде	3	1
558	что по	3	1
559	здесь же	1	1
560	во втором	2	1
561	он понимал	1	1
562	одно из	2	1
563	бы совершенно	3	1
564	в известной	1	1
565	это место	2	1
566	слова в	1	1
567	гораздо большей	1	1
568	иногда и	1	1
569	это почти	1	1
570	свое выражение	1	1
571	к той	1	1
572	о чудесах	1	1
573	даже и	1	1
574	тут у	1	1
575	чтобы показать	1	1
576	здесь находим	1	1
577	но эти	1	1
578	возможно что	1	1
579	и из	1	1
580	как у	1	1
581	нельзя сказать	3	1
582	по своим	1	1
583	лица в	1	1
584	центре этой	1	1
585	и создает	1	1
586	такое же	2	1
587	иногда это	1	1
588	говорит о	1	1
589	по тем	1	1
590	что подчеркивается	1	1
591	в рассказе	3	1
592	однако и	1	1
593	и объединяет	1	1
594	один из	2	1
595	обстоятельство что	5	1
596	силами с	1	1
597	о чем	1	1
598	литература в	1	1
599	свое отражение	1	1
600	из названных	1	1
601	человек которого	1	1
602	и силы	1	1
603	присутствие в	1	1
604	именно поэтому	2	1
605	мы находим	2	1
606	на фоне	1	1
607	связь с	4	1
608	нет ничего	1	1
609	в частности	1	1
610	не были	1	1
611	выдержан в	1	1
612	границы между	1	1
613	второго лица	1	1
614	чтобы и	1	1
615	я уже	1	1
616	на конец	1	1
617	форме в	1	1
618	автора в	1	1
619	xix века	4	1
620	в речах	5	1
621	он говорит	4	1
622	видит в	1	1
623	это произведение	3	1
624	это были	1	1
625	знать что	1	1
626	такого рода	5	1
627	применении к	1	1
628	своими именами	1	1
629	к образу	1	1
630	в остальном	2	1
631	но оказывается	1	1
632	с этой	3	1
633	несколько слов	2	1
634	бога и	1	1
635	рассказал о	1	1
636	сцене у	1	1
637	между прочим	3	1
638	в начале	4	1
639	же самое	1	1
640	ни для	1	1
641	здесь есть	2	1
642	были написаны	3	1
643	и где	1	1
644	писал в	1	1
645	в одно	1	1
646	это уже	1	1
647	в мировой	3	1
648	элементы в	1	1
649	к будущему	1	1
650	котором он	1	1
651	обращается к	3	1
652	в речи	4	1
653	тем более	3	1
654	же к	2	1
655	на языке	1	1
656	находим в	1	1
657	как вы	1	1
658	в системе	3	1
659	чем же	1	1
660	в период	1	1
661	но эта	1	1
662	сказать что	4	1
663	в последнем	2	1
664	ко всему	1	1
665	из этого	4	1
666	в каком-то	1	1
667	в трех	1	1
668	в каком	4	1
669	заметить что	2	1
670	также не	1	1
671	ее в	2	1
672	того времени	3	1
673	в своих	8	1
674	как на	6	1
675	они не	1	1
676	которая не	1	1
