N	2gram	Tiupa_Lite_2	Problema
182	когда он	1	2
183	а скорее	1	2
184	не к	2	2
185	или иных	1	2
186	то ни	1	2
187	что такой	1	2
188	его не	1	2
189	это не	1	2
190	по мысли	1	2
191	но уже	2	2
192	в них	2	2
193	о своем	1	2
194	со всей	1	2
195	и без	2	2
196	себе а	1	2
197	в поэме	4	2
198	такую же	2	2
199	того чтобы	1	2
200	ничего не	3	2
201	при всем	2	2
202	именно она	1	2
203	по своей	1	2
204	тем что	4	2
205	за ними	1	2
206	в области	4	2
207	свое собственное	1	2
208	не могут	1	2
209	это конечно	1	2
210	ли не	4	2
211	к тому	1	2
212	как мы	1	2
213	данном случае	3	2
214	всей своей	3	2
215	можно было	1	2
216	не за	1	2
217	за то	2	2
218	он был	1	2
219	нас и	1	2
220	бы то	1	2
221	и просто	1	2
222	любви к	1	2
223	нет у	1	2
224	во втором	1	2
225	здесь мыслится	1	2
226	и только	2	2
227	что только	1	2
228	в какой	2	2
229	со всеми	1	2
230	есть в	1	2
231	уже в	2	2
232	свидетельствует о	2	2
233	из них	2	2
234	земли и	1	2
235	ее в	1	2
236	человека а	1	2
237	что не	2	2
238	то и	3	2
239	мы и	1	2
240	него не	2	2
241	о себе	3	2
242	и живет	1	2
243	он говорит	1	2
244	в данном	3	2
245	наряду с	1	2
246	такого рода	9	2
247	по существу	3	2
248	в это	1	2
249	с этой	2	2
250	на плечи	2	2
251	один из	4	2
252	тех или	1	2
253	этот образ	1	2
254	мира и	1	2
255	хотя бы	2	2
256	в свою	1	2
257	из тех	2	2
258	отношению к	3	2
259	жизни и	4	2
260	все того	1	2
261	к этому	1	2
262	все что	2	2
263	в роли	2	2
264	том числе	2	2
265	они не	1	2
266	я и	4	1
267	если б	1	1
268	в ночь	1	1
269	другом стихотворении	1	1
270	знает как	1	1
271	отношения к	1	1
272	и т	2	1
273	на самом	1	1
274	это и	1	1
275	не слышали	1	1
276	победы над	1	1
277	имея в	1	1
278	в их	3	1
279	не уверен	1	1
280	он знает	1	1
281	на место	1	1
282	из своих	2	1
283	не вполне	2	1
284	на себя	2	1
285	жизни как	2	1
286	начала в	1	1
287	пребывания в	1	1
288	не от	1	1
289	же мере	1	1
290	этот текст	1	1
291	нам представляется	2	1
292	я на	3	1
293	то он	1	1
294	бы в	1	1
295	свою жизнь	1	1
296	что было	2	1
297	если в	2	1
298	искусство в	1	1
299	к творчеству	1	1
300	земле в	1	1
301	которые не	1	1
302	для всех	5	1
303	в литературный	1	1
304	художественным творчеством	1	1
305	о нет	1	1
306	этом же	1	1
307	звезд тогда	1	1
308	что по	1	1
309	и наконец	2	1
310	это тоже	1	1
311	появляется у	1	1
312	а перед	1	1
313	и хотя	1	1
314	в этот	1	1
315	то в	2	1
316	поэтому он	1	1
317	для которого	1	1
318	что это	1	1
319	в нашем	2	1
320	вопроса о	1	1
321	и те	1	1
322	право на	3	1
323	рассказ о	1	1
324	за горами	1	1
325	величие в	1	1
326	двух других	1	1
327	оказывается на	1	1
328	же автор	1	1
329	всех этих	1	1
330	он должен	1	1
331	же это	1	1
332	состоит в	9	1
333	и вот	1	1
334	что ни	1	1
335	и по	1	1
336	в образе	1	1
337	домашний очаг	1	1
338	себя и	2	1
339	и сделал	1	1
340	поэзии и	2	1
341	а по	1	1
342	времени в	1	1
343	те или	1	1
344	искусства в	1	1
345	этой силы	1	1
346	это свидетельствует	1	1
347	должен был	1	1
348	например с	1	1
349	свобода от	1	1
350	поведения и	1	1
351	божество и	1	1
352	вяч иванов	1	1
353	но лишь	3	1
354	между собою	1	1
355	место у	1	1
356	для тех	1	1
357	и некоторые	1	1
358	такой же	3	1
359	как сама	1	1
360	в такой	2	1
361	теперь эта	1	1
362	не столько	3	1
363	своего рода	13	1
364	что я	2	1
365	есть способ	1	1
366	на рубеже	1	1
367	том чтобы	3	1
368	силу и	1	1
369	их в	1	1
370	того кто	1	1
371	даже в	4	1
372	в землю	1	1
373	тому что	1	1
374	выступает здесь	1	1
375	знал что	1	1
376	вплоть до	3	1
377	не раз	2	1
378	дня и	1	1
379	тем самым	3	1
380	меня я	1	1
381	не имеет	1	1
382	у кого	1	1
383	в тебе	2	1
384	вообще является	1	1
385	начале стихотворения	1	1
386	в фигуре	1	1
387	и автор	1	1
388	же время	9	1
389	во всем	1	1
390	в перспективе	1	1
391	всей жизни	1	1
392	со своим	1	1
393	путь он	1	1
394	и оказывается	1	1
395	ему в	1	1
396	вся картина	1	1
397	а мы	1	1
398	уже о	2	1
399	как для	1	1
400	вновь и	1	1
401	той или	1	1
402	этот путь	3	1
403	у поэта	1	1
404	но по	1	1
405	с ее	2	1
406	говоря уже	2	1
407	говорит и	1	1
408	на основе	1	1
409	и всякой	1	1
410	это путь	1	1
411	обращаясь к	3	1
412	и когда	1	1
413	искусство как	1	1
414	на нее	1	1
415	мог бы	1	1
416	и каждый	2	1
417	не помню	1	1
418	остается только	1	1
419	основана на	1	1
420	поэтому в	1	1
421	со стороны	3	1
422	трактуется как	1	1
423	же автора	1	1
424	отдельной личности	3	1
425	меняет в	1	1
426	сводится к	1	1
427	с полным	1	1
428	все дары	1	1
429	все прочие	1	1
430	но одна	1	1
431	притом в	1	1
432	даже у	1	1
433	второй половины	1	1
434	должно было	1	1
435	восходит к	2	1
436	под именем	1	1
437	все на	1	1
438	обращается к	3	1
439	творчества в	1	1
440	искусство не	2	1
441	теперь сам	1	1
442	которых он	1	1
443	путь и	3	1
444	в него	2	1
445	же можно	1	1
446	тех пор	1	1
447	но с	3	1
448	и страшной	1	1
449	в новой	1	1
450	а если	2	1
451	к свету	2	1
452	одной из	2	1
453	свет и	1	1
454	кстати сказать	1	1
455	являет собой	2	1
456	простой и	1	1
457	в обществе	1	1
458	что нам	2	1
459	и жизни	3	1
460	а после	1	1
461	говорит у	1	1
462	только на	1	1
463	земли а	1	1
464	видя его	1	1
465	в поэзии	3	1
466	в ссылке	1	1
467	красоты и	1	1
468	слова не	1	1
469	а он	1	1
470	по выражению	1	1
471	и других	4	1
472	у того	1	1
473	здесь мы	1	1
474	него нет	1	1
475	был бы	2	1
476	одно из	2	1
477	себе в	1	1
478	в новом	1	1
479	тогда он	1	1
480	к более	1	1
481	не для	1	1
482	бытия и	1	1
483	этом отношении	3	1
484	нас как	1	1
485	нет и	1	1
486	русской поэзии	3	1
487	в финале	1	1
488	выступает как	1	1
489	или иной	1	1
490	как у	1	1
491	что человек	1	1
492	не знали	3	1
493	души и	1	1
494	по всей	1	1
495	и др	3	1
496	сделать в	1	1
497	только по	1	1
498	ничего общего	1	1
499	не было	2	1
500	впоследствии в	1	1
501	и стал	1	1
502	говорит я	2	1
503	до конца	2	1
504	не таков	1	1
505	черты в	2	1
506	утешение и	1	1
507	однако и	1	1
508	в ту	1	1
509	человеческого но	1	1
510	над землей	1	1
511	человек в	1	1
512	а так	1	1
513	когда же	1	1
514	и вовсе	1	1
515	на фоне	5	1
516	по праву	1	1
517	и потому	1	1
518	как это	2	1
519	из которых	2	1
520	к своему	2	1
521	имя той	1	1
522	быть это	1	1
523	для искусства	1	1
524	на которое	1	1
525	одновременно с	1	1
526	могут быть	2	1
527	в литературе	1	1
528	с тех	1	1
529	я с	1	1
530	на свете	2	1
531	над тобою	1	1
532	и свет	1	1
533	нового человека	2	1
534	лучшее в	1	1
535	своей жизни	1	1
536	но это	3	1
537	на существование	1	1
538	что выше	1	1
539	числе и	1	1
540	однако не	1	1
541	в полном	1	1
542	с большой	1	1
543	задолго до	1	1
544	и от	1	1
545	представляется что	1	1
546	искусства и	1	1
547	человеческая масса	1	1
548	от него	1	1
549	это он	1	1
550	не видит	2	1
551	тебя за	1	1
552	но зато	1	1
553	здесь поэт	3	1
554	я в	7	1
555	ни было	2	1
556	личности и	1	1
557	всего мира	1	1
558	в романе	1	1
559	героя и	1	1
560	не говоря	2	1
561	от своего	1	1
562	только как	1	1
563	то здесь	1	1
564	и судьба	2	1
565	к его	1	1
566	сказали бы	1	1
567	и состоит	1	1
568	которого нет	1	1
569	а я	1	1
570	как своих	1	1
571	в искусстве	4	1
572	в своих	2	1
573	и этого	1	1
574	этой точки	1	1
575	и вновь	2	1
