N	2gram	Trubetskoy_1	Vvedenie
343	так и	10	2
344	принять во	2	2
345	не исчерпывается	1	2
346	науки на	1	2
347	для этого	7	2
348	же самое	1	2
349	другом месте	1	2
350	к действительности	1	2
351	с соответствующими	1	2
352	в значительной	1	2
353	связь между	1	2
354	во всех	10	2
355	ее от	1	2
356	этому поводу	1	2
357	во втором	2	2
358	тем более	3	2
359	разделения труда	1	2
360	народов и	6	2
361	если это	2	2
362	быть и	5	2
363	здесь не	1	2
364	и так	2	2
365	по этому	2	2
366	сильнее чем	4	2
367	что следовательно	1	2
368	каждый из	3	2
369	только на	1	2
370	и сведений	1	2
371	мы можем	6	2
372	само собой	1	2
373	области культуры	1	2
374	или иной	1	2
375	по его	2	2
376	не говоря	1	2
377	те кто	1	2
378	по тем	2	2
379	не было	2	2
380	что несмотря	2	2
381	а так	1	2
382	ближе к	3	2
383	должна была	1	2
384	в связи	3	2
385	виде в	1	2
386	все более	1	2
387	него в	2	2
388	смысл что	1	2
389	из которых	4	2
390	направление в	1	2
391	на каком-нибудь	1	2
392	с этим	11	2
393	целом ряде	3	2
394	а если	1	2
395	этого слова	2	2
396	это есть	4	2
397	по существу	6	2
398	и развития	1	2
399	в более	1	2
400	и сама	1	2
401	образом по	1	2
402	на задний	1	2
403	между ними	2	2
404	это может	2	2
405	у них	6	2
406	или нет	1	2
407	бы в	3	2
408	конце концов	4	2
409	мы должны	4	2
410	будто бы	1	2
411	идет об	1	2
412	с ней	1	2
413	он и	1	2
414	жизни и	2	2
415	точно так	1	2
416	и другие	1	2
417	гораздо ближе	1	2
418	я и	1	1
419	вопрос мы	1	1
420	например в	1	1
421	по адресу	1	1
422	не свободен	1	1
423	этом пункте	1	1
424	но тогда	3	1
425	истории других	1	1
426	на самом	7	1
427	это и	1	1
428	национальные культуры	1	1
429	на деле	1	1
430	который можно	1	1
431	культура не	1	1
432	права и	1	1
433	что эти	2	1
434	ведь и	1	1
435	же культуры	1	1
436	в зависимости	1	1
437	долгое время	1	1
438	то для	1	1
439	самые разнообразные	1	1
440	каким был	1	1
441	развития человечества	2	1
442	уже более	2	1
443	теперь мы	2	1
444	та же	3	1
445	разница лишь	1	1
446	древней греческой	1	1
447	двух разнородных	3	1
448	в учении	1	1
449	и народов	1	1
450	на практике	1	1
451	похожи на	1	1
452	разобраться в	2	1
453	и говорить	3	1
454	большей частью	1	1
455	в а	2	1
456	ему надо	1	1
457	что его	4	1
458	смотрят на	1	1
459	эти вещи	1	1
460	только после	1	1
461	признаки и	1	1
462	то очевидно	3	1
463	различия между	3	1
464	самих себя	2	1
465	но как	2	1
466	в сторону	2	1
467	только тогда	2	1
468	очевидно что	3	1
469	а и	8	1
470	как в	1	1
471	существование в	2	1
472	отличие от	3	1
473	и будет	2	1
474	в совершенстве	1	1
475	нет и	1	1
476	что они	2	1
477	по только	1	1
478	и я	1	1
479	культуре в	3	1
480	общего с	2	1
481	народа в	15	1
482	как к	5	1
483	уже о	1	1
484	средством к	1	1
485	помнить что	1	1
486	кроме того	1	1
487	что по	3	1
488	до тех	2	1
489	древности т.е	1	1
490	более или	7	1
491	что входит	1	1
492	психологии и	1	1
493	то в	2	1
494	впечатление что	1	1
495	из самых	1	1
496	не приходится	1	1
497	в которой	5	1
498	он в	1	1
499	у каждого	1	1
500	быте и	1	1
501	что так	1	1
502	то обстоятельство	1	1
503	как культура	1	1
504	только один	2	1
505	тому же	6	1
506	во многих	1	1
507	на то	9	1
508	если он	2	1
509	но на	2	1
510	не могла	1	1
511	вследствие этого	2	1
512	на его	1	1
513	европейской науке	2	1
514	больше всего	1	1
515	в свет	2	1
516	оно было	1	1
517	образом для	1	1
518	перестает быть	1	1
519	он должен	2	1
520	котором мы	1	1
521	и сумма	1	1
522	большая или	1	1
523	европейской культуры	6	1
524	нашей культуры	1	1
525	из него	2	1
526	лишь с	1	1
527	что признание	1	1
528	заключает в	2	1
529	одно и	1	1
530	это конечно	2	1
531	всех отношениях	1	1
532	то ни	3	1
533	а затем	2	1
534	факт что	4	1
535	что все	5	1
536	культуры но	1	1
537	они должны	3	1
538	различие между	1	1
539	в каком-нибудь	1	1
540	самом широком	1	1
541	зрения на	1	1
542	лишь в	5	1
543	но совершенно	1	1
544	нечего и	3	1
545	он есть	1	1
546	что стоит	2	1
547	лишь на	1	1
548	чаще всего	1	1
549	ведь в	1	1
550	стоит на	1	1
551	человечества на	1	1
552	национальная культура	1	1
553	цивилизации на	2	1
554	она и	1	1
555	из моих	1	1
556	практических целей	1	1
557	различных аспекта	1	1
558	ее основания	1	1
559	и такая	1	1
560	можно считать	1	1
561	иначе говоря	4	1
562	ряде других	1	1
563	и того	3	1
564	в научной	1	1
565	народа и	1	1
566	народов с	1	1
567	одного и	3	1
568	специальные особенности	1	1
569	или менее	7	1
570	в эту	2	1
571	бы на	1	1
572	нужно только	1	1
573	что между	1	1
574	что такая	1	1
575	никак не	1	1
576	котором идет	5	1
577	в такой	4	1
578	и без	5	1
579	и всеми	1	1
580	смешным и	1	1
581	же направлении	1	1
582	еще нет	1	1
583	зрения между	1	1
584	нескольких поколений	1	1
585	представление о	3	1
586	от времени	2	1
587	не от	1	1
588	и сообразно	1	1
589	далее в	1	1
590	и другого	1	1
591	культура и	1	1
592	точку зрения	2	1
593	иначе как	1	1
594	зависимости от	1	1
595	и эти	1	1
596	надо сказать	1	1
597	что этот	1	1
598	того кто	1	1
599	этом и	1	1
600	покоится на	1	1
601	так называемого	5	1
602	других народов	5	1
603	свою цель	1	1
604	а от	1	1
605	а наоборот	3	1
606	первый из	1	1
607	самого начала	1	1
608	ее с	1	1
609	народов в	1	1
610	к этим	1	1
611	уже очень	1	1
612	не по	1	1
613	вытекает из	1	1
614	случае не	1	1
615	цивилизации в	2	1
616	та или	1	1
617	народов или	1	1
618	следовательно и	1	1
619	судя по	1	1
620	а для	2	1
621	не похоже	1	1
622	не лучше	1	1
623	общим именем	2	1
624	что ни	1	1
625	в самой	2	1
626	два различных	1	1
627	этих двух	2	1
628	или иная	1	1
629	таким путем	1	1
630	греко-римского мира	1	1
631	за исключением	1	1
632	во всем	3	1
633	запас всевозможных	1	1
634	всякий кто	1	1
635	что на	1	1
636	которая по	1	1
637	ли это	1	1
638	не потому	2	1
639	обстоятельство что	1	1
640	и другой	1	1
641	понимание но	1	1
642	отличается от	6	1
643	должны быть	3	1
644	всего в	1	1
645	виде как	2	1
646	вопросы эти	1	1
647	что при	6	1
648	народы азии	1	1
649	для себя	2	1
650	правда не	1	1
651	говорят на	1	1
652	приходит к	1	1
653	из всего	1	1
654	как не	2	1
655	свою очередь	2	1
656	и многие	1	1
657	без всякого	1	1
658	только при	2	1
659	представители тех	1	1
660	совершенно ясно	2	1
661	возможных в	1	1
662	чтобы быть	2	1
663	коренным образом	1	1
664	все прочие	4	1
665	только то	2	1
666	на той	1	1
667	с самого	1	1
668	культуры и	9	1
669	вопрос что	1	1
670	что именно	1	1
671	как с	1	1
672	что у	2	1
673	самого понятия	1	1
674	в научную	1	1
675	культуры при	1	1
676	можно только	1	1
677	жизнь и	3	1
678	высокой ступени	1	1
679	в общих	1	1
680	между собой	4	1
681	надо признать	1	1
682	во-первых с	1	1
683	в определенной	1	1
684	образом в	3	1
685	дальнейшего развития	2	1
686	и нужно	1	1
687	именно потому	2	1
688	люди с	1	1
689	вникнуть в	1	1
690	и та	1	1
691	другими словами	2	1
692	настоящее время	2	1
693	и из	2	1
694	в риме	1	1
695	социального общения	1	1
696	бы то	2	1
697	может не	3	1
698	себя совершенно	1	1
699	с каким-нибудь	1	1
700	образом мы	1	1
701	это было	1	1
702	котором они	1	1
703	все в	2	1
704	том или	1	1
705	нем не	1	1
706	вся эта	1	1
707	общих чертах	1	1
708	требует более	1	1
709	когда оно	1	1
710	во всей	1	1
711	них в	2	1
712	состоянии в	1	1
713	которую в	1	1
714	в лучшем	1	1
715	времени должны	1	1
716	этой целью	1	1
717	нам говорят	1	1
718	культуре более	1	1
719	тех пор	2	1
720	на которой	1	1
721	таких народов	1	1
722	мы видим	1	1
723	через которую	1	1
724	очень много	3	1
725	а лишь	2	1
726	то эти	1	1
727	европе и	1	1
728	т.д в	1	1
729	этот факт	1	1
730	с которыми	2	1
731	не то	3	1
732	по другим	1	1
733	есть в	2	1
734	нас с	1	1
735	для целого	1	1
736	на всем	1	1
737	ряде случаев	1	1
738	и у	4	1
739	вопроса о	1	1
740	положение что	1	1
741	целого ряда	1	1
742	а это	2	1
743	вопросов а	1	1
744	у того	1	1
745	за ним	1	1
746	в так	1	1
747	который как	1	1
748	для него	2	1
749	культура в	2	1
750	мы находим	1	1
751	ее не	1	1
752	у этих	1	1
753	к ним	2	1
754	у него	5	1
755	или ином	1	1
756	указание на	1	1
757	были бы	1	1
758	дальше своего	1	1
759	в каковом	2	1
760	деле есть	1	1
761	может ли	1	1
762	тем мы	1	1
763	к которому	1	1
764	как же	1	1
765	а с	4	1
766	на которые	1	1
767	из таких	2	1
768	русской истории	1	1
769	при чем	6	1
770	и затем	1	1
771	что таким	2	1
772	не создает	1	1
773	которые не	3	1
774	тот факт	4	1
775	в руках	1	1
776	то ясно	4	1
777	между разными	1	1
778	одну из	1	1
779	его собственной	4	1
780	на эту	1	1
781	на время	1	1
782	мира в	1	1
783	в одно	2	1
784	мы знаем	10	1
785	для этой	1	1
786	или меньшая	1	1
787	потребного для	1	1
788	стоять на	1	1
789	считать не	1	1
790	все то	2	1
791	и особенно	2	1
792	эта идея	1	1
793	и потому	3	1
794	и создавать	1	1
795	все свое	1	1
796	к а	1	1
797	в европе	6	1
798	о возможности	1	1
799	к своему	1	1
800	общей историей	1	1
801	наряду с	1	1
802	в европейской	4	1
803	а между	8	1
804	выдающуюся роль	1	1
805	в среде	2	1
806	в тех	3	1
807	решительный поворот	1	1
808	что одним	1	1
809	силу указанных	1	1
810	действительно как	1	1
811	быть не	1	1
812	их различных	1	1
813	как известная	1	1
814	или с	1	1
815	в гораздо	2	1
816	оба они	1	1
817	лучшем случае	1	1
818	отношении всегда	1	1
819	в культуре	1	1
820	в который	1	1
821	и практическая	1	1
822	но для	2	1
823	следовательно они	1	1
824	с большой	1	1
825	случае между	1	1
826	и часто	1	1
827	и более	2	1
828	в с	3	1
829	и от	5	1
830	что оно	3	1
831	в настоящее	2	1
832	а к	2	1
833	гораздо менее	2	1
834	для нас	3	1
835	как эта	1	1
836	всего что	1	1
837	и все	7	1
838	из себя	10	1
839	культуры он	2	1
840	еще более	1	1
841	сложились в	1	1
842	ни было	2	1
843	есть продукт	1	1
844	давно уже	2	1
845	ценностей и	1	1
846	страсть к	2	1
847	не осталось	1	1
848	из врожденных	2	1
849	в свою	2	1
850	месте в	1	1
851	работы и	2	1
852	не быть	1	1
853	состоит из	4	1
854	культуры наконец	2	1
855	совершенно не	3	1
856	ко всему	2	1
857	начале этой	2	1
858	разных народов	1	1
859	эту традицию	1	1
860	самое что	1	1
861	врожденных и	1	1
862	просто не	1	1
863	но еще	1	1
864	ее в	1	1
865	в своих	2	1
866	очень редко	1	1
867	и эта	1	1
868	можно назвать	3	1
869	в таком	4	1
870	все что	9	1
871	этой точки	1	1
872	они не	2	1
873	культуры или	1	1
