N	2gram	Bakhtin_Pr_3	Formalny
221	о нем	2	3
222	лишь как	1	3
223	может и	1	3
224	сказать что	2	3
225	всех других	1	3
226	героя в	5	3
227	ту же	1	2
228	отношения к	1	2
229	чтобы не	1	2
230	человека и	1	2
231	в такой	3	2
232	он может	2	2
233	это и	2	2
234	нам кажется	1	2
235	к другому	20	2
236	в котором	3	2
237	высшей степени	3	2
238	с таким	4	2
239	обойтись без	1	2
240	что уже	1	2
241	в сущности	11	2
242	так чтобы	3	2
243	совпадает с	2	2
244	говорить о	3	2
245	и со	2	2
246	мы без	2	2
247	всех сторон	1	2
248	проявляется в	1	2
249	оценок и	1	2
250	с его	6	2
251	видели что	1	2
252	в сторону	2	2
253	в общем	4	2
254	отличие от	2	2
255	и речи	1	2
256	за пределы	2	2
257	чем же	1	2
258	в кругозор	2	2
259	вот как	3	2
260	в своем	2	2
261	не являются	1	2
262	увидим что	2	2
263	то в	2	2
264	бы не	2	2
265	в этой	1	2
266	говорят о	1	2
267	как он	3	2
268	вообще не	2	2
269	главным образом	1	2
270	теперь на	3	2
271	всех этих	2	2
272	пределах одного	2	2
273	ведь не	1	2
274	не как	3	2
275	внутренней речи	4	2
276	из виду	1	2
277	на жизнь	1	2
278	какой бы	1	2
279	на этом	4	2
280	лишь с	1	2
281	они на	1	2
282	именно это	1	2
283	человека в	1	2
284	на протяжении	5	2
285	этом смысле	4	2
286	кажется что	2	2
287	неразрывной связи	1	2
288	в высшей	3	2
289	и вне	1	2
290	такой же	3	2
291	нисколько не	2	2
292	в эту	1	2
293	таким же	1	2
294	в отличие	2	2
295	в основном	1	2
296	но эта	1	2
297	целого т	1	2
298	друг другу	4	2
299	однако в	2	2
300	что этот	1	2
301	даже в	5	2
302	в отношении	9	2
303	правда в	1	2
304	одна из	1	2
305	и именно	1	2
306	только не	1	2
307	слова как	2	2
308	и лишь	2	2
309	тем не	2	2
310	же слова	2	2
311	из одного	1	2
312	на тему	2	2
313	отличается от	2	2
314	увидеть и	2	2
315	и это	4	2
316	с ее	3	2
317	и понять	1	2
318	как не	1	2
319	но при	1	2
320	здесь не	1	2
321	внутренняя речь	3	2
322	так в	2	2
323	был бы	2	2
324	является в	1	2
325	поэтому в	1	2
326	для этого	3	2
327	ничего не	4	2
328	ними и	1	2
329	на все	1	2
330	что каждый	1	2
331	или на	1	2
332	и во	3	2
333	переходит в	2	2
334	поступков и	1	2
335	что и	5	2
336	и только	2	2
337	нем и	1	2
338	человека как	4	2
339	и мир	2	2
340	в формах	1	2
341	но так	3	2
342	мы увидим	2	2
343	и действительно	1	2
344	должен быть	1	2
345	поэтому и	1	2
346	же он	2	2
347	из них	5	2
348	превращаются в	1	2
349	характерно что	1	2
350	совсем другое	3	2
351	бы тот	1	2
352	же деле	1	2
353	без всякой	1	2
354	и даже	7	2
355	или иной	2	2
356	и тех	1	2
357	к которому	2	2
358	действующих лиц	1	2
359	мы еще	1	2
360	пародии на	1	2
361	самом же	1	2
362	одну из	1	2
363	то ведь	1	2
364	но оно	1	2
365	но уже	1	2
366	без труда	2	2
367	понимает как	1	2
368	установкой на	3	2
369	смысле этого	2	2
370	со всею	2	2
371	этого слова	7	2
372	а к	2	2
373	но это	4	2
374	но для	3	2
375	сознания и	3	2
376	от него	6	2
377	конце концов	3	2
378	мы должны	5	2
379	к самому	3	2
380	одной из	1	2
381	слово в	2	2
382	героя и	9	2
383	возможно лишь	1	2
384	именно потому	2	2
385	является и	1	2
386	бы быть	1	2
387	в последнем	2	2
388	я и	2	1
389	от этой	2	1
390	нем нет	1	1
391	они думают	1	1
392	именно эта	1	1
393	мысли или	1	1
394	и то	3	1
395	нашей современности	1	1
396	тех же	1	1
397	с какой-то	2	1
398	между двумя	2	1
399	в первом	1	1
400	и до	1	1
401	уже указывали	1	1
402	ведь и	3	1
403	все те	2	1
404	в доме	1	1
405	собою в	1	1
406	и этот	2	1
407	входящих в	1	1
408	не происходит	1	1
409	и обнажение	1	1
410	со всех	1	1
411	бы уже	3	1
412	или наоборот	1	1
413	на ответную	1	1
414	своего внутреннего	1	1
415	всех его	1	1
416	дан в	1	1
417	ни единого	2	1
418	в каждый	1	1
419	всех без	1	1
420	это сделать	1	1
421	социальной действительности	1	1
422	то это	1	1
423	как впрочем	1	1
424	одного слова	1	1
425	его акценты	1	1
426	под эту	1	1
427	в каждой	1	1
428	и сводится	1	1
429	оно может	1	1
430	не имел	1	1
431	это действительно	2	1
432	его внутреннюю	2	1
433	служит для	1	1
434	тем как	1	1
435	он умеет	2	1
436	лежал бы	1	1
437	другого человека	5	1
438	не входит	2	1
439	к слову	2	1
440	должны были	1	1
441	иначе что	1	1
442	себе и	5	1
443	на речь	1	1
444	не просто	1	1
445	всему тому	1	1
446	оно является	1	1
447	они действительно	2	1
448	определяется не	2	1
449	сама по	2	1
450	один и	1	1
451	подводит под	1	1
452	с этим	2	1
453	лишь различно	1	1
454	в различные	1	1
455	и положений	1	1
456	в одних	1	1
457	обращения к	1	1
458	не два	1	1
459	хотя и	3	1
460	и внутреннюю	2	1
461	стиля и	1	1
462	него самого	1	1
463	это определение	1	1
464	основная тенденция	1	1
465	внедряется в	2	1
466	составляет содержание	1	1
467	та же	2	1
468	то я	1	1
469	тоже не	1	1
470	с их	1	1
471	им в	1	1
472	и тот	1	1
473	на то	1	1
474	не могла	1	1
475	и если	2	1
476	а просто	2	1
477	он не	15	1
478	роли в	1	1
479	литературных произведений	1	1
480	теперь это	1	1
481	из нашего	1	1
482	весь и	1	1
483	первоначально как	1	1
484	к одному	3	1
485	этого вопроса	1	1
486	котором мы	1	1
487	ни были	1	1
488	исповедь и	1	1
489	и по	1	1
490	так например	1	1
491	бы от	1	1
492	в нее	1	1
493	одно и	1	1
494	ни был	4	1
495	но все	5	1
496	поэтому слово	1	1
497	значительной степени	1	1
498	а вместе	1	1
499	форма у	1	1
500	же не	2	1
501	значение в	1	1
502	же касается	1	1
503	в мире	4	1
504	и второй	1	1
505	ними как	1	1
506	а его	1	1
507	зрения на	1	1
508	и обратно	1	1
509	знает что	3	1
510	того или	2	1
511	с другими	4	1
512	моментом которого	1	1
513	понять его	1	1
514	быть не	1	1
515	момент этого	1	1
516	приходит в	1	1
517	это целое	1	1
518	нет в	2	1
519	освободиться от	1	1
520	что совершенно	1	1
521	с этой	2	1
522	на друга	2	1
523	определяются все	1	1
524	переходим к	4	1
525	выйти за	1	1
526	такою же	1	1
527	должно быть	3	1
528	этого произведения	1	1
529	элемента в	1	1
530	и того	2	1
531	одного и	1	1
532	во взаимодействии	1	1
533	и при	1	1
534	в их	1	1
535	она в	2	1
536	и конкретных	1	1
537	мы говорили	1	1
538	нового материала	1	1
539	его целом	2	1
540	деле все	1	1
541	но он	3	1
542	теми же	1	1
543	но наоборот	1	1
544	и эти	1	1
545	тому чтобы	2	1
546	том же	1	1
547	и почти	2	1
548	всего этот	1	1
549	же мы	1	1
550	же такое	1	1
551	можем сказать	1	1
552	с миром	3	1
553	оно занимает	1	1
554	одни элементы	1	1
555	его внутреннего	3	1
556	с ним	8	1
557	другой не	1	1
558	самого начала	8	1
559	меня не	4	1
560	первая часть	1	1
561	на него	7	1
562	свою роль	1	1
563	тогда и	2	1
564	категорию и	1	1
565	как здесь	1	1
566	из их	1	1
567	но только	2	1
568	для всего	1	1
569	не их	1	1
570	слово и	1	1
571	в разных	1	1
572	и существенное	1	1
573	слову и	1	1
574	как она	2	1
575	развивается в	1	1
576	за исключением	1	1
577	деле он	1	1
578	своей оценки	1	1
579	входят в	2	1
580	от сюжетного	1	1
581	и делает	2	1
582	и самой	1	1
583	с другом	2	1
584	приведенный нами	1	1
585	стиль и	4	1
586	эти речи	1	1
587	но там	1	1
588	нигде нет	1	1
589	наконец в	3	1
590	глава третья	1	1
591	нашего рассмотрения	1	1
592	этого и	2	1
593	той или	2	1
594	его внутреннему	3	1
595	ведь тогда	1	1
596	и был	1	1
597	и самое	1	1
598	эпохи не	1	1
599	всего этого	2	1
600	эти последние	2	1
601	на основе	1	1
602	этом произведении	1	1
603	ведь оно	1	1
604	в огромном	1	1
605	в себя	1	1
606	с самого	8	1
607	она только	1	1
608	и может	1	1
609	на что-то	1	1
610	что такой	1	1
611	речи то	1	1
612	и совершенно	1	1
613	можно было	1	1
614	не с	2	1
615	его структуре	1	1
616	с внутренним	3	1
617	до бесконечности	1	1
618	для него	13	1
619	бы признать	1	1
620	и определяется	2	1
621	даны в	1	1
622	все видит	1	1
623	и вообще	2	1
624	громадное значение	2	1
625	выходит за	2	1
626	об этом	1	1
627	в шинели	1	1
628	в построении	1	1
629	и человека	1	1
630	и должно	2	1
631	что его	3	1
632	в значительной	1	1
633	отлично знает	2	1
634	признать то	1	1
635	все в	1	1
636	разобранной нами	1	1
637	путь к	1	1
638	других людей	1	1
639	лишь путем	1	1
640	нем происходит	1	1
641	только ему	1	1
642	ними в	1	1
643	или напротив	1	1
644	в форме	2	1
645	вкратце на	1	1
646	того в	1	1
647	в ту	1	1
648	из моментов	1	1
649	из средств	1	1
650	для самого	1	1
651	не так	1	1
652	оставаясь в	1	1
653	и самая	1	1
654	как например	1	1
655	быть и	2	1
656	но с	2	1
657	что только	1	1
658	тот же	2	1
659	простым и	1	1
660	одного сознания	1	1
661	сказать хотя	1	1
662	реагирует на	1	1
663	и так	5	1
664	это очень	1	1
665	впрочем и	1	1
666	сырой материал	1	1
667	одних и	1	1
668	с читателем	1	1
669	оставалось бы	1	1
670	с одной	1	1
671	в эти	2	1
672	человека с	3	1
673	себя в	1	1
674	так что	5	1
675	целом это	1	1
676	определения и	1	1
677	для всех	1	1
678	друг на	2	1
679	да еще	2	1
680	и у	5	1
681	ни одного	5	1
682	определяет и	1	1
683	в начале	4	1
684	здесь же	1	1
685	а то	1	1
686	и других	1	1
687	или просто	1	1
688	за ним	2	1
689	чего бы	2	1
690	отрывок из	2	1
691	говорит о	2	1
692	себе в	1	1
693	и нового	1	1
694	ведь это	1	1
695	самого слова	1	1
696	но путь	1	1
697	слова в	7	1
698	в одном	5	1
699	чтобы она	1	1
700	для меня	1	1
701	автора а	1	1
702	случае не	1	1
703	эту категорию	1	1
704	его действительного	1	1
705	и вместе	1	1
706	в других	1	1
707	даже и	4	1
708	момент в	1	1
709	нашли бы	1	1
710	был действительно	1	1
711	с другим	11	1
712	до сих	1	1
713	другую сторону	1	1
714	что человек	1	1
715	и создает	2	1
716	и быть	1	1
717	еще и	1	1
718	огромном большинстве	1	1
719	его художественных	1	1
720	в середине	1	1
721	борьба за	1	1
722	уже почти	1	1
723	здесь действительно	1	1
724	ее внутренний	1	1
725	не было	2	1
726	и интонации	1	1
727	каков бы	1	1
728	а наоборот	1	1
729	ничем не	1	1
730	а событие	1	1
731	жизнь в	1	1
732	е именно	1	1
733	другой ее	1	1
734	о чем	2	1
735	построения как	1	1
736	социально-экономических условиях	1	1
737	или с	1	1
738	на который	2	1
739	его нельзя	2	1
740	все более	1	1
741	нет ничего	1	1
742	в творчестве	3	1
743	действительно и	1	1
744	в непрерывном	1	1
745	требует от	1	1
746	и согласно	1	1
747	с каким-то	2	1
748	и столь	1	1
749	какого бы	1	1
750	к своему	5	1
751	не кончаются	1	1
752	строгом смысле	1	1
753	и самодовлеющих	1	1
754	новыми и	1	1
755	мы остановимся	4	1
756	рассказа в	8	1
757	его собственные	1	1
758	происходит в	1	1
759	образ и	1	1
760	слов в	3	1
761	друг с	2	1
762	perpetuum mobile	3	1
763	определенного жизненного	1	1
764	как самоцель	1	1
765	этом случае	2	1
766	герой не	2	1
767	но даже	1	1
768	и о	1	1
769	сих пор	1	1
770	только для	1	1
771	всего определяется	1	1
772	является как	1	1
773	безысходный круг	1	1
774	один из	2	1
775	под влиянием	3	1
776	слова с	3	1
777	более и	1	1
778	другой как	2	1
779	и часто	1	1
780	всего произведения	1	1
781	его творчества	1	1
782	слова у	1	1
783	его с	4	1
784	пр в	1	1
785	же степени	2	1
786	романе это	1	1
787	у достоевского	13	1
788	еще более	2	1
789	знают и	2	1
790	не должен	1	1
791	образ героя	1	1
792	все они	1	1
793	или не	1	1
794	лежит в	2	1
795	а в	5	1
796	отношении к	7	1
797	всех тех	2	1
798	и материал	1	1
799	он понимает	1	1
800	и исповедь	1	1
801	не знает	6	1
802	и внутренне	2	1
803	но этот	2	1
804	того на	1	1
805	потому в	1	1
806	предмет на	1	1
807	бы его	4	1
808	художественных функций	1	1
809	время не	2	1
810	сущности в	1	1
811	особый тип	2	1
812	вполне понятно	2	1
813	особенно отчетливо	2	1
814	как слово	2	1
815	это в	2	1
816	каждое слово	2	1
817	внутреннюю речь	4	1
