N	2gram	Vinokur_Ku_1	Istorich
189	будто бы	1	3
190	отношению к	9	3
191	к сожалению	1	3
192	точно так	1	3
193	одним из	2	2
194	же как	1	2
195	увидим ниже	1	2
196	и потому	4	2
197	в зависимости	5	2
198	настолько тесно	1	2
199	что если	2	2
200	большую роль	1	2
201	в некотором	1	2
202	когда мы	2	2
203	зависимости от	6	2
204	это время	1	2
205	к своему	2	2
206	столь же	1	2
207	во всех	1	2
208	то он	1	2
209	а только	8	2
210	значение и	2	2
211	должны были	1	2
212	отличие от	1	2
213	относится к	2	2
214	как в	4	2
215	мы также	1	2
216	однако не	6	2
217	и как	2	2
218	в действительности	1	2
219	от этого	2	2
220	в целом	4	2
221	в тех	4	2
222	которые в	1	2
223	в себе	3	2
224	во многих	2	2
225	как он	1	2
226	его но	1	2
227	и если	3	2
228	в нем	4	2
229	связанные с	1	2
230	он не	2	2
231	всех этих	1	2
232	он должен	1	2
233	что нужно	2	2
234	и вот	1	2
235	том чтобы	8	2
236	так часто	1	2
237	мы получим	1	2
238	то ни	1	2
239	и мы	2	2
240	и тем	2	2
241	стоит на	1	2
242	но уже	5	2
243	нет в	1	2
244	мы видели	1	2
245	здесь можно	1	2
246	должно быть	3	2
247	на первый	1	2
248	пять лет	1	2
249	для него	1	2
250	но если	2	2
251	что такое	6	2
252	в такой	1	2
253	на первых	1	2
254	в отличие	1	2
255	таких случаях	1	2
256	только для	1	2
257	русской сказки	1	2
258	однако в	1	2
259	что этот	1	2
260	где нет	1	2
261	по мере	3	2
262	еще один	2	2
263	но они	1	2
264	в таких	4	2
265	как о	2	2
266	тогда когда	6	2
267	одна из	1	2
268	только из	1	2
269	что их	2	2
270	так чтобы	1	2
271	особое внимание	1	2
272	именно это	1	2
273	не могут	2	2
274	в области	7	2
275	указывает на	1	2
276	не есть	4	2
277	в ее	1	2
278	уяснить себе	1	2
279	и когда	1	2
280	эту точку	1	2
281	за то	1	2
282	ясно что	3	2
283	том как	3	2
284	мы в	1	2
285	поэтому в	1	2
286	с ним	5	2
287	ничего не	2	2
288	о нем	2	2
289	не содержит	1	2
290	нас в	1	2
291	между тем	5	2
292	первых порах	1	2
293	в конечном	1	2
294	и только	1	2
295	здесь в	1	2
296	тот же	2	2
297	дело с	1	2
298	себя в	1	2
299	видеть что	2	2
300	то и	2	2
301	борьбы с	1	2
302	еще одну	1	2
303	в данной	1	2
304	его и	1	2
305	был бы	2	2
306	не так	1	2
307	вовсе не	10	2
308	само по	1	2
309	как раз	8	2
310	явлений в	2	2
311	были бы	2	2
312	в особенности	3	2
313	со стороны	4	2
314	даже не	1	2
315	которые можно	2	2
316	еще и	5	2
317	а с	3	2
318	а сам	1	2
319	что не	5	2
320	говорит о	1	2
321	в некоторых	1	2
322	связано с	3	2
323	на этот	2	2
324	не на	4	2
325	основной вопрос	1	2
326	зависит от	1	2
327	его как	1	2
328	xix века	5	2
329	конечно не	2	2
330	этих случаях	2	2
331	как бы	7	2
332	именно так	2	2
333	в основном	1	2
334	мере того	3	2
335	нисколько не	3	2
336	рассматривать как	1	2
337	и от	1	2
338	от степени	1	2
339	бы в	7	2
340	не дает	1	2
341	между ними	2	2
342	в рамках	4	2
343	была бы	3	2
344	же относится	1	2
345	в точности	1	2
346	конечном итоге	1	2
347	в частности	4	2
348	это было	2	2
349	спросить себя	1	2
350	к этому	1	2
351	но вернемся	1	1
352	можно говорить	2	1
353	также что	1	1
354	речь идет	2	1
355	с конкретными	1	1
356	связана с	1	1
357	и то	3	1
358	на самом	2	1
359	тех же	1	1
360	к своей	1	1
361	это и	4	1
362	но тем	1	1
363	и исторические	1	1
364	и есть	2	1
365	не меняется	1	1
366	в первом	3	1
367	ту же	1	1
368	смысл этого	1	1
369	из его	1	1
370	сторону от	2	1
371	она все	1	1
372	противном случае	1	1
373	ведь и	1	1
374	и больше	1	1
375	едва ли	1	1
376	всегда на	1	1
377	она стоит	1	1
378	видел и	1	1
379	действия это	1	1
380	и этот	1	1
381	в году	1	1
382	его не	1	1
383	есть не	1	1
384	к нашей	1	1
385	языков что	1	1
386	повседневной жизни	1	1
387	которую мы	1	1
388	та же	1	1
389	ответить на	1	1
390	найти для	1	1
391	приводят к	1	1
392	свою работу	1	1
393	есть нечто	1	1
394	представлением о	1	1
395	говорить о	1	1
396	этот факт	1	1
397	на себя	3	1
398	но даже	1	1
399	содержат в	1	1
400	явление не	1	1
401	делом будущего	1	1
402	и иначе	1	1
403	иное как	2	1
404	не найдем	1	1
405	утверждение что	1	1
406	время в	1	1
407	слова эти	1	1
408	иных случаях	2	1
409	совсем не	1	1
410	но как	1	1
411	необходимо еще	1	1
412	в сторону	2	1
413	только тогда	3	1
414	совершенно ясно	1	1
415	широко распространенных	1	1
416	это или	1	1
417	из таких	1	1
418	материала так	1	1
419	отнюдь не	1	1
420	в истории	3	1
421	не входят	1	1
422	что именно	1	1
423	поскольку они	1	1
424	как начало	1	1
425	бы понять	1	1
426	что ее	1	1
427	помнить что	1	1
428	в противном	1	1
429	целый ряд	5	1
430	вопросом о	1	1
431	по пути	1	1
432	это легко	1	1
433	идти дальше	1	1
434	них как	1	1
435	он дал	1	1
436	со своей	1	1
437	в которой	6	1
438	и у	1	1
439	тем если	1	1
440	мы получаем	1	1
441	мне не	1	1
442	черта в	1	1
443	в нашем	1	1
444	бы не	1	1
445	из этих	4	1
446	е с	1	1
447	но он	1	1
448	говорят о	1	1
449	тому же	1	1
450	это потому	1	1
451	но ведь	2	1
452	научных и	1	1
453	после чего	2	1
454	в наших	1	1
455	их развития	1	1
456	чтобы установить	1	1
457	духовной культуры	2	1
458	из сопоставления	1	1
459	раз навсегда	1	1
460	так сказать	5	1
461	и еще	2	1
462	и социальной	2	1
463	чего следует	1	1
464	он язык	1	1
465	что еще	1	1
466	он пользуется	1	1
467	у читателя	1	1
468	необходимо для	1	1
469	на необходимость	1	1
470	с представлением	1	1
471	собственно говоря	1	1
472	является не	1	1
473	или иных	1	1
474	с такими	1	1
475	раз из	1	1
476	культуры но	1	1
477	главным образом	1	1
478	в совершенно	1	1
479	же касается	4	1
480	сейчас не	2	1
481	том случае	1	1
482	связанных с	1	1
483	них не	1	1
484	на ту	1	1
485	того или	4	1
486	что историческое	1	1
487	качестве дополнения	1	1
488	понимания слова	1	1
489	этом смысле	3	1
490	нас есть	2	1
491	чаще всего	1	1
492	не соответствует	1	1
493	в жизни	1	1
494	есть средство	2	1
495	о характере	1	1
496	для достижения	1	1
497	в них	7	1
498	в историческом	1	1
499	часто бывает	1	1
500	соответствии с	3	1
501	этого не	2	1
502	и уже	1	1
503	для чего	1	1
504	между собою	2	1
505	уже раньше	1	1
506	не мог	2	1
507	не значит	1	1
508	и сейчас	1	1
509	в своей	2	1
510	сделал в	1	1
511	наших дней	1	1
512	представление о	3	1
513	оказывается что	1	1
514	в которых	6	1
515	от себя	2	1
516	всякий раз	1	1
517	из области	4	1
518	силу того	2	1
519	друг другу	1	1
520	в прямом	1	1
521	доказывает что	2	1
522	тому чтобы	1	1
523	ничего нового	1	1
524	это особенно	1	1
525	случае мы	1	1
526	тому что	3	1
527	предупредить что	1	1
528	можно ли	2	1
529	не раз	2	1
530	и развивается	1	1
531	и притом	1	1
532	весь этот	1	1
533	большинство их	1	1
534	действительности по	1	1
535	в самых	1	1
536	к другим	1	1
537	иметь в	1	1
538	что иное	1	1
539	того чтобы	17	1
540	это еще	1	1
541	века это	1	1
542	отнестись к	1	1
543	пример из	2	1
544	при всем	1	1
545	с одним	1	1
546	на себе	6	1
547	одного лица	1	1
548	знают что	2	1
549	можно рассматривать	1	1
550	что речь	1	1
551	кроме того	1	1
552	установить по	1	1
553	здесь возможны	1	1
554	в каком	2	1
555	в известных	3	1
556	течением времени	1	1
557	у нас	10	1
558	например что	1	1
559	а во-вторых	2	1
560	один раз	1	1
561	относиться к	1	1
562	здесь совершенно	1	1
563	есть признак	1	1
564	ли не	3	1
565	одно только	1	1
566	и дают	1	1
567	получают свое	1	1
568	что оно	3	1
569	от нее	1	1
570	бы он	1	1
571	можно сравнивать	1	1
572	по сравнению	1	1
573	оно не	3	1
574	еще что	1	1
575	значение это	1	1
576	эти не	1	1
577	здесь необходимо	1	1
578	в виду	5	1
579	предполагалось что	1	1
580	говоря уже	1	1
581	сравнению со	1	1
582	каждой из	1	1
583	можно установить	1	1
584	только то	1	1
585	в себя	1	1
586	идет речь	2	1
587	с течением	1	1
588	как с	2	1
589	на том	3	1
590	если они	1	1
591	что у	1	1
592	слово есть	1	1
593	не трудно	7	1
594	здесь как	2	1
595	которая была	1	1
596	уже на	2	1
597	ссылками на	1	1
598	стороне от	1	1
599	можно только	1	1
600	к тем	1	1
601	имеется в	1	1
602	имени я	1	1
603	в последней	1	1
604	науки на	1	1
605	имен с	1	1
606	образом в	1	1
607	из других	1	1
608	все дело	1	1
609	сводится к	3	1
610	что часто	1	1
611	а также	1	1
612	ему нужно	3	1
613	в самой	4	1
614	внимание на	4	1
615	принимают форму	1	1
616	никак не	2	1
617	после того	1	1
618	на данном	1	1
619	оно слишком	1	1
620	должно было	1	1
621	всех народов	1	1
622	однако с	1	1
623	но дело	1	1
624	и хорошо	1	1
625	важный вопрос	1	1
626	в языке	8	1
627	из своего	1	1
628	не видел	1	1
629	изучения но	1	1
630	это принципиально	1	1
631	трудно однако	1	1
632	также в	1	1
633	у всех	1	1
634	том откуда	1	1
635	и история	1	1
636	но с	2	1
637	не хотят	1	1
638	будь то	1	1
639	и так	1	1
640	который в	1	1
641	простой и	1	1
642	или же	1	1
643	и ценное	1	1
644	не мешает	1	1
645	язык а	1	1
646	на своем	1	1
647	до наших	1	1
648	же и	2	1
649	своего рода	1	1
650	только на	1	1
651	народов не	1	1
652	е то	2	1
653	не из	1	1
654	для сравнения	1	1
655	связывается с	1	1
656	из моих	1	1
657	на своего	1	1
658	одно из	2	1
659	от другого	1	1
660	слова в	1	1
661	иначе как	2	1
662	сами по	1	1
663	и со	1	1
664	т п	18	1
665	в конце	1	1
666	хорошо что	1	1
667	многое не	1	1
668	мы можем	1	1
669	как его	1	1
670	но что	1	1
671	в соответствии	3	1
672	каждый из	1	1
673	этом отношении	5	1
674	явно не	1	1
675	понятие а	1	1
676	для того	16	1
677	науки в	1	1
678	момент в	1	1
679	связан с	1	1
680	нужно было	2	1
681	их разрешения	1	1
682	на примере	2	1
683	имеем много	1	1
684	это все	1	1
685	было и	1	1
686	не годится	1	1
687	однако что	1	1
688	всего есть	1	1
689	что для	1	1
690	не было	3	1
691	в любой	1	1
692	быть только	1	1
693	ничем не	1	1
694	найдем ни	1	1
695	так называемой	2	1
696	самый факт	1	1
697	но никогда	1	1
698	что обычно	1	1
699	и воздействия	1	1
700	него не	1	1
701	если это	1	1
702	что эти	4	1
703	может иметь	2	1
704	но кроме	1	1
705	как одно	1	1
706	в иных	2	1
707	многих случаях	1	1
708	редко и	1	1
709	принципиальное значение	1	1
710	должен будет	1	1
711	к жизни	2	1
712	а если	3	1
713	которые всегда	1	1
714	этим мы	1	1
715	смысле этого	3	1
716	просто забывает	1	1
717	уже без	1	1
718	или иного	3	1
719	когда она	1	1
720	шире и	1	1
721	да и	1	1
722	у самого	1	1
723	как средство	1	1
724	иногда даже	1	1
725	как нельзя	1	1
726	и более	2	1
727	здесь идет	1	1
728	в это	2	1
729	на чужих	1	1
730	этого слова	3	1
731	из русской	1	1
732	сейчас же	1	1
733	этом случае	2	1
734	беду и	1	1
735	нет ничего	1	1
736	процесс не	1	1
737	пока еще	1	1
738	с большой	1	1
739	в более	2	1
740	только одна	1	1
741	эту сторону	1	1
742	об отношении	1	1
743	же только	1	1
744	всем этим	1	1
745	это можно	1	1
746	в результате	5	1
747	а все	1	1
748	которая в	1	1
749	он за	1	1
750	хотя и	3	1
751	же приходится	1	1
752	и все	2	1
753	или нет	1	1
754	пришлось бы	2	1
755	социальное значение	1	1
756	тех или	1	1
757	и обычаями	1	1
758	быть очень	1	1
759	все более	1	1
760	этих видов	1	1
761	своем курсе	1	1
762	в системе	3	1
763	всегда есть	1	1
764	здесь только	2	1
765	несмотря на	3	1
766	ее только	1	1
767	сейчас мы	1	1
768	не говоря	2	1
769	только как	1	1
770	для каждой	1	1
771	лишь тогда	1	1
772	было ему	1	1
773	совершенно не	1	1
774	их с	1	1
775	сколько угодно	1	1
776	первом случае	1	1
777	не что	1	1
778	только о	1	1
779	эти слова	1	1
780	значение которое	1	1
781	где он	1	1
782	а может	1	1
783	во всяком	5	1
784	также не	1	1
785	в роли	1	1
786	очень редко	1	1
787	это понятие	1	1
788	гораздо более	3	1
