N	2gram	Vygotskiy__4	Dialekti
313	не можем	3	2
314	и у	1	2
315	же в	1	2
316	никто не	4	2
317	у него	6	2
318	он один	1	2
319	так или	1	2
320	со стороны	2	2
321	только вы	1	2
322	или иначе	1	2
323	именно в	2	2
324	себя и	1	2
325	в природе	1	2
326	только от	1	2
327	однако не	2	2
328	но как	1	2
329	и потому	2	2
330	нет ни	3	2
331	по существу	2	2
332	быть не	2	2
333	и формы	2	2
334	но для	1	2
335	в смысле	1	2
336	и для	3	2
337	или в	1	2
338	для нас	7	2
339	из себя	1	2
340	бы в	1	2
341	а в	4	2
342	слово в	2	2
343	другой стороны	2	2
344	совершенно не	4	2
345	по одному	1	2
346	бы его	3	2
347	из этого	5	2
348	но еще	1	2
349	точно так	3	2
350	к этой	3	2
351	ее в	4	2
352	в своих	3	2
353	который не	2	2
354	во всяком	3	2
355	этой точки	1	2
356	от этой	1	1
357	этого в	1	1
358	речь идет	3	1
359	говоря о	1	1
360	зависимость от	1	1
361	начинается с	1	1
362	ее реальности	1	1
363	и простым	1	1
364	на самом	6	1
365	он может	2	1
366	идет о	3	1
367	сразу и	1	1
368	и так	4	1
369	конечно с	1	1
370	к другому	1	1
371	по которым	2	1
372	он всегда	1	1
373	что эти	2	1
374	едва ли	2	1
375	находимся в	1	1
376	и этот	3	1
377	и которая	1	1
378	и за	3	1
379	а как	2	1
380	из всего	1	1
381	для своего	1	1
382	вдруг совершенно	1	1
383	превратилась в	1	1
384	ответить на	1	1
385	отдельных частей	1	1
386	слова о	1	1
387	или его	3	1
388	построения в	1	1
389	себе что	1	1
390	как таковые	1	1
391	так если	2	1
392	во всех	2	1
393	то мы	1	1
394	не то	4	1
395	конечном счете	1	1
396	в общем	1	1
397	для всякой	1	1
398	это однако	1	1
399	себе и	2	1
400	и будет	1	1
401	с какой	1	1
402	от одной	2	1
403	исходным пунктом	1	1
404	независимо от	1	1
405	стороны и	1	1
406	как к	1	1
407	себе ни	1	1
408	о жизни	1	1
409	этой стороны	1	1
410	и наконец	2	1
411	нового и	1	1
412	в каком-то	2	1
413	от этого	3	1
414	в этот	1	1
415	со своей	1	1
416	та же	3	1
417	в которой	4	1
418	отца но	1	1
419	из жизни	1	1
420	воспринимаем не	1	1
421	если мы	12	1
422	что ничего	1	1
423	только один	1	1
424	чувств и	1	1
425	говорят о	1	1
426	но ведь	1	1
427	если он	2	1
428	слово это	1	1
429	мы совершенно	4	1
430	и положения	1	1
431	они совершенно	1	1
432	после этого	6	1
433	мы можем	5	1
434	что должно	1	1
435	именно то	1	1
436	всех этих	3	1
437	спрашивается почему	3	1
438	в корне	1	1
439	наших глазах	1	1
440	быть она	3	1
441	есть выдумка	1	1
442	что тут	1	1
443	которые только	1	1
444	из него	1	1
445	приходим к	2	1
446	его от	1	1
447	что ни	2	1
448	ней не	1	1
449	именно это	1	1
450	от нее	1	1
451	то ни	1	1
452	факт что	1	1
453	другой раз	1	1
454	и может	5	1
455	они должны	1	1
456	вывести из	1	1
457	в совершенно	1	1
458	есть все	1	1
459	в мире	3	1
460	видит что	4	1
461	вещей это	1	1
462	что мне	1	1
463	в глубине	1	1
464	его в	3	1
465	знает что	2	1
466	что-нибудь другое?	1	1
467	мы находимся	1	1
468	времени так	1	1
469	и дает	2	1
470	есть величайшее	1	1
471	тела в	1	1
472	и характера	1	1
473	далеко не	3	1
474	может нас	1	1
475	мы имеем	2	1
476	превращает их	3	1
477	легче всего	1	1
478	с такой	2	1
479	такой же	2	1
480	к помощи	1	1
481	нисколько не	5	1
482	во время	6	1
483	о такой	1	1
484	просто и	2	1
485	мы приходим	1	1
486	со всяким	1	1
487	в отношении	1	1
488	взгляд на	2	1
489	смерть как	1	1
490	в такой	2	1
491	почти не	1	1
492	в котором	2	1
493	пор в	1	1
494	она в	1	1
495	что вся	1	1
496	место в	2	1
497	все и	1	1
498	ряд и	1	1
499	ни малейшего	2	1
500	самое что	2	1
501	оказывается что	2	1
502	не от	1	1
503	бы мы	3	1
504	признать что	1	1
505	для всякого	1	1
506	основана на	2	1
507	одном из	1	1
508	вот эта	1	1
509	и той	2	1
510	в обыкновенном	1	1
511	точку зрения	1	1
512	если угодно	1	1
513	но он	6	1
514	для живописи	1	1
515	без всяких	1	1
516	и более	1	1
517	из самих	1	1
518	тому чтобы	3	1
519	у читателя	1	1
520	это что-то	1	1
521	даже в	2	1
522	то с	1	1
523	на картину	1	1
524	все причины	1	1
525	а иногда	1	1
526	что эта	6	1
527	что с	1	1
528	особенно ярко	1	1
529	логической и	1	1
530	того как	1	1
531	что ему	2	1
532	на него	4	1
533	мы все	3	1
534	в нас	1	1
535	одной и	2	1
536	мы указали	1	1
537	казалось бы	5	1
538	больше чем	2	1
539	что сами	1	1
540	в самой	6	1
541	что взгляд	1	1
542	он хочет	1	1
543	такая же	1	1
544	связи с	2	1
545	эти три	2	1
546	так то	1	1
547	что на	1	1
548	на веру	1	1
549	ли это	3	1
550	перед ним	2	1
551	этот закон	2	1
552	выразить в	1	1
553	можно формулировать	2	1
554	которых он	1	1
555	исходить из	1	1
556	все то	12	1
557	и времени	1	1
558	в основу	3	1
559	но все	2	1
560	это конечно	1	1
561	как только	2	1
562	же самое	6	1
563	значит ли	1	1
564	тех кто	1	1
565	она вообще	1	1
566	принять за	1	1
567	должен быть	1	1
568	откуда же	1	1
569	на наших	1	1
570	и глубине	1	1
571	отца он	1	1
572	знаем все	1	1
573	которого мы	1	1
574	с ее	3	1
575	странное в	1	1
576	он утверждает	1	1
577	не могу	1	1
578	без всякого	2	1
579	в ее	2	1
580	были бы	1	1
581	совершенно ясно	8	1
582	и говорит	3	1
583	уже с	2	1
584	только то	1	1
585	и совершенно	5	1
586	событие в	2	1
587	и сам	1	1
588	остается только	1	1
589	таких примеров	1	1
590	даны в	4	1
591	должны признать	1	1
592	в словах	2	1
593	своего ума	1	1
594	с ним	5	1
595	но может	2	1
596	выразившийся в	1	1
597	и восприятия	1	1
598	свою смерть	1	1
599	о смерти	5	1
600	то есть	13	1
601	и раскрытия	1	1
602	случай указать	1	1
603	внимание на	2	1
604	и та	2	1
605	что каждый	1	1
606	можно сказать	2	1
607	и который	1	1
608	нам придется	3	1
609	все их	1	1
610	в конечном	1	1
611	все в	1	1
612	мы вовсе	1	1
613	не дал	1	1
614	вся эта	1	1
615	не история	1	1
616	эти два	1	1
617	на одном	1	1
618	в другой	1	1
619	он берет	1	1
620	который окончательно	1	1
621	бы и	2	1
622	что-то другое	1	1
623	если это	1	1
624	к ней	1	1
625	мы никогда	3	1
626	раз на	1	1
627	в лице	1	1
628	но так	1	1
629	но с	1	1
630	что только	1	1
631	тот же	3	1
632	одной из	1	1
633	этот вопрос	4	1
634	он показал	1	1
635	в свой	1	1
636	сущности а	1	1
637	очень много	1	1
638	вот все	1	1
639	решительно ничего	1	1
640	все той	1	1
641	в обществе	1	1
642	никак нельзя	2	1
643	непрерывно и	1	1
644	нем нет	2	1
645	всегда только	1	1
646	в сторону	3	1
647	вот что	1	1
648	факт как	1	1
649	всем его	1	1
650	ни одного	2	1
651	мы получим	3	1
652	чтобы он	2	1
653	а то	1	1
654	и наивно	1	1
655	или просто	1	1
656	но от	1	1
657	забудем что	1	1
658	был бы	3	1
659	не так	1	1
660	ничего больше	1	1
661	содержания и	1	1
662	в одном	3	1
663	много раз	2	1
664	нападает на	1	1
665	совершенно ясным	1	1
666	и никогда	1	1
667	так внезапно	1	1
668	и показывает	1	1
669	этих вещах	1	1
670	образом что	2	1
671	другое что	1	1
672	существуют только	1	1
673	а самое	1	1
674	до самого	2	1
675	или слова	1	1
676	и точно	2	1
677	до сих	3	1
678	в каких	2	1
679	от этих	4	1
680	к которому	1	1
681	сам себя	2	1
682	с той	2	1
683	иначе мы	1	1
684	мы еще	1	1
685	обратиться к	3	1
686	от другого	1	1
687	в некоторых	1	1
688	деле если	1	1
689	когда она	1	1
690	была всегда	1	1
691	одна и	2	1
692	ближе к	1	1
693	в связи	1	1
694	этого одного	1	1
695	уже давно	1	1
696	связь с	5	1
697	внимания к	1	1
698	живой и	1	1
699	какая же	1	1
700	вместе с	8	1
701	если взять	2	1
702	верно что	2	1
703	тот факт	1	1
704	так почему	1	1
705	надо было	2	1
706	самый этот	1	1
707	характера и	8	1
708	ко всякому	1	1
709	в течение	1	1
710	этим мы	1	1
711	и основной	1	1
712	самого себя	1	1
713	никакой возможности	3	1
714	да и	3	1
715	для понимания	2	1
716	в это	2	1
717	и смерти	1	1
718	слова и	4	1
719	мы могли	2	1
720	сих пор	3	1
721	и таким	1	1
722	силу и	1	1
723	здесь в	3	1
724	на одной	2	1
725	глубине души	1	1
726	не имея	1	1
727	самое главное	1	1
728	правильно с	1	1
729	в точном	1	1
730	мы только	1	1
731	его с	1	1
732	в результате	2	1
733	которая в	1	1
734	человек и	1	1
735	от него	1	1
736	и новое	1	1
737	в этих	1	1
738	на других	1	1
739	скажем что	1	1
740	которое должно	1	1
741	с таким	2	1
742	ни было	1	1
743	как показывает	1	1
744	есть уже	1	1
745	и очень	1	1
746	было просто	1	1
747	мы переходим	2	1
748	к ее	1	1
749	причин для	1	1
750	нам не	1	1
751	это все	1	1
752	а ведь	1	1
753	имеет какой-нибудь	1	1
754	это на	1	1
755	материал и	2	1
756	что под	1	1
757	вся история	1	1
758	всем этом	1	1
759	просто не	1	1
760	это так	1	1
761	а может	1	1
762	и эта	2	1
763	это понятие	1	1
764	те которые	2	1
