N	2gram	Vinokur_St_2	Myshleni
181	этот вопрос	2	3
182	который в	1	3
183	между тем	5	3
184	по этому	2	3
185	это обстоятельство	1	3
186	и их	1	3
187	сами по	2	3
188	этом отношении	9	3
189	к которому	1	3
190	а с	3	3
191	в живом	1	3
192	и слово	1	3
193	связь с	2	3
194	сравнению с	1	3
195	не создает	1	3
196	с этой	2	3
197	пути к	1	3
198	в результате	2	3
199	между ними	1	3
200	другой стороны	3	3
201	их с	1	3
202	в свою	1	3
203	к этому	4	3
204	смысле слова	1	2
205	пользу того	1	2
206	и то	1	2
207	только потому	2	2
208	в чисто	2	2
209	к другому	1	2
210	едва ли	1	2
211	то же	2	2
212	а как	4	2
213	совершенно так	2	2
214	мы и	1	2
215	в чем	1	2
216	с его	2	2
217	только после	1	2
218	бы в	1	2
219	при решении	1	2
220	что как	1	2
221	хотя и	4	2
222	с нею	3	2
223	но все	7	2
224	с их	1	2
225	в себе	2	2
226	на его	2	2
227	к выводу	1	2
228	что является	1	2
229	в нем	4	2
230	и характер	1	2
231	в совершенно	1	2
232	конечно в	2	2
233	об этом	6	2
234	а по	1	2
235	зрения на	1	2
236	с другими	1	2
237	считать установленным	1	2
238	лишь на	1	2
239	из нее	3	2
240	в них	2	2
241	это положение	1	2
242	в один	2	2
243	в эту	3	2
244	в этих	3	2
245	в связь	1	2
246	в своей	7	2
247	одним и	1	2
248	место в	1	2
249	что элементы	1	2
250	не стоят	1	2
251	и той	1	2
252	и эти	1	2
253	нас к	1	2
254	тому что	7	2
255	можно ли	1	2
256	но они	2	2
257	одна из	1	2
258	для всего	1	2
259	речи не	1	2
260	на себя	3	2
261	и его	6	2
262	из того	1	2
263	в каком	2	2
264	виде как	1	2
265	оно не	3	2
266	не будет	1	2
267	свою очередь	1	2
268	только при	1	2
269	еще в	2	2
270	основана на	1	2
271	поэтому в	1	2
272	отрицать что	1	2
273	в построении	1	2
274	связанное с	1	2
275	и здесь	3	2
276	внимание на	4	2
277	говорит об	2	2
278	одного из	1	2
279	а также	2	2
280	или иначе	1	2
281	и во	1	2
282	раньше чем	4	2
283	от этих	1	2
284	в свете	1	2
285	все время	1	2
286	этом смысле	1	2
287	известном смысле	1	2
288	так что	3	2
289	ни было	2	2
290	в начале	3	2
291	речь в	1	2
292	с теми	1	2
293	нее в	1	2
294	в одном	6	2
295	образом не	2	2
296	и вместе	1	2
297	связан с	3	2
298	с той	2	2
299	на этот	2	2
300	на которых	1	2
301	в речи	4	2
302	виде в	1	2
303	ни на	1	2
304	и потому	2	2
305	относятся к	3	2
306	которые являются	1	2
307	в течение	6	2
308	такого рода	2	2
309	в тех	2	2
310	на пути	1	2
311	этом и	1	2
312	и для	1	2
313	которых он	1	2
314	и от	1	2
315	или в	1	2
316	для нас	1	2
317	только что	2	2
318	все они	1	2
319	же в	1	2
320	тот же	1	2
321	отношению к	1	2
322	в своих	1	2
323	как на	9	2
324	в таком	1	2
325	все что	1	2
326	ту же	1	1
327	также и	2	1
328	языка с	1	1
329	не признать	1	1
330	сам по	1	1
331	совершенно новый	1	1
332	такую же	1	1
333	и принципиально	1	1
334	не основана	1	1
335	и до	1	1
336	из его	2	1
337	в конкретном	1	1
338	этому соответствует	1	1
339	действительности и	1	1
340	по его	3	1
341	например в	3	1
342	смотреть на	1	1
343	и значение	1	1
344	им самим	1	1
345	бы уже	1	1
346	по мнению	1	1
347	вопрос о	6	1
348	что самый	1	1
349	что многие	1	1
350	есть нечто	1	1
351	который был	1	1
352	все известные	1	1
353	их не	1	1
354	можно предполагать	1	1
355	и он	3	1
356	прямой связи	1	1
357	бы то	2	1
358	на другой	1	1
359	важно отметить	1	1
360	истинный смысл	1	1
361	совсем не	1	1
362	достаточно для	2	1
363	очевидно что	2	1
364	слова на	1	1
365	отношение к	1	1
366	слову в	1	1
367	не просто	1	1
368	значение для	1	1
369	прямую связь	1	1
370	другому не	1	1
371	общего с	1	1
372	и представляют	1	1
373	кроме того	4	1
374	далее как	1	1
375	в очень	1	1
376	целый ряд	1	1
377	более или	2	1
378	и хотя	1	1
379	них как	1	1
380	за собой	1	1
381	для которого	1	1
382	только один	1	1
383	не приходится	4	1
384	в которой	11	1
385	выражение в	2	1
386	что к	1	1
387	этого образа	2	1
388	тому же	3	1
389	столько с	1	1
390	вследствие этого	1	1
391	вообще не	3	1
392	от его	2	1
393	отношений между	3	1
394	по существу	2	1
395	до конца	3	1
396	том чтобы	1	1
397	установленным что	1	1
398	одному и	1	1
399	значительной степени	2	1
400	то ни	2	1
401	а затем	2	1
402	что все	1	1
403	и с	4	1
404	была в	1	1
405	которой является	3	1
406	разница между	1	1
407	известно что	1	1
408	будет иметь	1	1
409	и тем	1	1
410	сколько с	1	1
411	и рядом	1	1
412	для них	1	1
413	о которых	2	1
414	во внимание	2	1
415	несмотря на	2	1
416	с такой	1	1
417	в приложении	1	1
418	такой же	1	1
419	нисколько не	1	1
420	которую он	2	1
421	не выдерживает	1	1
422	спрашивает как	2	1
423	нас не	2	1
424	свободен от	2	1
425	это делает	1	1
426	которого является	1	1
427	не находит	1	1
428	приложении к	1	1
429	представление о	1	1
430	является еще	1	1
431	содержания именно	1	1
432	сих пор	5	1
433	что было	2	1
434	что цель	1	1
435	это предположение	1	1
436	и более	2	1
437	том же	2	1
438	и почти	1	1
439	и вообще	2	1
440	даже в	2	1
441	не для	1	1
442	и очень	1	1
443	малой степени	1	1
444	с третьим	1	1
445	на один	1	1
446	с точки	2	1
447	на рубеже	3	1
448	дело не	2	1
449	не имеет	2	1
450	в сущности	1	1
451	на него	1	1
452	не по	2	1
453	которого он	1	1
454	это еще	2	1
455	не могло	3	1
456	нельзя не	3	1
457	чем он	2	1
458	элемент в	1	1
459	особенностей в	1	1
460	время к	1	1
461	к ней	1	1
462	предполагать что	1	1
463	развивается в	1	1
464	вот что	3	1
465	до того	4	1
466	другого но	1	1
467	доказать что	2	1
468	их точки	1	1
469	ему не	2	1
470	не потому	2	1
471	у нас	3	1
472	говоря в	1	1
473	который никак	1	1
474	с полной	1	1
475	не встречается	1	1
476	что при	1	1
477	велико что	1	1
478	и которая	1	1
479	в виду	7	1
480	в ней	7	1
481	без всякого	1	1
482	в ее	2	1
483	данном случае	1	1
484	характер и	1	1
485	несомненно является	1	1
486	если попытаться	1	1
487	только не	2	1
488	идет не	1	1
489	в пределах	1	1
490	имеет никакого	1	1
491	роль в	1	1
492	таком виде	1	1
493	различие между	1	1
494	стоят в	1	1
495	и совершенно	1	1
496	котором мы	1	1
497	в живых	1	1
498	что у	4	1
499	iii в	1	1
500	явление имеющее	1	1
501	в другом	4	1
502	переход к	1	1
503	за то	3	1
504	принять во	2	1
505	особенно в	2	1
506	именно что	1	1
507	здесь нет	1	1
508	до сих	6	1
509	она была	1	1
510	даны в	2	1
511	в эпоху	1	1
512	к другу	1	1
513	форме в	1	1
514	в последнем	1	1
515	с полным	1	1
516	другом месте	2	1
517	на вопрос	3	1
518	все необходимые	1	1
519	и который	2	1
520	орудием в	1	1
521	в значительной	2	1
522	был сделан	1	1
523	что эта	3	1
524	от него	1	1
525	на всех	1	1
526	но столь	1	1
527	в которую	2	1
528	всей нашей	1	1
529	если принять	2	1
530	этому поводу	2	1
531	и наглядном	1	1
532	это имеет	1	1
533	еще однако	1	1
534	у другого	1	1
535	отметить что	2	1
536	в форме	1	1
537	в это	2	1
538	судить по	2	1
539	говорит в	1	1
540	не так	1	1
541	друг к	1	1
542	что только	1	1
543	сомнению что	1	1
544	мне кажется	3	1
545	нуждается в	1	1
546	отношении в	1	1
547	существенным и	1	1
548	внимание что	1	1
549	как например	2	1
550	но оба	1	1
551	их речи	1	1
552	пытались прежде	1	1
553	при помощи	4	1
554	последнее утверждение	1	1
555	одно из	1	1
556	причины этого	1	1
557	в известной	1	1
558	котором все	1	1
559	в конце	2	1
560	вовсе не	6	1
561	не о	1	1
562	как его	1	1
563	но что	1	1
564	у него	1	1
565	не случайно	1	1
566	характер его	1	1
567	случае не	2	1
568	связано с	1	1
569	его среды	1	1
570	без внимания	1	1
571	с общим	1	1
572	в исторической	1	1
573	и даже	3	1
574	за пределы	1	1
575	и стоит	1	1
576	речи а	1	1
577	представляет собою	1	1
578	такое же	2	1
579	что для	1	1
580	говорит о	2	1
581	обратить внимание	5	1
582	только по	2	1
583	несколько отдельных	1	1
584	шаг в	1	1
585	ничем не	1	1
586	и самый	2	1
587	не на	2	1
588	каждый предмет	1	1
589	а не	5	1
590	с которым	1	1
591	принципиально важным	1	1
592	здесь этот	1	1
593	на эту	1	1
594	или с	2	1
595	вообще всю	1	1
596	образ который	1	1
597	исходить из	1	1
598	на который	1	1
599	что дало	1	1
600	это те	1	1
601	для самого	1	1
602	что вся	1	1
603	в данном	2	1
604	так или	1	1
605	в той	5	1
606	что же	1	1
607	со всею	1	1
608	да и	1	1
609	не совпадает	1	1
610	который он	1	1
611	быть не	1	1
612	нам еще	1	1
613	и тому	1	1
614	этом случае	1	1
615	нечто совершенно	1	1
616	в условиях	1	1
617	в ряду	1	1
618	силу и	1	1
619	но для	1	1
620	как раз	8	1
621	похоже на	3	1
622	на одной	1	1
623	вопрос в	1	1
624	является ли	1	1
625	не подлежит	1	1
626	речи так	1	1
627	конце концов	1	1
628	за него	2	1
629	хотя бы	3	1
630	что следовательно	1	1
631	мог не	1	1
632	но если	1	1
633	значительно раньше	1	1
634	пришел к	1	1
635	по одному	1	1
636	но этот	1	1
637	никакой связи	1	1
638	бы его	1	1
639	по поводу	8	1
640	своей части	1	1
641	уже после	2	1
642	но в	8	1
643	каждое слово	1	1
644	который не	1	1
645	точно так	1	1
646	том числе	1	1
