N	2gram	Vinokur_Vv_1	Myshleni
391	не иначе	2	1
392	например в	2	1
393	пониматься как	1	1
394	самой себе	1	1
395	человека и	1	1
396	слово которое	1	1
397	проблемы в	1	1
398	выражения в	1	1
399	изучения в	1	1
400	на самом	1	1
401	тех же	1	1
402	которые остаются	1	1
403	которые существуют	1	1
404	и есть	3	1
405	отношения между	1	1
406	на две	1	1
407	критического пересмотра	1	1
408	оно было	1	1
409	характера мы	1	1
410	в зависимости	1	1
411	научного анализа	2	1
412	которыми он	1	1
413	а как	3	1
414	самые разнообразные	1	1
415	том насколько	1	1
416	нуждаются в	1	1
417	мы не	2	1
418	связи в	1	1
419	что между	1	1
420	всех его	1	1
421	опирающееся на	2	1
422	та же	1	1
423	вопрос о	8	1
424	и новые	1	1
425	в возможности	1	1
426	так чтобы	3	1
427	говорить о	3	1
428	что иное	4	1
429	на практике	1	1
430	двумя сторонами	1	1
431	и со	1	1
432	что можно	2	1
433	которое в	2	1
434	факте что	1	1
435	собой в	2	1
436	заключенных в	1	1
437	и этого	3	1
438	понятий что	1	1
439	иное как	5	1
440	ответа на	2	1
441	быть в	4	1
442	к целому	1	1
443	бы то	1	1
444	которое он	1	1
445	во всех	2	1
446	то мы	1	1
447	язык или	1	1
448	как если	1	1
449	совсем не	3	1
450	совпадает в	1	1
451	не то	1	1
452	одном и	1	1
453	значение и	2	1
454	только тогда	1	1
455	по отношению	4	1
456	форме и	1	1
457	связи и	1	1
458	и я	1	1
459	тем больше	1	1
460	независимо от	3	1
461	общего с	1	1
462	что именно	2	1
463	это понятие	2	1
464	бы понять	1	1
465	однако не	4	1
466	целом но	1	1
467	с понятием	3	1
468	историческая действительность	1	1
469	в этот	2	1
470	объект изучения	1	1
471	то в	1	1
472	истории человечества	1	1
473	меньшей мере	2	1
474	а во-вторых	2	1
475	применительно к	2	1
476	группы но	1	1
477	его содержания	1	1
478	одной общей	1	1
479	что к	1	1
480	остальных отношениях	1	1
481	только один	1	1
482	так сказать	1	1
483	задний план	1	1
484	в статье	1	1
485	объединяются в	1	1
486	в первой	1	1
487	одно целое	2	1
488	себе не	1	1
489	он должен	1	1
490	действительности и	1	1
491	как увидим	2	1
492	мысли по	1	1
493	не могли	2	1
494	приходим к	3	1
495	смысле как	3	1
496	его можно	2	1
497	заключает в	1	1
498	или иных	3	1
499	что она	3	1
500	но все	3	1
501	русском языке	1	1
502	то ни	1	1
503	главным образом	1	1
504	они должны	1	1
505	слова или	1	1
506	принять во	2	1
507	на этой	3	1
508	с другими	1	1
509	то все	1	1
510	известно что	1	1
511	за другой	1	1
512	должен был	4	1
513	на свои	2	1
514	для них	1	1
515	о которых	2	1
516	совершенно иного	1	1
517	не всегда	1	1
518	во внимание	2	1
519	уже у	1	1
520	не больше	1	1
521	т.д и	1	1
522	задача заключается	1	1
523	и становится	1	1
524	моментом в	1	1
525	и сейчас	2	1
526	в такой	1	1
527	это делает	2	1
528	почти не	1	1
529	самого слова	1	1
530	то для	1	1
531	зрения между	1	1
532	совершенно понятно	1	1
533	не столько	2	1
534	представление о	1	1
535	большей степени	2	1
536	не как	3	1
537	в которых	6	1
538	можно применить	1	1
539	своего рода	3	1
540	от его	1	1
541	признает что	1	1
542	должны были	1	1
543	взгляд на	1	1
544	нельзя было	1	1
545	в одном	4	1
546	точку зрения	1	1
547	к первым	1	1
548	но он	1	1
549	но во	1	1
550	тем не	8	1
551	есть еще	2	1
552	имеет свою	2	1
553	и наоборот	2	1
554	для нее	1	1
555	по себе	9	1
556	это особенно	1	1
557	педагогической деятельности	1	1
558	задачи и	1	1
559	и разновидности	1	1
560	относительно которых	1	1
561	стоит в	2	1
562	с особой	1	1
563	в таких	1	1
564	что различие	1	1
565	этого же	1	1
566	самого начала	1	1
567	в то	5	1
568	как о	4	1
569	много общего	1	1
570	уже очень	1	1
571	вытекает из	1	1
572	и всегда	1	1
573	казалось бы	2	1
574	источников в	1	1
575	общим именем	1	1
576	ничего не	2	1
577	в разных	5	1
578	это то	1	1
579	в самой	1	1
580	имеем дело	1	1
581	этих двух	1	1
582	эти связи	1	1
583	действительно в	1	1
584	в русском	1	1
585	как она	4	1
586	могли не	1	1
587	убедиться в	1	1
588	так например	6	1
589	о чем-то	1	1
590	до того	2	1
591	только с	3	1
592	этот признак	1	1
593	том отношении	3	1
594	у нас	2	1
595	такие же	1	1
596	в момент	1	1
597	уже о	1	1
598	и именно	12	1
599	встречается в	1	1
600	и часто	1	1
601	выступает по	1	1
602	лежит в	2	1
603	всего в	1	1
604	виде как	1	1
605	вся разница	1	1
606	которым в	1	1
607	свое значение	2	1
608	делом в	1	1
609	утверждать что	1	1
610	возникает как	1	1
611	служить источником	2	1
612	для себя	1	1
613	на вопрос	6	1
614	значения и	1	1
615	которого мы	2	1
616	нужно установить	1	1
617	еще более	1	1
618	как один	1	1
619	говоря уже	2	1
620	и та	1	1
621	без всякого	1	1
622	совершенно ясно	1	1
623	говорит об	1	1
624	на чрезвычайно	1	1
625	только то	1	1
626	в себя	1	1
627	с самого	1	1
628	в дальнейшем	2	1
629	действительно по	2	1
630	и совершенно	2	1
631	которые предшествуют	1	1
632	и сам	2	1
633	что может	3	1
634	мог бы	2	1
635	котором мы	1	1
636	смысле нельзя	2	1
637	том как	1	1
638	по тому	1	1
639	представить в	1	1
640	еще и	3	1
641	высокой ступени	1	1
642	для этого	3	1
643	в определенной	1	1
644	образом в	1	1
645	слова а	1	1
646	им также	1	1
647	к проблемам	2	1
648	исследования и	2	1
649	известные общие	1	1
650	не содержит	1	1
651	могут дать	1	1
652	одного из	1	1
653	и ставит	1	1
654	после того	2	1
655	можно сказать	3	1
656	других языках	1	1
657	в различных	2	1
658	собой всю	1	1
659	нас от	1	1
660	вопросу о	2	1
661	котором они	1	1
662	различны то	1	1
663	на отдельные	1	1
664	имеет еще	1	1
665	всем им	1	1
666	ее от	2	1
667	если принять	1	1
668	сейчас говорить	1	1
669	при исследовании	1	1
670	развитом виде	1	1
671	нуждается в	2	1
672	самом процессе	1	1
673	в форме	2	1
674	сомнения в	1	1
675	язык есть	1	1
676	получается что	1	1
677	также в	1	1
678	слова по	1	1
679	если это	2	1
680	содержание но	1	1
681	как вообще	1	1
682	не свободно	1	1
683	стороны как	1	1
684	за этой	1	1
685	на которой	1	1
686	деле то	1	1
687	выяснить как	1	1
688	что наряду	1	1
689	с ними	1	1
690	дело с	6	1
691	практически не	1	1
692	к нашему	1	1
693	должен быть	4	1
694	по времени	2	1
695	и так	1	1
696	образованию понятий	1	1
697	этот факт	1	1
698	и ее	4	1
699	не мешает	1	1
700	вопрос об	1	1
701	по этому	2	1
702	самое содержание	1	1
703	которой оно	1	1
704	сильнее чем	2	1
705	история и	3	1
706	названий в	1	1
707	к какому	2	1
708	отступают на	1	1
709	своей целью	1	1
710	уже не	5	1
711	положение что	1	1
712	однако самое	1	1
713	чем с	1	1
714	научного знания	1	1
715	кризиса и	1	1
716	как природа	1	1
717	каким образом	1	1
718	чем сложнее	1	1
719	но от	1	1
720	мы знаем	1	1
721	одно из	5	1
722	в конце	3	1
723	давно уже	1	1
724	знаний а	2	1
725	идет от	1	1
726	можно с	1	1
727	истории языка	5	1
728	само по	3	1
729	и отдельной	1	1
730	свое выражение	3	1
731	далее в	1	1
732	как раз	4	1
733	отношении что	3	1
734	указание на	1	1
735	даже и	3	1
736	представляют собой	6	1
737	из двух	2	1
738	и даже	5	1
739	и обратно	4	1
740	говорим о	1	1
741	которая по	1	1
742	до сих	5	1
743	истории чем	1	1
744	эта работа	1	1
745	здесь в	1	1
746	все равно	1	1
747	это своеобразное	1	1
748	на которые	1	1
749	двум причинам	1	1
750	отдельных научных	1	1
751	что не	5	1
752	связано с	1	1
753	или выражения	1	1
754	только по	3	1
755	что обе	2	1
756	остается еще	1	1
757	и составляет	1	1
758	не на	1	1
759	однако и	1	1
760	долгое время	1	1
761	его собственной	1	1
762	по другому	1	1
763	сослаться на	1	1
764	чтобы определить	1	1
765	и законности	1	1
766	и том	1	1
767	должны сейчас	1	1
768	языка в	4	1
769	мысли более	1	1
770	и историческими	2	1
771	мышления так	1	1
772	причинам во-первых	1	1
773	не видит	1	1
774	имеет свои	1	1
775	имея в	1	1
776	которые нам	1	1
777	как эти	1	1
778	с которыми	1	1
779	мы говорим	2	1
780	или по	1	1
781	тот факт	1	1
782	значении этого	1	1
783	например когда	1	1
784	из которых	2	1
785	этих случаях	2	1
786	о чем	4	1
787	в область	1	1
788	видит в	4	1
789	полную аналогию	1	1
790	а если	2	1
791	в течение	5	1
792	дает нам	1	1
793	также как	1	1
794	это есть	2	1
795	но который	1	1
796	в тех	2	1
797	обоих этих	1	1
798	знания в	3	1
799	изучение этих	1	1
800	критики и	2	1
801	развития но	1	1
802	есть тот	1	1
803	быть не	1	1
804	закономерности развития	1	1
805	аналогию к	1	1
806	что из	1	1
807	сих пор	5	1
808	заставляет нас	1	1
809	но это	1	1
810	все это	6	1
811	в так	1	1
812	имел в	1	1
813	работа над	2	1
814	и образом	1	1
815	тех или	3	1
816	деле как	1	1
817	который находит	1	1
818	этим предметом	1	1
819	не существует	2	1
820	на задний	1	1
821	или в	1	1
822	от специальных	1	1
823	о котором	8	1
824	своей природе	3	1
825	того с	1	1
826	хотя и	3	1
827	из себя	1	1
828	у них	1	1
829	возникает вопрос	2	1
830	тем более	2	1
831	вообще в	2	1
832	конце концов	2	1
833	в большей	7	1
834	в интересах	3	1
835	действительно являются	1	1
836	идет об	2	1
837	с ним	1	1
838	ни было	1	1
839	же в	1	1
840	вытекающий из	1	1
841	отношении к	2	1
842	не предполагает	1	1
843	вообще и	3	1
844	но если	3	1
845	не говоря	2	1
846	связей которые	1	1
847	впервые в	1	1
848	в точности	1	1
849	конфликт между	3	1
850	типа и	1	1
851	одновременно и	1	1
852	не что	4	1
853	отношению к	4	1
854	чем иным	1	1
855	отсюда ясно	1	1
856	это очевидно	2	1
857	время не	1	1
858	эти данные	1	1
859	мысли но	1	1
860	них это	1	1
861	слова таким	1	1
862	ли они	1	1
863	с внешней	1	1
864	ее в	1	1
865	в своих	2	1
866	очень редко	1	1
867	по поводу	1	1
868	спросить себя	2	1
869	переворот в	1	1
870	которая не	1	1
