N	2gram	Losev_Vlad_1	Problema
699	однако и	1	1
700	ниже в	1	1
701	из последних	1	1
702	и историк	1	1
703	когда она	1	1
704	никакой речи	1	1
705	о сыне	1	1
706	и имел	1	1
707	и вовсе	1	1
708	нет никаких	1	1
709	входить в	1	1
710	на который	1	1
711	бог есть	1	1
712	своего мужа	1	1
713	и а	2	1
714	и потому	6	1
715	как это	7	1
716	вернее сказать	1	1
717	то можно	1	1
718	из которых	1	1
719	к своему	3	1
720	и глубоко	2	1
721	который мы	1	1
722	одновременно с	1	1
723	в ответ	2	1
724	в литературе	1	1
725	из этой	1	1
726	я с	1	1
727	на свете	1	1
728	не худо	1	1
729	упомянуть еще	1	1
730	не делал	1	1
731	с некоторым	1	1
732	л в	1	1
733	действительность в	1	1
734	своей жизни	2	1
735	но это	3	1
736	между прочим	11	1
737	в который	1	1
738	ничего кроме	1	1
739	под влиянием	3	1
740	с большой	1	1
741	худо было	1	1
742	она ни	1	1
743	дать ему	1	1
744	в более	1	1
745	любовь к	1	1
746	великих и	1	1
747	творчество и	1	1
748	ясной форме	1	1
749	и от	5	1
750	представляется что	1	1
751	котором он	1	1
752	искусства и	1	1
753	а все	1	1
754	по одному	1	1
755	об этих	3	1
756	речи с	2	1
757	от него	2	1
758	собственно говоря	3	1
759	это он	1	1
760	тем более	2	1
761	мы должны	2	1
762	но зато	2	1
763	в г	1	1
764	только что	2	1
765	это человек	1	1
766	я в	1	1
767	ни было	1	1
768	то необходимо	1	1
769	но вот	1	1
770	личности и	1	1
771	с ними	2	1
772	хотели бы	3	1
773	это все	1	1
774	сведения о	2	1
775	с ней	1	1
776	не говоря	1	1
777	от своего	1	1
778	то здесь	1	1
779	к его	3	1
780	на мою	1	1
781	был человек	2	1
782	почему он	1	1
783	что об	1	1
784	огромное значение	1	1
785	дарования его	1	1
786	будет ли	1	1
787	таким же	1	1
788	человеческой природы	1	1
789	просто не	2	1
790	указать хотя	1	1
791	в своих	5	1
792	к м	1	1
