N	2gram	Vygotskiy__7	Psycholo
262	верно что	1	3
263	в данном	5	3
264	в той	4	3
265	это есть	4	3
266	думается что	1	3
267	друг с	2	3
268	лучшем случае	2	3
269	заставляет нас	1	3
270	при таком	1	3
271	формы и	1	3
272	для нас	2	3
273	целый ряд	4	3
274	мы должны	6	3
275	в свою	2	3
276	в лучшем	2	3
277	в психологии	2	3
278	имеет место	4	3
279	и другие	1	3
280	по поводу	1	3
281	к этому	2	3
282	в таком	1	3
283	ту же	2	2
284	же как	8	2
285	того же	1	2
286	своими собственными	1	2
287	это и	4	2
288	бы для	1	2
289	почти не	1	2
290	к другому	3	2
291	отношения между	4	2
292	и до	2	2
293	она все	3	2
294	что эти	3	2
295	едва ли	4	2
296	с таким	1	2
297	отношения к	2	2
298	а как	1	2
299	это совершенно	1	2
300	что между	2	2
301	которую мы	1	2
302	он как	1	2
303	оба эти	5	2
304	время как	2	2
305	но она	1	2
306	что иное	1	2
307	и он	2	2
308	между собой	6	2
309	иное как	1	2
310	во всех	6	2
311	предположить что	1	2
312	на самом	3	2
313	совсем не	1	2
314	по отношению	6	2
315	с совершенно	1	2
316	очевидно что	3	2
317	отличие от	2	2
318	друг от	2	2
319	мы примем	1	2
320	в центре	1	2
321	в одной	3	2
322	от друга	2	2
323	с этим	2	2
324	перед нами	2	2
325	что по	2	2
326	показали что	1	2
327	стороны мы	1	2
328	бы сказать	2	2
329	все эти	6	2
330	в ответ	1	2
331	в нашем	4	2
332	к самому	1	2
333	вопроса о	2	2
334	еще один	1	2
335	точно как	1	2
336	в басне	1	2
337	одной и	2	2
338	что от	1	2
339	и следовательно	5	2
340	но все	1	2
341	а затем	2	2
342	и дальше	1	2
343	и с	5	2
344	образом если	1	2
345	в глазах	1	2
346	из них	1	2
347	только о	2	2
348	о которых	2	2
349	все равно	1	2
350	к которым	1	2
351	или наоборот	1	2
352	говорится о	1	2
353	чем в	4	2
354	должно быть	2	2
355	и при	2	2
356	в котором	4	2
357	с точки	21	2
358	мы называем	1	2
359	в отличие	2	2
360	в которых	2	2
361	и той	2	2
362	том и	3	2
363	в словах	1	2
364	с несомненностью	2	2
365	что есть	1	2
366	в отношении	2	2
367	деле это	1	2
368	и другое	3	2
369	в то	3	2
370	что ему	3	2
371	того как	2	2
372	достигает своего	2	2
373	совершенно правильно	1	2
374	во всем	3	2
375	поэтому совершенно	1	2
376	эти три	2	2
377	в образах	1	2
378	есть только	2	2
379	ли не	2	2
380	отличается от	3	2
381	если же	2	2
382	которого мы	2	2
383	такое что	3	2
384	в себя	1	2
385	приводит к	4	2
386	мог бы	3	2
387	мы приводили	2	2
388	еще в	1	2
389	понятно что	1	2
390	является в	5	2
391	свойств речевого	1	2
392	ничего не	2	2
393	или иной	1	2
394	нас и	2	2
395	находится в	2	2
396	но мы	3	2
397	или на	1	2
398	не имеем	1	2
399	можно сказать	5	2
400	пор пока	1	2
401	можно легко	2	2
402	связь между	6	2
403	от одного	2	2
404	в форме	1	2
405	слов и	2	2
406	в сферу	1	2
407	тех пор	1	2
408	этом смысле	1	2
409	говорили выше	2	2
410	образом все	2	2
411	это же	1	2
412	в качестве	5	2
413	связи с	4	2
414	никогда еще	1	2
415	его с	3	2
416	каким образом	1	2
417	речь в	4	2
418	мы знаем	2	2
419	представить себе	3	2
420	мы находим	3	2
421	в одном	1	2
422	само по	1	2
423	напротив того	1	2
424	представляют собой	1	2
425	чтобы показать	1	2
426	с той	1	2
427	себя и	2	2
428	естественно что	3	2
429	деле если	1	2
430	остается еще	1	2
431	до конца	5	2
432	фантазии и	1	2
433	нам думается	1	2
434	с помощью	13	2
435	нечто такое	2	2
436	именно поэтому	2	2
437	всех трех	1	2
438	это значит	1	2
439	эту мысль	1	2
440	по существу	1	2
441	исходя из	1	2
442	с этой	5	2
443	этом случае	14	2
444	все это	3	2
445	и таким	1	2
446	противоположном направлении	1	2
447	не является	3	2
448	мы пытаемся	1	2
449	той или	1	2
450	то о	4	2
451	находит свое	3	2
452	конце концов	1	2
453	противоположные стороны	1	2
454	видим в	1	2
455	же в	1	2
456	до тех	1	2
457	есть то	3	2
458	между ними	3	2
459	не что	1	2
460	из этого	2	2
461	во внешнем	1	2
462	нас не	1	2
463	гораздо более	4	2
464	и самым	2	1
465	одним из	2	1
466	например в	1	1
467	имеет характер	1	1
468	переходит к	4	1
469	связана с	3	1
470	в такой	4	1
471	исключительно к	1	1
472	все остальное	1	1
473	из психологов	1	1
474	он может	1	1
475	и фантазии	1	1
476	только потому	3	1
477	шаг за	1	1
478	других областей	1	1
479	идет о	2	1
480	и внешних	1	1
481	который совершенно	2	1
482	кто-либо из	1	1
483	выражается в	2	1
484	все те	2	1
485	процессы и	2	1
486	и могут	1	1
487	из всех	5	1
488	первой и	2	1
489	еще на	1	1
490	шаг вперед	2	1
491	при анализе	1	1
492	от первой	1	1
493	нашу мысль	1	1
494	на место	1	1
495	развитие в	1	1
496	ли у	1	1
497	в каждый	1	1
498	структура совершенно	1	1
499	благодаря тому	2	1
500	больше и	2	1
501	в какой-либо	1	1
502	то новое	2	1
503	она любит	1	1
504	мы и	2	1
505	а путем	1	1
506	но напротив	2	1
507	начала в	1	1
508	о восприятии	1	1
509	себе что	1	1
510	через которые	1	1
511	с большим	1	1
512	и ясным	1	1
513	о трагедии	1	1
514	столь же	2	1
515	противоположно направленные	1	1
516	в чем	3	1
517	процесса мы	1	1
518	целом виде	1	1
519	мы будем	1	1
520	но как	1	1
521	нескольких словах	1	1
522	а только	1	1
523	точка зрения	1	1
524	к которой	1	1
525	связано с	1	1
526	внимательно к	1	1
527	для других	15	1
528	правильное понимание	1	1
529	если в	4	1
530	эта особенность	1	1
531	годится для	2	1
532	и никак	1	1
533	с психологической	1	1
534	высшим и	1	1
535	отношение к	2	1
536	из важнейших	3	1
537	внешних проявлений	2	1
538	относится к	2	1
539	которые не	1	1
540	данный момент	1	1
541	психологии не	1	1
542	дает нам	1	1
543	ряда фактов	1	1
544	первых двух	1	1
545	образом с	1	1
546	приводят к	2	1
547	нас с	1	1
548	хотя и	1	1
549	тот единственный	1	1
550	в каком-то	1	1
551	имеет в	3	1
552	в действительности	2	1
553	от этого	1	1
554	что слово	2	1
555	за собой	1	1
556	приводили выше	1	1
557	та же	1	1
558	центральный момент	1	1
559	другом виде	1	1
560	бы с	2	1
561	представляет собой	19	1
562	динамически в	1	1
563	из той	1	1
564	учение о	3	1
565	в известном	2	1
566	в последнее	2	1
567	стороны это	1	1
568	остановиться на	2	1
569	нами в	4	1
570	и тот	1	1
571	всем его	2	1
572	и производит	1	1
573	не годится	1	1
574	этот анализ	1	1
575	в употреблении	1	1
576	тому же	1	1
577	в наших	4	1
578	словах на	1	1
579	так сказать	1	1
580	построения мы	1	1
581	этот процесс	1	1
582	образом идет	1	1
583	различие и	1	1
584	неотделимое от	1	1
585	время и	1	1
586	всех остальных	1	1
587	из авторов	1	1
588	но именно	2	1
589	представляет один	1	1
590	о которой	1	1
591	собственном смысле	3	1
592	показал как	1	1
593	и вообще	1	1
594	нашли что	3	1
595	которая является	1	1
596	в понимании	1	1
597	этого вопроса	1	1
598	не к	1	1
599	привести в	1	1
600	по своему	9	1
601	так часто	1	1
602	это по-видимому	1	1
603	свою силу	1	1
604	но вместе	1	1
605	его от	2	1
606	центральный вопрос	1	1
607	те три	2	1
608	с собой	3	1
609	которое как	1	1
610	поскольку она	1	1
611	должно служить	1	1
612	от нее	2	1
613	в нескольких	1	1
614	в одну	2	1
615	мы его	1	1
616	толстой называет	1	1
617	бы дать	2	1
618	выражение и	1	1
619	и может	1	1
620	нам остается	1	1
621	она оказывается	1	1
622	и второй	1	1
623	на этой	1	1
624	для своей	1	1
625	свести к	1	1
626	это целое	1	1
627	этого нового	1	1
628	исследования как	1	1
629	это оказывается	1	1
630	самый характер	1	1
631	количественным изменениям	1	1
632	этого слова	3	1
633	это положение	3	1
634	нашего исследования	5	1
635	этих планов	1	1
636	нас к	6	1
637	которой он	1	1
638	и вне	1	1
639	и значения	3	1
640	невозможно потому	1	1
641	оно имеет	2	1
642	за ним	1	1
643	года и	1	1
644	как таковой	1	1
645	в один	1	1
646	не мог	2	1
647	целого ряда	1	1
648	и ко	2	1
649	необходимо прежде	1	1
650	привело к	2	1
651	в противоположных	2	1
652	будет в	1	1
653	мысль и	3	1
654	что такое	1	1
655	благодаря этому	2	1
656	пор в	1	1
657	она в	2	1
658	опять как	1	1
659	совершенно понятно	1	1
660	представление о	7	1
661	доказательство того	1	1
662	оказывается что	2	1
663	которых складывается	1	1
664	признать что	2	1
665	для объяснения	2	1
666	не менее	4	1
667	из области	1	1
668	не раз	2	1
669	этого переживания	1	1
670	психики при	1	1
671	которые сопровождают	1	1
672	но эта	2	1
673	в опыте	1	1
674	точку зрения	2	1
675	которые в	2	1
676	значения с	1	1
677	на другую	3	1
678	речи в	27	1
679	их в	1	1
680	даже в	2	1
681	этой работы	2	1
682	мы таким	1	1
683	проистекает из	3	1
684	этих трех	1	1
685	случае в	3	1
686	можем теперь	1	1
687	внимание то	1	1
688	ли я	1	1
689	все три	1	1
690	она не	5	1
691	хотелось бы	1	1
692	на котором	3	1
693	тогда когда	5	1
694	ее с	1	1
695	на него	1	1
696	в процессе	5	1
697	в самых	1	1
698	в структуре	1	1
699	он хочет	1	1
700	не могло	1	1
701	это с	1	1
702	не имеет	2	1
703	это мы	2	1
704	того и	2	1
705	в разных	1	1
706	действительности но	1	1
707	этом оказывается	1	1
708	основу исследования	1	1
709	нее нет	2	1
710	всего на	1	1
711	это сделать	1	1
712	пути и	3	1
713	к ней	2	1
714	и является	3	1
715	вместо того	1	1
716	мы сравним	1	1
717	имеет совершенно	2	1
718	не выражается	2	1
719	и свою	1	1
720	и развиваются	2	1
721	в области	4	1
722	если только	1	1
723	факта что	1	1
724	перед ним	1	1
725	и оно	1	1
726	ни о	1	1
727	один раз	1	1
728	возникает из	6	1
729	являются не	1	1
730	образом оказывается	1	1
731	поэтому не	1	1
732	заключается что	1	1
733	внести в	1	1
734	большей мере	1	1
735	и другой	3	1
736	чтобы сделать	2	1
737	психологии связь	1	1
738	в других	1	1
739	выразить так	1	1
740	должны быть	4	1
741	одну и	1	1
742	подвести итоги	1	1
743	что отличает	1	1
744	для его	1	1
745	в психологической	1	1
746	его значение	2	1
747	не статически	1	1
748	в работах	2	1
749	поставить вопрос	1	1
750	всегда в	1	1
751	мы слышим	1	1
752	оно может	1	1
753	но по	1	1
754	с ее	2	1
755	это единство	2	1
756	как не	1	1
757	сумеем показать	1	1
758	свою очередь	2	1
759	здесь не	1	1
760	рассматривать как	1	1
761	без всякого	1	1
762	впечатления от	2	1
763	и от	4	1
764	в собственном	3	1
765	как по	1	1
766	последнее время	3	1
767	примем во	1	1
768	уже с	1	1
769	она может	2	1
770	то время	2	1
771	что оба	1	1
772	значение в	2	1
773	уяснить себе	3	1
774	то как	2	1
775	поэтому мы	2	1
776	и которые	2	1
777	к самой	1	1
778	представлений и	1	1
779	это должно	1	1
780	силу того	1	1
781	совершенно невозможно	1	1
782	быть может	1	1
783	поэт хотел	1	1
784	в отдельном	1	1
785	мы вправе	3	1
786	дальнейшего развития	1	1
787	из основных	2	1
788	о нем	1	1
789	незаметно для	1	1
790	что самая	1	1
791	ему нужно	2	1
792	и т.д	1	1
793	но имеют	1	1
794	но к	1	1
795	всем протяжении	4	1
796	имеем дело	1	1
797	говорить не	1	1
798	другими словами	1	1
799	что перед	1	1
800	к действительности	2	1
801	означает не	1	1
802	после того	1	1
803	и просто	1	1
804	как этот	1	1
805	этом заключается	1	1
806	и во	4	1
807	в конечном	2	1
808	мы показали	2	1
809	новое что	1	1
810	нас в	2	1
811	для каждой	1	1
812	к нему	3	1
813	между тем	1	1
814	отрицательный ответ	1	1
815	которые мы	4	1
816	всех наших	2	1
817	нуждается в	3	1
818	его мысль	2	1
819	тотчас же	1	1
820	вообще и	1	1
821	может стать	1	1
822	есть тоже	1	1
823	не тот	1	1
824	и создает	1	1
825	не так	1	1
826	в каких	1	1
827	другое не	1	1
828	предмета и	1	1
829	показывают что	2	1
830	но так	1	1
831	на которой	1	1
832	обречен на	1	1
833	которое было	2	1
834	о его	3	1
835	в новой	3	1
836	двух сторон	1	1
837	своей сущности	1	1
838	которым мы	1	1
839	одной из	4	1
840	и представляет	1	1
841	в какой	6	1
842	к чисто	1	1
843	к их	1	1
844	то в	2	1
845	в стороне	1	1
846	других двух	1	1
847	который в	1	1
848	и ее	2	1
849	таком понимании	1	1
850	с которыми	2	1
851	единства но	1	1
852	гармонии и	1	1
853	она нуждается	1	1
854	на всем	5	1
855	в противоположном	2	1
856	отнести к	1	1
857	в виде	1	1
858	в начале	5	1
859	в сознании	6	1
860	него и	1	1
861	в понятие	1	1
862	за счет	2	1
863	от других	1	1
864	двух основных	1	1
865	слова может	3	1
866	до последней	1	1
867	этого процесса	1	1
868	при помощи	1	1
869	по выражению	1	1
870	конечном счете	2	1
871	но совершенно	1	1
872	психологии в	3	1
873	его и	2	1
874	только одно	2	1
875	и их	5	1
876	никто не	2	1
877	слова в	5	1
878	у нее	5	1
879	одинаковой степени	2	1
880	специфические отличия	1	1
881	отклонения от	1	1
882	заметить что	1	1
883	к той	1	1
884	были бы	3	1
885	нет и	3	1
886	его ни	1	1
887	понимание совершенно	1	1
888	не были	1	1
889	двух планов	3	1
890	общего закона	1	1
891	мы привыкли	1	1
892	на ее	2	1
893	звуковой формы	1	1
894	совпадает с	3	1
895	как же	1	1
896	частей в	1	1
897	что не	2	1
898	что для	2	1
899	противоречие между	2	1
900	внешнем проявлении	1	1
901	производит впечатление	2	1
902	не было	1	1
903	представляется в	2	1
904	возможность не	1	1
905	мы легко	1	1
906	мысль как	1	1
907	его как	1	1
908	отсюда возникает	1	1
909	ее на	1	1
910	к сложным	1	1
911	при виде	1	1
912	речи и	30	1
913	мы встречаем	1	1
914	исследования является	1	1
915	в одно	1	1
916	если не	1	1
917	в речи	5	1
918	мы видели	3	1
919	а истинная	1	1
920	все более	1	1
921	следовательно должна	1	1
922	деятельности речь	1	1
923	свое особое	1	1
924	оказывается не	1	1
925	ко всем	2	1
926	это имеет	1	1
927	мы говорим	2	1
928	существует как	1	1
929	совершенно в	2	1
930	только начинается	1	1
931	так мы	1	1
932	решение вопроса	1	1
933	к одним	1	1
934	конечно не	1	1
935	на которого	1	1
936	в романах	1	1
937	мы сумеем	2	1
938	смысле этого	3	1
939	тому как	1	1
940	что же	2	1
941	и там	1	1
942	концов к	1	1
943	и всей	2	1
944	ясным если	1	1
945	даже с	2	1
946	в первой	3	1
947	как к	3	1
948	согласно которому	1	1
949	она охватывает	1	1
950	общее что	1	1
951	из отдельных	1	1
952	современной психологии	1	1
953	в очень	1	1
954	иначе говоря	1	1
955	останавливаться на	1	1
956	каждый данный	1	1
957	тенденцию к	3	1
958	что ее	2	1
959	только для	1	1
960	но это	3	1
961	общественной жизни	1	1
962	но для	2	1
963	в смысле	6	1
964	психической жизни	1	1
965	самое существенное	1	1
966	вещь а	1	1
967	по структуре	1	1
968	здесь в	1	1
969	ближе к	1	1
970	что то	2	1
971	себя с	1	1
972	всего в	2	1
973	каждой из	3	1
974	только мы	1	1
975	и часто	1	1
976	которых каждый	1	1
977	совершается в	3	1
978	в пределе	3	1
979	от мысли	5	1
980	чтобы понять	1	1
981	поэтому она	4	1
982	не представляет	2	1
983	как эта	1	1
984	еще более	1	1
985	с не	1	1
986	всей нашей	1	1
987	высших психических	1	1
988	ни к	1	1
989	наконец третье	1	1
990	в одинаковой	3	1
991	находим в	2	1
992	все они	1	1
993	во время	2	1
994	мы желаем	2	1
995	отношению ко	1	1
996	но всегда	2	1
997	сказать ничего	1	1
998	мы в	3	1
999	за этим	1	1
1000	к ее	1	1
1001	ее развития	2	1
1002	к самым	1	1
1003	к внутреннему	1	1
1004	может и	2	1
1005	в моем	1	1
1006	все решительно	1	1
1007	заставить нас	1	1
1008	то понимание	2	1
1009	и одно	1	1
1010	состоит из	1	1
1011	к его	2	1
1012	остается на	1	1
1013	по одному	1	1
1014	жизни а	1	1
1015	отношению к	5	1
1016	ко всему	2	1
1017	за шагом	1	1
1018	следовательно не	2	1
1019	представлена в	1	1
1020	является выражением	1	1
1021	однако мы	1	1
1022	из чего	1	1
1023	во всяком	2	1
1024	все что	6	1
1025	этой точки	4	1
